episode,chunk,video,action,bitrate,buffer,throughput,rebuffer,vmaf,reward,risk_factor,weighted_penalty
0,0,crowd_run,3,1850,4.0,527.22940984,13.035635838762678,32.84,-23.564835261401623,2.1,0.0
0,1,crowd_run,3,1850,4.0,319.96303501899996,19.127671606067167,32.84,-7.548110372741051,2.1,0.0
0,2,crowd_run,3,1850,4.0,387.006993007,15.121101514220317,32.84,0.8656868201373367,2.1,0.0
0,3,crowd_run,3,1850,4.0,654.1505016719999,7.312381449048344,32.84,17.263998956998485,2.1,0.0
0,4,crowd_run,3,1850,4.0,807.2173913040001,5.167295055481704,32.84,21.768680383488427,2.1,0.0
0,5,crowd_run,3,1850,4.0,402.789660416,14.371871791240373,32.84,2.4390692383952186,2.1,0.0
0,6,crowd_run,3,1850,4.0,467.30616996500004,11.835442533434215,32.84,7.7655706797881505,2.1,0.0
0,7,crowd_run,3,1850,4.0,449.33333333300004,12.468842729982544,32.84,6.4354302670366605,2.1,0.0
0,8,crowd_run,3,1850,4.0,426.70017533600003,13.342387999191605,32.84,4.600985201697632,2.1,0.0
0,9,crowd_run,3,1850,4.0,606.445430346,8.202252057168641,32.84,15.395270679945854,2.1,0.0
0,10,crowd_run,3,1850,4.0,819.0026525200001,5.035379772252069,32.84,22.04570247827066,2.1,0.0
0,11,crowd_run,3,1850,4.0,356.126186202,16.779151566806185,32.84,-2.6162182902929856,2.1,0.0
0,12,crowd_run,3,1850,4.0,535.4585725999999,9.819930016374904,32.84,11.998146965612703,2.1,0.0
0,13,crowd_run,3,1850,4.0,504.66006600699995,10.663335774813135,32.84,10.226994872892421,2.1,0.0
0,14,crowd_run,3,1850,4.0,796.2003376480001,5.29414325778839,32.84,21.502299158644384,2.1,0.0
0,15,crowd_run,3,1850,4.0,825.8240574509999,4.960746460742429,32.84,22.2024324324409,2.1,0.0
0,16,crowd_run,3,1850,4.0,704.794816415,6.499509683741351,32.84,18.971029664143167,2.1,0.0
0,17,crowd_run,3,1850,4.0,579.953241233,8.759649354260617,32.84,14.224736356052707,2.1,0.0
0,18,crowd_run,3,1850,4.0,539.6716016150001,9.712042616018799,32.84,12.224710506360525,2.1,0.0
0,19,crowd_run,3,1850,4.0,486.37653587,11.214549745421706,32.84,9.069445534614418,2.1,0.0
0,20,crowd_run,3,1850,4.0,735.174866627,6.0656324582359264,32.84,19.882171837704558,2.1,0.0
0,21,crowd_run,3,1850,4.0,666.069576218,7.109950467964373,32.84,17.689104017274822,2.1,0.0
0,22,crowd_run,3,1850,4.0,786.506753106,5.408692259509028,32.84,21.261746255031046,2.1,0.0
0,23,crowd_run,3,1850,4.0,694.616970658,6.653353304901396,32.84,18.647958059707072,2.1,0.0
0,24,crowd_run,3,1850,4.0,531.659947415,9.918671203237642,32.84,11.790790473200955,2.1,0.0
0,25,crowd_run,3,1850,4.0,492.534958767,11.02431425075893,32.84,9.468940073406246,2.1,0.0
0,26,crowd_run,3,1850,4.0,719.274853801,6.288139451691913,32.84,19.414907151446986,2.1,0.0
0,27,crowd_run,3,1850,4.0,686.2371579449999,6.783444053306555,32.84,18.37476748805624,2.1,0.0
0,28,crowd_run,3,1850,4.0,807.1822429910001,5.167694240373061,32.84,21.767842095216576,2.1,0.0
0,29,crowd_run,3,1850,4.0,793.628019324,5.3242675659349885,32.84,21.439038111536526,2.1,0.0
0,30,crowd_run,3,1850,4.0,749.418755803,5.8743191876361855,32.84,20.283929705964013,2.1,0.0
0,31,crowd_run,3,1850,4.0,990.857747224,3.468276874992335,32.84,25.3366185625161,2.1,0.0
