episode,video,trace_idx,total_reward,avg_vmaf,total_rebuffer,rebuffer_rate,total_smooth,switches,chunks
0,bigbuckbunny,23,3856.7284325880323,90.34000000000005,212.03407971998436,110.4344165208252,23.760000000000005,1,48
1,bigbuckbunny,26,4494.262206935514,94.52437499999989,1.2415371297052373,0.6466339217214778,39.20999999999998,4,48
2,bigbuckbunny,11,4213.19473548387,92.7004166666667,93.85333333333338,48.88194444444447,34.05999999999999,3,48
3,bigbuckbunny,8,3962.587186308582,90.34000000000005,161.62807153043514,84.18128725543497,23.760000000000005,1,48
4,bigbuckbunny,5,4344.149915909773,92.27125000000002,19.084391964762347,9.939787481647056,39.20999999999998,4,48
5,bigbuckbunny,3,3922.460000000002,90.34000000000005,180.73333333333312,94.13194444444434,23.760000000000005,1,48
6,bigbuckbunny,8,3962.587186308582,90.34000000000005,161.62807153043514,84.18128725543497,23.760000000000005,1,48
7,bigbuckbunny,19,4138.692698963429,90.34000000000005,77.77782643119221,40.509284599579274,23.760000000000005,1,48
8,bigbuckbunny,11,4213.19473548387,92.7004166666667,93.85333333333338,48.88194444444447,34.05999999999999,3,48
9,bigbuckbunny,16,4460.892061476438,93.8806249999999,2.0211590379086175,1.0526869989107381,39.20999999999998,4,48
10,bigbuckbunny,18,4527.563612903221,94.95354166666657,0.3466666666666667,0.18055555555555558,28.909999999999997,2,48
11,bigbuckbunny,4,4157.176429514349,90.34000000000005,68.96360499316688,35.91854426727441,23.760000000000005,1,48
12,bigbuckbunny,23,3856.7284325880323,90.34000000000005,212.03407971998436,110.4344165208252,23.760000000000005,1,48
13,bigbuckbunny,6,4031.694469130518,90.34000000000005,128.7212078639098,67.04229576245302,23.760000000000005,1,48
14,bigbuckbunny,10,3983.507758086334,90.34000000000005,151.6981990463593,79.00947866997879,23.760000000000005,1,48
15,bigbuckbunny,14,3857.6295303375496,90.34000000000005,211.60498555354775,110.21092997580612,23.760000000000005,1,48
16,bigbuckbunny,0,4334.5715149094995,92.16395833333338,21.211168224814102,11.04748345042401,39.20999999999998,4,48
17,bigbuckbunny,0,4334.5715149094995,92.16395833333338,21.211168224814102,11.04748345042401,39.20999999999998,4,48
18,bigbuckbunny,21,4157.773333333332,90.34000000000005,68.67936507936507,35.77050264550264,23.760000000000005,1,48
19,bigbuckbunny,24,4063.4974565629927,90.34000000000005,113.5805443082668,59.15653349388895,23.760000000000005,1,48
