Method,Video,Episode,Chunk,Action_proposed,Applied_Action,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Shield_Intervened,Shield_Rate,Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff,Rebuf_diff,Action_match
Proposed_Shielded,bigbuckbunny,0,40,1,1,750,955.9,13.22,12.45,0.0,83.73,0.0,83.73,0,0.024390243902439025,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,0,41,1,1,750,880.2,12.45,13.3,0.0,83.73,0.0,83.73,0,0.023809523809523808,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,0,42,1,1,750,1063.0,13.3,15.74,0.0,83.73,0.0,83.73,0,0.023255813953488372,3,1850,0.0,95.49,83.73,0.0,0.0,0
Proposed_Shielded,bigbuckbunny,0,43,1,1,750,934.7,15.74,18.38,0.0,83.73,0.0,83.73,0,0.022727272727272728,3,1850,0.0,95.49,95.49,-11.759999999999991,0.0,0
Proposed_Shielded,bigbuckbunny,0,44,1,1,750,994.6,18.38,19.65,0.0,83.73,0.0,83.73,0,0.022222222222222223,3,1850,0.0,95.49,95.49,-11.759999999999991,0.0,0
Proposed_Shielded,bigbuckbunny,0,45,1,1,750,1000.9,19.65,21.91,0.0,83.73,0.0,83.73,0,0.021739130434782608,3,1850,0.0,95.49,95.49,-11.759999999999991,0.0,0
Proposed_Shielded,bigbuckbunny,0,46,1,1,750,858.9,21.91,23.78,0.0,83.73,0.0,83.73,0,0.02127659574468085,3,1850,0.711,95.49,92.43,-8.700000000000003,-0.711,0
Proposed_Shielded,bigbuckbunny,0,47,1,1,750,1103.0,23.78,26.03,0.0,83.73,0.0,83.73,0,0.020833333333333332,3,1850,0.325,95.49,94.09,-10.36,-0.325,0
Proposed_Shielded,bigbuckbunny,1,0,4,0,300,587.0,2.88,4.0,0.382,66.58,0.0,64.94,1,1.0,0,300,0.382,66.58,64.94,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,1,5,0,300,787.1,4.0,7.01,0.0,66.58,0.0,66.58,1,1.0,1,750,0.0,83.73,66.58,0.0,0.0,0
Proposed_Shielded,bigbuckbunny,1,2,1,1,750,677.6,7.01,8.35,0.0,83.73,17.15,66.58,0,0.6666666666666666,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,1
Proposed_Shielded,bigbuckbunny,1,3,1,1,750,650.6,8.35,9.37,0.0,83.73,0.0,83.73,0,0.5,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,4,1,1,750,725.7,9.37,9.2,0.0,83.73,0.0,83.73,0,0.4,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,5,1,1,750,824.8,9.2,11.57,0.0,83.73,0.0,83.73,0,0.3333333333333333,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,6,1,1,750,252.3,11.57,7.73,0.0,83.73,0.0,83.73,0,0.2857142857142857,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,7,1,1,750,761.1,7.73,9.75,0.0,83.73,0.0,83.73,0,0.25,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,8,1,1,750,502.5,9.75,5.17,0.0,83.73,0.0,83.73,0,0.2222222222222222,1,750,0.32,83.73,82.35,1.3800000000000097,-0.32,1
Proposed_Shielded,bigbuckbunny,1,9,1,1,750,618.3,5.17,6.9,0.0,83.73,0.0,83.73,0,0.2,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,10,1,1,750,583.5,6.9,8.14,0.0,83.73,0.0,83.73,0,0.18181818181818182,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,11,1,1,750,488.0,8.14,5.25,0.0,83.73,0.0,83.73,0,0.16666666666666666,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,12,1,0,300,778.7,5.25,6.29,0.0,66.58,17.15,49.43,1,0.23076923076923078,1,750,3.325,83.73,69.43,-20.000000000000007,-3.325,0
Proposed_Shielded,bigbuckbunny,1,13,0,0,300,653.2,6.29,7.88,0.0,66.58,0.0,66.58,0,0.21428571428571427,1,750,2.027,83.73,75.02,-8.439999999999998,-2.027,0
Proposed_Shielded,bigbuckbunny,1,14,0,0,300,587.3,7.88,8.94,0.0,66.58,0.0,66.58,0,0.2,1,750,3.337,83.73,69.38,-2.799999999999997,-3.337,0
Proposed_Shielded,bigbuckbunny,1,15,0,0,300,472.8,8.94,9.35,0.0,66.58,0.0,66.58,0,0.1875,1,750,4.983,83.73,62.3,4.280000000000001,-4.983,0
Proposed_Shielded,bigbuckbunny,1,16,4,0,300,790.7,9.35,9.81,0.0,66.58,0.0,66.58,1,0.23529411764705882,1,750,4.862,83.73,62.83,3.75,-4.862,0
Proposed_Shielded,bigbuckbunny,1,17,0,0,300,576.4,9.81,11.09,0.0,66.58,0.0,66.58,0,0.2222222222222222,1,750,2.799,83.73,71.69,-5.109999999999999,-2.799,0
Proposed_Shielded,bigbuckbunny,1,18,1,1,750,793.4,11.09,12.38,0.0,83.73,17.15,66.58,0,0.21052631578947367,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,1
Proposed_Shielded,bigbuckbunny,1,19,1,1,750,446.8,12.38,10.09,0.0,83.73,0.0,83.73,0,0.2,1,750,1.001,83.73,79.43,4.299999999999997,-1.001,1
Proposed_Shielded,bigbuckbunny,1,20,1,1,750,561.7,10.09,4.43,0.0,83.73,0.0,83.73,0,0.19047619047619047,1,750,5.653,83.73,59.42,24.310000000000002,-5.653,1
Proposed_Shielded,bigbuckbunny,1,21,1,1,750,529.7,4.43,4.0,0.144,83.73,0.0,83.11,0,0.18181818181818182,1,750,0.576,83.73,81.25,1.8599999999999994,-0.43199999999999994,1
Proposed_Shielded,bigbuckbunny,1,22,1,1,750,362.6,4.0,4.0,1.597,83.73,0.0,76.86,0,0.17391304347826086,1,750,1.597,83.73,76.86,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,23,1,1,750,712.6,4.0,4.95,0.0,83.73,0.0,83.73,0,0.16666666666666666,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,24,1,1,750,475.3,4.95,4.0,2.505,83.73,0.0,72.96,0,0.16,1,750,2.505,83.73,72.96,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,25,1,1,750,474.9,4.0,4.0,0.443,83.73,0.0,81.82,0,0.15384615384615385,1,750,0.443,83.73,81.82,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,26,1,1,750,616.4,4.0,4.7,0.0,83.73,0.0,83.73,0,0.14814814814814814,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,27,1,1,750,428.1,4.7,4.9,0.0,83.73,0.0,83.73,0,0.14285714285714285,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,28,1,1,750,475.6,4.9,4.0,2.194,83.73,0.0,74.3,0,0.13793103448275862,1,750,2.194,83.73,74.3,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,29,1,1,750,809.7,4.0,4.95,0.0,83.73,0.0,83.73,0,0.13333333333333333,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,30,1,1,750,699.9,4.95,4.4,0.0,83.73,0.0,83.73,0,0.12903225806451613,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,31,1,1,750,420.5,4.4,4.0,2.637,83.73,0.0,72.39,0,0.125,1,750,2.637,83.73,72.39,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,32,1,0,300,473.9,4.0,4.0,1.532,66.58,17.15,42.84,1,0.15151515151515152,1,750,9.831,83.73,41.46,1.3800000000000026,-8.299,0
Proposed_Shielded,bigbuckbunny,1,33,5,0,300,654.6,4.0,6.76,0.0,66.58,0.0,66.58,1,0.17647058823529413,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed_Shielded,bigbuckbunny,1,34,0,0,300,689.7,6.76,8.57,0.0,66.58,0.0,66.58,0,0.17142857142857143,1,750,0.563,83.73,81.31,-14.730000000000004,-0.563,0
Proposed_Shielded,bigbuckbunny,1,35,0,0,300,677.2,8.57,10.86,0.0,66.58,0.0,66.58,0,0.16666666666666666,1,750,0.285,83.73,82.5,-15.920000000000002,-0.285,0
Proposed_Shielded,bigbuckbunny,1,36,0,0,300,444.9,10.86,8.78,0.0,66.58,0.0,66.58,0,0.16216216216216217,1,750,11.208,83.73,35.54,31.04,-11.208,0
Proposed_Shielded,bigbuckbunny,1,37,0,0,300,795.5,8.78,11.48,0.0,66.58,0.0,66.58,0,0.15789473684210525,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed_Shielded,bigbuckbunny,1,38,1,1,750,664.8,11.48,10.96,0.0,83.73,17.15,66.58,0,0.15384615384615385,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,1
Proposed_Shielded,bigbuckbunny,1,39,1,1,750,743.5,10.96,10.22,0.0,83.73,0.0,83.73,0,0.15,1,750,0.503,83.73,81.57,2.160000000000011,-0.503,1
Proposed_Shielded,bigbuckbunny,1,40,1,1,750,649.3,10.22,7.19,0.0,83.73,0.0,83.73,0,0.14634146341463414,1,750,3.027,83.73,70.71,13.02000000000001,-3.027,1
Proposed_Shielded,bigbuckbunny,1,41,1,1,750,598.7,7.19,6.57,0.0,83.73,0.0,83.73,0,0.14285714285714285,1,750,0.623,83.73,81.05,2.680000000000007,-0.623,1
Proposed_Shielded,bigbuckbunny,1,42,1,1,750,981.2,6.57,8.88,0.0,83.73,0.0,83.73,0,0.13953488372093023,2,1200,0.0,90.34,83.73,0.0,0.0,0
Proposed_Shielded,bigbuckbunny,1,43,1,1,750,1001.1,8.88,11.61,0.0,83.73,0.0,83.73,0,0.13636363636363635,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,1,44,1,1,750,505.3,11.61,10.23,0.0,83.73,0.0,83.73,0,0.13333333333333333,2,1200,1.347,90.34,84.55,-0.8199999999999932,-1.347,0
Proposed_Shielded,bigbuckbunny,1,45,1,1,750,571.6,10.23,11.19,0.0,83.73,0.0,83.73,0,0.13043478260869565,2,1200,0.871,90.34,86.6,-2.8699999999999903,-0.871,0
Proposed_Shielded,bigbuckbunny,1,46,1,1,750,594.1,11.19,12.11,0.0,83.73,0.0,83.73,0,0.1276595744680851,2,1200,0.918,90.34,86.39,-2.6599999999999966,-0.918,0
Proposed_Shielded,bigbuckbunny,1,47,1,1,750,930.5,12.11,14.03,0.0,83.73,0.0,83.73,0,0.125,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,2,0,5,0,300,1126.0,1.25,4.0,0.453,66.58,0.0,64.63,1,1.0,1,750,3.001,83.73,70.83,-6.200000000000003,-2.548,0
Proposed_Shielded,bigbuckbunny,2,1,1,1,750,892.4,4.0,5.81,0.0,83.73,17.15,66.58,0,0.5,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,1
Proposed_Shielded,bigbuckbunny,2,2,1,1,750,941.8,5.81,7.9,0.0,83.73,0.0,83.73,0,0.3333333333333333,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,3,1,1,750,463.6,7.9,7.72,0.0,83.73,0.0,83.73,0,0.25,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,4,1,1,750,1052.0,7.72,8.84,0.0,83.73,0.0,83.73,0,0.2,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,5,1,1,750,355.7,8.84,9.07,0.0,83.73,0.0,83.73,0,0.16666666666666666,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,6,1,1,750,952.1,9.07,10.99,0.0,83.73,0.0,83.73,0,0.14285714285714285,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,7,1,1,750,1023.8,10.99,13.53,0.0,83.73,0.0,83.73,0,0.125,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,8,1,1,750,960.6,13.53,13.04,0.0,83.73,0.0,83.73,0,0.1111111111111111,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,9,1,1,750,955.9,13.04,15.57,0.0,83.73,0.0,83.73,0,0.1,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,10,1,1,750,880.2,15.57,17.74,0.0,83.73,0.0,83.73,0,0.09090909090909091,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,11,1,1,750,1063.0,17.74,18.58,0.0,83.73,0.0,83.73,0,0.08333333333333333,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,12,1,1,750,934.7,18.58,16.4,0.0,83.73,0.0,83.73,0,0.07692307692307693,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,13,1,1,750,994.6,16.4,16.45,0.0,83.73,0.0,83.73,0,0.07142857142857142,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,14,1,1,750,1000.9,16.45,16.14,0.0,83.73,0.0,83.73,0,0.06666666666666667,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,15,1,1,750,858.9,16.14,15.2,0.0,83.73,0.0,83.73,0,0.0625,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,16,1,1,750,1103.0,15.2,12.84,0.0,83.73,0.0,83.73,0,0.058823529411764705,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,17,1,1,750,966.8,12.84,12.79,0.0,83.73,0.0,83.73,0,0.05555555555555555,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,18,1,1,750,810.4,12.79,14.14,0.0,83.73,0.0,83.73,0,0.05263157894736842,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,19,1,1,750,971.9,14.14,15.25,0.0,83.73,0.0,83.73,0,0.05,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,20,1,1,750,704.0,15.25,11.54,0.0,83.73,0.0,83.73,0,0.047619047619047616,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,21,1,1,750,1036.7,11.54,13.21,0.0,83.73,0.0,83.73,0,0.045454545454545456,2,1200,0.0,90.34,83.73,0.0,0.0,0
Proposed_Shielded,bigbuckbunny,2,22,1,1,750,1087.5,13.21,15.34,0.0,83.73,0.0,83.73,0,0.043478260869565216,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,2,23,1,1,750,1111.3,15.34,17.38,0.0,83.73,0.0,83.73,0,0.041666666666666664,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,2,24,1,1,750,1138.6,17.38,18.27,0.0,83.73,0.0,83.73,0,0.04,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,2,25,1,1,750,1073.9,18.27,20.31,0.0,83.73,0.0,83.73,0,0.038461538461538464,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,2,26,1,1,750,1065.4,20.31,22.4,0.0,83.73,0.0,83.73,0,0.037037037037037035,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,2,27,1,1,750,984.5,22.4,24.75,0.0,83.73,0.0,83.73,0,0.03571428571428571,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,2,28,1,1,750,824.4,24.75,24.65,0.0,83.73,0.0,83.73,0,0.034482758620689655,1,750,0.0,83.73,77.12,6.609999999999999,0.0,1
Proposed_Shielded,bigbuckbunny,2,29,1,1,750,1037.6,24.65,26.27,0.0,83.73,0.0,83.73,0,0.03333333333333333,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,30,1,1,750,1055.3,26.27,27.25,0.0,83.73,0.0,83.73,0,0.03225806451612903,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,31,1,1,750,1126.0,27.25,28.63,0.0,83.73,0.0,83.73,0,0.03125,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,32,1,1,750,892.4,28.63,25.28,0.0,83.73,0.0,83.73,0,0.030303030303030304,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,33,1,1,750,941.8,25.28,27.12,0.0,83.73,0.0,83.73,0,0.029411764705882353,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,34,1,1,750,463.6,27.12,23.0,0.0,83.73,0.0,83.73,0,0.02857142857142857,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,35,1,1,750,1052.0,23.0,24.25,0.0,83.73,0.0,83.73,0,0.027777777777777776,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,36,1,1,750,355.7,24.25,9.22,0.0,83.73,0.0,83.73,0,0.02702702702702703,1,750,3.657,83.73,68.0,15.730000000000004,-3.657,1
Proposed_Shielded,bigbuckbunny,2,37,1,1,750,952.1,9.22,10.51,0.0,83.73,0.0,83.73,0,0.02631578947368421,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,38,1,1,750,1023.8,10.51,11.57,0.0,83.73,0.0,83.73,0,0.02564102564102564,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,39,1,1,750,960.6,11.57,11.91,0.0,83.73,0.0,83.73,0,0.025,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,40,1,1,750,955.9,11.91,11.14,0.0,83.73,0.0,83.73,0,0.024390243902439025,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,41,1,1,750,880.2,11.14,11.99,0.0,83.73,0.0,83.73,0,0.023809523809523808,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,2,42,1,1,750,1063.0,11.99,14.43,0.0,83.73,0.0,83.73,0,0.023255813953488372,3,1850,0.0,95.49,83.73,0.0,0.0,0
Proposed_Shielded,bigbuckbunny,2,43,1,1,750,934.7,14.43,17.07,0.0,83.73,0.0,83.73,0,0.022727272727272728,3,1850,0.0,95.49,95.49,-11.759999999999991,0.0,0
Proposed_Shielded,bigbuckbunny,2,44,1,1,750,994.6,17.07,18.34,0.0,83.73,0.0,83.73,0,0.022222222222222223,3,1850,0.0,95.49,95.49,-11.759999999999991,0.0,0
Proposed_Shielded,bigbuckbunny,2,45,1,1,750,1000.9,18.34,20.6,0.0,83.73,0.0,83.73,0,0.021739130434782608,3,1850,0.0,95.49,95.49,-11.759999999999991,0.0,0
