Method,Video,Episode,Chunk,Action,Applied_Action,Bitrate_kbps,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s,VMAF,Smooth_Penalty,Step_QoE,Shield_Intervened,Shield_Rate,Shield_Reason
Proposed_V13_SoftGuard,crowd_run,0,19,2,2,1200,971.9,10.08,12.11,0.0,24.75,0.0,24.75,0,0.2,pass
Proposed_V13_SoftGuard,crowd_run,0,20,2,2,1200,704.0,12.11,7.93,0.0,24.75,0.0,24.75,0,0.19047619047619047,pass
Proposed_V13_SoftGuard,crowd_run,0,21,2,2,1200,1036.7,7.93,8.66,0.0,24.75,0.0,24.75,0,0.18181818181818182,pass
Proposed_V13_SoftGuard,crowd_run,0,22,2,2,1200,1087.5,8.66,10.74,0.0,24.75,0.0,24.75,0,0.17391304347826086,pass
Proposed_V13_SoftGuard,crowd_run,0,23,2,2,1200,1111.3,10.74,11.08,0.0,24.75,0.0,24.75,0,0.16666666666666666,pass
Proposed_V13_SoftGuard,crowd_run,0,24,2,2,1200,1138.6,11.08,9.87,0.0,24.75,0.0,24.75,0,0.16,pass
Proposed_V13_SoftGuard,crowd_run,0,25,2,2,1200,1073.9,9.87,8.94,0.0,24.75,0.0,24.75,0,0.15384615384615385,pass
Proposed_V13_SoftGuard,crowd_run,0,26,2,2,1200,1065.4,8.94,7.86,0.0,24.75,0.0,24.75,0,0.14814814814814814,pass
Proposed_V13_SoftGuard,crowd_run,0,27,2,2,1200,984.5,7.86,7.63,0.0,24.75,0.0,24.75,0,0.14285714285714285,pass
Proposed_V13_SoftGuard,crowd_run,0,28,1,1,750,824.4,7.63,5.11,0.0,15.45,9.3,6.15,0,0.13793103448275862,pass
Proposed_V13_SoftGuard,crowd_run,0,29,1,1,750,1037.6,5.11,6.13,0.0,15.45,0.0,15.45,0,0.13333333333333333,pass
Proposed_V13_SoftGuard,crowd_run,0,30,1,1,750,1055.3,6.13,8.06,0.0,15.45,0.0,15.45,0,0.12903225806451613,pass
Proposed_V13_SoftGuard,crowd_run,0,31,2,2,1200,1126.0,8.06,8.69,0.0,24.75,9.3,15.45,0,0.125,pass
Proposed_V13_SoftGuard,crowd_run,0,32,1,1,750,892.4,8.69,6.88,0.0,15.45,9.3,6.15,0,0.12121212121212122,pass
Proposed_V13_SoftGuard,crowd_run,0,33,1,1,750,941.8,6.88,7.73,0.0,15.45,0.0,15.45,0,0.11764705882352941,pass
Proposed_V13_SoftGuard,crowd_run,0,34,2,2,1200,463.6,7.73,4.67,0.0,24.75,9.3,15.45,0,0.11428571428571428,pass
Proposed_V13_SoftGuard,crowd_run,0,35,1,1,750,1052.0,4.67,7.22,0.0,15.45,9.3,6.15,0,0.1111111111111111,pass
Proposed_V13_SoftGuard,crowd_run,0,36,1,0,300,355.7,7.22,6.67,0.0,4.03,11.42,-7.39,1,0.13513513513513514,qoe_budget
Proposed_V13_SoftGuard,crowd_run,0,37,1,1,750,952.1,6.67,8.76,0.0,15.45,11.42,4.03,0,0.13157894736842105,pass
Proposed_V13_SoftGuard,crowd_run,0,38,2,2,1200,1023.8,8.76,10.09,0.0,24.75,9.3,15.45,0,0.1282051282051282,pass
Proposed_V13_SoftGuard,crowd_run,0,39,2,2,1200,960.6,10.09,12.09,0.0,24.75,0.0,24.75,0,0.125,pass
Proposed_V13_SoftGuard,crowd_run,0,40,2,2,1200,955.9,12.09,11.4,0.0,24.75,0.0,24.75,0,0.12195121951219512,pass
Proposed_V13_SoftGuard,crowd_run,0,41,2,2,1200,880.2,11.4,12.12,0.0,24.75,0.0,24.75,0,0.11904761904761904,pass
Proposed_V13_SoftGuard,crowd_run,0,42,2,2,1200,1063.0,12.12,13.63,0.0,24.75,0.0,24.75,0,0.11627906976744186,pass
Proposed_V13_SoftGuard,crowd_run,0,43,2,2,1200,934.7,13.63,13.15,0.0,24.75,0.0,24.75,0,0.11363636363636363,pass
Proposed_V13_SoftGuard,crowd_run,0,44,2,2,1200,994.6,13.15,10.38,0.0,24.75,0.0,24.75,0,0.1111111111111111,pass
Proposed_V13_SoftGuard,crowd_run,0,45,2,2,1200,1000.9,10.38,11.19,0.0,24.75,0.0,24.75,0,0.10869565217391304,pass
Proposed_V13_SoftGuard,crowd_run,0,46,2,2,1200,858.9,11.19,10.81,0.0,24.75,0.0,24.75,0,0.10638297872340426,pass
Proposed_V13_SoftGuard,crowd_run,0,47,2,2,1200,1103.0,10.81,10.51,0.0,24.75,0.0,24.75,0,0.10416666666666667,pass
Proposed_V13_SoftGuard,crowd_run,1,0,1,0,300,587.0,2.88,4.72,0.0,4.03,0.0,4.03,1,1.0,qoe_budget
Proposed_V13_SoftGuard,crowd_run,1,1,1,1,750,787.1,4.72,6.62,0.0,15.45,11.42,4.03,0,0.5,pass
Proposed_V13_SoftGuard,crowd_run,1,2,1,1,750,677.6,6.62,7.77,0.0,15.45,0.0,15.45,0,0.3333333333333333,pass
Proposed_V13_SoftGuard,crowd_run,1,3,1,1,750,650.6,7.77,7.47,0.0,15.45,0.0,15.45,0,0.25,pass
Proposed_V13_SoftGuard,crowd_run,1,4,1,1,750,725.7,7.47,4.43,0.0,15.45,0.0,15.45,0,0.2,pass
Proposed_V13_SoftGuard,crowd_run,1,5,1,1,750,824.8,4.43,5.43,0.0,15.45,0.0,15.45,0,0.16666666666666666,pass
Proposed_V13_SoftGuard,crowd_run,1,6,1,0,300,252.3,5.43,4.07,0.0,4.03,11.42,-7.39,1,0.2857142857142857,qoe_budget
Proposed_V13_SoftGuard,crowd_run,1,7,1,0,300,761.1,4.07,6.13,0.0,4.03,0.0,4.03,1,0.375,qoe_safest
Proposed_V13_SoftGuard,crowd_run,1,8,1,0,300,502.5,6.13,4.88,0.0,4.03,0.0,4.03,1,0.4444444444444444,qoe_budget
Proposed_V13_SoftGuard,crowd_run,1,9,1,0,300,618.3,4.88,6.18,0.0,4.03,0.0,4.03,1,0.5,qoe_budget
Proposed_V13_SoftGuard,crowd_run,1,10,1,1,750,583.5,6.18,4.0,0.628,15.45,11.42,1.33,0,0.45454545454545453,pass
Proposed_V13_SoftGuard,crowd_run,1,11,1,0,300,488.0,4.0,5.2,0.0,4.03,11.42,-7.39,1,0.5,qoe_budget
Proposed_V13_SoftGuard,crowd_run,1,12,1,0,300,778.7,5.2,5.66,0.0,4.03,0.0,4.03,1,0.5384615384615384,qoe_safest
Proposed_V13_SoftGuard,crowd_run,1,13,1,1,750,653.2,5.66,4.0,0.085,15.45,11.42,3.67,0,0.5,pass
Proposed_V13_SoftGuard,crowd_run,1,14,1,0,300,587.3,4.0,5.69,0.0,4.03,11.42,-7.39,1,0.5333333333333333,qoe_budget
Proposed_V13_SoftGuard,crowd_run,1,15,1,1,750,472.8,5.69,6.31,0.0,15.45,11.42,4.03,0,0.5,pass
Proposed_V13_SoftGuard,crowd_run,1,16,1,1,750,790.7,6.31,6.25,0.0,15.45,0.0,15.45,0,0.47058823529411764,pass
Proposed_V13_SoftGuard,crowd_run,1,17,1,1,750,576.4,6.25,6.52,0.0,15.45,0.0,15.45,0,0.4444444444444444,pass
Proposed_V13_SoftGuard,crowd_run,1,18,1,1,750,793.4,6.52,8.23,0.0,15.45,0.0,15.45,0,0.42105263157894735,pass
Proposed_V13_SoftGuard,crowd_run,1,19,2,2,1200,446.8,8.23,7.94,0.0,24.75,9.3,15.45,0,0.4,pass
Proposed_V13_SoftGuard,crowd_run,1,20,1,1,750,561.7,7.94,5.53,0.0,15.45,9.3,6.15,0,0.38095238095238093,pass
Proposed_V13_SoftGuard,crowd_run,1,21,1,1,750,529.7,5.53,5.52,0.0,15.45,0.0,15.45,0,0.36363636363636365,pass
Proposed_V13_SoftGuard,crowd_run,1,22,1,1,750,362.6,5.52,5.94,0.0,15.45,0.0,15.45,0,0.34782608695652173,pass
Proposed_V13_SoftGuard,crowd_run,1,23,1,1,750,712.6,5.94,6.37,0.0,15.45,0.0,15.45,0,0.3333333333333333,pass
Proposed_V13_SoftGuard,crowd_run,1,24,1,1,750,475.3,6.37,4.0,1.437,15.45,0.0,9.27,0,0.32,pass
Proposed_V13_SoftGuard,crowd_run,1,25,1,0,300,474.9,4.0,5.21,0.0,4.03,11.42,-7.39,1,0.34615384615384615,qoe_budget
Proposed_V13_SoftGuard,crowd_run,1,26,1,0,300,616.4,5.21,7.02,0.0,4.03,0.0,4.03,1,0.37037037037037035,qoe_budget
Proposed_V13_SoftGuard,crowd_run,1,27,1,1,750,428.1,7.02,4.94,0.0,15.45,11.42,4.03,0,0.35714285714285715,pass
Proposed_V13_SoftGuard,crowd_run,1,28,1,0,300,475.6,4.94,4.42,0.0,4.03,11.42,-7.39,1,0.3793103448275862,qoe_budget
Proposed_V13_SoftGuard,crowd_run,1,29,1,0,300,809.7,4.42,6.89,0.0,4.03,0.0,4.03,1,0.4,qoe_budget
Proposed_V13_SoftGuard,crowd_run,1,30,1,1,750,699.9,6.89,7.78,0.0,15.45,11.42,4.03,0,0.3870967741935484,pass
Proposed_V13_SoftGuard,crowd_run,1,31,1,1,750,420.5,7.78,6.14,0.0,15.45,0.0,15.45,0,0.375,pass
Proposed_V13_SoftGuard,crowd_run,1,32,1,0,300,473.9,6.14,5.76,0.0,4.03,11.42,-7.39,1,0.3939393939393939,qoe_budget
Proposed_V13_SoftGuard,crowd_run,1,33,1,1,750,654.6,5.76,5.23,0.0,15.45,11.42,4.03,0,0.38235294117647056,pass
Proposed_V13_SoftGuard,crowd_run,1,34,1,1,750,689.7,5.23,6.26,0.0,15.45,0.0,15.45,0,0.37142857142857144,pass
Proposed_V13_SoftGuard,crowd_run,1,35,1,1,750,677.2,6.26,8.01,0.0,15.45,0.0,15.45,0,0.3611111111111111,pass
Proposed_V13_SoftGuard,crowd_run,1,36,1,1,750,444.9,8.01,4.0,1.065,15.45,0.0,10.87,0,0.35135135135135137,pass
Proposed_V13_SoftGuard,crowd_run,1,37,1,1,750,795.5,4.0,5.71,0.0,15.45,0.0,15.45,0,0.34210526315789475,pass
Proposed_V13_SoftGuard,crowd_run,1,38,1,1,750,664.8,5.71,7.14,0.0,15.45,0.0,15.45,0,0.3333333333333333,pass
Proposed_V13_SoftGuard,crowd_run,1,39,1,1,750,743.5,7.14,9.52,0.0,15.45,0.0,15.45,0,0.325,pass
Proposed_V13_SoftGuard,crowd_run,1,40,1,1,750,649.3,9.52,9.21,0.0,15.45,0.0,15.45,0,0.3170731707317073,pass
Proposed_V13_SoftGuard,crowd_run,1,41,1,1,750,598.7,9.21,10.19,0.0,15.45,0.0,15.45,0,0.30952380952380953,pass
Proposed_V13_SoftGuard,crowd_run,1,42,2,2,1200,981.2,10.19,11.5,0.0,24.75,9.3,15.45,0,0.3023255813953488,pass
Proposed_V13_SoftGuard,crowd_run,1,43,2,2,1200,1001.1,11.5,11.32,0.0,24.75,0.0,24.75,0,0.29545454545454547,pass
Proposed_V13_SoftGuard,crowd_run,1,44,2,2,1200,505.3,11.32,4.0,2.005,24.75,0.0,16.13,0,0.28888888888888886,pass
Proposed_V13_SoftGuard,crowd_run,1,45,1,1,750,571.6,4.0,4.51,0.0,15.45,9.3,6.15,0,0.2826086956521739,pass
Proposed_V13_SoftGuard,crowd_run,1,46,1,1,750,594.1,4.51,4.55,0.0,15.45,0.0,15.45,0,0.2765957446808511,pass
Proposed_V13_SoftGuard,crowd_run,1,47,1,1,750,930.5,4.55,5.36,0.0,15.45,0.0,15.45,0,0.2708333333333333,pass
Proposed_V13_SoftGuard,crowd_run,2,0,1,0,300,1126.0,1.25,4.12,0.0,4.03,0.0,4.03,1,1.0,qoe_budget
Proposed_V13_SoftGuard,crowd_run,2,1,1,1,750,892.4,4.12,6.27,0.0,15.45,11.42,4.03,0,0.5,pass
Proposed_V13_SoftGuard,crowd_run,2,2,2,2,1200,941.8,6.27,6.99,0.0,24.75,9.3,15.45,0,0.3333333333333333,pass
Proposed_V13_SoftGuard,crowd_run,2,3,2,1,750,463.6,6.99,4.96,0.0,15.45,9.3,6.15,1,0.5,qoe_budget
Proposed_V13_SoftGuard,crowd_run,2,4,1,0,300,1052.0,4.96,7.02,0.0,4.03,11.42,-7.39,1,0.6,qoe_budget
Proposed_V13_SoftGuard,crowd_run,2,5,1,1,750,355.7,7.02,4.05,0.0,15.45,11.42,4.03,0,0.5,pass
Proposed_V13_SoftGuard,crowd_run,2,6,1,0,300,952.1,4.05,6.63,0.0,4.03,11.42,-7.39,1,0.5714285714285714,qoe_budget
Proposed_V13_SoftGuard,crowd_run,2,7,1,1,750,1023.8,6.63,7.02,0.0,15.45,11.42,4.03,0,0.5,pass
Proposed_V13_SoftGuard,crowd_run,2,8,1,1,750,960.6,7.02,4.16,0.0,15.45,0.0,15.45,0,0.4444444444444444,pass
Proposed_V13_SoftGuard,crowd_run,2,9,1,1,750,955.9,4.16,4.0,0.209,15.45,0.0,14.55,0,0.4,pass
Proposed_V13_SoftGuard,crowd_run,2,10,1,1,750,880.2,4.0,4.0,0.514,15.45,0.0,13.24,0,0.36363636363636365,pass
Proposed_V13_SoftGuard,crowd_run,2,11,1,1,750,1063.0,4.0,4.78,0.0,15.45,0.0,15.45,0,0.3333333333333333,pass
Proposed_V13_SoftGuard,crowd_run,2,12,1,0,300,934.7,4.78,5.84,0.0,4.03,11.42,-7.39,1,0.38461538461538464,qoe_budget
Proposed_V13_SoftGuard,crowd_run,2,13,1,1,750,994.6,5.84,6.06,0.0,15.45,11.42,4.03,0,0.35714285714285715,pass
Proposed_V13_SoftGuard,crowd_run,2,14,1,1,750,1000.9,6.06,6.67,0.0,15.45,0.0,15.45,0,0.3333333333333333,pass
Proposed_V13_SoftGuard,crowd_run,2,15,2,2,1200,858.9,6.67,7.7,0.0,24.75,9.3,15.45,0,0.3125,pass
Proposed_V13_SoftGuard,crowd_run,2,16,1,1,750,1103.0,7.7,8.79,0.0,15.45,9.3,6.15,0,0.29411764705882354,pass
Proposed_V13_SoftGuard,crowd_run,2,17,2,2,1200,966.8,8.79,9.23,0.0,24.75,9.3,15.45,0,0.2777777777777778,pass
Proposed_V13_SoftGuard,crowd_run,2,18,2,2,1200,810.4,9.23,9.65,0.0,24.75,0.0,24.75,0,0.2631578947368421,pass
Proposed_V13_SoftGuard,crowd_run,2,19,2,2,1200,971.9,9.65,11.67,0.0,24.75,0.0,24.75,0,0.25,pass
Proposed_V13_SoftGuard,crowd_run,2,20,2,2,1200,704.0,11.67,7.5,0.0,24.75,0.0,24.75,0,0.23809523809523808,pass
Proposed_V13_SoftGuard,crowd_run,2,21,2,2,1200,1036.7,7.5,8.22,0.0,24.75,0.0,24.75,0,0.22727272727272727,pass
Proposed_V13_SoftGuard,crowd_run,2,22,2,2,1200,1087.5,8.22,10.31,0.0,24.75,0.0,24.75,0,0.21739130434782608,pass
Proposed_V13_SoftGuard,crowd_run,2,23,2,2,1200,1111.3,10.31,10.64,0.0,24.75,0.0,24.75,0,0.20833333333333334,pass
Proposed_V13_SoftGuard,crowd_run,2,24,2,2,1200,1138.6,10.64,9.43,0.0,24.75,0.0,24.75,0,0.2,pass
Proposed_V13_SoftGuard,crowd_run,2,25,2,2,1200,1073.9,9.43,8.5,0.0,24.75,0.0,24.75,0,0.19230769230769232,pass
Proposed_V13_SoftGuard,crowd_run,2,26,2,2,1200,1065.4,8.5,7.42,0.0,24.75,0.0,24.75,0,0.18518518518518517,pass
Proposed_V13_SoftGuard,crowd_run,2,27,2,2,1200,984.5,7.42,7.19,0.0,24.75,0.0,24.75,0,0.17857142857142858,pass
Proposed_V13_SoftGuard,crowd_run,2,28,1,1,750,824.4,7.19,4.68,0.0,15.45,9.3,6.15,0,0.1724137931034483,pass
Proposed_V13_SoftGuard,crowd_run,2,29,1,1,750,1037.6,4.68,5.69,0.0,15.45,0.0,15.45,0,0.16666666666666666,pass
Proposed_V13_SoftGuard,crowd_run,2,30,1,1,750,1055.3,5.69,7.63,0.0,15.45,0.0,15.45,0,0.16129032258064516,pass
Proposed_V13_SoftGuard,crowd_run,2,31,2,2,1200,1126.0,7.63,8.26,0.0,24.75,9.3,15.45,0,0.15625,pass
Proposed_V13_SoftGuard,crowd_run,2,32,1,1,750,892.4,8.26,6.45,0.0,15.45,9.3,6.15,0,0.15151515151515152,pass
Proposed_V13_SoftGuard,crowd_run,2,33,1,1,750,941.8,6.45,7.3,0.0,15.45,0.0,15.45,0,0.14705882352941177,pass
Proposed_V13_SoftGuard,crowd_run,2,34,2,2,1200,463.6,7.3,4.23,0.0,24.75,9.3,15.45,0,0.14285714285714285,pass
Proposed_V13_SoftGuard,crowd_run,2,35,1,1,750,1052.0,4.23,6.78,0.0,15.45,9.3,6.15,0,0.1388888888888889,pass
Proposed_V13_SoftGuard,crowd_run,2,36,1,0,300,355.7,6.78,6.24,0.0,4.03,11.42,-7.39,1,0.16216216216216217,qoe_budget
Proposed_V13_SoftGuard,crowd_run,2,37,1,1,750,952.1,6.24,8.33,0.0,15.45,11.42,4.03,0,0.15789473684210525,pass
Proposed_V13_SoftGuard,crowd_run,2,38,2,2,1200,1023.8,8.33,9.65,0.0,24.75,9.3,15.45,0,0.15384615384615385,pass
Proposed_V13_SoftGuard,crowd_run,2,39,2,2,1200,960.6,9.65,11.65,0.0,24.75,0.0,24.75,0,0.15,pass
Proposed_V13_SoftGuard,crowd_run,2,40,2,2,1200,955.9,11.65,10.97,0.0,24.75,0.0,24.75,0,0.14634146341463414,pass
Proposed_V13_SoftGuard,crowd_run,2,41,2,2,1200,880.2,10.97,11.68,0.0,24.75,0.0,24.75,0,0.14285714285714285,pass
Proposed_V13_SoftGuard,crowd_run,2,42,2,2,1200,1063.0,11.68,13.19,0.0,24.75,0.0,24.75,0,0.13953488372093023,pass
Proposed_V13_SoftGuard,crowd_run,2,43,2,2,1200,934.7,13.19,12.72,0.0,24.75,0.0,24.75,0,0.13636363636363635,pass
Proposed_V13_SoftGuard,crowd_run,2,44,2,2,1200,994.6,12.72,9.95,0.0,24.75,0.0,24.75,0,0.13333333333333333,pass
Proposed_V13_SoftGuard,crowd_run,2,45,2,2,1200,1000.9,9.95,10.76,0.0,24.75,0.0,24.75,0,0.13043478260869565,pass
Proposed_V13_SoftGuard,crowd_run,2,46,2,2,1200,858.9,10.76,10.38,0.0,24.75,0.0,24.75,0,0.1276595744680851,pass
Proposed_V13_SoftGuard,crowd_run,2,47,2,2,1200,1103.0,10.38,10.07,0.0,24.75,0.0,24.75,0,0.125,pass
Proposed_V13_SoftGuard,crowd_run,3,0,1,0,300,1070.0,1.09,4.0,0.091,4.03,0.0,3.64,1,1.0,qoe_budget
Proposed_V13_SoftGuard,crowd_run,3,1,1,1,750,1465.1,4.0,6.87,0.0,15.45,11.42,4.03,0,0.5,pass
Proposed_V13_SoftGuard,crowd_run,3,2,2,2,1200,835.4,6.87,7.17,0.0,24.75,9.3,15.45,0,0.3333333333333333,pass
Proposed_V13_SoftGuard,crowd_run,3,3,2,0,300,338.2,7.17,7.87,0.0,4.03,20.72,-16.69,1,0.5,qoe_budget
Proposed_V13_SoftGuard,crowd_run,3,4,1,0,300,799.4,7.87,9.31,0.0,4.03,0.0,4.03,1,0.6,qoe_budget
Proposed_V13_SoftGuard,crowd_run,3,5,1,1,750,852.7,9.31,10.4,0.0,15.45,11.42,4.03,0,0.5,pass
Proposed_V13_SoftGuard,crowd_run,3,6,2,2,1200,608.4,10.4,5.51,0.0,24.75,9.3,15.45,0,0.42857142857142855,pass
Proposed_V13_SoftGuard,crowd_run,3,7,1,0,300,376.5,5.51,5.59,0.0,4.03,20.72,-16.69,1,0.5,qoe_budget
Proposed_V13_SoftGuard,crowd_run,3,8,1,0,300,1048.2,5.59,7.07,0.0,4.03,0.0,4.03,1,0.5555555555555556,qoe_safest
Proposed_V13_SoftGuard,crowd_run,3,9,1,1,750,869.5,7.07,6.27,0.0,15.45,11.42,4.03,0,0.5,pass
Proposed_V13_SoftGuard,crowd_run,3,10,1,1,750,861.3,6.27,5.66,0.0,15.45,0.0,15.45,0,0.45454545454545453,pass
Proposed_V13_SoftGuard,crowd_run,3,11,1,1,750,846.7,5.66,5.62,0.0,15.45,0.0,15.45,0,0.4166666666666667,pass
Proposed_V13_SoftGuard,crowd_run,3,12,1,0,300,598.8,5.62,5.02,0.0,4.03,11.42,-7.39,1,0.46153846153846156,qoe_budget
Proposed_V13_SoftGuard,crowd_run,3,13,1,1,750,608.7,5.02,4.0,1.147,15.45,11.42,-0.9,0,0.42857142857142855,pass
Proposed_V13_SoftGuard,crowd_run,3,14,1,0,300,797.1,4.0,6.3,0.0,4.03,11.42,-7.39,1,0.4666666666666667,qoe_budget
Proposed_V13_SoftGuard,crowd_run,3,15,1,1,750,1016.9,6.3,8.73,0.0,15.45,11.42,4.03,0,0.4375,pass
Proposed_V13_SoftGuard,crowd_run,3,16,1,1,750,1018.2,8.73,9.57,0.0,15.45,0.0,15.45,0,0.4117647058823529,pass
Proposed_V13_SoftGuard,crowd_run,3,17,2,2,1200,1221.8,9.57,10.75,0.0,24.75,9.3,15.45,0,0.3888888888888889,pass
Proposed_V13_SoftGuard,crowd_run,3,18,2,2,1200,1244.0,10.75,12.42,0.0,24.75,0.0,24.75,0,0.3684210526315789,pass
Proposed_V13_SoftGuard,crowd_run,3,19,2,2,1200,967.8,12.42,14.44,0.0,24.75,0.0,24.75,0,0.35,pass
Proposed_V13_SoftGuard,crowd_run,3,20,2,2,1200,1259.1,14.44,13.87,0.0,24.75,0.0,24.75,0,0.3333333333333333,pass
Proposed_V13_SoftGuard,crowd_run,3,21,2,2,1200,1059.4,13.87,14.66,0.0,24.75,0.0,24.75,0,0.3181818181818182,pass
Proposed_V13_SoftGuard,crowd_run,3,22,2,2,1200,1076.0,14.66,16.73,0.0,24.75,0.0,24.75,0,0.30434782608695654,pass
Proposed_V13_SoftGuard,crowd_run,3,23,2,2,1200,1209.8,16.73,17.36,0.0,24.75,0.0,24.75,0,0.2916666666666667,pass
Proposed_V13_SoftGuard,crowd_run,3,24,2,2,1200,901.4,17.36,14.78,0.0,24.75,0.0,24.75,0,0.28,pass
Proposed_V13_SoftGuard,crowd_run,3,25,2,2,1200,854.8,14.78,12.59,0.0,24.75,0.0,24.75,0,0.2692307692307692,pass
Proposed_V13_SoftGuard,crowd_run,3,26,2,2,1200,839.1,12.59,10.13,0.0,24.75,0.0,24.75,0,0.25925925925925924,pass
Proposed_V13_SoftGuard,crowd_run,3,27,2,2,1200,1088.7,10.13,10.31,0.0,24.75,0.0,24.75,0,0.25,pass
Proposed_V13_SoftGuard,crowd_run,3,28,1,1,750,1224.0,10.31,9.92,0.0,15.45,9.3,6.15,0,0.2413793103448276,pass
Proposed_V13_SoftGuard,crowd_run,3,29,2,2,1200,1011.0,9.92,9.02,0.0,24.75,9.3,15.45,0,0.23333333333333334,pass
Proposed_V13_SoftGuard,crowd_run,3,30,2,2,1200,1048.2,9.02,9.7,0.0,24.75,0.0,24.75,0,0.22580645161290322,pass
Proposed_V13_SoftGuard,crowd_run,3,31,2,2,1200,1045.6,9.7,10.07,0.0,24.75,0.0,24.75,0,0.21875,pass
Proposed_V13_SoftGuard,crowd_run,3,32,1,1,750,876.3,10.07,8.15,0.0,15.45,9.3,6.15,0,0.21212121212121213,pass
Proposed_V13_SoftGuard,crowd_run,3,33,1,1,750,824.0,8.15,8.55,0.0,15.45,0.0,15.45,0,0.20588235294117646,pass
Proposed_V13_SoftGuard,crowd_run,3,34,2,2,1200,1157.6,8.55,9.72,0.0,24.75,9.3,15.45,0,0.2,pass
Proposed_V13_SoftGuard,crowd_run,3,35,2,2,1200,894.8,9.72,10.99,0.0,24.75,0.0,24.75,0,0.19444444444444445,pass
Proposed_V13_SoftGuard,crowd_run,3,36,2,2,1200,1077.9,10.99,9.0,0.0,24.75,0.0,24.75,0,0.1891891891891892,pass
Proposed_V13_SoftGuard,crowd_run,3,37,2,2,1200,1041.8,9.0,10.2,0.0,24.75,0.0,24.75,0,0.18421052631578946,pass
Proposed_V13_SoftGuard,crowd_run,3,38,2,2,1200,1157.7,10.2,11.84,0.0,24.75,0.0,24.75,0,0.1794871794871795,pass
Proposed_V13_SoftGuard,crowd_run,3,39,2,2,1200,1092.3,11.84,14.08,0.0,24.75,0.0,24.75,0,0.175,pass
Proposed_V13_SoftGuard,crowd_run,3,40,2,2,1200,948.7,14.08,13.36,0.0,24.75,0.0,24.75,0,0.17073170731707318,pass
Proposed_V13_SoftGuard,crowd_run,3,41,2,2,1200,1176.1,13.36,14.9,0.0,24.75,0.0,24.75,0,0.16666666666666666,pass
Proposed_V13_SoftGuard,crowd_run,3,42,2,2,1200,954.2,14.9,16.12,0.0,24.75,0.0,24.75,0,0.16279069767441862,pass
Proposed_V13_SoftGuard,crowd_run,3,43,2,2,1200,1010.0,16.12,15.98,0.0,24.75,0.0,24.75,0,0.1590909090909091,pass
Proposed_V13_SoftGuard,crowd_run,3,44,2,2,1200,904.9,15.98,12.54,0.0,24.75,0.0,24.75,0,0.15555555555555556,pass
Proposed_V13_SoftGuard,crowd_run,3,45,2,2,1200,896.6,12.54,12.98,0.0,24.75,0.0,24.75,0,0.15217391304347827,pass
Proposed_V13_SoftGuard,crowd_run,3,46,2,2,1200,742.8,12.98,11.91,0.0,24.75,0.0,24.75,0,0.14893617021276595,pass
Proposed_V13_SoftGuard,crowd_run,3,47,2,2,1200,427.9,11.91,4.81,0.0,24.75,0.0,24.75,0,0.14583333333333334,pass
Proposed_V13_SoftGuard,crowd_run,4,0,1,0,300,891.0,1.78,4.36,0.0,4.03,0.0,4.03,1,1.0,qoe_budget
Proposed_V13_SoftGuard,crowd_run,4,1,1,1,750,891.2,4.36,6.5,0.0,15.45,11.42,4.03,0,0.5,pass
Proposed_V13_SoftGuard,crowd_run,4,2,2,2,1200,890.8,6.5,7.03,0.0,24.75,9.3,15.45,0,0.3333333333333333,pass
Proposed_V13_SoftGuard,crowd_run,4,3,2,2,1200,879.8,7.03,5.95,0.0,24.75,0.0,24.75,0,0.25,pass
Proposed_V13_SoftGuard,crowd_run,4,4,1,1,750,841.8,5.95,4.0,0.116,15.45,9.3,5.65,0,0.2,pass
Proposed_V13_SoftGuard,crowd_run,4,5,1,1,750,900.4,4.0,5.25,0.0,15.45,0.0,15.45,0,0.16666666666666666,pass
Proposed_V13_SoftGuard,crowd_run,4,6,1,1,750,897.6,5.25,5.48,0.0,15.45,0.0,15.45,0,0.14285714285714285,pass
Proposed_V13_SoftGuard,crowd_run,4,7,1,1,750,884.1,5.48,5.3,0.0,15.45,0.0,15.45,0,0.125,pass
Proposed_V13_SoftGuard,crowd_run,4,8,1,0,300,901.1,5.3,6.38,0.0,4.03,11.42,-7.39,1,0.2222222222222222,qoe_budget
Proposed_V13_SoftGuard,crowd_run,4,9,1,1,750,882.9,6.38,5.64,0.0,15.45,11.42,4.03,0,0.2,pass
Proposed_V13_SoftGuard,crowd_run,4,10,1,1,750,901.2,5.64,5.24,0.0,15.45,0.0,15.45,0,0.18181818181818182,pass
Proposed_V13_SoftGuard,crowd_run,4,11,1,1,750,900.7,5.24,5.44,0.0,15.45,0.0,15.45,0,0.16666666666666666,pass
Proposed_V13_SoftGuard,crowd_run,4,12,1,0,300,901.6,5.44,6.39,0.0,4.03,11.42,-7.39,1,0.23076923076923078,qoe_budget
Proposed_V13_SoftGuard,crowd_run,4,13,1,1,750,900.5,6.39,6.22,0.0,15.45,11.42,4.03,0,0.21428571428571427,pass
Proposed_V13_SoftGuard,crowd_run,4,14,1,1,750,900.3,6.22,6.44,0.0,15.45,0.0,15.45,0,0.2,pass
Proposed_V13_SoftGuard,crowd_run,4,15,2,2,1200,897.1,6.44,7.6,0.0,24.75,9.3,15.45,0,0.1875,pass
