Method,Video,Episode,Chunk,Action_proposed,Applied_Action,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Shield_Intervened,Shield_Rate,Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff,Rebuf_diff,Action_match
Proposed,bigbuckbunny,19,38,3,3,1850,2536.1,30.0,30.0,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,19,39,3,3,1850,1919.3,30.0,29.59,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,19,40,2,2,1200,1698.0,29.59,27.11,0.0,90.34,5.15,85.19,0,0.0,3,1850,0.0,95.49,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,19,41,2,2,1200,1701.5,27.11,27.35,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,19,42,3,3,1850,2493.2,27.35,27.8,0.0,95.49,5.15,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,1
Proposed,bigbuckbunny,19,43,3,3,1850,2299.0,27.8,28.63,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,19,44,3,3,1850,2522.1,28.63,27.08,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,19,45,3,3,1850,1156.2,27.08,24.97,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,19,46,2,2,1200,2113.7,24.97,27.25,0.0,90.34,5.15,85.19,0,0.0,4,2850,0.0,97.11,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,19,47,3,3,1850,2465.5,27.25,29.25,0.0,95.49,5.15,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,crowd_run,0,0,0,0,300,1126.0,1.17,4.0,0.925,4.03,0.0,0.05,0,0.0,0,300,0.925,4.03,0.05,0.0,0.0,1
Proposed,crowd_run,0,1,0,0,300,892.4,4.0,6.45,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,0,2,1,1,750,941.8,6.45,7.35,0.0,15.45,11.42,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0,0.0,0
Proposed,crowd_run,0,3,1,1,750,463.6,7.35,5.9,0.0,15.45,0.0,15.45,0,0.0,0,300,0.0,4.03,4.03,11.419999999999998,0.0,0
Proposed,crowd_run,0,4,0,0,300,1052.0,5.9,7.97,0.0,4.03,11.42,-7.39,0,0.0,0,300,0.0,4.03,4.03,-11.42,0.0,1
Proposed,crowd_run,0,5,1,1,750,355.7,7.97,6.39,0.0,15.45,11.42,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0,0.0,0
Proposed,crowd_run,0,6,0,0,300,952.1,6.39,9.29,0.0,4.03,11.42,-7.39,0,0.0,2,1200,0.0,24.75,4.03,-11.42,0.0,0
Proposed,crowd_run,0,7,1,1,750,1023.8,9.29,11.71,0.0,15.45,11.42,4.03,0,0.0,2,1200,0.0,24.75,24.75,-20.72,0.0,0
Proposed,crowd_run,0,8,1,1,750,960.6,11.71,11.68,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,0,9,3,3,1850,955.9,11.68,11.08,0.0,32.84,17.39,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,0,10,2,2,1200,880.2,11.08,12.24,0.0,24.75,8.09,16.66,0,0.0,2,1200,0.0,24.75,24.75,-8.09,0.0,1
Proposed,crowd_run,0,11,3,3,1850,1063.0,12.24,11.96,0.0,32.84,8.09,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,0
Proposed,crowd_run,0,12,2,2,1200,934.7,11.96,9.85,0.0,24.75,8.09,16.66,0,0.0,2,1200,0.0,24.75,24.75,-8.09,0.0,1
Proposed,crowd_run,0,13,3,3,1850,994.6,9.85,10.65,0.0,32.84,8.09,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,0
Proposed,crowd_run,0,14,3,3,1850,1000.9,10.65,10.88,0.0,32.84,0.0,32.84,0,0.0,2,1200,0.0,24.75,24.75,8.090000000000003,0.0,0
Proposed,crowd_run,0,15,2,2,1200,858.9,10.88,9.92,0.0,24.75,8.09,16.66,0,0.0,2,1200,0.0,24.75,24.75,-8.09,0.0,1
Proposed,crowd_run,0,16,1,1,750,1103.0,9.92,8.48,0.0,15.45,9.3,6.15,0,0.0,2,1200,0.0,24.75,24.75,-18.6,0.0,0
Proposed,crowd_run,0,17,2,2,1200,966.8,8.48,8.9,0.0,24.75,9.3,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3,0.0,1
Proposed,crowd_run,0,18,2,2,1200,810.4,8.9,8.26,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,0,19,2,2,1200,971.9,8.26,6.91,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,0,20,0,0,300,704.0,6.91,7.3,0.0,4.03,20.72,-16.69,0,0.0,2,1200,3.405,24.75,10.11,-26.8,-3.405,0
Proposed,crowd_run,0,21,1,1,750,1036.7,7.3,7.62,0.0,15.45,11.42,4.03,0,0.0,2,1200,1.886,24.75,16.64,-12.61,-1.886,0
Proposed,crowd_run,0,22,2,2,1200,1087.5,7.62,8.28,0.0,24.75,9.3,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3,0.0,1
Proposed,crowd_run,0,23,2,2,1200,1111.3,8.28,7.37,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.249,24.75,23.68,1.0700000000000003,-0.249,1
Proposed,crowd_run,0,24,1,1,750,1138.6,7.37,7.22,0.0,15.45,9.3,6.15,0,0.0,2,1200,2.651,24.75,13.35,-7.199999999999999,-2.651,0
Proposed,crowd_run,0,25,2,2,1200,1073.9,7.22,7.32,0.0,24.75,9.3,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3,0.0,1
Proposed,crowd_run,0,26,3,3,1850,1065.4,7.32,8.07,0.0,32.84,8.09,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,0
Proposed,crowd_run,0,27,3,3,1850,984.5,8.07,7.5,0.0,32.84,0.0,32.84,0,0.0,2,1200,0.0,24.75,24.75,8.090000000000003,0.0,0
Proposed,crowd_run,0,28,2,2,1200,824.4,7.5,4.9,0.0,24.75,8.09,16.66,0,0.0,2,1200,0.0,24.75,24.75,-8.09,0.0,1
Proposed,crowd_run,0,29,2,2,1200,1037.6,4.9,6.62,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,0,30,3,3,1850,1055.3,6.62,7.81,0.0,32.84,8.09,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,0
Proposed,crowd_run,0,31,3,3,1850,1126.0,7.81,8.03,0.0,32.84,0.0,32.84,0,0.0,2,1200,0.0,24.75,24.75,8.090000000000003,0.0,0
Proposed,crowd_run,0,32,2,2,1200,892.4,8.03,6.38,0.0,24.75,8.09,16.66,0,0.0,2,1200,0.0,24.75,24.75,-8.09,0.0,1
Proposed,crowd_run,0,33,2,2,1200,941.8,6.38,6.01,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,0,34,0,0,300,463.6,6.01,7.84,0.0,4.03,20.72,-16.69,0,0.0,1,750,0.0,15.45,6.15,-22.840000000000003,0.0,0
Proposed,crowd_run,0,35,1,1,750,1052.0,7.84,9.49,0.0,15.45,11.42,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,1
Proposed,crowd_run,0,36,0,0,300,355.7,9.49,6.55,0.0,4.03,11.42,-7.39,0,0.0,0,300,0.0,4.03,-7.39,0.0,0.0,1
Proposed,crowd_run,0,37,0,0,300,952.1,6.55,9.12,0.0,4.03,0.0,4.03,0,0.0,1,750,0.0,15.45,4.03,0.0,0.0,0
Proposed,crowd_run,0,38,1,1,750,1023.8,9.12,11.18,0.0,15.45,11.42,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,1
Proposed,crowd_run,0,39,2,2,1200,960.6,11.18,10.15,0.0,24.75,9.3,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0,0.0,0
Proposed,crowd_run,0,40,1,1,750,955.9,10.15,6.3,0.0,15.45,9.3,6.15,0,0.0,1,750,0.0,15.45,15.45,-9.299999999999999,0.0,1
Proposed,crowd_run,0,41,2,2,1200,880.2,6.3,5.73,0.0,24.75,9.3,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0,0.0,0
Proposed,crowd_run,0,42,1,1,750,1063.0,5.73,6.31,0.0,15.45,9.3,6.15,0,0.0,1,750,0.0,15.45,15.45,-9.299999999999999,0.0,1
Proposed,crowd_run,0,43,1,1,750,934.7,6.31,6.82,0.0,15.45,0.0,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,0,44,0,0,300,994.6,6.82,8.39,0.0,4.03,11.42,-7.39,0,0.0,1,750,0.0,15.45,15.45,-22.84,0.0,0
Proposed,crowd_run,0,45,3,3,1850,1000.9,8.39,8.43,0.0,32.84,28.81,4.03,0,0.0,3,1850,0.0,32.84,15.45,-11.419999999999998,0.0,1
Proposed,crowd_run,0,46,3,3,1850,858.9,8.43,8.01,0.0,32.84,0.0,32.84,0,0.0,3,1850,0.0,32.84,32.84,0.0,0.0,1
Proposed,crowd_run,0,47,2,2,1200,1103.0,8.01,8.28,0.0,24.75,8.09,16.66,0,0.0,3,1850,1.328,32.84,27.13,-10.469999999999999,-1.328,0
Proposed,crowd_run,1,0,0,0,300,587.0,2.88,4.0,1.151,4.03,0.0,-0.92,0,0.0,0,300,1.151,4.03,-0.92,0.0,0.0,1
Proposed,crowd_run,1,1,0,0,300,787.1,4.0,6.24,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,1,2,1,1,750,677.6,6.24,5.93,0.0,15.45,11.42,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0,0.0,0
Proposed,crowd_run,1,3,1,1,750,650.6,5.93,6.05,0.0,15.45,0.0,15.45,0,0.0,0,300,0.0,4.03,4.03,11.419999999999998,0.0,0
Proposed,crowd_run,1,4,0,0,300,725.7,6.05,7.26,0.0,4.03,11.42,-7.39,0,0.0,0,300,0.0,4.03,4.03,-11.42,0.0,1
Proposed,crowd_run,1,5,1,1,750,824.8,7.26,8.85,0.0,15.45,11.42,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0,0.0,0
Proposed,crowd_run,1,6,0,0,300,252.3,8.85,8.69,0.0,4.03,11.42,-7.39,0,0.0,0,300,0.0,4.03,4.03,-11.42,0.0,1
Proposed,crowd_run,1,7,1,1,750,761.1,8.69,10.58,0.0,15.45,11.42,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0,0.0,0
Proposed,crowd_run,1,8,1,1,750,502.5,10.58,6.86,0.0,15.45,0.0,15.45,0,0.0,0,300,0.0,4.03,4.03,11.419999999999998,0.0,0
Proposed,crowd_run,1,9,2,2,1200,618.3,6.86,6.25,0.0,24.75,9.3,15.45,0,0.0,1,750,0.0,15.45,4.03,11.419999999999998,0.0,0
Proposed,crowd_run,1,10,2,2,1200,583.5,6.25,5.97,0.0,24.75,0.0,24.75,0,0.0,1,750,0.0,15.45,15.45,9.3,0.0,0
Proposed,crowd_run,1,11,1,1,750,488.0,5.97,6.19,0.0,15.45,9.3,6.15,0,0.0,1,750,0.0,15.45,15.45,-9.299999999999999,0.0,1
Proposed,crowd_run,1,12,0,0,300,778.7,6.19,8.35,0.0,4.03,11.42,-7.39,0,0.0,1,750,0.0,15.45,15.45,-22.84,0.0,0
Proposed,crowd_run,1,13,1,1,750,653.2,8.35,10.38,0.0,15.45,11.42,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,1
Proposed,crowd_run,1,14,2,2,1200,587.3,10.38,10.21,0.0,24.75,9.3,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0,0.0,0
Proposed,crowd_run,1,15,2,2,1200,472.8,10.21,5.2,0.0,24.75,0.0,24.75,0,0.0,1,750,0.0,15.45,15.45,9.3,0.0,0
Proposed,crowd_run,1,16,0,0,300,790.7,5.2,6.17,0.0,4.03,20.72,-16.69,0,0.0,1,750,0.0,15.45,15.45,-32.14,0.0,0
Proposed,crowd_run,1,17,1,1,750,576.4,6.17,6.42,0.0,15.45,11.42,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,1
Proposed,crowd_run,1,18,1,1,750,793.4,6.42,7.45,0.0,15.45,0.0,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,1,19,0,0,300,446.8,7.45,8.54,0.0,4.03,11.42,-7.39,0,0.0,0,300,0.0,4.03,-7.39,0.0,0.0,1
Proposed,crowd_run,1,20,0,0,300,561.7,8.54,8.02,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,1,21,1,1,750,529.7,8.02,4.82,0.0,15.45,11.42,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0,0.0,0
Proposed,crowd_run,1,22,0,0,300,362.6,4.82,6.31,0.0,4.03,11.42,-7.39,0,0.0,0,300,0.0,4.03,4.03,-11.42,0.0,1
Proposed,crowd_run,1,23,0,0,300,712.6,6.31,8.4,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,1,24,0,0,300,475.3,8.4,8.42,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,1,25,1,1,750,474.9,8.42,6.9,0.0,15.45,11.42,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0,0.0,0
Proposed,crowd_run,1,26,2,2,1200,616.4,6.9,7.26,0.0,24.75,9.3,15.45,0,0.0,1,750,0.0,15.45,4.03,11.419999999999998,0.0,0
Proposed,crowd_run,1,27,1,1,750,428.1,7.26,7.01,0.0,15.45,9.3,6.15,0,0.0,1,750,0.0,15.45,15.45,-9.299999999999999,0.0,1
Proposed,crowd_run,1,28,0,0,300,475.6,7.01,8.15,0.0,4.03,11.42,-7.39,0,0.0,1,750,0.0,15.45,15.45,-22.84,0.0,0
Proposed,crowd_run,1,29,1,1,750,809.7,8.15,10.31,0.0,15.45,11.42,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,1
Proposed,crowd_run,1,30,3,3,1850,699.9,10.31,10.09,0.0,32.84,17.39,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0,0.0,0
Proposed,crowd_run,1,31,2,2,1200,420.5,10.09,7.52,0.0,24.75,8.09,16.66,0,0.0,1,750,0.0,15.45,15.45,1.2100000000000009,0.0,0
Proposed,crowd_run,1,32,0,0,300,473.9,7.52,8.86,0.0,4.03,20.72,-16.69,0,0.0,1,750,0.0,15.45,15.45,-32.14,0.0,0
Proposed,crowd_run,1,33,1,1,750,654.6,8.86,8.93,0.0,15.45,11.42,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,1
Proposed,crowd_run,1,34,2,2,1200,689.7,8.93,7.1,0.0,24.75,9.3,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0,0.0,0
Proposed,crowd_run,1,35,2,2,1200,677.2,7.1,5.26,0.0,24.75,0.0,24.75,0,0.0,1,750,0.0,15.45,15.45,9.3,0.0,0
Proposed,crowd_run,1,36,0,0,300,444.9,5.26,4.0,0.291,4.03,20.72,-17.94,0,0.0,1,750,0.0,15.45,15.45,-33.39,0.291,0
Proposed,crowd_run,1,37,0,0,300,795.5,4.0,6.3,0.0,4.03,0.0,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,0
Proposed,crowd_run,1,38,1,1,750,664.8,6.3,7.31,0.0,15.45,11.42,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,1
Proposed,crowd_run,1,39,1,1,750,743.5,7.31,7.24,0.0,15.45,0.0,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,1,40,0,0,300,649.3,7.24,6.62,0.0,4.03,11.42,-7.39,0,0.0,1,750,0.0,15.45,15.45,-22.84,0.0,0
Proposed,crowd_run,1,41,1,1,750,598.7,6.62,6.43,0.0,15.45,11.42,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,1
Proposed,crowd_run,1,42,0,0,300,981.2,6.43,8.94,0.0,4.03,11.42,-7.39,0,0.0,1,750,0.0,15.45,15.45,-22.84,0.0,0
Proposed,crowd_run,1,43,1,1,750,1001.1,8.94,9.69,0.0,15.45,11.42,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,1
Proposed,crowd_run,1,44,0,0,300,505.3,9.69,8.9,0.0,4.03,11.42,-7.39,0,0.0,1,750,0.0,15.45,15.45,-22.84,0.0,0
Proposed,crowd_run,1,45,2,2,1200,571.6,8.9,8.4,0.0,24.75,20.72,4.03,0,0.0,2,1200,0.36,24.75,13.9,-9.870000000000001,-0.36,1
Proposed,crowd_run,1,46,2,2,1200,594.1,8.4,8.25,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.144,24.75,24.13,0.620000000000001,-0.144,1
Proposed,crowd_run,1,47,2,2,1200,930.5,8.25,7.84,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.417,24.75,22.96,1.7899999999999991,-0.417,1
Proposed,crowd_run,2,0,0,0,300,1126.0,1.25,4.0,0.853,4.03,0.0,0.36,0,0.0,0,300,0.853,4.03,0.36,0.0,0.0,1
Proposed,crowd_run,2,1,0,0,300,892.4,4.0,6.45,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,2,2,1,1,750,941.8,6.45,7.35,0.0,15.45,11.42,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0,0.0,0
Proposed,crowd_run,2,3,1,1,750,463.6,7.35,5.9,0.0,15.45,0.0,15.45,0,0.0,0,300,0.0,4.03,4.03,11.419999999999998,0.0,0
Proposed,crowd_run,2,4,0,0,300,1052.0,5.9,7.97,0.0,4.03,11.42,-7.39,0,0.0,0,300,0.0,4.03,4.03,-11.42,0.0,1
Proposed,crowd_run,2,5,1,1,750,355.7,7.97,6.39,0.0,15.45,11.42,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0,0.0,0
Proposed,crowd_run,2,6,0,0,300,952.1,6.39,9.29,0.0,4.03,11.42,-7.39,0,0.0,2,1200,0.0,24.75,4.03,-11.42,0.0,0
Proposed,crowd_run,2,7,3,3,1850,1023.8,9.29,9.4,0.0,32.84,28.81,4.03,0,0.0,2,1200,0.0,24.75,24.75,-20.72,0.0,0
Proposed,crowd_run,2,8,2,2,1200,960.6,9.4,6.94,0.0,24.75,8.09,16.66,0,0.0,2,1200,0.0,24.75,24.75,-8.09,0.0,1
Proposed,crowd_run,2,9,2,2,1200,955.9,6.94,7.96,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,2,10,3,3,1850,880.2,7.96,7.59,0.0,32.84,8.09,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,0
Proposed,crowd_run,2,11,2,2,1200,1063.0,7.59,8.81,0.0,24.75,8.09,16.66,0,0.0,2,1200,0.0,24.75,24.75,-8.09,0.0,1
Proposed,crowd_run,2,12,2,2,1200,934.7,8.81,6.7,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,2,13,2,2,1200,994.6,6.7,8.63,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,2,14,3,3,1850,1000.9,8.63,8.86,0.0,32.84,8.09,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,0
Proposed,crowd_run,2,15,2,2,1200,858.9,8.86,7.9,0.0,24.75,8.09,16.66,0,0.0,2,1200,0.0,24.75,24.75,-8.09,0.0,1
Proposed,crowd_run,2,16,1,1,750,1103.0,7.9,6.46,0.0,15.45,9.3,6.15,0,0.0,2,1200,0.0,24.75,24.75,-18.6,0.0,0
Proposed,crowd_run,2,17,2,2,1200,966.8,6.46,6.88,0.0,24.75,9.3,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3,0.0,1
Proposed,crowd_run,2,18,2,2,1200,810.4,6.88,6.24,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,2,19,1,1,750,971.9,6.24,6.9,0.0,15.45,9.3,6.15,0,0.0,2,1200,0.0,24.75,24.75,-18.6,0.0,0
Proposed,crowd_run,2,20,0,0,300,704.0,6.9,7.29,0.0,4.03,11.42,-7.39,0,0.0,2,1200,3.405,24.75,10.11,-17.5,-3.405,0
Proposed,crowd_run,2,21,1,1,750,1036.7,7.29,7.61,0.0,15.45,11.42,4.03,0,0.0,2,1200,1.886,24.75,16.64,-12.61,-1.886,0
Proposed,crowd_run,2,22,2,2,1200,1087.5,7.61,8.26,0.0,24.75,9.3,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3,0.0,1
Proposed,crowd_run,2,23,2,2,1200,1111.3,8.26,7.36,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.249,24.75,23.68,1.0700000000000003,-0.249,1
Proposed,crowd_run,2,24,1,1,750,1138.6,7.36,7.2,0.0,15.45,9.3,6.15,0,0.0,2,1200,2.651,24.75,13.35,-7.199999999999999,-2.651,0
Proposed,crowd_run,2,25,2,2,1200,1073.9,7.2,7.3,0.0,24.75,9.3,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3,0.0,1
Proposed,crowd_run,2,26,3,3,1850,1065.4,7.3,8.05,0.0,32.84,8.09,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,0
Proposed,crowd_run,2,27,2,2,1200,984.5,8.05,9.09,0.0,24.75,8.09,16.66,0,0.0,2,1200,0.0,24.75,24.75,-8.09,0.0,1
Proposed,crowd_run,2,28,2,2,1200,824.4,9.09,6.49,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,2,29,2,2,1200,1037.6,6.49,8.21,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,2,30,3,3,1850,1055.3,8.21,9.4,0.0,32.84,8.09,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,0
Proposed,crowd_run,2,31,3,3,1850,1126.0,9.4,9.62,0.0,32.84,0.0,32.84,0,0.0,2,1200,0.0,24.75,24.75,8.090000000000003,0.0,0
Proposed,crowd_run,2,32,2,2,1200,892.4,9.62,7.97,0.0,24.75,8.09,16.66,0,0.0,2,1200,0.0,24.75,24.75,-8.09,0.0,1
Proposed,crowd_run,2,33,2,2,1200,941.8,7.97,7.6,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,2,34,1,1,750,463.6,7.6,6.18,0.0,15.45,9.3,6.15,0,0.0,1,750,0.0,15.45,6.15,0.0,0.0,1
Proposed,crowd_run,2,35,1,1,750,1052.0,6.18,7.83,0.0,15.45,0.0,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,2,36,0,0,300,355.7,7.83,4.88,0.0,4.03,11.42,-7.39,0,0.0,0,300,0.0,4.03,-7.39,0.0,0.0,1
Proposed,crowd_run,2,37,0,0,300,952.1,4.88,7.46,0.0,4.03,0.0,4.03,0,0.0,1,750,0.0,15.45,4.03,0.0,0.0,0
Proposed,crowd_run,2,38,1,1,750,1023.8,7.46,9.52,0.0,15.45,11.42,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,1
Proposed,crowd_run,2,39,1,1,750,960.6,9.52,10.37,0.0,15.45,0.0,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,2,40,1,1,750,955.9,10.37,6.53,0.0,15.45,0.0,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,2,41,2,2,1200,880.2,6.53,5.96,0.0,24.75,9.3,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0,0.0,0
Proposed,crowd_run,2,42,1,1,750,1063.0,5.96,6.53,0.0,15.45,9.3,6.15,0,0.0,1,750,0.0,15.45,15.45,-9.299999999999999,0.0,1
Proposed,crowd_run,2,43,1,1,750,934.7,6.53,7.05,0.0,15.45,0.0,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,2,44,0,0,300,994.6,7.05,8.62,0.0,4.03,11.42,-7.39,0,0.0,1,750,0.0,15.45,15.45,-22.84,0.0,0
Proposed,crowd_run,2,45,3,3,1850,1000.9,8.62,8.65,0.0,32.84,28.81,4.03,0,0.0,3,1850,0.0,32.84,15.45,-11.419999999999998,0.0,1
Proposed,crowd_run,2,46,3,3,1850,858.9,8.65,8.24,0.0,32.84,0.0,32.84,0,0.0,3,1850,0.0,32.84,32.84,0.0,0.0,1
Proposed,crowd_run,2,47,2,2,1200,1103.0,8.24,8.51,0.0,24.75,8.09,16.66,0,0.0,3,1850,1.328,32.84,27.13,-10.469999999999999,-1.328,0
Proposed,crowd_run,3,0,0,0,300,1070.0,1.09,4.0,1.117,4.03,0.0,-0.78,0,0.0,0,300,1.117,4.03,-0.78,0.0,0.0,1
Proposed,crowd_run,3,1,1,1,750,1465.1,4.0,5.64,0.0,15.45,11.42,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0,0.0,0
Proposed,crowd_run,3,2,1,1,750,835.4,5.64,6.14,0.0,15.45,0.0,15.45,0,0.0,0,300,0.0,4.03,4.03,11.419999999999998,0.0,0
Proposed,crowd_run,3,3,0,0,300,338.2,6.14,7.15,0.0,4.03,11.42,-7.39,0,0.0,0,300,0.0,4.03,4.03,-11.42,0.0,1
Proposed,crowd_run,3,4,0,0,300,799.4,7.15,8.62,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,3,5,3,3,1850,852.7,8.62,6.87,0.0,32.84,28.81,4.03,0,0.0,1,750,0.0,15.45,4.03,0.0,0.0,0
Proposed,crowd_run,3,6,1,1,750,608.4,6.87,6.57,0.0,15.45,17.39,-1.94,0,0.0,1,750,0.0,15.45,15.45,-17.39,0.0,1
Proposed,crowd_run,3,7,1,1,750,376.5,6.57,6.28,0.0,15.45,0.0,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,3,8,0,0,300,1048.2,6.28,8.8,0.0,4.03,11.42,-7.39,0,0.0,1,750,0.0,15.45,15.45,-22.84,0.0,0
