Method,Video,Episode,Chunk,Action,Bitrate_kbps,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s,VMAF,Smooth_Penalty,Step_QoE
Ablation_Base,bigbuckbunny,17,45,1,750,468.7,9.42,7.8,0.0,83.73,17.15,66.58
Ablation_Base,bigbuckbunny,17,46,1,750,706.1,7.8,8.56,0.0,83.73,0.0,83.73
Ablation_Base,bigbuckbunny,17,47,1,750,703.9,8.56,7.0,0.0,83.73,0.0,83.73
Ablation_Base,bigbuckbunny,18,0,0,300,527.2,2.29,4.0,1.515,66.58,0.0,60.07
Ablation_Base,bigbuckbunny,18,1,0,300,320.0,4.0,4.79,0.0,66.58,0.0,66.58
Ablation_Base,bigbuckbunny,18,2,0,300,387.0,4.79,5.87,0.0,66.58,0.0,66.58
Ablation_Base,bigbuckbunny,18,3,0,300,654.2,5.87,8.27,0.0,66.58,0.0,66.58
Ablation_Base,bigbuckbunny,18,4,0,300,807.2,8.27,9.23,0.0,66.58,0.0,66.58
Ablation_Base,bigbuckbunny,18,5,0,300,402.8,9.23,8.86,0.0,66.58,0.0,66.58
Ablation_Base,bigbuckbunny,18,6,1,750,467.3,8.86,7.72,0.0,83.73,17.15,66.58
Ablation_Base,bigbuckbunny,18,7,1,750,449.3,7.72,6.15,0.0,83.73,0.0,83.73
Ablation_Base,bigbuckbunny,18,8,0,300,426.7,6.15,4.62,0.0,66.58,17.15,49.43
Ablation_Base,bigbuckbunny,18,9,0,300,606.4,4.62,6.91,0.0,66.58,0.0,66.58
Ablation_Base,bigbuckbunny,18,10,1,750,819.0,6.91,7.7,0.0,83.73,17.15,66.58
Ablation_Base,bigbuckbunny,18,11,0,300,356.1,7.7,9.28,0.0,66.58,17.15,49.43
Ablation_Base,bigbuckbunny,18,12,0,300,535.5,9.28,11.01,0.0,66.58,0.0,66.58
Ablation_Base,bigbuckbunny,18,13,2,1200,504.7,11.01,11.2,0.0,90.34,23.76,66.58
Ablation_Base,bigbuckbunny,18,14,2,1200,796.2,11.2,11.8,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,18,15,2,1200,825.8,11.8,12.37,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,18,16,2,1200,704.8,12.37,7.87,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,18,17,2,1200,580.0,7.87,7.48,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,18,18,1,750,539.7,7.48,6.59,0.0,83.73,6.61,77.12
Ablation_Base,bigbuckbunny,18,19,1,750,486.4,6.59,6.59,0.0,83.73,0.0,83.73
Ablation_Base,bigbuckbunny,18,20,0,300,735.2,6.59,7.54,0.0,66.58,17.15,49.43
Ablation_Base,bigbuckbunny,18,21,1,750,666.1,7.54,6.86,0.0,83.73,17.15,66.58
Ablation_Base,bigbuckbunny,18,22,0,300,786.5,6.86,8.96,0.0,66.58,17.15,49.43
Ablation_Base,bigbuckbunny,18,23,2,1200,694.6,8.96,6.95,0.0,90.34,23.76,66.58
Ablation_Base,bigbuckbunny,18,24,0,300,531.7,6.95,6.49,0.0,66.58,23.76,42.82
Ablation_Base,bigbuckbunny,18,25,0,300,492.5,6.49,8.64,0.0,66.58,0.0,66.58
Ablation_Base,bigbuckbunny,18,26,1,750,719.3,8.64,9.66,0.0,83.73,17.15,66.58
Ablation_Base,bigbuckbunny,18,27,1,750,686.2,9.66,8.76,0.0,83.73,0.0,83.73
Ablation_Base,bigbuckbunny,18,28,0,300,807.2,8.76,9.69,0.0,66.58,17.15,49.43
Ablation_Base,bigbuckbunny,18,29,2,1200,793.6,9.69,7.45,0.0,90.34,23.76,66.58
Ablation_Base,bigbuckbunny,18,30,2,1200,749.4,7.45,7.11,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,18,31,2,1200,990.9,7.11,7.8,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,18,32,2,1200,964.2,7.8,6.33,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,18,33,2,1200,572.6,6.33,6.76,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,18,34,1,750,725.9,6.76,7.99,0.0,83.73,6.61,77.12
Ablation_Base,bigbuckbunny,18,35,1,750,537.0,7.99,8.25,0.0,83.73,0.0,83.73
Ablation_Base,bigbuckbunny,18,36,1,750,810.3,8.25,8.23,0.0,83.73,0.0,83.73
Ablation_Base,bigbuckbunny,18,37,2,1200,759.9,8.23,6.94,0.0,90.34,6.61,83.73
Ablation_Base,bigbuckbunny,18,38,1,750,363.9,6.94,7.03,0.0,83.73,6.61,77.12
Ablation_Base,bigbuckbunny,18,39,0,300,361.5,7.03,8.29,0.0,66.58,17.15,49.43
Ablation_Base,bigbuckbunny,18,40,0,300,439.7,8.29,8.41,0.0,66.58,0.0,66.58
Ablation_Base,bigbuckbunny,18,41,0,300,452.3,8.41,9.57,0.0,66.58,0.0,66.58
Ablation_Base,bigbuckbunny,18,42,0,300,817.5,9.57,11.71,0.0,66.58,0.0,66.58
Ablation_Base,bigbuckbunny,18,43,2,1200,693.1,11.71,9.59,0.0,90.34,23.76,66.58
Ablation_Base,bigbuckbunny,18,44,0,300,554.2,9.59,8.92,0.0,66.58,23.76,42.82
Ablation_Base,bigbuckbunny,18,45,1,750,499.1,8.92,7.64,0.0,83.73,17.15,66.58
Ablation_Base,bigbuckbunny,18,46,1,750,686.0,7.64,8.3,0.0,83.73,0.0,83.73
Ablation_Base,bigbuckbunny,18,47,1,750,794.6,8.3,7.38,0.0,83.73,0.0,83.73
Ablation_Base,bigbuckbunny,19,0,0,300,2141.4,2.81,5.88,0.0,66.58,0.0,66.58
Ablation_Base,bigbuckbunny,19,1,2,1200,1244.7,5.88,6.57,0.0,90.34,23.76,66.58
Ablation_Base,bigbuckbunny,19,2,2,1200,2278.8,6.57,8.59,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,3,2,1200,1915.2,8.59,10.41,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,4,2,1200,2483.7,10.41,10.46,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,5,2,1200,1926.6,10.46,10.8,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,6,2,1200,1902.4,10.8,12.78,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,7,2,1200,1486.0,12.78,14.08,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,8,2,1200,1688.1,14.08,12.49,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,9,2,1200,2320.8,12.49,14.71,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,10,2,1200,1854.4,14.71,16.44,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,11,2,1200,1675.0,16.44,18.38,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,12,2,1200,2343.7,18.38,20.3,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,13,2,1200,2094.7,20.3,23.39,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,14,2,1200,1818.6,23.39,25.9,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,15,2,1200,2307.6,25.9,28.67,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,16,2,1200,2390.6,28.67,30.0,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,17,2,1200,2554.1,30.0,30.0,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,18,2,1200,2274.0,30.0,30.0,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,19,2,1200,2045.2,30.0,30.0,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,20,2,1200,1671.5,30.0,28.65,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,21,2,1200,1300.1,28.65,28.8,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,22,2,1200,1467.6,28.8,28.74,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,23,2,1200,2546.3,28.74,30.0,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,24,2,1200,1551.5,30.0,27.88,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,25,2,1200,1706.4,27.88,29.74,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,26,2,1200,1504.5,29.74,30.0,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,27,2,1200,1604.3,30.0,30.0,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,28,2,1200,1815.9,30.0,28.53,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,29,2,1200,2607.6,28.53,30.0,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,30,2,1200,2629.1,30.0,30.0,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,31,2,1200,2342.1,30.0,30.0,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,32,2,1200,2233.2,30.0,30.0,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,33,2,1200,1938.0,30.0,30.0,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,34,2,1200,1870.0,30.0,30.0,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,35,2,1200,1739.3,30.0,30.0,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,36,2,1200,1616.3,30.0,30.0,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,37,2,1200,2408.6,30.0,30.0,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,38,2,1200,2536.1,30.0,30.0,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,39,2,1200,1919.3,30.0,30.0,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,40,2,1200,1698.0,30.0,29.98,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,41,2,1200,1701.5,29.98,30.0,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,42,2,1200,2493.2,30.0,30.0,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,43,2,1200,2299.0,30.0,30.0,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,44,2,1200,2522.1,30.0,29.89,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,45,2,1200,1156.2,29.89,30.0,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,46,2,1200,2113.7,30.0,30.0,0.0,90.34,0.0,90.34
Ablation_Base,bigbuckbunny,19,47,2,1200,2465.5,30.0,30.0,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,0,0,0,300,1126.0,1.17,4.0,0.609,66.58,0.0,63.96
Pensieve,bigbuckbunny,0,1,0,300,892.4,4.0,6.85,0.0,66.58,0.0,66.58
Pensieve,bigbuckbunny,0,2,1,750,941.8,6.85,7.85,0.0,83.73,17.15,66.58
Pensieve,bigbuckbunny,0,3,1,750,463.6,7.85,6.22,0.0,83.73,0.0,83.73
Pensieve,bigbuckbunny,0,4,0,300,1052.0,6.22,7.88,0.0,66.58,17.15,49.43
Pensieve,bigbuckbunny,0,5,0,300,355.7,7.88,6.93,0.0,66.58,0.0,66.58
Pensieve,bigbuckbunny,0,6,0,300,952.1,6.93,9.93,0.0,66.58,0.0,66.58
Pensieve,bigbuckbunny,0,7,2,1200,1023.8,9.93,10.01,0.0,90.34,23.76,66.58
Pensieve,bigbuckbunny,0,8,1,750,960.6,10.01,7.87,0.0,83.73,6.61,77.12
Pensieve,bigbuckbunny,0,9,2,1200,955.9,7.87,7.53,0.0,90.34,6.61,83.73
Pensieve,bigbuckbunny,0,10,2,1200,880.2,7.53,6.76,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,0,11,2,1200,1063.0,6.76,7.51,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,0,12,2,1200,934.7,7.51,6.31,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,0,13,2,1200,994.6,6.31,8.38,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,0,14,2,1200,1000.9,8.38,9.67,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,0,15,2,1200,858.9,9.67,10.37,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,0,16,2,1200,1103.0,10.37,8.94,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,0,17,2,1200,966.8,8.94,10.31,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,0,18,2,1200,810.4,10.31,9.1,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,0,19,2,1200,971.9,9.1,9.89,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,0,20,0,300,704.0,9.89,10.72,0.0,66.58,23.76,42.82
Pensieve,bigbuckbunny,0,21,2,1200,1036.7,10.72,9.9,0.0,90.34,23.76,66.58
Pensieve,bigbuckbunny,0,22,2,1200,1087.5,9.9,8.42,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,0,23,2,1200,1111.3,8.42,8.66,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,0,24,1,750,1138.6,8.66,7.45,0.0,83.73,6.61,77.12
Pensieve,bigbuckbunny,0,25,2,1200,1073.9,7.45,8.06,0.0,90.34,6.61,83.73
Pensieve,bigbuckbunny,0,26,2,1200,1065.4,8.06,8.84,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,0,27,2,1200,984.5,8.84,7.38,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,0,28,0,300,824.4,7.38,8.37,0.0,66.58,23.76,42.82
Pensieve,bigbuckbunny,0,29,2,1200,1037.6,8.37,7.6,0.0,90.34,23.76,66.58
Pensieve,bigbuckbunny,0,30,2,1200,1055.3,7.6,8.51,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,0,31,2,1200,1126.0,8.51,9.6,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,0,32,2,1200,892.4,9.6,7.69,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,0,33,2,1200,941.8,7.69,9.52,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,0,34,2,1200,463.6,9.52,6.57,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,0,35,1,750,1052.0,6.57,8.67,0.0,83.73,6.61,77.12
Pensieve,bigbuckbunny,0,36,0,300,355.7,8.67,9.0,0.0,66.58,17.15,49.43
Pensieve,bigbuckbunny,0,37,0,300,952.1,9.0,11.94,0.0,66.58,0.0,66.58
Pensieve,bigbuckbunny,0,38,2,1200,1023.8,11.94,13.72,0.0,90.34,23.76,66.58
Pensieve,bigbuckbunny,0,39,2,1200,960.6,13.72,13.59,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,0,40,2,1200,955.9,13.59,10.46,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,0,41,2,1200,880.2,10.46,8.63,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,0,42,1,750,1063.0,8.63,9.04,0.0,83.73,6.61,77.12
Pensieve,bigbuckbunny,0,43,2,1200,934.7,9.04,8.51,0.0,90.34,6.61,83.73
Pensieve,bigbuckbunny,0,44,0,300,994.6,8.51,9.9,0.0,66.58,23.76,42.82
Pensieve,bigbuckbunny,0,45,2,1200,1000.9,9.9,9.69,0.0,90.34,23.76,66.58
Pensieve,bigbuckbunny,0,46,2,1200,858.9,9.69,9.43,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,0,47,1,750,1103.0,9.43,9.88,0.0,83.73,6.61,77.12
Pensieve,bigbuckbunny,1,0,0,300,587.0,2.88,4.0,0.544,66.58,0.0,64.24
Pensieve,bigbuckbunny,1,1,0,300,787.1,4.0,6.69,0.0,66.58,0.0,66.58
Pensieve,bigbuckbunny,1,2,1,750,677.6,6.69,6.52,0.0,83.73,17.15,66.58
Pensieve,bigbuckbunny,1,3,1,750,650.6,6.52,6.51,0.0,83.73,0.0,83.73
Pensieve,bigbuckbunny,1,4,0,300,725.7,6.51,7.13,0.0,66.58,17.15,49.43
Pensieve,bigbuckbunny,1,5,0,300,824.8,7.13,9.0,0.0,66.58,0.0,66.58
Pensieve,bigbuckbunny,1,6,0,300,252.3,9.0,9.19,0.0,66.58,0.0,66.58
Pensieve,bigbuckbunny,1,7,0,300,761.1,9.19,11.88,0.0,66.58,0.0,66.58
Pensieve,bigbuckbunny,1,8,0,300,502.5,11.88,11.18,0.0,66.58,0.0,66.58
Pensieve,bigbuckbunny,1,9,2,1200,618.3,11.18,8.47,0.0,90.34,23.76,66.58
Pensieve,bigbuckbunny,1,10,1,750,583.5,8.47,7.97,0.0,83.73,6.61,77.12
Pensieve,bigbuckbunny,1,11,1,750,488.0,7.97,7.54,0.0,83.73,0.0,83.73
Pensieve,bigbuckbunny,1,12,0,300,778.7,7.54,9.98,0.0,66.58,17.15,49.43
Pensieve,bigbuckbunny,1,13,2,1200,653.2,9.98,11.04,0.0,90.34,23.76,66.58
Pensieve,bigbuckbunny,1,14,2,1200,587.3,11.04,10.43,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,1,15,2,1200,472.8,10.43,8.44,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,1,16,0,300,790.7,8.44,10.54,0.0,66.58,23.76,42.82
Pensieve,bigbuckbunny,1,17,2,1200,576.4,10.54,10.13,0.0,90.34,23.76,66.58
Pensieve,bigbuckbunny,1,18,2,1200,793.4,10.13,8.81,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,1,19,1,750,446.8,8.81,8.45,0.0,83.73,6.61,77.12
Pensieve,bigbuckbunny,1,20,0,300,561.7,8.45,8.46,0.0,66.58,17.15,49.43
Pensieve,bigbuckbunny,1,21,1,750,529.7,8.46,6.57,0.0,83.73,17.15,66.58
Pensieve,bigbuckbunny,1,22,0,300,362.6,6.57,6.46,0.0,66.58,17.15,49.43
Pensieve,bigbuckbunny,1,23,0,300,712.6,6.46,9.0,0.0,66.58,0.0,66.58
Pensieve,bigbuckbunny,1,24,0,300,475.3,9.0,8.0,0.0,66.58,0.0,66.58
Pensieve,bigbuckbunny,1,25,1,750,474.9,8.0,7.21,0.0,83.73,17.15,66.58
Pensieve,bigbuckbunny,1,26,1,750,616.4,7.21,7.73,0.0,83.73,0.0,83.73
Pensieve,bigbuckbunny,1,27,0,300,428.1,7.73,8.59,0.0,66.58,17.15,49.43
Pensieve,bigbuckbunny,1,28,0,300,475.6,8.59,7.37,0.0,66.58,0.0,66.58
Pensieve,bigbuckbunny,1,29,0,300,809.7,7.37,9.84,0.0,66.58,0.0,66.58
Pensieve,bigbuckbunny,1,30,2,1200,699.9,9.84,9.19,0.0,90.34,23.76,66.58
Pensieve,bigbuckbunny,1,31,1,750,420.5,9.19,8.32,0.0,83.73,6.61,77.12
Pensieve,bigbuckbunny,1,32,0,300,473.9,8.32,9.53,0.0,66.58,17.15,49.43
Pensieve,bigbuckbunny,1,33,2,1200,654.6,9.53,10.42,0.0,90.34,23.76,66.58
Pensieve,bigbuckbunny,1,34,2,1200,689.7,10.42,9.75,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,1,35,2,1200,677.2,9.75,9.0,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,1,36,0,300,444.9,9.0,10.07,0.0,66.58,23.76,42.82
Pensieve,bigbuckbunny,1,37,1,750,795.5,10.07,10.91,0.0,83.73,17.15,66.58
Pensieve,bigbuckbunny,1,38,2,1200,664.8,10.91,11.49,0.0,90.34,6.61,83.73
Pensieve,bigbuckbunny,1,39,2,1200,743.5,11.49,10.16,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,1,40,1,750,649.3,10.16,7.59,0.0,83.73,6.61,77.12
Pensieve,bigbuckbunny,1,41,1,750,598.7,7.59,6.24,0.0,83.73,0.0,83.73
Pensieve,bigbuckbunny,1,42,0,300,981.2,6.24,8.68,0.0,66.58,17.15,49.43
Pensieve,bigbuckbunny,1,43,2,1200,1001.1,8.68,8.45,0.0,90.34,23.76,66.58
Pensieve,bigbuckbunny,1,44,0,300,505.3,8.45,7.32,0.0,66.58,23.76,42.82
Pensieve,bigbuckbunny,1,45,1,750,571.6,7.32,6.71,0.0,83.73,17.15,66.58
Pensieve,bigbuckbunny,1,46,1,750,594.1,6.71,6.86,0.0,83.73,0.0,83.73
Pensieve,bigbuckbunny,1,47,0,300,930.5,6.86,9.18,0.0,66.58,17.15,49.43
Pensieve,bigbuckbunny,2,0,0,300,1126.0,1.25,4.0,0.537,66.58,0.0,64.27
Pensieve,bigbuckbunny,2,1,0,300,892.4,4.0,6.85,0.0,66.58,0.0,66.58
Pensieve,bigbuckbunny,2,2,1,750,941.8,6.85,7.85,0.0,83.73,17.15,66.58
Pensieve,bigbuckbunny,2,3,1,750,463.6,7.85,6.22,0.0,83.73,0.0,83.73
Pensieve,bigbuckbunny,2,4,0,300,1052.0,6.22,7.88,0.0,66.58,17.15,49.43
Pensieve,bigbuckbunny,2,5,0,300,355.7,7.88,6.93,0.0,66.58,0.0,66.58
Pensieve,bigbuckbunny,2,6,0,300,952.1,6.93,9.93,0.0,66.58,0.0,66.58
Pensieve,bigbuckbunny,2,7,2,1200,1023.8,9.93,10.01,0.0,90.34,23.76,66.58
Pensieve,bigbuckbunny,2,8,1,750,960.6,10.01,7.87,0.0,83.73,6.61,77.12
Pensieve,bigbuckbunny,2,9,2,1200,955.9,7.87,7.53,0.0,90.34,6.61,83.73
Pensieve,bigbuckbunny,2,10,2,1200,880.2,7.53,6.76,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,2,11,2,1200,1063.0,6.76,7.51,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,2,12,2,1200,934.7,7.51,6.31,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,2,13,2,1200,994.6,6.31,8.38,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,2,14,2,1200,1000.9,8.38,9.67,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,2,15,2,1200,858.9,9.67,10.37,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,2,16,2,1200,1103.0,10.37,8.94,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,2,17,2,1200,966.8,8.94,10.31,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,2,18,2,1200,810.4,10.31,9.1,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,2,19,2,1200,971.9,9.1,9.89,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,2,20,0,300,704.0,9.89,10.72,0.0,66.58,23.76,42.82
Pensieve,bigbuckbunny,2,21,2,1200,1036.7,10.72,9.9,0.0,90.34,23.76,66.58
Pensieve,bigbuckbunny,2,22,2,1200,1087.5,9.9,8.42,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,2,23,2,1200,1111.3,8.42,8.66,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,2,24,1,750,1138.6,8.66,7.45,0.0,83.73,6.61,77.12
Pensieve,bigbuckbunny,2,25,2,1200,1073.9,7.45,8.06,0.0,90.34,6.61,83.73
Pensieve,bigbuckbunny,2,26,2,1200,1065.4,8.06,8.84,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,2,27,2,1200,984.5,8.84,7.38,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,2,28,0,300,824.4,7.38,8.37,0.0,66.58,23.76,42.82
Pensieve,bigbuckbunny,2,29,2,1200,1037.6,8.37,7.6,0.0,90.34,23.76,66.58
Pensieve,bigbuckbunny,2,30,2,1200,1055.3,7.6,8.51,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,2,31,2,1200,1126.0,8.51,9.6,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,2,32,2,1200,892.4,9.6,7.69,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,2,33,2,1200,941.8,7.69,9.52,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,2,34,2,1200,463.6,9.52,6.57,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,2,35,1,750,1052.0,6.57,8.67,0.0,83.73,6.61,77.12
Pensieve,bigbuckbunny,2,36,0,300,355.7,8.67,9.0,0.0,66.58,17.15,49.43
Pensieve,bigbuckbunny,2,37,0,300,952.1,9.0,11.94,0.0,66.58,0.0,66.58
Pensieve,bigbuckbunny,2,38,2,1200,1023.8,11.94,13.72,0.0,90.34,23.76,66.58
Pensieve,bigbuckbunny,2,39,2,1200,960.6,13.72,13.59,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,2,40,2,1200,955.9,13.59,10.46,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,2,41,2,1200,880.2,10.46,8.63,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,2,42,1,750,1063.0,8.63,9.04,0.0,83.73,6.61,77.12
Pensieve,bigbuckbunny,2,43,2,1200,934.7,9.04,8.51,0.0,90.34,6.61,83.73
Pensieve,bigbuckbunny,2,44,0,300,994.6,8.51,9.9,0.0,66.58,23.76,42.82
Pensieve,bigbuckbunny,2,45,2,1200,1000.9,9.9,9.69,0.0,90.34,23.76,66.58
Pensieve,bigbuckbunny,2,46,2,1200,858.9,9.69,9.43,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,2,47,1,750,1103.0,9.43,9.88,0.0,83.73,6.61,77.12
Pensieve,bigbuckbunny,3,0,0,300,1070.0,1.09,4.0,0.784,66.58,0.0,63.21
Pensieve,bigbuckbunny,3,1,0,300,1465.1,4.0,7.3,0.0,66.58,0.0,66.58
Pensieve,bigbuckbunny,3,2,1,750,835.4,7.3,7.92,0.0,83.73,17.15,66.58
Pensieve,bigbuckbunny,3,3,0,300,338.2,7.92,8.83,0.0,66.58,17.15,49.43
Pensieve,bigbuckbunny,3,4,0,300,799.4,8.83,9.76,0.0,66.58,0.0,66.58
Pensieve,bigbuckbunny,3,5,1,750,852.7,9.76,8.59,0.0,83.73,17.15,66.58
Pensieve,bigbuckbunny,3,6,2,1200,608.4,8.59,6.29,0.0,90.34,6.61,83.73
Pensieve,bigbuckbunny,3,7,0,300,376.5,6.29,7.62,0.0,66.58,23.76,42.82
Pensieve,bigbuckbunny,3,8,0,300,1048.2,7.62,9.37,0.0,66.58,0.0,66.58
Pensieve,bigbuckbunny,3,9,2,1200,869.5,9.37,8.6,0.0,90.34,23.76,66.58
Pensieve,bigbuckbunny,3,10,2,1200,861.3,8.6,7.73,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,3,11,2,1200,846.7,7.73,7.64,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,3,12,1,750,598.8,7.64,6.57,0.0,83.73,6.61,77.12
Pensieve,bigbuckbunny,3,13,2,1200,608.7,6.57,7.42,0.0,90.34,6.61,83.73
Pensieve,bigbuckbunny,3,14,2,1200,797.1,7.42,8.02,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,3,15,2,1200,1016.9,8.02,9.23,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,3,16,2,1200,1018.2,9.23,7.35,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,3,17,2,1200,1221.8,7.35,9.26,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,3,18,2,1200,1244.0,9.26,9.87,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,3,19,2,1200,967.8,9.87,10.65,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,3,20,1,750,1259.1,10.65,10.21,0.0,83.73,6.61,77.12
