Method,Video,Episode,Chunk,Action,Applied_Action,Bitrate_kbps,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s,VMAF,Smooth_Penalty,Step_QoE,Shield_Intervened,Shield_Rate
Proposed,bigbuckbunny,2,14,1,1,750,1000.9,6.62,6.32,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,2,15,1,1,750,858.9,6.32,5.37,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,2,16,1,1,750,1103.0,5.37,4.0,0.983,83.73,0.0,79.5,0,0.0
Proposed,bigbuckbunny,2,17,1,1,750,966.8,4.0,4.0,0.054,83.73,0.0,83.5,0,0.0
Proposed,bigbuckbunny,2,18,1,1,750,810.4,4.0,5.35,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,2,19,1,1,750,971.9,5.35,6.46,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,2,20,1,1,750,704.0,6.46,4.0,1.246,83.73,0.0,78.37,0,0.0
Proposed,bigbuckbunny,2,21,1,1,750,1036.7,4.0,5.66,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,2,22,1,1,750,1087.5,5.66,7.8,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,2,23,2,2,1200,1111.3,7.8,8.66,0.0,90.34,6.61,83.73,0,0.0
Proposed,bigbuckbunny,2,24,2,2,1200,1138.6,8.66,7.69,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,25,2,2,1200,1073.9,7.69,8.54,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,26,2,2,1200,1065.4,8.54,9.49,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,27,2,2,1200,984.5,9.49,10.85,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,28,2,2,1200,824.4,10.85,8.3,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,29,2,2,1200,1037.6,8.3,8.48,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,30,2,2,1200,1055.3,8.48,7.66,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,31,2,2,1200,1126.0,7.66,7.45,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,32,1,1,750,892.4,7.45,4.11,0.0,83.73,6.61,77.12,0,0.0
Proposed,bigbuckbunny,2,33,1,1,750,941.8,4.11,5.95,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,2,34,1,1,750,463.6,5.95,4.0,2.168,83.73,0.0,74.41,0,0.0
Proposed,bigbuckbunny,2,35,1,1,750,1052.0,4.0,5.24,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,2,36,1,1,750,355.7,5.24,4.0,13.782,83.73,0.0,24.47,0,0.0
Proposed,bigbuckbunny,2,37,1,1,750,952.1,4.0,5.29,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,2,38,1,1,750,1023.8,5.29,6.35,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,2,39,1,1,750,960.6,6.35,6.69,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,2,40,1,1,750,955.9,6.69,5.91,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,2,41,1,1,750,880.2,5.91,6.77,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,2,42,2,2,1200,1063.0,6.77,8.27,0.0,90.34,6.61,83.73,0,0.0
Proposed,bigbuckbunny,2,43,2,2,1200,934.7,8.27,10.1,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,44,2,2,1200,994.6,10.1,9.72,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,45,2,2,1200,1000.9,9.72,10.94,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,46,2,2,1200,858.9,10.94,11.54,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,47,2,2,1200,1103.0,11.54,12.73,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,0,1,1,750,1070.0,1.09,4.0,3.377,83.73,0.0,69.21,0,0.0
Proposed,bigbuckbunny,3,1,1,1,750,1465.1,4.0,6.67,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,3,2,2,2,1200,835.4,6.67,7.21,0.0,90.34,6.61,83.73,0,0.0
Proposed,bigbuckbunny,3,3,2,2,1200,338.2,7.21,4.0,1.952,90.34,0.0,81.95,0,0.0
Proposed,bigbuckbunny,3,4,1,1,750,799.4,4.0,4.21,0.0,83.73,6.61,77.12,0,0.0
Proposed,bigbuckbunny,3,5,2,2,1200,852.7,4.21,5.7,0.0,90.34,6.61,83.73,0,0.0
Proposed,bigbuckbunny,3,6,2,2,1200,608.4,5.7,4.49,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,7,1,1,750,376.5,4.49,4.5,0.0,83.73,6.61,77.12,0,0.0
Proposed,bigbuckbunny,3,8,1,1,750,1048.2,4.5,4.39,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,3,9,2,2,1200,869.5,4.39,5.8,0.0,90.34,6.61,83.73,0,0.0
Proposed,bigbuckbunny,3,10,2,2,1200,861.3,5.8,6.82,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,11,1,1,750,846.7,6.82,6.85,0.0,83.73,6.61,77.12,0,0.0
Proposed,bigbuckbunny,3,12,1,1,750,598.8,6.85,4.0,2.791,83.73,0.0,71.73,0,0.0
Proposed,bigbuckbunny,3,13,1,1,750,608.7,4.0,4.0,2.467,83.73,0.0,73.12,0,0.0
Proposed,bigbuckbunny,3,14,1,1,750,797.1,4.0,4.0,1.405,83.73,0.0,77.69,0,0.0
Proposed,bigbuckbunny,3,15,1,1,750,1016.9,4.0,4.0,0.177,83.73,0.0,82.97,0,0.0
Proposed,bigbuckbunny,3,16,1,1,750,1018.2,4.0,4.0,2.882,83.73,0.0,71.34,0,0.0
Proposed,bigbuckbunny,3,17,1,1,750,1221.8,4.0,4.79,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,3,18,1,1,750,1244.0,4.79,7.06,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,3,19,1,1,750,967.8,7.06,8.16,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,3,20,1,1,750,1259.1,8.16,7.85,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,3,21,2,2,1200,1059.4,7.85,8.19,0.0,90.34,6.61,83.73,0,0.0
Proposed,bigbuckbunny,3,22,2,2,1200,1076.0,8.19,9.17,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,23,2,2,1200,1209.8,9.17,10.3,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,24,2,2,1200,901.4,10.3,8.01,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,25,2,2,1200,854.8,8.01,8.06,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,26,2,2,1200,839.1,8.06,8.19,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,27,2,2,1200,1088.7,8.19,9.79,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,28,2,2,1200,1224.0,9.79,9.38,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,29,2,2,1200,1011.0,9.38,9.47,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,30,2,2,1200,1048.2,9.47,8.61,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,31,2,2,1200,1045.6,8.61,8.08,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,32,1,1,750,876.3,8.08,4.6,0.0,83.73,6.61,77.12,0,0.0
Proposed,bigbuckbunny,3,33,1,1,750,824.0,4.6,6.14,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,3,34,1,1,750,1157.6,6.14,6.89,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,3,35,1,1,750,894.8,6.89,7.64,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,3,36,1,1,750,1077.9,7.64,5.36,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,3,37,1,1,750,1041.8,5.36,6.89,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,3,38,1,1,750,1157.7,6.89,8.29,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,3,39,1,1,750,1092.3,8.29,9.07,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,3,40,1,1,750,948.7,9.07,8.26,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,3,41,2,2,1200,1176.1,8.26,8.49,0.0,90.34,6.61,83.73,0,0.0
Proposed,bigbuckbunny,3,42,2,2,1200,954.2,8.49,9.71,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,43,2,2,1200,1010.0,9.71,11.7,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,44,2,2,1200,904.9,11.7,10.89,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,45,2,2,1200,896.6,10.89,11.78,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,46,2,2,1200,742.8,11.78,11.85,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,47,2,2,1200,427.9,11.85,8.62,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,0,1,1,750,891.0,1.78,4.0,3.589,83.73,0.0,68.3,0,0.0
Proposed,bigbuckbunny,4,1,1,1,750,891.2,4.0,5.81,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,4,2,2,2,1200,890.8,5.81,6.57,0.0,90.34,6.61,83.73,0,0.0
Proposed,bigbuckbunny,4,3,2,2,1200,879.8,6.57,7.05,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,4,2,2,1200,841.8,7.05,5.29,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,5,2,2,1200,900.4,5.29,6.91,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,6,2,2,1200,897.6,6.91,7.38,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,7,2,2,1200,884.1,7.38,8.66,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,8,1,1,750,901.1,8.66,7.88,0.0,83.73,6.61,77.12,0,0.0
Proposed,bigbuckbunny,4,9,2,2,1200,882.9,7.88,9.33,0.0,90.34,6.61,83.73,0,0.0
Proposed,bigbuckbunny,4,10,2,2,1200,901.2,9.33,10.48,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,11,2,2,1200,900.7,10.48,8.51,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,12,1,1,750,901.6,8.51,6.11,0.0,83.73,6.61,77.12,0,0.0
Proposed,bigbuckbunny,4,13,1,1,750,900.5,6.11,5.73,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,4,14,1,1,750,900.3,5.73,4.95,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,4,15,1,1,750,897.1,4.95,4.21,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,4,16,1,1,750,902.5,4.21,4.0,3.55,83.73,0.0,68.47,0,0.0
Proposed,bigbuckbunny,4,17,1,1,750,807.4,4.0,4.0,0.855,83.73,0.0,80.06,0,0.0
Proposed,bigbuckbunny,4,18,1,1,750,902.0,4.0,5.62,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,4,19,1,1,750,900.4,5.62,6.5,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,4,20,1,1,750,902.0,6.5,4.48,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,4,21,1,1,750,901.2,4.48,5.79,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,4,22,1,1,750,900.6,5.79,7.54,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,4,23,1,1,750,902.1,7.54,9.13,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,4,24,1,1,750,901.1,9.13,9.2,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,4,25,2,2,1200,899.4,9.2,9.44,0.0,90.34,6.61,83.73,0,0.0
Proposed,bigbuckbunny,4,26,2,2,1200,823.2,9.44,9.49,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,27,2,2,1200,901.4,9.49,10.61,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,28,2,2,1200,901.5,10.61,8.62,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,29,2,2,1200,900.7,8.62,8.22,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,30,2,2,1200,899.6,8.22,6.56,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,31,1,1,750,902.2,6.56,7.28,0.0,83.73,6.61,77.12,0,0.0
Proposed,bigbuckbunny,4,32,1,1,750,900.9,7.28,4.01,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,4,33,1,1,750,894.7,4.01,5.74,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,4,34,1,1,750,901.3,5.74,5.56,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,4,35,1,1,750,902.2,5.56,6.34,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,4,36,1,1,750,901.0,6.34,4.0,1.166,83.73,0.0,78.71,0,0.0
Proposed,bigbuckbunny,4,37,1,1,750,901.0,4.0,5.13,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,4,38,1,1,750,901.5,5.13,5.8,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,4,39,1,1,750,871.6,5.8,5.76,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,4,40,1,1,750,901.6,5.76,4.7,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,4,41,1,1,750,901.8,4.7,5.63,0.0,83.73,0.0,83.73,0,0.0
Proposed,bigbuckbunny,4,42,1,1,750,901.0,5.63,7.79,0.0,83.73,0.0,83.73,0,0.0
