Method,Video,Episode,Chunk,Action_proposed,Applied_Action,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Shield_Intervened,Shield_Rate,Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff,Rebuf_diff,Action_match
Proposed_ShieldedQoE,bigbuckbunny,2,13,2,2,1200,994.6,15.96,18.03,0.0,90.34,6.61,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,1
Proposed_ShieldedQoE,bigbuckbunny,2,14,2,2,1200,1000.9,18.03,18.61,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed_ShieldedQoE,bigbuckbunny,2,15,5,5,6000,858.9,18.61,19.05,0.0,97.14,6.8,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,0
Proposed_ShieldedQoE,bigbuckbunny,2,16,3,3,1850,1103.0,19.05,15.46,0.0,95.49,1.65,93.84,0,0.0,2,1200,0.0,90.34,90.34,3.5,0.0,0
Proposed_ShieldedQoE,bigbuckbunny,2,17,3,3,1850,966.8,15.46,13.79,0.0,95.49,0.0,95.49,0,0.0,2,1200,0.0,90.34,90.34,5.1499999999999915,0.0,0
Proposed_ShieldedQoE,bigbuckbunny,2,18,3,3,1850,810.4,13.79,12.98,0.0,95.49,0.0,95.49,0,0.0,2,1200,0.0,90.34,90.34,5.1499999999999915,0.0,0
Proposed_ShieldedQoE,bigbuckbunny,2,19,2,2,1200,971.9,12.98,13.06,0.0,90.34,5.15,85.19,0,0.0,2,1200,0.0,90.34,90.34,-5.150000000000006,0.0,1
Proposed_ShieldedQoE,bigbuckbunny,2,20,1,1,750,704.0,13.06,7.97,0.0,83.73,6.61,77.12,0,0.0,1,750,0.319,83.73,75.75,1.3700000000000045,-0.319,1
Proposed_ShieldedQoE,bigbuckbunny,2,21,1,1,750,1036.7,7.97,9.87,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_ShieldedQoE,bigbuckbunny,2,22,1,1,750,1087.5,9.87,11.48,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_ShieldedQoE,bigbuckbunny,2,23,1,1,750,1111.3,11.48,13.26,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_ShieldedQoE,bigbuckbunny,2,24,1,1,750,1138.6,13.26,10.85,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_ShieldedQoE,bigbuckbunny,2,25,1,1,750,1073.9,10.85,11.39,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_ShieldedQoE,bigbuckbunny,2,26,1,1,750,1065.4,11.39,13.4,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_ShieldedQoE,bigbuckbunny,2,27,1,1,750,984.5,13.4,14.46,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_ShieldedQoE,bigbuckbunny,2,28,1,1,750,824.4,14.46,11.91,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_ShieldedQoE,bigbuckbunny,2,29,1,1,750,1037.6,11.91,13.44,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,83.73,0.0,0.0,0
Proposed_ShieldedQoE,bigbuckbunny,2,30,1,1,750,1055.3,13.44,15.91,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_ShieldedQoE,bigbuckbunny,2,31,1,1,750,1126.0,15.91,18.45,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_ShieldedQoE,bigbuckbunny,2,32,1,1,750,892.4,18.45,18.7,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_ShieldedQoE,bigbuckbunny,2,33,2,2,1200,941.8,18.7,20.57,0.0,90.34,6.61,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,1
Proposed_ShieldedQoE,bigbuckbunny,2,34,5,5,6000,463.6,20.57,17.75,0.0,97.14,6.8,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,0
Proposed_ShieldedQoE,bigbuckbunny,2,35,3,3,1850,1052.0,17.75,17.87,0.0,95.49,1.65,93.84,0,0.0,2,1200,0.0,90.34,90.34,3.5,0.0,0
Proposed_ShieldedQoE,bigbuckbunny,2,36,3,3,1850,355.7,17.87,4.0,7.738,95.49,0.0,62.22,0,0.0,1,750,0.0,83.73,77.12,-14.900000000000006,7.738,0
Proposed_ShieldedQoE,bigbuckbunny,2,37,1,1,750,952.1,4.0,5.59,0.0,83.73,11.76,71.97,0,0.0,1,750,0.0,83.73,83.73,-11.760000000000005,0.0,1
Proposed_ShieldedQoE,bigbuckbunny,2,38,1,1,750,1023.8,5.59,6.58,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_ShieldedQoE,bigbuckbunny,2,39,1,1,750,960.6,6.58,8.29,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_ShieldedQoE,bigbuckbunny,2,40,1,1,750,955.9,8.29,6.61,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_ShieldedQoE,bigbuckbunny,2,41,1,1,750,880.2,6.61,6.02,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_ShieldedQoE,bigbuckbunny,2,42,1,1,750,1063.0,6.02,7.71,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_ShieldedQoE,bigbuckbunny,2,43,1,1,750,934.7,7.71,7.34,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
