Method,Video,Episode,Chunk,Action,Applied_Action,Bitrate_kbps,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s,VMAF,Smooth_Penalty,Step_QoE,Shield_Intervened,Shield_Rate,Shield_Reason
Pensieve_V13,bigbuckbunny,1,45,1,1,750,571.6,4.0,4.0,0.277,83.73,0.0,82.54,0,0.0,
Pensieve_V13,bigbuckbunny,1,46,1,1,750,594.1,4.0,4.0,1.149,83.73,0.0,78.79,0,0.0,
Pensieve_V13,bigbuckbunny,1,47,1,1,750,930.5,4.0,4.9,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,2,0,1,1,750,1126.0,1.25,4.0,3.246,83.73,0.0,69.77,0,0.0,
Pensieve_V13,bigbuckbunny,2,1,2,2,1200,892.4,4.0,4.0,1.678,90.34,6.61,76.51,0,0.0,
Pensieve_V13,bigbuckbunny,2,2,2,2,1200,941.8,4.0,4.0,0.078,90.34,0.0,90.01,0,0.0,
Pensieve_V13,bigbuckbunny,2,3,1,1,750,463.6,4.0,4.0,5.215,83.73,6.61,54.7,0,0.0,
Pensieve_V13,bigbuckbunny,2,4,1,1,750,1052.0,4.0,4.0,2.938,83.73,0.0,71.09,0,0.0,
Pensieve_V13,bigbuckbunny,2,5,1,1,750,355.7,4.0,4.0,2.422,83.73,0.0,73.32,0,0.0,
Pensieve_V13,bigbuckbunny,2,6,1,1,750,952.1,4.0,4.8,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,2,7,1,1,750,1023.8,4.8,6.25,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,2,8,1,1,750,960.6,6.25,5.93,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,2,9,1,1,750,955.9,5.93,7.86,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,2,10,1,1,750,880.2,7.86,9.1,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,2,11,1,1,750,1063.0,9.1,11.2,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,2,12,2,2,1200,934.7,11.2,10.13,0.0,90.34,6.61,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,2,13,2,2,1200,994.6,10.13,10.72,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,2,14,2,2,1200,1000.9,10.72,12.56,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,2,15,2,2,1200,858.9,12.56,12.5,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,2,16,3,3,1850,1103.0,12.5,8.39,0.0,95.49,5.15,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,2,17,3,3,1850,966.8,8.39,6.6,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,2,18,2,2,1200,810.4,6.6,5.42,0.0,90.34,5.15,85.19,0,0.0,
Pensieve_V13,bigbuckbunny,2,19,1,1,750,971.9,5.42,6.83,0.0,83.73,6.61,77.12,0,0.0,
Pensieve_V13,bigbuckbunny,2,20,1,1,750,704.0,6.83,4.0,1.394,83.73,0.0,77.73,0,0.0,
Pensieve_V13,bigbuckbunny,2,21,1,1,750,1036.7,4.0,5.22,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,2,22,1,1,750,1087.5,5.22,6.19,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,2,23,1,1,750,1111.3,6.19,7.74,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,2,24,1,1,750,1138.6,7.74,5.36,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,2,25,1,1,750,1073.9,5.36,6.37,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,2,26,1,1,750,1065.4,6.37,7.0,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,2,27,1,1,750,984.5,7.0,7.72,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,2,28,1,1,750,824.4,7.72,6.62,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,2,29,1,1,750,1037.6,6.62,9.21,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,2,30,2,2,1200,1055.3,9.21,10.65,0.0,90.34,6.61,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,2,31,2,2,1200,1126.0,10.65,11.64,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,2,32,2,2,1200,892.4,11.64,9.8,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,2,33,2,2,1200,941.8,9.8,11.76,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,2,34,2,2,1200,463.6,11.76,11.02,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,2,35,2,2,1200,1052.0,11.02,12.92,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,2,36,2,2,1200,355.7,12.92,4.0,7.15,90.34,0.0,59.59,0,0.0,
Pensieve_V13,bigbuckbunny,2,37,1,1,750,952.1,4.0,5.22,0.0,83.73,6.61,77.12,0,0.0,
Pensieve_V13,bigbuckbunny,2,38,1,1,750,1023.8,5.22,6.31,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,2,39,1,1,750,960.6,6.31,6.55,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,2,40,1,1,750,955.9,6.55,4.41,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,2,41,1,1,750,880.2,4.41,4.0,0.114,83.73,0.0,83.24,0,0.0,
Pensieve_V13,bigbuckbunny,2,42,1,1,750,1063.0,4.0,4.25,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,2,43,1,1,750,934.7,4.25,4.0,0.343,83.73,0.0,82.25,0,0.0,
Pensieve_V13,bigbuckbunny,2,44,1,1,750,994.6,4.0,4.0,1.434,83.73,0.0,77.56,0,0.0,
Pensieve_V13,bigbuckbunny,2,45,1,1,750,1000.9,4.0,5.56,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,2,46,1,1,750,858.9,5.56,6.0,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,2,47,1,1,750,1103.0,6.0,7.38,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,3,0,1,1,750,1070.0,1.09,4.0,3.635,83.73,0.0,68.1,0,0.0,
Pensieve_V13,bigbuckbunny,3,1,2,2,1200,1465.1,4.0,4.54,0.0,90.34,6.61,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,3,2,2,2,1200,835.4,4.54,4.0,0.056,90.34,0.0,90.1,0,0.0,
Pensieve_V13,bigbuckbunny,3,3,1,1,750,338.2,4.0,4.0,8.633,83.73,6.61,40.0,0,0.0,
Pensieve_V13,bigbuckbunny,3,4,1,1,750,799.4,4.0,4.0,5.131,83.73,0.0,61.67,0,0.0,
Pensieve_V13,bigbuckbunny,3,5,1,1,750,852.7,4.0,5.32,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,3,6,1,1,750,608.4,5.32,4.31,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,3,7,1,1,750,376.5,4.31,4.0,2.633,83.73,0.0,72.41,0,0.0,
Pensieve_V13,bigbuckbunny,3,8,1,1,750,1048.2,4.0,4.05,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,3,9,1,1,750,869.5,4.05,5.77,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,3,10,1,1,750,861.3,5.77,6.95,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,3,11,1,1,750,846.7,6.95,8.56,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,3,12,1,1,750,598.8,8.56,7.62,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,3,13,1,1,750,608.7,7.62,8.14,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,3,14,1,1,750,797.1,8.14,10.44,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,3,15,1,1,750,1016.9,10.44,12.3,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,3,16,2,2,1200,1018.2,12.3,10.6,0.0,90.34,6.61,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,3,17,2,2,1200,1221.8,10.6,11.62,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,3,18,2,2,1200,1244.0,11.62,12.25,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,3,19,3,3,1850,967.8,12.25,9.83,0.0,95.49,5.15,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,3,20,3,3,1850,1259.1,9.83,4.0,1.513,95.49,0.0,88.98,0,0.0,
Pensieve_V13,bigbuckbunny,3,21,1,1,750,1059.4,4.0,5.28,0.0,83.73,11.76,71.97,0,0.0,
Pensieve_V13,bigbuckbunny,3,22,1,1,750,1076.0,5.28,6.22,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,3,23,1,1,750,1209.8,6.22,7.97,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,3,24,1,1,750,901.4,7.97,4.0,0.094,83.73,0.0,83.33,0,0.0,
Pensieve_V13,bigbuckbunny,3,25,1,1,750,854.8,4.0,4.24,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,3,26,1,1,750,839.1,4.24,4.0,0.034,83.73,0.0,83.59,0,0.0,
Pensieve_V13,bigbuckbunny,3,27,1,1,750,1088.7,4.0,5.03,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,3,28,1,1,750,1224.0,5.03,5.6,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,3,29,1,1,750,1011.0,5.6,8.15,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,3,30,2,2,1200,1048.2,8.15,9.57,0.0,90.34,6.61,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,3,31,2,2,1200,1045.6,9.57,10.33,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,3,32,2,2,1200,876.3,10.33,8.38,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,3,33,1,1,750,824.0,8.38,10.93,0.0,83.73,6.61,77.12,0,0.0,
Pensieve_V13,bigbuckbunny,3,34,2,2,1200,1157.6,10.93,13.03,0.0,90.34,6.61,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,3,35,3,3,1850,894.8,13.03,13.21,0.0,95.49,5.15,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,3,36,3,3,1850,1077.9,13.21,7.0,0.0,95.49,0.0,95.49,0,0.0,
Pensieve_V13,bigbuckbunny,3,37,2,2,1200,1041.8,7.0,6.94,0.0,90.34,5.15,85.19,0,0.0,
Pensieve_V13,bigbuckbunny,3,38,2,2,1200,1157.7,6.94,6.82,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,3,39,2,2,1200,1092.3,6.82,5.53,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,3,40,1,1,750,948.7,5.53,4.0,0.65,83.73,6.61,74.33,0,0.0,
Pensieve_V13,bigbuckbunny,3,41,1,1,750,1176.1,4.0,4.61,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,3,42,1,1,750,954.2,4.61,4.43,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,3,43,1,1,750,1010.0,4.43,4.18,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,3,44,1,1,750,904.9,4.18,4.0,1.791,83.73,0.0,76.03,0,0.0,
Pensieve_V13,bigbuckbunny,3,45,1,1,750,896.6,4.0,5.27,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,3,46,1,1,750,742.8,5.27,5.15,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,3,47,1,1,750,427.9,5.15,4.0,1.577,83.73,0.0,76.95,0,0.0,
Pensieve_V13,bigbuckbunny,4,0,1,1,750,891.0,1.78,4.0,3.898,83.73,0.0,66.97,0,0.0,
Pensieve_V13,bigbuckbunny,4,1,2,2,1200,891.2,4.0,4.0,1.686,90.34,6.61,76.48,0,0.0,
Pensieve_V13,bigbuckbunny,4,2,2,2,1200,890.8,4.0,4.0,0.311,90.34,0.0,89.0,0,0.0,
Pensieve_V13,bigbuckbunny,4,3,1,1,750,879.8,4.0,4.0,0.856,83.73,6.61,73.44,0,0.0,
Pensieve_V13,bigbuckbunny,4,4,1,1,750,841.8,4.0,4.0,4.671,83.73,0.0,63.65,0,0.0,
Pensieve_V13,bigbuckbunny,4,5,1,1,750,900.4,4.0,5.46,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,4,6,1,1,750,897.6,5.46,6.07,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,4,7,1,1,750,884.1,6.07,7.11,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,4,8,1,1,750,901.1,7.11,6.51,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,4,9,1,1,750,882.9,6.51,8.27,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,4,10,1,1,750,901.2,8.27,9.57,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,4,11,1,1,750,900.7,9.57,11.33,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,4,12,2,2,1200,901.6,11.33,10.08,0.0,90.34,6.61,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,4,13,2,2,1200,900.5,10.08,10.31,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,4,14,2,2,1200,900.3,10.31,11.91,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,4,15,2,2,1200,897.1,11.91,12.02,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,4,16,2,2,1200,902.5,12.02,9.59,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,4,17,2,2,1200,807.4,9.59,9.09,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,4,18,2,2,1200,902.0,9.09,8.44,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,4,19,2,2,1200,900.4,8.44,7.97,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,4,20,2,2,1200,902.0,7.97,4.0,2.308,90.34,0.0,80.42,0,0.0,
Pensieve_V13,bigbuckbunny,4,21,1,1,750,901.2,4.0,4.81,0.0,83.73,6.61,77.12,0,0.0,
Pensieve_V13,bigbuckbunny,4,22,1,1,750,900.6,4.81,5.14,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,4,23,1,1,750,902.1,5.14,6.13,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,4,24,1,1,750,901.1,6.13,4.0,1.937,83.73,0.0,75.4,0,0.0,
Pensieve_V13,bigbuckbunny,4,25,1,1,750,899.4,4.0,4.43,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,4,26,1,1,750,823.2,4.43,4.07,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,4,27,1,1,750,901.4,4.07,4.49,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,4,28,1,1,750,901.5,4.49,4.0,0.173,83.73,0.0,82.99,0,0.0,
Pensieve_V13,bigbuckbunny,4,29,1,1,750,900.7,4.0,6.37,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,4,30,1,1,750,899.6,6.37,8.49,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,4,31,1,1,750,902.2,8.49,10.15,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,4,32,2,2,1200,900.9,10.15,8.36,0.0,90.34,6.61,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,4,33,1,1,750,894.7,8.36,11.02,0.0,83.73,6.61,77.12,0,0.0,
Pensieve_V13,bigbuckbunny,4,34,2,2,1200,901.3,11.02,12.58,0.0,90.34,6.61,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,4,35,2,2,1200,902.2,12.58,14.13,0.0,90.34,0.0,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,4,36,3,3,1850,901.0,14.13,5.91,0.0,95.49,5.15,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,4,37,1,1,750,901.0,5.91,6.98,0.0,83.73,11.76,71.97,0,0.0,
Pensieve_V13,bigbuckbunny,4,38,1,1,750,901.5,6.98,7.67,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,4,39,1,1,750,871.6,7.67,7.53,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,4,40,1,1,750,901.6,7.53,5.02,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,4,41,1,1,750,901.8,5.02,4.6,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,4,42,1,1,750,901.0,4.6,4.17,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,4,43,1,1,750,900.8,4.17,4.0,0.589,83.73,0.0,81.2,0,0.0,
Pensieve_V13,bigbuckbunny,4,44,1,1,750,900.8,4.0,4.0,2.0,83.73,0.0,75.13,0,0.0,
Pensieve_V13,bigbuckbunny,4,45,1,1,750,901.8,4.0,5.29,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,4,46,1,1,750,900.7,5.29,5.89,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,4,47,1,1,750,900.7,5.89,6.69,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,0,1,1,750,769.8,2.52,4.0,4.05,83.73,0.0,66.31,0,0.0,
Pensieve_V13,bigbuckbunny,5,1,1,1,750,446.8,4.0,4.0,3.088,83.73,0.0,70.45,0,0.0,
Pensieve_V13,bigbuckbunny,5,2,1,1,750,580.4,4.0,4.0,0.135,83.73,0.0,83.15,0,0.0,
Pensieve_V13,bigbuckbunny,5,3,1,1,750,467.8,4.0,4.0,5.133,83.73,0.0,61.66,0,0.0,
Pensieve_V13,bigbuckbunny,5,4,1,1,750,757.0,4.0,4.0,5.642,83.73,0.0,59.47,0,0.0,
Pensieve_V13,bigbuckbunny,5,5,1,1,750,657.4,4.0,4.53,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,6,1,1,750,706.4,4.53,4.21,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,7,1,1,750,692.8,4.21,4.44,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,8,1,1,750,989.6,4.44,4.25,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,9,1,1,750,601.9,4.25,4.95,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,10,1,1,750,1009.6,4.95,6.55,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,11,1,1,750,645.2,6.55,7.42,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,12,1,1,750,418.7,7.42,4.35,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,13,1,1,750,877.1,4.35,5.93,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,14,1,1,750,465.1,5.93,7.03,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,15,1,1,750,398.4,7.03,5.55,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,16,1,1,750,859.7,5.55,5.34,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,17,1,1,750,1070.5,5.34,7.21,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,18,1,1,750,875.5,7.21,8.22,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,19,1,1,750,441.8,8.22,6.52,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,20,1,1,750,813.4,6.52,4.0,0.6,83.73,0.0,81.15,0,0.0,
Pensieve_V13,bigbuckbunny,5,21,1,1,750,740.3,4.0,4.11,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,22,1,1,750,992.4,4.11,4.79,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,23,1,1,750,597.7,4.79,4.24,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,24,1,1,750,985.9,4.24,4.0,3.133,83.73,0.0,70.26,0,0.0,
Pensieve_V13,bigbuckbunny,5,25,1,1,750,1089.2,4.0,5.05,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,26,1,1,750,960.4,5.05,5.32,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,27,1,1,750,1012.1,5.32,6.12,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,28,1,1,750,1111.0,6.12,6.34,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,29,1,1,750,496.6,6.34,7.38,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,30,1,1,750,947.0,7.38,9.6,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,31,1,1,750,619.6,9.6,10.19,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,32,1,1,750,672.1,10.19,9.34,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,33,1,1,750,543.4,9.34,11.13,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,34,1,1,750,592.0,11.13,12.81,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,35,2,2,1200,1887.9,12.81,15.64,0.0,90.34,6.61,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,36,3,3,1850,1492.5,15.64,12.26,0.0,95.49,5.15,90.34,0,0.0,
Pensieve_V13,bigbuckbunny,5,37,3,3,1850,490.0,12.26,4.0,1.059,95.49,0.0,90.94,0,0.0,
Pensieve_V13,bigbuckbunny,5,38,1,1,750,379.4,4.0,4.0,3.851,83.73,11.76,55.41,0,0.0,
Pensieve_V13,bigbuckbunny,5,39,1,1,750,720.7,4.0,4.0,1.01,83.73,0.0,79.39,0,0.0,
Pensieve_V13,bigbuckbunny,5,40,1,1,750,448.7,4.0,4.0,9.074,83.73,0.0,44.71,0,0.0,
Pensieve_V13,bigbuckbunny,5,41,1,1,750,632.6,4.0,4.0,2.302,83.73,0.0,73.83,0,0.0,
Pensieve_V13,bigbuckbunny,5,42,1,1,750,759.8,4.0,4.0,1.253,83.73,0.0,78.34,0,0.0,
Pensieve_V13,bigbuckbunny,5,43,1,1,750,752.4,4.0,4.0,1.7,83.73,0.0,76.42,0,0.0,
Pensieve_V13,bigbuckbunny,5,44,1,1,750,629.1,4.0,4.0,4.591,83.73,0.0,63.99,0,0.0,
Pensieve_V13,bigbuckbunny,5,45,1,1,750,1034.1,4.0,5.64,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,46,1,1,750,683.1,5.64,5.16,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,5,47,1,1,750,707.4,5.16,5.09,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,6,0,1,1,750,587.0,1.36,4.0,7.258,83.73,0.0,52.52,0,0.0,
Pensieve_V13,bigbuckbunny,6,1,1,1,750,787.1,4.0,4.0,0.024,83.73,0.0,83.63,0,0.0,
Pensieve_V13,bigbuckbunny,6,2,1,1,750,677.6,4.0,4.46,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,6,3,1,1,750,650.6,4.46,4.0,2.109,83.73,0.0,74.66,0,0.0,
Pensieve_V13,bigbuckbunny,6,4,1,1,750,725.7,4.0,4.0,6.058,83.73,0.0,57.68,0,0.0,
Pensieve_V13,bigbuckbunny,6,5,1,1,750,824.8,4.0,5.23,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,6,6,1,1,750,252.3,5.23,4.0,6.849,83.73,0.0,54.28,0,0.0,
Pensieve_V13,bigbuckbunny,6,7,1,1,750,761.1,4.0,4.56,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,6,8,1,1,750,502.5,4.56,4.0,3.68,83.73,0.0,67.91,0,0.0,
Pensieve_V13,bigbuckbunny,6,9,1,1,750,618.3,4.0,4.79,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,6,10,1,1,750,583.5,4.79,4.64,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,6,11,1,1,750,488.0,4.64,4.49,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,6,12,1,1,750,778.7,4.49,4.69,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,6,13,1,1,750,653.2,4.69,5.44,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,6,14,1,1,750,587.3,5.44,7.14,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,6,15,1,1,750,472.8,7.14,6.53,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,6,16,1,1,750,790.7,6.53,5.95,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,6,17,1,1,750,576.4,5.95,6.01,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,6,18,1,1,750,793.4,6.01,6.7,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,6,19,1,1,750,446.8,6.7,5.07,0.0,83.73,0.0,83.73,0,0.0,
Pensieve_V13,bigbuckbunny,6,20,1,1,750,561.7,5.07,4.0,5.246,83.73,0.0,61.17,0,0.0,
Pensieve_V13,bigbuckbunny,6,21,1,1,750,529.7,4.0,4.0,1.434,83.73,0.0,77.57,0,0.0,
Pensieve_V13,bigbuckbunny,6,22,1,1,750,362.6,4.0,4.0,5.101,83.73,0.0,61.79,0,0.0,
