Method,Video,Episode,VMAF,Rebuffer,QoE,Switch
Proposed,bigbuckbunny,0,85.56604166666666,6.898875061469904,3951.722887492505,11
Proposed,bigbuckbunny,1,79.27875,5.686048771364188,3611.945981343617,11
Proposed,bigbuckbunny,2,85.92333333333335,8.281742102668153,3957.455937200373,11
Proposed,bigbuckbunny,3,85.43270833333334,3.8222922669360844,3920.2831550441765,15
Proposed,bigbuckbunny,4,86.42333333333333,4.688162949867541,4072.874526685893,6
Proposed,bigbuckbunny,5,82.60604166666668,10.821766839297858,3719.9654929747576,14
Proposed,bigbuckbunny,6,79.27875,6.4766644308857995,3605.418658458607,11
Proposed,bigbuckbunny,7,83.45833333333336,6.044528039728528,3834.6163765040023,12
Proposed,bigbuckbunny,8,85.70875000000001,0.33346676089884475,4057.37689842202,7
Proposed,bigbuckbunny,9,85.20875000000001,7.212425226604194,3855.584217329156,23
Proposed,bigbuckbunny,10,81.31020833333334,8.835268297037409,3707.456024939659,11
Proposed,bigbuckbunny,11,87.31645833333333,1.9962615298177544,4110.518864809825,9
Proposed,bigbuckbunny,12,93.25520833333326,0.0015370305444795118,4379.307310275821,17
Proposed,bigbuckbunny,13,79.63604166666669,14.93751464489939,3604.1658790917113,8
Proposed,bigbuckbunny,14,90.66520833333333,2.090525428953773,4263.820622058557,16
Proposed,bigbuckbunny,15,82.74375000000002,2.955396721355645,3808.6702446684885,13
Proposed,bigbuckbunny,16,93.43083333333323,3.012105624594345,4387.182055963343,15
Proposed,bigbuckbunny,17,80.95291666666667,7.803710267401052,3698.8225680323376,11
Proposed,bigbuckbunny,18,78.08958333333332,3.5649221165635776,3575.2980030056506,10
Proposed,bigbuckbunny,19,93.84833333333329,0.0,4407.409999999998,20
Ablation_Base,bigbuckbunny,0,90.34000000000005,43.51519000029141,3977.0585913575965,0
Ablation_Base,bigbuckbunny,1,90.34000000000005,112.07309824384856,3411.0445008987886,0
Ablation_Base,bigbuckbunny,2,90.34000000000005,43.477814440850985,3977.3671639763365,0
Ablation_Base,bigbuckbunny,3,90.34000000000005,40.52977406504825,4001.706185318964,0
Ablation_Base,bigbuckbunny,4,90.34000000000005,39.05229306664729,4013.9042684417623,0
Ablation_Base,bigbuckbunny,5,90.34000000000005,76.95610401576045,3700.970405245884,0
Ablation_Base,bigbuckbunny,6,90.34000000000005,112.86371390337018,3404.5171780137784,0
Ablation_Base,bigbuckbunny,7,90.34000000000005,68.33640505171202,3772.134639893068,0
Ablation_Base,bigbuckbunny,8,90.34000000000005,38.43256742794473,4019.020723314891,0
Ablation_Base,bigbuckbunny,9,90.34000000000005,50.233541684268154,3921.5918798546845,0
Ablation_Base,bigbuckbunny,10,90.34000000000005,86.20425286578394,3624.6176883400904,0
Ablation_Base,bigbuckbunny,11,90.34000000000005,26.31838204679266,4119.0354378216825,0
Ablation_Base,bigbuckbunny,12,90.34000000000005,1.582607935102182,4323.253988887799,0
Ablation_Base,bigbuckbunny,13,90.34000000000005,116.09033900896455,3377.8781611419913,0
Ablation_Base,bigbuckbunny,14,90.34000000000005,3.741883301785461,4305.4270114604615,0
Ablation_Base,bigbuckbunny,15,90.34000000000005,68.44239032467233,3771.2596254795076,0
Ablation_Base,bigbuckbunny,16,90.34000000000005,4.253843727244157,4301.200266187875,0
Ablation_Base,bigbuckbunny,17,90.34000000000005,86.26507151019803,3624.1155696118076,0
Ablation_Base,bigbuckbunny,18,90.34000000000005,116.26988046162576,3376.39586690882,0
Ablation_Base,bigbuckbunny,19,90.34000000000005,1.7320928347209077,4322.019841556546,0
Ablation_Future,bigbuckbunny,0,87.09749999999998,10.726854284288784,3984.8190910289113,16
Ablation_Future,bigbuckbunny,1,84.00541666666668,35.629404070993715,3724.8836399898764,2
Ablation_Future,bigbuckbunny,2,86.89895833333333,10.280962473930071,3981.890373815233,15
Ablation_Future,bigbuckbunny,3,87.55708333333331,10.94159644688293,3971.286179734533,18
Ablation_Future,bigbuckbunny,4,86.71479166666667,5.353129286938083,4007.89456460704,16
Ablation_Future,bigbuckbunny,5,84.87812500000001,23.621196084739683,3795.35340512439,10
Ablation_Future,bigbuckbunny,6,84.00541666666668,36.42001973051532,3718.356317104866,2
Ablation_Future,bigbuckbunny,7,85.53625,21.53500933089988,3844.1669629640905,11
Ablation_Future,bigbuckbunny,8,86.684375,4.612235354410874,3999.3313849139845,16
Ablation_Future,bigbuckbunny,9,87.03666666666665,25.038118420744564,3827.0052943183323,19
Ablation_Future,bigbuckbunny,10,84.90854166666666,27.174002778756474,3791.001433058587,8
Ablation_Future,bigbuckbunny,11,88.32249999999998,5.229318545917091,4078.706746084907,17
Ablation_Future,bigbuckbunny,12,93.75895833333324,0.21729649106835233,4401.556000169736,16
Ablation_Future,bigbuckbunny,13,84.35770833333333,41.06132378621908,3676.347710820975,4
Ablation_Future,bigbuckbunny,14,92.25854166666659,2.1141759251334,4353.615363562095,9
Ablation_Future,bigbuckbunny,15,85.53625,21.64099460386019,3843.2919485505304,11
Ablation_Future,bigbuckbunny,16,94.43312499999989,6.170494722043383,4425.966395574805,8
Ablation_Future,bigbuckbunny,17,84.90854166666666,27.23482142317058,3790.499314330304,8
Ablation_Future,bigbuckbunny,18,84.35770833333333,41.24086523888034,3674.865416587804,4
Ablation_Future,bigbuckbunny,19,94.43312499999989,0.13789554855574565,4488.991534351118,7
