Method,Video,Episode,Chunk,Action,Applied_Action,Bitrate_kbps,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s,VMAF,Smooth_Penalty,Step_QoE,Shield_Intervened,Shield_Rate,Shield_Reason
Proposed_V13_SoftGuard,bigbuckbunny,8,5,1,1,750,900.4,7.33,8.5,0.0,83.73,0.0,83.73,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,6,2,2,1200,897.6,8.5,9.14,0.0,90.34,6.61,83.73,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,7,2,2,1200,884.1,9.14,7.23,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,8,1,1,750,901.1,7.23,5.38,0.0,83.73,6.61,77.12,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,9,1,1,750,882.9,5.38,5.3,0.0,83.73,0.0,83.73,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,10,1,1,750,901.2,5.3,5.0,0.0,83.73,0.0,83.73,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,11,1,1,750,900.7,5.0,6.26,0.0,83.73,0.0,83.73,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,12,1,1,750,901.6,6.26,4.0,1.019,83.73,0.0,79.35,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,13,1,1,750,900.5,4.0,4.04,0.0,83.73,0.0,83.73,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,14,1,1,750,900.3,4.04,5.74,0.0,83.73,0.0,83.73,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,15,1,1,750,897.1,5.74,6.21,0.0,83.73,0.0,83.73,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,16,1,1,750,902.5,6.21,4.69,0.0,83.73,0.0,83.73,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,17,1,1,750,807.4,4.69,4.94,0.0,83.73,0.0,83.73,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,18,1,1,750,902.0,4.94,6.55,0.0,83.73,0.0,83.73,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,19,1,1,750,900.4,6.55,8.23,0.0,83.73,0.0,83.73,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,20,1,1,750,902.0,8.23,7.95,0.0,83.73,0.0,83.73,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,21,2,2,1200,901.2,7.95,8.32,0.0,90.34,6.61,83.73,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,22,2,2,1200,900.6,8.32,9.06,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,23,2,2,1200,902.1,9.06,9.18,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,24,1,1,750,901.1,9.18,9.03,0.0,83.73,6.61,77.12,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,25,2,2,1200,899.4,9.03,9.17,0.0,90.34,6.61,83.73,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,26,2,2,1200,823.2,9.17,7.96,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,27,1,1,750,901.4,7.96,8.34,0.0,83.73,6.61,77.12,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,28,1,1,750,901.5,8.34,6.56,0.0,83.73,0.0,83.73,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,29,1,1,750,900.7,6.56,6.78,0.0,83.73,0.0,83.73,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,30,1,1,750,899.6,6.78,6.2,0.0,83.73,0.0,83.73,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,31,1,1,750,902.2,6.2,5.69,0.0,83.73,0.0,83.73,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,32,1,1,750,900.9,5.69,4.0,0.374,83.73,0.0,82.12,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,33,1,1,750,894.7,4.0,4.0,0.388,83.73,0.0,82.06,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,34,1,1,750,901.3,4.0,5.78,0.0,83.73,0.0,83.73,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,35,1,1,750,902.2,5.78,7.63,0.0,83.73,0.0,83.73,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,36,1,1,750,901.0,7.63,5.97,0.0,83.73,0.0,83.73,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,37,1,1,750,901.0,5.97,7.7,0.0,83.73,0.0,83.73,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,38,1,1,750,901.5,7.7,9.04,0.0,83.73,0.0,83.73,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,39,2,2,1200,871.6,9.04,8.65,0.0,90.34,6.61,83.73,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,40,1,1,750,901.6,8.65,8.78,0.0,83.73,6.61,77.12,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,41,2,2,1200,901.8,8.78,10.3,0.0,90.34,6.61,83.73,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,42,2,2,1200,901.0,10.3,10.59,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,43,2,2,1200,900.8,10.59,12.46,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,44,2,2,1200,900.8,12.46,9.39,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,45,2,2,1200,901.8,9.39,8.76,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,46,2,2,1200,900.7,8.76,8.07,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,8,47,2,2,1200,900.7,8.07,8.96,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,0,1,0,300,1125.3,1.22,4.03,0.0,66.58,0.0,66.58,1,1.0,qoe_budget
Proposed_V13_SoftGuard,bigbuckbunny,9,1,1,1,750,956.1,4.03,6.0,0.0,83.73,17.15,66.58,0,0.5,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,2,2,2,1200,823.4,6.0,6.13,0.0,90.34,6.61,83.73,0,0.3333333333333333,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,3,2,2,1200,1207.6,6.13,7.38,0.0,90.34,0.0,90.34,0,0.25,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,4,2,2,1200,1173.0,7.38,6.24,0.0,90.34,0.0,90.34,0,0.2,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,5,2,2,1200,1203.8,6.24,6.85,0.0,90.34,0.0,90.34,0,0.16666666666666666,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,6,2,2,1200,1089.3,6.85,8.08,0.0,90.34,0.0,90.34,0,0.14285714285714285,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,7,2,2,1200,1211.6,8.08,7.77,0.0,90.34,0.0,90.34,0,0.125,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,8,1,1,750,1178.5,7.77,7.3,0.0,83.73,6.61,77.12,0,0.1111111111111111,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,9,1,1,750,1006.7,7.3,7.72,0.0,83.73,0.0,83.73,0,0.1,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,10,1,1,750,1247.8,7.72,8.61,0.0,83.73,0.0,83.73,0,0.09090909090909091,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,11,2,2,1200,763.9,8.61,7.44,0.0,90.34,6.61,83.73,0,0.08333333333333333,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,12,1,1,750,1168.9,7.44,5.83,0.0,83.73,6.61,77.12,0,0.07692307692307693,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,13,1,1,750,1211.6,5.83,6.89,0.0,83.73,0.0,83.73,0,0.07142857142857142,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,14,2,2,1200,969.1,6.89,7.46,0.0,90.34,6.61,83.73,0,0.06666666666666667,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,15,2,2,1200,1127.2,7.46,6.97,0.0,90.34,0.0,90.34,0,0.0625,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,16,1,1,750,1159.4,6.97,6.67,0.0,83.73,6.61,77.12,0,0.058823529411764705,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,17,1,1,750,561.7,6.67,5.28,0.0,83.73,0.0,83.73,0,0.05555555555555555,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,18,1,1,750,1222.0,5.28,7.52,0.0,83.73,0.0,83.73,0,0.05263157894736842,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,19,2,2,1200,1103.6,7.52,8.49,0.0,90.34,6.61,83.73,0,0.05,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,20,2,2,1200,1120.9,8.49,6.98,0.0,90.34,0.0,90.34,0,0.047619047619047616,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,21,2,2,1200,1012.5,6.98,7.75,0.0,90.34,0.0,90.34,0,0.045454545454545456,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,22,2,2,1200,1122.2,7.75,9.14,0.0,90.34,0.0,90.34,0,0.043478260869565216,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,23,2,2,1200,972.2,9.14,9.53,0.0,90.34,0.0,90.34,0,0.041666666666666664,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,24,2,2,1200,917.8,9.53,7.01,0.0,90.34,0.0,90.34,0,0.04,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,25,2,2,1200,1228.1,7.01,8.18,0.0,90.34,0.0,90.34,0,0.038461538461538464,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,26,2,2,1200,1187.8,8.18,8.57,0.0,90.34,0.0,90.34,0,0.037037037037037035,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,27,2,2,1200,983.4,8.57,7.26,0.0,90.34,0.0,90.34,0,0.03571428571428571,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,28,1,1,750,1268.5,7.26,7.15,0.0,83.73,6.61,77.12,0,0.034482758620689655,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,29,1,1,750,1089.4,7.15,8.03,0.0,83.73,0.0,83.73,0,0.03333333333333333,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,30,1,1,750,660.9,8.03,5.8,0.0,83.73,0.0,83.73,0,0.03225806451612903,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,31,1,0,300,380.2,5.8,5.51,0.0,66.58,17.15,49.43,1,0.0625,qoe_budget
Proposed_V13_SoftGuard,bigbuckbunny,9,32,1,0,300,1075.2,5.51,7.48,0.0,66.58,0.0,66.58,1,0.09090909090909091,qoe_budget
Proposed_V13_SoftGuard,bigbuckbunny,9,33,1,0,300,113.5,7.48,4.0,6.353,66.58,0.0,39.26,1,0.11764705882352941,qoe_safest
Proposed_V13_SoftGuard,bigbuckbunny,9,34,1,0,300,1047.7,4.0,7.24,0.0,66.58,0.0,66.58,1,0.14285714285714285,qoe_safest
Proposed_V13_SoftGuard,bigbuckbunny,9,35,1,1,750,711.3,7.24,8.51,0.0,83.73,17.15,66.58,0,0.1388888888888889,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,36,1,1,750,569.9,8.51,4.0,0.434,83.73,0.0,81.86,0,0.13513513513513514,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,37,1,1,750,1169.5,4.0,6.25,0.0,83.73,0.0,83.73,0,0.13157894736842105,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,38,1,1,750,1241.1,6.25,8.32,0.0,83.73,0.0,83.73,0,0.1282051282051282,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,39,2,2,1200,1033.7,8.32,8.62,0.0,90.34,6.61,83.73,0,0.125,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,40,2,2,1200,994.4,8.62,7.0,0.0,90.34,0.0,90.34,0,0.12195121951219512,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,41,2,2,1200,298.9,7.0,4.0,0.474,90.34,0.0,88.3,0,0.11904761904761904,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,42,1,0,300,1043.3,4.0,7.2,0.0,66.58,23.76,42.82,1,0.13953488372093023,qoe_budget
Proposed_V13_SoftGuard,bigbuckbunny,9,43,1,1,750,265.1,7.2,6.67,0.0,83.73,17.15,66.58,0,0.13636363636363635,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,44,1,0,300,992.9,6.67,9.07,0.0,66.58,17.15,49.43,1,0.15555555555555556,qoe_budget
Proposed_V13_SoftGuard,bigbuckbunny,9,45,1,1,750,921.1,9.07,10.24,0.0,83.73,17.15,66.58,0,0.15217391304347827,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,46,2,2,1200,629.3,10.24,7.52,0.0,90.34,6.61,83.73,0,0.14893617021276595,pass
Proposed_V13_SoftGuard,bigbuckbunny,9,47,2,2,1200,945.5,7.52,8.57,0.0,90.34,0.0,90.34,0,0.14583333333333334,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,0,1,0,300,956.3,1.02,4.0,0.372,66.58,0.0,64.98,1,1.0,qoe_budget
Proposed_V13_SoftGuard,bigbuckbunny,10,1,1,1,750,1160.2,4.0,6.33,0.0,83.73,17.15,66.58,0,0.5,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,2,2,2,1200,1012.1,6.33,7.17,0.0,90.34,6.61,83.73,0,0.3333333333333333,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,3,2,2,1200,1129.0,7.17,8.23,0.0,90.34,0.0,90.34,0,0.25,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,4,2,2,1200,847.8,8.23,5.12,0.0,90.34,0.0,90.34,0,0.2,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,5,2,2,1200,792.3,5.12,4.0,0.037,90.34,0.0,90.18,0,0.16666666666666666,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,6,1,1,750,471.8,4.0,4.02,0.0,83.73,6.61,77.12,0,0.14285714285714285,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,7,1,0,300,893.2,4.02,6.55,0.0,66.58,17.15,49.43,1,0.25,qoe_budget
Proposed_V13_SoftGuard,bigbuckbunny,10,8,1,1,750,1029.0,6.55,5.43,0.0,83.73,17.15,66.58,0,0.2222222222222222,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,9,1,1,750,528.2,5.43,4.0,1.395,83.73,0.0,77.73,0,0.2,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,10,1,0,300,754.5,4.0,5.95,0.0,66.58,17.15,49.43,1,0.2727272727272727,qoe_budget
Proposed_V13_SoftGuard,bigbuckbunny,10,11,1,1,750,815.3,5.95,6.92,0.0,83.73,17.15,66.58,0,0.25,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,12,1,1,750,721.2,6.92,4.0,2.18,83.73,0.0,74.36,0,0.23076923076923078,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,13,1,0,300,534.2,4.0,5.33,0.0,66.58,17.15,49.43,1,0.2857142857142857,qoe_budget
Proposed_V13_SoftGuard,bigbuckbunny,10,14,1,1,750,587.3,5.33,5.8,0.0,83.73,17.15,66.58,0,0.26666666666666666,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,15,1,1,750,713.5,5.8,5.37,0.0,83.73,0.0,83.73,0,0.25,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,16,1,0,300,503.6,5.37,5.41,0.0,66.58,17.15,49.43,1,0.29411764705882354,qoe_budget
Proposed_V13_SoftGuard,bigbuckbunny,10,17,1,0,300,282.3,5.41,5.12,0.0,66.58,0.0,66.58,1,0.3333333333333333,qoe_budget
Proposed_V13_SoftGuard,bigbuckbunny,10,18,1,1,750,343.5,5.12,4.0,1.159,83.73,17.15,61.6,0,0.3157894736842105,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,19,1,1,750,533.8,4.0,4.09,0.0,83.73,0.0,83.73,0,0.3,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,20,1,0,300,775.6,4.09,6.1,0.0,66.58,17.15,49.43,1,0.3333333333333333,qoe_budget
Proposed_V13_SoftGuard,bigbuckbunny,10,21,1,1,750,576.4,6.1,6.55,0.0,83.73,17.15,66.58,0,0.3181818181818182,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,22,1,1,750,502.9,6.55,6.91,0.0,83.73,0.0,83.73,0,0.30434782608695654,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,23,1,1,750,487.7,6.91,6.42,0.0,83.73,0.0,83.73,0,0.2916666666666667,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,24,1,1,750,400.4,6.42,4.0,2.926,83.73,0.0,71.15,0,0.28,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,25,1,1,750,446.7,4.0,4.0,0.854,83.73,0.0,80.06,0,0.2692307692307692,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,26,1,1,750,1006.1,4.0,5.34,0.0,83.73,0.0,83.73,0,0.25925925925925924,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,27,1,1,750,845.8,5.34,5.47,0.0,83.73,0.0,83.73,0,0.25,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,28,1,1,750,633.0,5.47,4.0,2.75,83.73,0.0,71.9,0,0.2413793103448276,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,29,1,1,750,1261.3,4.0,5.3,0.0,83.73,0.0,83.73,0,0.23333333333333334,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,30,1,1,750,1113.3,5.3,5.6,0.0,83.73,0.0,83.73,0,0.22580645161290322,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,31,1,1,750,596.7,5.6,4.0,1.227,83.73,0.0,78.46,0,0.21875,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,32,1,0,300,627.1,4.0,4.52,0.0,66.58,17.15,49.43,1,0.24242424242424243,qoe_budget
Proposed_V13_SoftGuard,bigbuckbunny,10,33,1,1,750,882.9,4.52,4.07,0.0,83.73,17.15,66.58,0,0.23529411764705882,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,34,1,1,750,1234.7,4.07,6.45,0.0,83.73,0.0,83.73,0,0.22857142857142856,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,35,2,2,1200,1061.1,6.45,7.52,0.0,90.34,6.61,83.73,0,0.2222222222222222,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,36,1,1,750,972.2,7.52,6.28,0.0,83.73,6.61,77.12,0,0.21621621621621623,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,37,2,2,1200,682.0,6.28,5.49,0.0,90.34,6.61,83.73,0,0.21052631578947367,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,38,1,1,750,609.2,5.49,5.55,0.0,83.73,6.61,77.12,0,0.20512820512820512,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,39,1,1,750,468.4,5.55,4.44,0.0,83.73,0.0,83.73,0,0.2,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,40,1,0,300,1047.2,4.44,7.11,0.0,66.58,17.15,49.43,1,0.21951219512195122,qoe_budget
Proposed_V13_SoftGuard,bigbuckbunny,10,41,1,1,750,819.8,7.11,9.41,0.0,83.73,17.15,66.58,0,0.21428571428571427,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,42,2,2,1200,534.5,9.41,7.15,0.0,90.34,6.61,83.73,0,0.20930232558139536,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,43,2,2,1200,669.7,7.15,8.28,0.0,90.34,0.0,90.34,0,0.20454545454545456,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,44,1,1,750,762.5,8.28,7.06,0.0,83.73,6.61,77.12,0,0.2,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,45,1,1,750,468.7,7.06,5.5,0.0,83.73,0.0,83.73,0,0.1956521739130435,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,46,1,1,750,706.1,5.5,5.76,0.0,83.73,0.0,83.73,0,0.19148936170212766,pass
Proposed_V13_SoftGuard,bigbuckbunny,10,47,1,1,750,703.9,5.76,7.27,0.0,83.73,0.0,83.73,0,0.1875,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,0,1,0,300,897.2,1.75,4.27,0.0,66.58,0.0,66.58,1,1.0,qoe_budget
Proposed_V13_SoftGuard,bigbuckbunny,11,1,1,1,750,950.5,4.27,6.22,0.0,83.73,17.15,66.58,0,0.5,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,2,2,2,1200,950.5,6.22,6.87,0.0,90.34,6.61,83.73,0,0.3333333333333333,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,3,2,2,1200,950.5,6.87,7.37,0.0,90.34,0.0,90.34,0,0.25,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,4,2,2,1200,950.5,7.37,5.03,0.0,90.34,0.0,90.34,0,0.2,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,5,2,2,1200,950.5,5.03,4.73,0.0,90.34,0.0,90.34,0,0.16666666666666666,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,6,2,2,1200,950.5,4.73,5.56,0.0,90.34,0.0,90.34,0,0.14285714285714285,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,7,1,1,750,950.5,5.56,6.13,0.0,83.73,6.61,77.12,0,0.125,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,8,1,1,750,941.2,6.13,4.53,0.0,83.73,0.0,83.73,0,0.1111111111111111,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,9,1,1,750,950.5,4.53,4.74,0.0,83.73,0.0,83.73,0,0.1,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,10,1,1,750,950.5,4.74,4.66,0.0,83.73,0.0,83.73,0,0.09090909090909091,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,11,1,1,750,950.5,4.66,6.06,0.0,83.73,0.0,83.73,0,0.08333333333333333,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,12,1,1,750,950.5,6.06,4.0,0.843,83.73,0.0,80.11,0,0.07692307692307693,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,13,1,1,750,1142.9,4.0,4.88,0.0,83.73,0.0,83.73,0,0.07142857142857142,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,14,1,1,750,1132.1,4.88,7.05,0.0,83.73,0.0,83.73,0,0.06666666666666667,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,15,1,1,750,1142.9,7.05,8.28,0.0,83.73,0.0,83.73,0,0.0625,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,16,1,1,750,1142.9,8.28,7.92,0.0,83.73,0.0,83.73,0,0.058823529411764705,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,17,2,2,1200,1142.9,7.92,7.68,0.0,90.34,6.61,83.73,0,0.05555555555555555,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,18,2,2,1200,1142.9,7.68,8.66,0.0,90.34,0.0,90.34,0,0.05263157894736842,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,19,2,2,1200,1142.9,8.66,9.74,0.0,90.34,0.0,90.34,0,0.05,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,20,2,2,1200,1142.9,9.74,8.33,0.0,90.34,0.0,90.34,0,0.047619047619047616,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,21,2,2,1200,1142.9,8.33,9.47,0.0,90.34,0.0,90.34,0,0.045454545454545456,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,22,2,2,1200,1142.9,9.47,10.91,0.0,90.34,0.0,90.34,0,0.043478260869565216,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,23,2,2,1200,1132.1,10.91,11.81,0.0,90.34,0.0,90.34,0,0.041666666666666664,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,24,2,2,1200,1081.1,11.81,10.27,0.0,90.34,0.0,90.34,0,0.04,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,25,2,2,1200,1132.1,10.27,11.21,0.0,90.34,0.0,90.34,0,0.038461538461538464,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,26,2,2,1200,1142.9,11.21,11.46,0.0,90.34,0.0,90.34,0,0.037037037037037035,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,27,2,2,1200,1132.1,11.46,10.84,0.0,90.34,0.0,90.34,0,0.03571428571428571,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,28,2,2,1200,1132.1,10.84,7.48,0.0,90.34,0.0,90.34,0,0.034482758620689655,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,29,2,2,1200,1132.1,7.48,6.67,0.0,90.34,0.0,90.34,0,0.03333333333333333,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,30,1,1,750,1142.9,6.67,7.06,0.0,83.73,6.61,77.12,0,0.03225806451612903,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,31,1,1,750,1132.1,7.06,7.47,0.0,83.73,0.0,83.73,0,0.03125,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,32,1,1,750,1132.1,7.47,6.64,0.0,83.73,0.0,83.73,0,0.030303030303030304,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,33,1,1,750,1142.9,6.64,7.21,0.0,83.73,0.0,83.73,0,0.029411764705882353,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,34,2,2,1200,1132.1,7.21,8.38,0.0,90.34,6.61,83.73,0,0.02857142857142857,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,35,2,2,1200,1132.1,8.38,9.64,0.0,90.34,0.0,90.34,0,0.027777777777777776,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,36,1,1,750,897.2,9.64,7.96,0.0,83.73,6.61,77.12,0,0.02702702702702703,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,37,2,2,1200,849.6,7.96,8.11,0.0,90.34,6.61,83.73,0,0.02631578947368421,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,38,2,2,1200,849.6,8.11,7.59,0.0,90.34,0.0,90.34,0,0.02564102564102564,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,39,2,2,1200,849.6,7.59,7.08,0.0,90.34,0.0,90.34,0,0.025,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,40,1,1,750,849.6,7.08,6.97,0.0,83.73,6.61,77.12,0,0.024390243902439025,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,41,2,2,1200,849.6,6.97,8.34,0.0,90.34,6.61,83.73,0,0.023809523809523808,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,42,2,2,1200,842.1,8.34,8.37,0.0,90.34,0.0,90.34,0,0.023255813953488372,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,43,2,2,1200,849.6,8.37,10.11,0.0,90.34,0.0,90.34,0,0.022727272727272728,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,44,1,1,750,849.6,10.11,9.42,0.0,83.73,6.61,77.12,0,0.022222222222222223,pass
Proposed_V13_SoftGuard,bigbuckbunny,11,45,2,2,1200,849.6,9.42,8.51,0.0,90.34,6.61,83.73,0,0.021739130434782608,pass
