Method,Video,Episode,Chunk,Action,Applied_Action,Bitrate_kbps,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s,VMAF,Smooth_Penalty,Step_QoE,Shield_Intervened,Shield_Rate
Proposed_ShieldedQoE,bigbuckbunny,17,4,0,0,300,847.8,11.65,12.49,0.0,66.58,0.0,66.58,0,0.4
Proposed_ShieldedQoE,bigbuckbunny,17,5,0,0,300,792.3,12.49,14.37,0.0,66.58,0.0,66.58,0,0.3333333333333333
Proposed_ShieldedQoE,bigbuckbunny,17,6,5,2,1200,471.8,14.37,11.02,0.0,90.34,23.76,66.58,1,0.42857142857142855
Proposed_ShieldedQoE,bigbuckbunny,17,7,0,0,300,893.2,11.02,13.35,0.0,66.58,23.76,42.82,0,0.375
Proposed_ShieldedQoE,bigbuckbunny,17,8,0,0,300,1029.0,13.35,15.51,0.0,66.58,0.0,66.58,0,0.3333333333333333
Proposed_ShieldedQoE,bigbuckbunny,17,9,5,4,2850,528.2,15.51,13.66,0.0,97.11,30.53,66.58,1,0.4
Proposed_ShieldedQoE,bigbuckbunny,17,10,0,0,300,754.5,13.66,16.24,0.0,66.58,30.53,36.05,0,0.36363636363636365
Proposed_ShieldedQoE,bigbuckbunny,17,11,5,5,6000,815.3,16.24,18.6,0.0,97.14,30.56,66.58,0,0.3333333333333333
Proposed_ShieldedQoE,bigbuckbunny,17,12,0,0,300,721.2,18.6,20.8,0.0,66.58,30.56,36.02,0,0.3076923076923077
Proposed_ShieldedQoE,bigbuckbunny,17,13,5,5,6000,534.2,20.8,22.44,0.0,97.14,30.56,66.58,0,0.2857142857142857
Proposed_ShieldedQoE,bigbuckbunny,17,14,0,0,300,587.3,22.44,25.31,0.0,66.58,30.56,36.02,0,0.26666666666666666
Proposed_ShieldedQoE,bigbuckbunny,17,15,5,5,6000,713.5,25.31,26.49,0.0,97.14,30.56,66.58,0,0.25
Proposed_ShieldedQoE,bigbuckbunny,17,16,0,0,300,503.6,26.49,27.25,0.0,66.58,30.56,36.02,0,0.23529411764705882
Proposed_ShieldedQoE,bigbuckbunny,17,17,5,4,2850,282.3,27.25,24.01,0.0,97.11,30.53,66.58,1,0.2777777777777778
Proposed_ShieldedQoE,bigbuckbunny,17,18,0,0,300,343.5,24.01,25.94,0.0,66.58,30.53,36.05,0,0.2631578947368421
Proposed_ShieldedQoE,bigbuckbunny,17,19,5,5,6000,533.8,25.94,26.75,0.0,97.14,30.56,66.58,0,0.25
Proposed_ShieldedQoE,bigbuckbunny,17,20,0,0,300,775.6,26.75,28.05,0.0,66.58,30.56,36.02,0,0.23809523809523808
Proposed_ShieldedQoE,bigbuckbunny,17,21,5,5,6000,576.4,28.05,27.18,0.0,97.14,30.56,66.58,0,0.22727272727272727
Proposed_ShieldedQoE,bigbuckbunny,17,22,1,1,750,502.9,27.18,25.28,0.0,83.73,13.41,70.32,0,0.21739130434782608
Proposed_ShieldedQoE,bigbuckbunny,17,23,0,0,300,487.7,25.28,25.94,0.0,66.58,17.15,49.43,0,0.20833333333333334
Proposed_ShieldedQoE,bigbuckbunny,17,24,0,0,300,400.4,25.94,24.61,0.0,66.58,0.0,66.58,0,0.2
Proposed_ShieldedQoE,bigbuckbunny,17,25,0,0,300,446.7,24.61,25.15,0.0,66.58,0.0,66.58,0,0.19230769230769232
Proposed_ShieldedQoE,bigbuckbunny,17,26,0,0,300,1006.1,25.15,28.29,0.0,66.58,0.0,66.58,0,0.18518518518518517
Proposed_ShieldedQoE,bigbuckbunny,17,27,3,3,1850,845.8,28.29,29.75,0.0,95.49,28.91,66.58,0,0.17857142857142858
Proposed_ShieldedQoE,bigbuckbunny,17,28,0,0,300,633.0,29.75,30.0,0.0,66.58,28.91,37.67,0,0.1724137931034483
Proposed_ShieldedQoE,bigbuckbunny,17,29,5,5,6000,1261.3,30.0,30.0,0.0,97.14,30.56,66.58,0,0.16666666666666666
Proposed_ShieldedQoE,bigbuckbunny,17,30,1,1,750,1113.3,30.0,30.0,0.0,83.73,13.41,70.32,0,0.16129032258064516
Proposed_ShieldedQoE,bigbuckbunny,17,31,1,1,750,596.7,30.0,30.0,0.0,83.73,0.0,83.73,0,0.15625
Proposed_ShieldedQoE,bigbuckbunny,17,32,1,1,750,627.1,30.0,29.62,0.0,83.73,0.0,83.73,0,0.15151515151515152
Proposed_ShieldedQoE,bigbuckbunny,17,33,1,1,750,882.9,29.62,30.0,0.0,83.73,0.0,83.73,0,0.14705882352941177
Proposed_ShieldedQoE,bigbuckbunny,17,34,1,1,750,1234.7,30.0,30.0,0.0,83.73,0.0,83.73,0,0.14285714285714285
Proposed_ShieldedQoE,bigbuckbunny,17,35,1,1,750,1061.1,30.0,30.0,0.0,83.73,0.0,83.73,0,0.1388888888888889
Proposed_ShieldedQoE,bigbuckbunny,17,36,1,1,750,972.2,30.0,30.0,0.0,83.73,0.0,83.73,0,0.13513513513513514
Proposed_ShieldedQoE,bigbuckbunny,17,37,1,1,750,682.0,30.0,30.0,0.0,83.73,0.0,83.73,0,0.13157894736842105
Proposed_ShieldedQoE,bigbuckbunny,17,38,1,1,750,609.2,30.0,30.0,0.0,83.73,0.0,83.73,0,0.1282051282051282
Proposed_ShieldedQoE,bigbuckbunny,17,39,1,1,750,468.4,30.0,30.0,0.0,83.73,0.0,83.73,0,0.125
Proposed_ShieldedQoE,bigbuckbunny,17,40,0,0,300,1047.2,30.0,30.0,0.0,66.58,17.15,49.43,0,0.12195121951219512
Proposed_ShieldedQoE,bigbuckbunny,17,41,3,3,1850,819.8,30.0,30.0,0.0,95.49,28.91,66.58,0,0.11904761904761904
Proposed_ShieldedQoE,bigbuckbunny,17,42,1,1,750,534.5,30.0,26.45,0.0,83.73,11.76,71.97,0,0.11627906976744186
Proposed_ShieldedQoE,bigbuckbunny,17,43,1,1,750,669.7,26.45,24.22,0.0,83.73,0.0,83.73,0,0.11363636363636363
Proposed_ShieldedQoE,bigbuckbunny,17,44,0,0,300,762.5,24.22,24.86,0.0,66.58,17.15,49.43,0,0.1111111111111111
Proposed_ShieldedQoE,bigbuckbunny,17,45,5,5,6000,468.7,24.86,24.21,0.0,97.14,30.56,66.58,0,0.10869565217391304
Proposed_ShieldedQoE,bigbuckbunny,17,46,0,0,300,706.1,24.21,26.35,0.0,66.58,30.56,36.02,0,0.10638297872340426
Proposed_ShieldedQoE,bigbuckbunny,17,47,5,5,6000,703.9,26.35,26.45,0.0,97.14,30.56,66.58,0,0.10416666666666667
Proposed_ShieldedQoE,bigbuckbunny,18,0,0,0,300,527.2,2.29,4.0,1.432,66.58,0.0,-76.62,0,0.0
Proposed_ShieldedQoE,bigbuckbunny,18,1,0,0,300,320.0,4.0,4.58,0.0,66.58,0.0,66.58,0,0.0
Proposed_ShieldedQoE,bigbuckbunny,18,2,0,0,300,387.0,4.58,6.23,0.0,66.58,0.0,66.58,0,0.0
Proposed_ShieldedQoE,bigbuckbunny,18,3,0,0,300,654.2,6.23,8.22,0.0,66.58,0.0,66.58,0,0.0
Proposed_ShieldedQoE,bigbuckbunny,18,4,0,0,300,807.2,8.22,8.9,0.0,66.58,0.0,66.58,0,0.0
Proposed_ShieldedQoE,bigbuckbunny,18,5,0,0,300,402.8,8.9,8.73,0.0,66.58,0.0,66.58,0,0.0
Proposed_ShieldedQoE,bigbuckbunny,18,6,0,0,300,467.3,8.73,9.76,0.0,66.58,0.0,66.58,0,0.0
Proposed_ShieldedQoE,bigbuckbunny,18,7,0,0,300,449.3,9.76,10.44,0.0,66.58,0.0,66.58,0,0.0
Proposed_ShieldedQoE,bigbuckbunny,18,8,0,0,300,426.7,10.44,10.0,0.0,66.58,0.0,66.58,0,0.0
Proposed_ShieldedQoE,bigbuckbunny,18,9,0,0,300,606.4,10.0,11.96,0.0,66.58,0.0,66.58,0,0.0
Proposed_ShieldedQoE,bigbuckbunny,18,10,0,0,300,819.0,11.96,14.65,0.0,66.58,0.0,66.58,0,0.0
Proposed_ShieldedQoE,bigbuckbunny,18,11,5,4,2850,356.1,14.65,14.89,0.0,97.11,30.53,66.58,1,0.08333333333333333
Proposed_ShieldedQoE,bigbuckbunny,18,12,0,0,300,535.5,14.89,16.48,0.0,66.58,30.53,36.05,0,0.07692307692307693
Proposed_ShieldedQoE,bigbuckbunny,18,13,0,0,300,504.7,16.48,19.48,0.0,66.58,0.0,66.58,0,0.07142857142857142
Proposed_ShieldedQoE,bigbuckbunny,18,14,5,5,6000,796.2,19.48,21.4,0.0,97.14,30.56,66.58,0,0.06666666666666667
Proposed_ShieldedQoE,bigbuckbunny,18,15,0,0,300,825.8,21.4,24.43,0.0,66.58,30.56,36.02,0,0.0625
Proposed_ShieldedQoE,bigbuckbunny,18,16,5,4,2850,704.8,24.43,22.63,0.0,97.11,30.53,66.58,1,0.11764705882352941
Proposed_ShieldedQoE,bigbuckbunny,18,17,1,1,750,580.0,22.63,23.1,0.0,83.73,13.38,70.35,0,0.1111111111111111
Proposed_ShieldedQoE,bigbuckbunny,18,18,1,1,750,539.7,23.1,23.81,0.0,83.73,0.0,83.73,0,0.10526315789473684
Proposed_ShieldedQoE,bigbuckbunny,18,19,1,1,750,486.4,23.81,24.31,0.0,83.73,0.0,83.73,0,0.1
Proposed_ShieldedQoE,bigbuckbunny,18,20,0,0,300,735.2,24.31,25.46,0.0,66.58,17.15,49.43,0,0.09523809523809523
Proposed_ShieldedQoE,bigbuckbunny,18,21,5,5,6000,666.1,25.46,25.25,0.0,97.14,30.56,66.58,0,0.09090909090909091
Proposed_ShieldedQoE,bigbuckbunny,18,22,1,1,750,786.5,25.25,25.48,0.0,83.73,13.41,70.32,0,0.08695652173913043
Proposed_ShieldedQoE,bigbuckbunny,18,23,0,0,300,694.6,25.48,27.13,0.0,66.58,17.15,49.43,0,0.08333333333333333
Proposed_ShieldedQoE,bigbuckbunny,18,24,0,0,300,531.7,27.13,27.11,0.0,66.58,0.0,66.58,0,0.08
Proposed_ShieldedQoE,bigbuckbunny,18,25,0,0,300,492.5,27.11,27.98,0.0,66.58,0.0,66.58,0,0.07692307692307693
Proposed_ShieldedQoE,bigbuckbunny,18,26,5,5,6000,719.3,27.98,28.97,0.0,97.14,30.56,66.58,0,0.07407407407407407
Proposed_ShieldedQoE,bigbuckbunny,18,27,1,1,750,686.2,28.97,29.84,0.0,83.73,13.41,70.32,0,0.07142857142857142
Proposed_ShieldedQoE,bigbuckbunny,18,28,0,0,300,807.2,29.84,30.0,0.0,66.58,17.15,49.43,0,0.06896551724137931
Proposed_ShieldedQoE,bigbuckbunny,18,29,3,3,1850,793.6,30.0,30.0,0.0,95.49,28.91,66.58,0,0.06666666666666667
Proposed_ShieldedQoE,bigbuckbunny,18,30,1,1,750,749.4,30.0,30.0,0.0,83.73,11.76,71.97,0,0.06451612903225806
Proposed_ShieldedQoE,bigbuckbunny,18,31,1,1,750,990.9,30.0,30.0,0.0,83.73,0.0,83.73,0,0.0625
Proposed_ShieldedQoE,bigbuckbunny,18,32,1,1,750,964.2,30.0,30.0,0.0,83.73,0.0,83.73,0,0.06060606060606061
Proposed_ShieldedQoE,bigbuckbunny,18,33,1,1,750,572.6,30.0,30.0,0.0,83.73,0.0,83.73,0,0.058823529411764705
Proposed_ShieldedQoE,bigbuckbunny,18,34,1,1,750,725.9,30.0,30.0,0.0,83.73,0.0,83.73,0,0.05714285714285714
Proposed_ShieldedQoE,bigbuckbunny,18,35,1,1,750,537.0,30.0,29.92,0.0,83.73,0.0,83.73,0,0.05555555555555555
Proposed_ShieldedQoE,bigbuckbunny,18,36,0,0,300,810.3,29.92,30.0,0.0,66.58,17.15,49.43,0,0.05405405405405406
Proposed_ShieldedQoE,bigbuckbunny,18,37,3,3,1850,759.9,30.0,30.0,0.0,95.49,28.91,66.58,0,0.05263157894736842
Proposed_ShieldedQoE,bigbuckbunny,18,38,1,1,750,363.9,30.0,28.71,0.0,83.73,11.76,71.97,0,0.05128205128205128
Proposed_ShieldedQoE,bigbuckbunny,18,39,1,1,750,361.5,28.71,27.66,0.0,83.73,0.0,83.73,0,0.05
Proposed_ShieldedQoE,bigbuckbunny,18,40,0,0,300,439.7,27.66,27.05,0.0,66.58,17.15,49.43,0,0.04878048780487805
Proposed_ShieldedQoE,bigbuckbunny,18,41,0,0,300,452.3,27.05,28.9,0.0,66.58,0.0,66.58,0,0.047619047619047616
Proposed_ShieldedQoE,bigbuckbunny,18,42,5,4,2850,817.5,28.9,27.97,0.0,97.11,30.53,66.58,1,0.06976744186046512
Proposed_ShieldedQoE,bigbuckbunny,18,43,1,1,750,693.1,27.97,25.94,0.0,83.73,13.38,70.35,0,0.06818181818181818
Proposed_ShieldedQoE,bigbuckbunny,18,44,0,0,300,554.2,25.94,25.32,0.0,66.58,17.15,49.43,0,0.06666666666666667
Proposed_ShieldedQoE,bigbuckbunny,18,45,1,1,750,499.1,25.32,24.95,0.0,83.73,17.15,66.58,0,0.06521739130434782
Proposed_ShieldedQoE,bigbuckbunny,18,46,0,0,300,686.0,24.95,27.04,0.0,66.58,17.15,49.43,0,0.06382978723404255
Proposed_ShieldedQoE,bigbuckbunny,18,47,5,5,6000,794.6,27.04,27.59,0.0,97.14,30.56,66.58,0,0.0625
Proposed_ShieldedQoE,bigbuckbunny,19,0,0,0,300,2141.4,2.81,5.9,0.0,66.58,0.0,66.58,0,0.0
Proposed_ShieldedQoE,bigbuckbunny,19,1,5,4,2850,1244.7,5.9,7.7,0.0,97.11,30.53,66.58,1,0.5
Proposed_ShieldedQoE,bigbuckbunny,19,2,0,0,300,2278.8,7.7,11.3,0.0,66.58,30.53,36.05,0,0.3333333333333333
Proposed_ShieldedQoE,bigbuckbunny,19,3,5,5,6000,1915.2,11.3,13.58,0.0,97.14,30.56,66.58,0,0.25
Proposed_ShieldedQoE,bigbuckbunny,19,4,0,0,300,2483.7,13.58,16.5,0.0,66.58,30.56,36.02,0,0.2
Proposed_ShieldedQoE,bigbuckbunny,19,5,5,5,6000,1926.6,16.5,18.32,0.0,97.14,30.56,66.58,0,0.16666666666666666
Proposed_ShieldedQoE,bigbuckbunny,19,6,1,1,750,1902.4,18.32,20.5,0.0,83.73,13.41,70.32,0,0.14285714285714285
Proposed_ShieldedQoE,bigbuckbunny,19,7,5,5,6000,1486.0,20.5,20.49,0.0,97.14,13.41,83.73,0,0.125
Proposed_ShieldedQoE,bigbuckbunny,19,8,1,1,750,1688.1,20.49,21.68,0.0,83.73,13.41,70.32,0,0.1111111111111111
Proposed_ShieldedQoE,bigbuckbunny,19,9,3,3,1850,2320.8,21.68,23.55,0.0,95.49,11.76,83.73,0,0.1
Proposed_ShieldedQoE,bigbuckbunny,19,10,2,2,1200,1854.4,23.55,25.23,0.0,90.34,5.15,85.19,0,0.09090909090909091
Proposed_ShieldedQoE,bigbuckbunny,19,11,3,3,1850,1675.0,25.23,27.26,0.0,95.49,5.15,90.34,0,0.08333333333333333
Proposed_ShieldedQoE,bigbuckbunny,19,12,1,1,750,2343.7,27.26,29.06,0.0,83.73,11.76,71.97,0,0.07692307692307693
Proposed_ShieldedQoE,bigbuckbunny,19,13,3,3,1850,2094.7,29.06,30.0,0.0,95.49,11.76,83.73,0,0.07142857142857142
Proposed_ShieldedQoE,bigbuckbunny,19,14,2,2,1200,1818.6,30.0,30.0,0.0,90.34,5.15,85.19,0,0.06666666666666667
Proposed_ShieldedQoE,bigbuckbunny,19,15,2,2,1200,2307.6,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0625
Proposed_ShieldedQoE,bigbuckbunny,19,16,1,1,750,2390.6,30.0,30.0,0.0,83.73,6.61,77.12,0,0.058823529411764705
Proposed_ShieldedQoE,bigbuckbunny,19,17,3,3,1850,2554.1,30.0,30.0,0.0,95.49,11.76,83.73,0,0.05555555555555555
Proposed_ShieldedQoE,bigbuckbunny,19,18,2,2,1200,2274.0,30.0,30.0,0.0,90.34,5.15,85.19,0,0.05263157894736842
Proposed_ShieldedQoE,bigbuckbunny,19,19,2,2,1200,2045.2,30.0,30.0,0.0,90.34,0.0,90.34,0,0.05
Proposed_ShieldedQoE,bigbuckbunny,19,20,1,1,750,1671.5,30.0,30.0,0.0,83.73,6.61,77.12,0,0.047619047619047616
Proposed_ShieldedQoE,bigbuckbunny,19,21,3,3,1850,1300.1,30.0,30.0,0.0,95.49,11.76,83.73,0,0.045454545454545456
Proposed_ShieldedQoE,bigbuckbunny,19,22,1,1,750,1467.6,30.0,30.0,0.0,83.73,11.76,71.97,0,0.043478260869565216
Proposed_ShieldedQoE,bigbuckbunny,19,23,3,3,1850,2546.3,30.0,30.0,0.0,95.49,11.76,83.73,0,0.041666666666666664
Proposed_ShieldedQoE,bigbuckbunny,19,24,1,1,750,1551.5,30.0,30.0,0.0,83.73,11.76,71.97,0,0.04
Proposed_ShieldedQoE,bigbuckbunny,19,25,3,3,1850,1706.4,30.0,30.0,0.0,95.49,11.76,83.73,0,0.038461538461538464
Proposed_ShieldedQoE,bigbuckbunny,19,26,2,2,1200,1504.5,30.0,30.0,0.0,90.34,5.15,85.19,0,0.037037037037037035
Proposed_ShieldedQoE,bigbuckbunny,19,27,1,1,750,1604.3,30.0,30.0,0.0,83.73,6.61,77.12,0,0.03571428571428571
Proposed_ShieldedQoE,bigbuckbunny,19,28,1,1,750,1815.9,30.0,30.0,0.0,83.73,0.0,83.73,0,0.034482758620689655
Proposed_ShieldedQoE,bigbuckbunny,19,29,3,3,1850,2607.6,30.0,30.0,0.0,95.49,11.76,83.73,0,0.03333333333333333
Proposed_ShieldedQoE,bigbuckbunny,19,30,2,2,1200,2629.1,30.0,30.0,0.0,90.34,5.15,85.19,0,0.03225806451612903
Proposed_ShieldedQoE,bigbuckbunny,19,31,1,1,750,2342.1,30.0,30.0,0.0,83.73,6.61,77.12,0,0.03125
Proposed_ShieldedQoE,bigbuckbunny,19,32,3,3,1850,2233.2,30.0,30.0,0.0,95.49,11.76,83.73,0,0.030303030303030304
Proposed_ShieldedQoE,bigbuckbunny,19,33,2,2,1200,1938.0,30.0,30.0,0.0,90.34,5.15,85.19,0,0.029411764705882353
Proposed_ShieldedQoE,bigbuckbunny,19,34,2,2,1200,1870.0,30.0,30.0,0.0,90.34,0.0,90.34,0,0.02857142857142857
Proposed_ShieldedQoE,bigbuckbunny,19,35,2,2,1200,1739.3,30.0,30.0,0.0,90.34,0.0,90.34,0,0.027777777777777776
Proposed_ShieldedQoE,bigbuckbunny,19,36,1,1,750,1616.3,30.0,30.0,0.0,83.73,6.61,77.12,0,0.02702702702702703
Proposed_ShieldedQoE,bigbuckbunny,19,37,3,3,1850,2408.6,30.0,30.0,0.0,95.49,11.76,83.73,0,0.02631578947368421
Proposed_ShieldedQoE,bigbuckbunny,19,38,2,2,1200,2536.1,30.0,30.0,0.0,90.34,5.15,85.19,0,0.02564102564102564
Proposed_ShieldedQoE,bigbuckbunny,19,39,2,2,1200,1919.3,30.0,30.0,0.0,90.34,0.0,90.34,0,0.025
Proposed_ShieldedQoE,bigbuckbunny,19,40,1,1,750,1698.0,30.0,30.0,0.0,83.73,6.61,77.12,0,0.024390243902439025
Proposed_ShieldedQoE,bigbuckbunny,19,41,3,3,1850,1701.5,30.0,30.0,0.0,95.49,11.76,83.73,0,0.023809523809523808
Proposed_ShieldedQoE,bigbuckbunny,19,42,1,1,750,2493.2,30.0,30.0,0.0,83.73,11.76,71.97,0,0.023255813953488372
Proposed_ShieldedQoE,bigbuckbunny,19,43,3,3,1850,2299.0,30.0,30.0,0.0,95.49,11.76,83.73,0,0.022727272727272728
Proposed_ShieldedQoE,bigbuckbunny,19,44,1,1,750,2522.1,30.0,30.0,0.0,83.73,11.76,71.97,0,0.022222222222222223
Proposed_ShieldedQoE,bigbuckbunny,19,45,3,3,1850,1156.2,30.0,30.0,0.0,95.49,11.76,83.73,0,0.021739130434782608
Proposed_ShieldedQoE,bigbuckbunny,19,46,1,1,750,2113.7,30.0,30.0,0.0,83.73,11.76,71.97,0,0.02127659574468085
Proposed_ShieldedQoE,bigbuckbunny,19,47,3,3,1850,2465.5,30.0,30.0,0.0,95.49,11.76,83.73,0,0.020833333333333332
Proposed_ShieldedRiskGate,bigbuckbunny,0,0,4,0,300,1126.0,1.17,4.0,0.57,66.58,0.0,9.59,1,1.0
Proposed_ShieldedRiskGate,bigbuckbunny,0,1,0,0,300,892.4,4.0,6.77,0.0,66.58,0.0,66.58,0,0.5
Proposed_ShieldedRiskGate,bigbuckbunny,0,2,0,0,300,941.8,6.77,9.81,0.0,66.58,0.0,66.58,0,0.3333333333333333
Proposed_ShieldedRiskGate,bigbuckbunny,0,3,0,0,300,463.6,9.81,10.97,0.0,66.58,0.0,66.58,0,0.25
Proposed_ShieldedRiskGate,bigbuckbunny,0,4,0,0,300,1052.0,10.97,12.42,0.0,66.58,0.0,66.58,0,0.2
Proposed_ShieldedRiskGate,bigbuckbunny,0,5,0,0,300,355.7,12.42,11.7,0.0,66.58,0.0,66.58,0,0.16666666666666666
Proposed_ShieldedRiskGate,bigbuckbunny,0,6,0,0,300,952.1,11.7,14.24,0.0,66.58,0.0,66.58,0,0.14285714285714285
Proposed_ShieldedRiskGate,bigbuckbunny,0,7,0,0,300,1023.8,14.24,16.78,0.0,66.58,0.0,66.58,0,0.125
Proposed_ShieldedRiskGate,bigbuckbunny,0,8,0,0,300,960.6,16.78,18.81,0.0,66.58,0.0,66.58,0,0.1111111111111111
Proposed_ShieldedRiskGate,bigbuckbunny,0,9,0,0,300,955.9,18.81,21.52,0.0,66.58,0.0,66.58,0,0.1
Proposed_ShieldedRiskGate,bigbuckbunny,0,10,0,0,300,880.2,21.52,24.3,0.0,66.58,0.0,66.58,0,0.09090909090909091
Proposed_ShieldedRiskGate,bigbuckbunny,0,11,0,0,300,1063.0,24.3,27.79,0.0,66.58,0.0,66.58,0,0.08333333333333333
Proposed_ShieldedRiskGate,bigbuckbunny,0,12,0,0,300,934.7,27.79,30.0,0.0,66.58,0.0,66.58,0,0.07692307692307693
Proposed_ShieldedRiskGate,bigbuckbunny,0,13,1,1,750,994.6,30.0,30.0,0.0,83.73,17.15,66.58,0,0.07142857142857142
Proposed_ShieldedRiskGate,bigbuckbunny,0,14,2,2,1200,1000.9,30.0,30.0,0.0,90.34,6.61,83.73,0,0.06666666666666667
Proposed_ShieldedRiskGate,bigbuckbunny,0,15,2,2,1200,858.9,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0625
Proposed_ShieldedRiskGate,bigbuckbunny,0,16,1,1,750,1103.0,30.0,30.0,0.0,83.73,6.61,77.12,0,0.058823529411764705
Proposed_ShieldedRiskGate,bigbuckbunny,0,17,1,1,750,966.8,30.0,30.0,0.0,83.73,0.0,83.73,0,0.05555555555555555
Proposed_ShieldedRiskGate,bigbuckbunny,0,18,2,2,1200,810.4,30.0,30.0,0.0,90.34,6.61,83.73,0,0.05263157894736842
Proposed_ShieldedRiskGate,bigbuckbunny,0,19,2,2,1200,971.9,30.0,30.0,0.0,90.34,0.0,90.34,0,0.05
Proposed_ShieldedRiskGate,bigbuckbunny,0,20,1,1,750,704.0,30.0,26.57,0.0,83.73,6.61,77.12,0,0.047619047619047616
Proposed_ShieldedRiskGate,bigbuckbunny,0,21,1,1,750,1036.7,26.57,27.86,0.0,83.73,0.0,83.73,0,0.045454545454545456
Proposed_ShieldedRiskGate,bigbuckbunny,0,22,1,1,750,1087.5,27.86,29.14,0.0,83.73,0.0,83.73,0,0.043478260869565216
Proposed_ShieldedRiskGate,bigbuckbunny,0,23,1,1,750,1111.3,29.14,29.47,0.0,83.73,0.0,83.73,0,0.041666666666666664
Proposed_ShieldedRiskGate,bigbuckbunny,0,24,1,1,750,1138.6,29.47,28.78,0.0,83.73,0.0,83.73,0,0.04
Proposed_ShieldedRiskGate,bigbuckbunny,0,25,1,1,750,1073.9,28.78,29.19,0.0,83.73,0.0,83.73,0,0.038461538461538464
Proposed_ShieldedRiskGate,bigbuckbunny,0,26,1,1,750,1065.4,29.19,30.0,0.0,83.73,0.0,83.73,0,0.037037037037037035
Proposed_ShieldedRiskGate,bigbuckbunny,0,27,1,1,750,984.5,30.0,30.0,0.0,83.73,0.0,83.73,0,0.03571428571428571
Proposed_ShieldedRiskGate,bigbuckbunny,0,28,1,1,750,824.4,30.0,26.83,0.0,83.73,0.0,83.73,0,0.034482758620689655
Proposed_ShieldedRiskGate,bigbuckbunny,0,29,1,1,750,1037.6,26.83,28.8,0.0,83.73,0.0,83.73,0,0.03333333333333333
Proposed_ShieldedRiskGate,bigbuckbunny,0,30,2,2,1200,1055.3,28.8,30.0,0.0,90.34,6.61,83.73,0,0.03225806451612903
Proposed_ShieldedRiskGate,bigbuckbunny,0,31,2,2,1200,1126.0,30.0,30.0,0.0,90.34,0.0,90.34,0,0.03125
Proposed_ShieldedRiskGate,bigbuckbunny,0,32,2,2,1200,892.4,30.0,29.08,0.0,90.34,0.0,90.34,0,0.030303030303030304
Proposed_ShieldedRiskGate,bigbuckbunny,0,33,2,2,1200,941.8,29.08,30.0,0.0,90.34,0.0,90.34,0,0.029411764705882353
Proposed_ShieldedRiskGate,bigbuckbunny,0,34,2,2,1200,463.6,30.0,27.19,0.0,90.34,0.0,90.34,0,0.02857142857142857
Proposed_ShieldedRiskGate,bigbuckbunny,0,35,1,1,750,1052.0,27.19,29.1,0.0,83.73,6.61,77.12,0,0.027777777777777776
Proposed_ShieldedRiskGate,bigbuckbunny,0,36,1,1,750,355.7,29.1,23.91,0.0,83.73,0.0,83.73,0,0.02702702702702703
Proposed_ShieldedRiskGate,bigbuckbunny,0,37,1,1,750,952.1,23.91,25.76,0.0,83.73,0.0,83.73,0,0.02631578947368421
Proposed_ShieldedRiskGate,bigbuckbunny,0,38,1,1,750,1023.8,25.76,27.89,0.0,83.73,0.0,83.73,0,0.02564102564102564
Proposed_ShieldedRiskGate,bigbuckbunny,0,39,1,1,750,960.6,27.89,29.98,0.0,83.73,0.0,83.73,0,0.025
Proposed_ShieldedRiskGate,bigbuckbunny,0,40,1,1,750,955.9,29.98,28.68,0.0,83.73,0.0,83.73,0,0.024390243902439025
Proposed_ShieldedRiskGate,bigbuckbunny,0,41,1,1,750,880.2,28.68,29.92,0.0,83.73,0.0,83.73,0,0.023809523809523808
Proposed_ShieldedRiskGate,bigbuckbunny,0,42,1,1,750,1063.0,29.92,30.0,0.0,83.73,0.0,83.73,0,0.023255813953488372
Proposed_ShieldedRiskGate,bigbuckbunny,0,43,1,1,750,934.7,30.0,29.53,0.0,83.73,0.0,83.73,0,0.022727272727272728
Proposed_ShieldedRiskGate,bigbuckbunny,0,44,1,1,750,994.6,29.53,27.1,0.0,83.73,0.0,83.73,0,0.022222222222222223
Proposed_ShieldedRiskGate,bigbuckbunny,0,45,1,1,750,1000.9,27.1,28.92,0.0,83.73,0.0,83.73,0,0.021739130434782608
Proposed_ShieldedRiskGate,bigbuckbunny,0,46,1,1,750,858.9,28.92,29.11,0.0,83.73,0.0,83.73,0,0.02127659574468085
Proposed_ShieldedRiskGate,bigbuckbunny,0,47,1,1,750,1103.0,29.11,30.0,0.0,83.73,0.0,83.73,0,0.020833333333333332
Proposed_ShieldedRiskGate,bigbuckbunny,1,0,0,0,300,587.0,2.88,4.0,0.47,66.58,0.0,19.6,0,0.0
Proposed_ShieldedRiskGate,bigbuckbunny,1,1,0,0,300,787.1,4.0,6.61,0.0,66.58,0.0,66.58,0,0.0
Proposed_ShieldedRiskGate,bigbuckbunny,1,2,0,0,300,677.6,6.61,9.27,0.0,66.58,0.0,66.58,0,0.0
Proposed_ShieldedRiskGate,bigbuckbunny,1,3,0,0,300,650.6,9.27,11.24,0.0,66.58,0.0,66.58,0,0.0
Proposed_ShieldedRiskGate,bigbuckbunny,1,4,0,0,300,725.7,11.24,11.55,0.0,66.58,0.0,66.58,0,0.0
