Method,Video,Episode,Chunk,Action_proposed,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff,Rebuf_diff,Action_match
Proposed,bigbuckbunny,11,19,1,750,1142.9,26.56,28.01,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,11,20,1,750,1142.9,28.01,26.63,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,11,21,1,750,1142.9,26.63,28.23,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,83.73,0.0,0.0,0
Proposed,bigbuckbunny,11,22,1,750,1142.9,28.23,29.47,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,23,1,750,1132.1,29.47,30.0,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,24,1,750,1081.1,30.0,30.0,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,25,1,750,1132.1,30.0,30.0,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,26,1,750,1142.9,30.0,30.0,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,27,1,750,1132.1,30.0,30.0,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,28,1,750,1132.1,30.0,30.0,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,29,1,750,1132.1,30.0,30.0,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,30,1,750,1142.9,30.0,30.0,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,31,1,750,1132.1,30.0,30.0,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,32,1,750,1132.1,30.0,30.0,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,33,1,750,1142.9,30.0,30.0,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,34,1,750,1132.1,30.0,30.0,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,35,1,750,1132.1,30.0,30.0,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,36,1,750,897.2,30.0,26.45,0.0,83.73,0.0,83.73,1,750,0.0,83.73,77.12,6.609999999999999,0.0,1
Proposed,bigbuckbunny,11,37,1,750,849.6,26.45,26.49,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,11,38,1,750,849.6,26.49,25.87,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,11,39,1,750,849.6,25.87,25.13,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,11,40,1,750,849.6,25.13,23.59,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,11,41,1,750,849.6,23.59,25.61,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,83.73,0.0,0.0,0
Proposed,bigbuckbunny,11,42,1,750,842.1,25.61,27.75,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,43,1,750,849.6,27.75,28.41,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,44,1,750,849.6,28.41,28.37,0.0,83.73,0.0,83.73,2,1200,1.702,90.34,83.02,0.710000000000008,-1.702,0
Proposed,bigbuckbunny,11,45,1,750,849.6,28.37,30.0,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,46,1,750,849.6,30.0,30.0,0.0,83.73,0.0,83.73,3,1850,0.0,95.49,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,47,1,750,981.8,30.0,30.0,0.0,83.73,0.0,83.73,3,1850,0.0,95.49,95.49,-11.759999999999991,0.0,0
Proposed,bigbuckbunny,12,0,0,300,2007.9,2.87,5.62,0.0,66.58,0.0,66.58,1,750,0.239,83.73,82.7,-16.120000000000005,-0.239,0
Proposed,bigbuckbunny,12,1,1,750,1395.2,5.62,8.26,0.0,83.73,17.15,66.58,3,1850,0.0,95.49,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,12,2,1,750,2358.6,8.26,11.07,0.0,83.73,0.0,83.73,3,1850,0.0,95.49,95.49,-11.759999999999991,0.0,0
Proposed,bigbuckbunny,12,3,1,750,2468.0,11.07,14.24,0.0,83.73,0.0,83.73,3,1850,0.0,95.49,95.49,-11.759999999999991,0.0,0
Proposed,bigbuckbunny,12,4,1,750,2610.3,14.24,16.83,0.0,83.73,0.0,83.73,3,1850,0.0,95.49,95.49,-11.759999999999991,0.0,0
Proposed,bigbuckbunny,12,5,3,1850,2198.4,16.83,19.26,0.0,95.49,11.76,83.73,3,1850,0.0,95.49,95.49,-11.759999999999991,0.0,1
Proposed,bigbuckbunny,12,6,3,1850,572.6,19.26,17.98,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,7,3,1850,1499.7,17.98,20.01,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,8,3,1850,2169.6,20.01,20.18,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,9,3,1850,2152.6,20.18,22.3,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,10,3,1850,2287.1,22.3,24.89,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,11,3,1850,2466.3,24.89,26.57,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,12,3,1850,2266.4,26.57,25.05,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,13,3,1850,1537.7,25.05,25.68,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,14,3,1850,1248.8,25.68,23.23,0.0,95.49,0.0,95.49,2,1200,0.0,90.34,85.19,10.299999999999997,0.0,0
Proposed,bigbuckbunny,12,15,3,1850,1320.5,23.23,22.48,0.0,95.49,0.0,95.49,2,1200,0.0,90.34,90.34,5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,16,2,1200,2039.5,22.48,20.72,0.0,90.34,5.15,85.19,2,1200,0.0,90.34,90.34,-5.150000000000006,0.0,1
Proposed,bigbuckbunny,12,17,2,1200,1727.0,20.72,21.28,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,12,18,2,1200,2008.2,21.28,22.21,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,12,19,3,1850,1118.6,22.21,19.8,0.0,95.49,5.15,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,0
Proposed,bigbuckbunny,12,20,2,1200,2713.9,19.8,20.18,0.0,90.34,5.15,85.19,2,1200,0.0,90.34,90.34,-5.150000000000006,0.0,1
Proposed,bigbuckbunny,12,21,3,1850,1221.6,20.18,18.63,0.0,95.49,5.15,90.34,3,1850,0.0,95.49,90.34,0.0,0.0,1
Proposed,bigbuckbunny,12,22,3,1850,1530.8,18.63,17.55,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,23,3,1850,1724.2,17.55,18.92,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,24,3,1850,3270.2,18.92,19.71,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,25,3,1850,1536.6,19.71,20.96,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,26,3,1850,1260.4,20.96,21.72,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,27,3,1850,1577.7,21.72,22.48,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,28,3,1850,1365.5,22.48,20.1,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,29,3,1850,2172.3,20.1,22.42,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,30,3,1850,731.8,22.42,19.93,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,31,2,1200,1683.5,19.93,21.61,0.0,90.34,5.15,85.19,3,1850,0.0,95.49,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,12,32,2,1200,2097.8,21.61,22.19,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,33,3,1850,2080.7,22.19,23.65,0.0,95.49,5.15,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,1
Proposed,bigbuckbunny,12,34,3,1850,1484.4,23.65,21.61,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,35,3,1850,1489.3,21.61,21.9,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,36,2,1200,1582.8,21.9,19.05,0.0,90.34,5.15,85.19,3,1850,0.0,95.49,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,12,37,2,1200,2171.8,19.05,20.57,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,38,3,1850,2452.1,20.57,20.63,0.0,95.49,5.15,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,1
Proposed,bigbuckbunny,12,39,3,1850,1218.4,20.63,16.47,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,40,2,1200,1820.0,16.47,16.33,0.0,90.34,5.15,85.19,3,1850,0.534,95.49,93.19,-8.0,-0.534,0
Proposed,bigbuckbunny,12,41,3,1850,2018.2,16.33,18.27,0.0,95.49,5.15,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,1
Proposed,bigbuckbunny,12,42,3,1850,2542.9,18.27,20.75,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,43,3,1850,1938.0,20.75,21.14,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,44,3,1850,1654.8,21.14,20.03,0.0,95.49,0.0,95.49,4,2850,0.0,97.11,95.49,0.0,0.0,0
Proposed,bigbuckbunny,12,45,3,1850,2130.5,20.03,21.96,0.0,95.49,0.0,95.49,4,2850,0.0,97.11,97.11,-1.6200000000000045,0.0,0
Proposed,bigbuckbunny,12,46,3,1850,2407.2,21.96,24.45,0.0,95.49,0.0,95.49,5,6000,0.0,97.14,97.11,-1.6200000000000045,0.0,0
Proposed,bigbuckbunny,12,47,3,1850,3481.8,24.45,27.41,0.0,95.49,0.0,95.49,5,6000,0.0,97.14,97.14,-1.6500000000000057,0.0,0
Proposed,bigbuckbunny,13,0,1,750,527.2,2.64,4.0,9.192,83.73,0.0,44.21,0,300,2.094,66.58,57.58,-13.369999999999997,7.098000000000001,0
Proposed,bigbuckbunny,13,1,1,750,320.0,4.0,4.0,1.941,83.73,0.0,75.38,1,750,1.941,83.73,58.23,17.15,0.0,1
Proposed,bigbuckbunny,13,2,0,300,387.0,4.0,5.1,0.0,66.58,17.15,49.43,1,750,3.25,83.73,69.76,-20.330000000000005,-3.25,0
Proposed,bigbuckbunny,13,3,0,300,654.2,5.1,7.84,0.0,66.58,0.0,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,13,4,0,300,807.2,7.84,10.02,0.0,66.58,0.0,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,13,5,1,750,402.8,10.02,10.55,0.0,83.73,17.15,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,1
Proposed,bigbuckbunny,13,6,1,750,467.3,10.55,11.92,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,7,1,750,449.3,11.92,13.25,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,8,1,750,426.7,13.25,9.37,0.0,83.73,0.0,83.73,1,750,0.345,83.73,82.25,1.480000000000004,-0.345,1
Proposed,bigbuckbunny,13,9,1,750,606.4,9.37,10.66,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,10,1,750,819.0,10.66,13.06,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,11,1,750,356.1,13.06,10.53,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,12,1,750,535.5,10.53,5.08,0.0,83.73,0.0,83.73,1,750,4.292,83.73,65.27,18.460000000000008,-4.292,1
Proposed,bigbuckbunny,13,13,1,750,504.7,5.08,4.91,0.0,83.73,0.0,83.73,1,750,0.168,83.73,83.01,0.7199999999999989,-0.168,1
Proposed,bigbuckbunny,13,14,1,750,796.2,4.91,4.81,0.0,83.73,0.0,83.73,1,750,0.101,83.73,83.3,0.4300000000000068,-0.101,1
Proposed,bigbuckbunny,13,15,1,750,825.8,4.81,5.73,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,16,1,750,704.8,5.73,4.0,4.69,83.73,0.0,63.56,1,750,5.499,83.73,60.09,3.469999999999999,-0.8089999999999993,1
Proposed,bigbuckbunny,13,17,1,750,580.0,4.0,4.0,2.402,83.73,0.0,73.4,1,750,2.402,83.73,73.4,0.0,0.0,1
Proposed,bigbuckbunny,13,18,0,300,539.7,4.0,5.15,0.0,66.58,17.15,49.43,1,750,3.128,83.73,70.28,-20.85,-3.128,0
Proposed,bigbuckbunny,13,19,0,300,486.4,5.15,6.76,0.0,66.58,0.0,66.58,1,750,1.98,83.73,75.22,-8.64,-1.98,0
Proposed,bigbuckbunny,13,20,0,300,735.2,6.76,7.41,0.0,66.58,0.0,66.58,1,750,4.362,83.73,64.97,1.6099999999999994,-4.362,0
Proposed,bigbuckbunny,13,21,0,300,666.1,7.41,9.76,0.0,66.58,0.0,66.58,1,750,0.125,83.73,83.19,-16.61,-0.125,0
Proposed,bigbuckbunny,13,22,0,300,786.5,9.76,12.16,0.0,66.58,0.0,66.58,1,750,0.005,83.73,83.71,-17.129999999999995,-0.005,0
Proposed,bigbuckbunny,13,23,1,750,694.6,12.16,13.51,0.0,83.73,17.15,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,1
Proposed,bigbuckbunny,13,24,1,750,531.7,13.51,9.51,0.0,83.73,0.0,83.73,1,750,2.648,83.73,72.34,11.39,-2.648,1
Proposed,bigbuckbunny,13,25,1,750,492.5,9.51,10.02,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,26,1,750,719.3,10.02,11.72,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,27,1,750,686.2,11.72,12.7,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,28,1,750,807.2,12.7,12.33,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,29,1,750,793.6,12.33,14.46,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,30,1,750,749.4,14.46,15.89,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,31,1,750,990.9,15.89,17.42,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,32,1,750,964.2,17.42,16.78,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,33,1,750,572.6,16.78,17.03,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,34,1,750,725.9,17.03,16.03,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,35,1,750,537.0,16.03,15.86,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,36,1,750,810.3,15.86,11.49,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,37,1,750,759.9,11.49,11.07,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,38,1,750,363.9,11.07,4.29,0.0,83.73,0.0,83.73,1,750,5.218,83.73,61.29,22.440000000000005,-5.218,1
Proposed,bigbuckbunny,13,39,0,300,361.5,4.29,4.0,0.168,66.58,17.15,48.71,1,750,7.152,83.73,52.97,-4.259999999999998,-6.984,0
Proposed,bigbuckbunny,13,40,0,300,439.7,4.0,4.0,0.28,66.58,0.0,65.38,1,750,6.699,83.73,54.92,10.459999999999994,-6.419,0
Proposed,bigbuckbunny,13,41,0,300,452.3,4.0,6.51,0.0,66.58,0.0,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,13,42,0,300,817.5,6.51,9.74,0.0,66.58,0.0,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,13,43,0,300,693.1,9.74,12.11,0.0,66.58,0.0,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,13,44,0,300,554.2,12.11,13.63,0.0,66.58,0.0,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,13,45,1,750,499.1,13.63,14.06,0.0,83.73,17.15,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,1
Proposed,bigbuckbunny,13,46,1,750,686.0,14.06,15.9,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,83.73,0.0,0.0,0
Proposed,bigbuckbunny,13,47,1,750,794.6,15.9,18.07,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,14,0,0,300,2769.2,1.4,4.5,0.0,66.58,0.0,66.58,2,1200,2.201,90.34,80.87,-14.290000000000006,-2.201,0
Proposed,bigbuckbunny,14,1,1,750,2823.5,4.5,7.83,0.0,83.73,17.15,66.58,3,1850,0.0,95.49,90.34,-23.760000000000005,0.0,0
Proposed,bigbuckbunny,14,2,2,1200,2823.5,7.83,10.24,0.0,90.34,6.61,83.73,3,1850,0.0,95.49,95.49,-11.759999999999991,0.0,0
Proposed,bigbuckbunny,14,3,3,1850,2823.5,10.24,12.44,0.0,95.49,5.15,90.34,4,2850,0.0,97.11,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,14,4,3,1850,2851.5,12.44,13.27,0.0,95.49,0.0,95.49,4,2850,0.0,97.11,97.11,-1.6200000000000045,0.0,0
Proposed,bigbuckbunny,14,5,3,1850,2823.5,13.27,16.05,0.0,95.49,0.0,95.49,4,2850,0.0,97.11,97.11,-1.6200000000000045,0.0,0
Proposed,bigbuckbunny,14,6,5,6000,2823.5,16.05,16.57,0.0,97.14,1.65,95.49,4,2850,0.0,97.11,97.11,-1.6200000000000045,0.0,0
Proposed,bigbuckbunny,14,7,5,6000,2823.5,16.57,17.17,0.0,97.14,0.0,97.14,4,2850,0.0,97.11,97.11,0.030000000000001137,0.0,0
Proposed,bigbuckbunny,14,8,5,6000,2851.5,17.17,11.73,0.0,97.14,0.0,97.14,4,2850,0.0,97.11,97.11,0.030000000000001137,0.0,0
Proposed,bigbuckbunny,14,9,4,2850,2823.5,11.73,13.52,0.0,97.11,0.03,97.08,4,2850,0.0,97.11,97.11,-0.030000000000001137,0.0,1
Proposed,bigbuckbunny,14,10,5,6000,2823.5,13.52,13.82,0.0,97.14,0.03,97.11,4,2850,0.0,97.11,97.11,0.0,0.0,0
Proposed,bigbuckbunny,14,11,5,6000,2823.5,13.82,11.23,0.0,97.14,0.0,97.14,3,1850,0.0,95.49,93.87,3.269999999999996,0.0,0
Proposed,bigbuckbunny,14,12,4,2850,2851.5,11.23,8.49,0.0,97.11,0.03,97.08,3,1850,0.0,95.49,95.49,1.5900000000000034,0.0,0
Proposed,bigbuckbunny,14,13,3,1850,2823.5,8.49,10.65,0.0,95.49,1.62,93.87,3,1850,0.0,95.49,95.49,-1.6199999999999903,0.0,1
Proposed,bigbuckbunny,14,14,3,1850,2796.1,10.65,11.77,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,14,15,3,1850,2796.1,11.77,13.52,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,14,16,3,1850,2796.1,13.52,11.05,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,14,17,3,1850,2823.5,11.05,11.8,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,14,18,3,1850,2823.5,11.8,12.44,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,14,19,3,1850,2823.5,12.44,13.9,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,14,20,3,1850,2823.5,13.9,12.53,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,14,21,3,1850,2796.1,12.53,14.11,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,14,22,3,1850,2796.1,14.11,15.33,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,14,23,3,1850,2796.1,15.33,17.71,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,14,24,3,1850,2823.5,17.71,17.99,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,14,25,3,1850,905.7,17.99,17.31,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,14,26,3,1850,914.3,17.31,16.85,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,14,27,3,1850,905.7,16.85,15.2,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,14,28,2,1200,905.7,15.2,12.96,0.0,90.34,5.15,85.19,3,1850,0.0,95.49,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,14,29,2,1200,905.7,12.96,14.35,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,14,30,2,1200,905.7,14.35,14.95,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,85.19,5.150000000000006,0.0,1
Proposed,bigbuckbunny,14,31,2,1200,914.3,14.95,14.66,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,14,32,1,750,905.7,14.66,13.72,0.0,83.73,6.61,77.12,2,1200,0.0,90.34,90.34,-13.219999999999999,0.0,0
Proposed,bigbuckbunny,14,33,1,750,914.3,13.72,15.37,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,14,34,1,750,905.7,15.37,15.37,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,14,35,1,750,914.3,15.37,16.91,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,14,36,1,750,905.7,16.91,13.43,0.0,83.73,0.0,83.73,1,750,0.0,83.73,77.12,6.609999999999999,0.0,1
Proposed,bigbuckbunny,14,37,1,750,831.7,13.43,13.39,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,14,38,1,750,831.7,13.39,12.67,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,14,39,1,750,831.7,12.67,11.82,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,14,40,1,750,834.8,11.82,10.19,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,14,41,1,750,834.8,10.19,12.17,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,83.73,0.0,0.0,0
Proposed,bigbuckbunny,14,42,1,750,834.8,12.17,14.3,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,14,43,1,750,831.7,14.3,14.89,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,14,44,1,750,831.7,14.89,14.76,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,14,45,1,750,831.7,14.76,16.62,0.0,83.73,0.0,83.73,3,1850,0.0,95.49,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,14,46,1,750,831.7,16.62,18.84,0.0,83.73,0.0,83.73,3,1850,0.0,95.49,95.49,-11.759999999999991,0.0,0
