Method,Video,Episode,Chunk,Action_proposed,Applied_Action,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Shield_Intervened,Shield_Rate,Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff,Rebuf_diff,Action_match
Proposed,bigbuckbunny,11,18,2,2,1200,1142.9,14.11,13.46,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,19,2,2,1200,1142.9,13.46,14.14,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,20,1,1,750,1142.9,14.14,13.37,0.0,83.73,6.61,77.12,0,0.0,2,1200,0.0,90.34,90.34,-13.219999999999999,0.0,0
Proposed,bigbuckbunny,11,21,2,2,1200,1142.9,13.37,13.27,0.0,90.34,6.61,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,11,22,2,2,1200,1142.9,13.27,14.23,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,23,2,2,1200,1132.1,14.23,12.48,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,24,2,2,1200,1081.1,12.48,9.35,0.0,90.34,0.0,90.34,0,0.0,2,1200,1.646,90.34,83.26,7.079999999999998,-1.646,1
Proposed,bigbuckbunny,11,25,2,2,1200,1132.1,9.35,10.23,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,26,2,2,1200,1142.9,10.23,9.67,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,27,2,2,1200,1132.1,9.67,11.5,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,28,1,1,750,1132.1,11.5,12.62,0.0,83.73,6.61,77.12,0,0.0,2,1200,0.0,90.34,90.34,-13.219999999999999,0.0,0
Proposed,bigbuckbunny,11,29,1,1,750,1132.1,12.62,14.62,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,30,3,3,1850,1142.9,14.62,15.15,0.0,95.49,11.76,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,31,3,3,1850,1132.1,15.15,16.53,0.0,95.49,0.0,95.49,0,0.0,2,1200,0.0,90.34,90.34,5.1499999999999915,0.0,0
Proposed,bigbuckbunny,11,32,2,2,1200,1132.1,16.53,16.0,0.0,90.34,5.15,85.19,0,0.0,2,1200,0.0,90.34,90.34,-5.150000000000006,0.0,1
Proposed,bigbuckbunny,11,33,2,2,1200,1142.9,16.0,16.98,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,34,2,2,1200,1132.1,16.98,17.56,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,35,2,2,1200,1132.1,17.56,18.76,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,36,2,2,1200,897.2,18.76,13.4,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,77.12,13.219999999999999,0.0,0
Proposed,bigbuckbunny,11,37,2,2,1200,849.6,13.4,14.03,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,38,2,2,1200,849.6,14.03,13.62,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,39,2,2,1200,849.6,13.62,12.75,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,40,1,1,750,849.6,12.75,8.67,0.0,83.73,6.61,77.12,0,0.0,1,750,0.0,83.73,83.73,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,11,41,2,2,1200,849.6,8.67,5.33,0.0,90.34,6.61,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,0
Proposed,bigbuckbunny,11,42,2,2,1200,842.1,5.33,4.0,1.195,90.34,0.0,85.2,0,0.0,1,750,0.0,83.73,83.73,1.4699999999999989,1.195,0
Proposed,bigbuckbunny,11,43,1,1,750,849.6,4.0,4.6,0.0,83.73,6.61,77.12,0,0.0,1,750,0.0,83.73,83.73,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,11,44,1,1,750,849.6,4.6,4.0,3.11,83.73,0.0,70.36,0,0.0,1,750,0.0,83.73,83.73,-13.370000000000005,3.11,1
Proposed,bigbuckbunny,11,45,1,1,750,849.6,4.0,4.78,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,83.73,0.0,0.0,0
Proposed,bigbuckbunny,11,46,1,1,750,849.6,4.78,4.94,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.288,90.34,89.1,-5.36999999999999,-0.288,0
Proposed,bigbuckbunny,11,47,1,1,750,981.8,4.94,7.05,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,12,0,1,1,750,2007.9,2.87,4.0,0.661,83.73,0.0,80.89,0,0.0,1,750,0.661,83.73,80.89,0.0,0.0,1
Proposed,bigbuckbunny,12,1,1,1,750,1395.2,4.0,6.21,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,83.73,0.0,0.0,0
Proposed,bigbuckbunny,12,2,1,1,750,2358.6,6.21,9.11,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,12,3,1,1,750,2468.0,9.11,11.96,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,12,4,1,1,750,2610.3,11.96,13.56,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,12,5,3,3,1850,2198.4,13.56,14.42,0.0,95.49,11.76,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,12,6,3,3,1850,572.6,14.42,10.72,0.0,95.49,0.0,95.49,0,0.0,2,1200,0.0,90.34,90.34,5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,7,2,2,1200,1499.7,10.72,13.18,0.0,90.34,5.15,85.19,0,0.0,3,1850,0.0,95.49,90.34,-5.150000000000006,0.0,0
Proposed,bigbuckbunny,12,8,1,1,750,2169.6,13.18,15.43,0.0,83.73,6.61,77.12,0,0.0,3,1850,0.0,95.49,95.49,-18.36999999999999,0.0,0
Proposed,bigbuckbunny,12,9,3,3,1850,2152.6,15.43,18.06,0.0,95.49,11.76,83.73,0,0.0,3,1850,0.0,95.49,95.49,-11.759999999999991,0.0,1
Proposed,bigbuckbunny,12,10,3,3,1850,2287.1,18.06,20.25,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,11,3,3,1850,2466.3,20.25,22.13,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,12,3,3,1850,2266.4,22.13,23.22,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,13,3,3,1850,1537.7,23.22,24.08,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,14,3,3,1850,1248.8,24.08,25.5,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,15,3,3,1850,1320.5,25.5,25.37,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,16,2,2,1200,2039.5,25.37,25.84,0.0,90.34,5.15,85.19,0,0.0,3,1850,0.0,95.49,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,12,17,3,3,1850,1727.0,25.84,26.16,0.0,95.49,5.15,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,1
Proposed,bigbuckbunny,12,18,3,3,1850,2008.2,26.16,26.08,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,19,3,3,1850,1118.6,26.08,24.86,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,20,2,2,1200,2713.9,24.86,25.64,0.0,90.34,5.15,85.19,0,0.0,3,1850,0.0,95.49,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,12,21,3,3,1850,1221.6,25.64,23.74,0.0,95.49,5.15,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,1
Proposed,bigbuckbunny,12,22,2,2,1200,1530.8,23.74,25.46,0.0,90.34,5.15,85.19,0,0.0,3,1850,0.0,95.49,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,12,23,3,3,1850,1724.2,25.46,23.65,0.0,95.49,5.15,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,1
Proposed,bigbuckbunny,12,24,2,2,1200,3270.2,23.65,25.29,0.0,90.34,5.15,85.19,0,0.0,3,1850,0.0,95.49,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,12,25,3,3,1850,1536.6,25.29,25.75,0.0,95.49,5.15,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,1
Proposed,bigbuckbunny,12,26,3,3,1850,1260.4,25.75,23.37,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,27,3,3,1850,1577.7,23.37,24.97,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,28,3,3,1850,1365.5,24.97,23.07,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,29,2,2,1200,2172.3,23.07,25.41,0.0,90.34,5.15,85.19,0,0.0,3,1850,0.0,95.49,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,12,30,3,3,1850,731.8,25.41,23.98,0.0,95.49,5.15,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,1
Proposed,bigbuckbunny,12,31,3,3,1850,1683.5,23.98,26.22,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,32,3,3,1850,2097.8,26.22,26.45,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,33,3,3,1850,2080.7,26.45,27.9,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,34,3,3,1850,1484.4,27.9,27.87,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,35,3,3,1850,1489.3,27.87,28.6,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,36,2,2,1200,1582.8,28.6,27.29,0.0,90.34,5.15,85.19,0,0.0,3,1850,0.0,95.49,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,12,37,3,3,1850,2171.8,27.29,29.26,0.0,95.49,5.15,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,1
Proposed,bigbuckbunny,12,38,3,3,1850,2452.1,29.26,30.0,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,39,3,3,1850,1218.4,30.0,28.76,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,40,2,2,1200,1820.0,28.76,26.73,0.0,90.34,5.15,85.19,0,0.0,3,1850,0.0,95.49,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,12,41,2,2,1200,2018.2,26.73,27.64,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,42,3,3,1850,2542.9,27.64,28.31,0.0,95.49,5.15,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,1
Proposed,bigbuckbunny,12,43,3,3,1850,1938.0,28.31,28.63,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,44,2,2,1200,1654.8,28.63,26.3,0.0,90.34,5.15,85.19,0,0.0,3,1850,0.0,95.49,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,12,45,2,2,1200,2130.5,26.3,28.24,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,46,3,3,1850,2407.2,28.24,28.9,0.0,95.49,5.15,90.34,0,0.0,4,2850,0.0,97.11,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,47,3,3,1850,3481.8,28.9,30.0,0.0,95.49,0.0,95.49,0,0.0,4,2850,0.0,97.11,97.11,-1.6200000000000045,0.0,0
Proposed,bigbuckbunny,13,0,1,1,750,527.2,2.64,4.0,10.799,83.73,0.0,37.29,0,0.0,0,300,2.737,66.58,54.81,-17.520000000000003,8.062,0
Proposed,bigbuckbunny,13,1,1,1,750,320.0,4.0,4.0,3.819,83.73,0.0,67.31,0,0.0,0,300,0.0,66.58,66.58,0.730000000000004,3.819,0
Proposed,bigbuckbunny,13,2,1,1,750,387.0,4.0,4.0,2.679,83.73,0.0,72.21,0,0.0,0,300,0.0,66.58,66.58,5.6299999999999955,2.679,0
Proposed,bigbuckbunny,13,3,1,1,750,654.2,4.0,4.0,0.351,83.73,0.0,82.22,0,0.0,1,750,0.0,83.73,66.58,15.64,0.351,1
Proposed,bigbuckbunny,13,4,1,1,750,807.2,4.0,4.0,3.758,83.73,0.0,67.57,0,0.0,1,750,1.908,83.73,75.53,-7.960000000000008,1.85,1
Proposed,bigbuckbunny,13,5,1,1,750,402.8,4.0,4.0,2.944,83.73,0.0,71.07,0,0.0,1,750,2.944,83.73,71.07,0.0,0.0,1
Proposed,bigbuckbunny,13,6,1,1,750,467.3,4.0,4.18,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,7,1,1,750,449.3,4.18,4.96,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,8,1,1,750,426.7,4.96,4.0,3.92,83.73,0.0,66.87,0,0.0,1,750,3.92,83.73,66.87,0.0,0.0,1
Proposed,bigbuckbunny,13,9,1,1,750,606.4,4.0,6.02,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,10,1,1,750,819.0,6.02,7.97,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,11,1,1,750,356.1,7.97,6.02,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,12,1,1,750,535.5,6.02,5.03,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,13,1,1,750,504.7,5.03,5.15,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,14,1,1,750,796.2,5.15,7.51,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,15,1,1,750,825.8,7.51,8.83,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,16,1,1,750,704.8,8.83,6.46,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,17,1,1,750,580.0,6.46,6.01,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,18,1,1,750,539.7,6.01,4.0,0.147,83.73,0.0,83.1,0,0.0,1,750,0.147,83.73,83.1,0.0,0.0,1
Proposed,bigbuckbunny,13,19,1,1,750,486.4,4.0,4.0,0.868,83.73,0.0,80.0,0,0.0,1,750,0.868,83.73,80.0,0.0,0.0,1
Proposed,bigbuckbunny,13,20,1,1,750,735.2,4.0,4.0,3.416,83.73,0.0,69.04,0,0.0,1,750,3.416,83.73,69.04,0.0,0.0,1
Proposed,bigbuckbunny,13,21,1,1,750,666.1,4.0,4.0,0.391,83.73,0.0,82.05,0,0.0,1,750,0.391,83.73,82.05,0.0,0.0,1
Proposed,bigbuckbunny,13,22,1,1,750,786.5,4.0,5.23,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,23,1,1,750,694.6,5.23,4.0,0.621,83.73,0.0,81.06,0,0.0,1,750,0.621,83.73,81.06,0.0,0.0,1
Proposed,bigbuckbunny,13,24,1,1,750,531.7,4.0,4.0,5.068,83.73,0.0,61.94,0,0.0,1,750,5.068,83.73,61.94,0.0,0.0,1
Proposed,bigbuckbunny,13,25,1,1,750,492.5,4.0,4.0,0.474,83.73,0.0,81.69,0,0.0,1,750,0.474,83.73,81.69,0.0,0.0,1
Proposed,bigbuckbunny,13,26,1,1,750,719.3,4.0,4.0,0.532,83.73,0.0,81.44,0,0.0,1,750,0.532,83.73,81.44,0.0,0.0,1
Proposed,bigbuckbunny,13,27,1,1,750,686.2,4.0,5.77,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,28,1,1,750,807.2,5.77,5.72,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,29,1,1,750,793.6,5.72,6.88,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,30,1,1,750,749.4,6.88,8.73,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,31,1,1,750,990.9,8.73,11.52,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,32,1,1,750,964.2,11.52,12.19,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,33,1,1,750,572.6,12.19,12.42,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,34,1,1,750,725.9,12.42,13.09,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,35,1,1,750,537.0,13.09,13.4,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,36,1,1,750,810.3,13.4,10.93,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,13,37,2,2,1200,759.9,10.93,11.16,0.0,90.34,6.61,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,0
Proposed,bigbuckbunny,13,38,2,2,1200,363.9,11.16,4.86,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,13,39,2,2,1200,361.5,4.86,4.0,6.583,90.34,0.0,62.03,0,0.0,1,750,0.0,83.73,83.73,-21.700000000000003,6.583,0
Proposed,bigbuckbunny,13,40,1,1,750,439.7,4.0,4.0,11.617,83.73,6.61,27.17,0,0.0,1,750,8.634,83.73,46.6,-19.43,2.9830000000000005,1
Proposed,bigbuckbunny,13,41,1,1,750,452.3,4.0,4.0,4.615,83.73,0.0,63.88,0,0.0,1,750,4.615,83.73,63.88,0.0,0.0,1
Proposed,bigbuckbunny,13,42,1,1,750,817.5,4.0,4.0,0.202,83.73,0.0,82.86,0,0.0,1,750,0.202,83.73,82.86,0.0,0.0,1
Proposed,bigbuckbunny,13,43,1,1,750,693.1,4.0,4.0,0.172,83.73,0.0,82.99,0,0.0,1,750,0.172,83.73,82.99,0.0,0.0,1
Proposed,bigbuckbunny,13,44,1,1,750,554.2,4.0,4.0,7.813,83.73,0.0,50.13,0,0.0,1,750,7.813,83.73,50.13,0.0,0.0,1
Proposed,bigbuckbunny,13,45,1,1,750,499.1,4.0,4.0,1.487,83.73,0.0,77.34,0,0.0,1,750,1.487,83.73,77.34,0.0,0.0,1
Proposed,bigbuckbunny,13,46,1,1,750,686.0,4.0,4.0,0.757,83.73,0.0,80.48,0,0.0,1,750,0.757,83.73,80.48,0.0,0.0,1
Proposed,bigbuckbunny,13,47,1,1,750,794.6,4.0,5.67,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,14,0,1,1,750,2769.2,1.4,4.0,1.156,83.73,0.0,78.76,0,0.0,2,1200,2.691,90.34,78.77,-0.009999999999990905,-1.535,0
Proposed,bigbuckbunny,14,1,1,1,750,2823.5,4.0,7.11,0.0,83.73,0.0,83.73,0,0.0,3,1850,0.0,95.49,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,14,2,3,3,1850,2823.5,7.11,8.86,0.0,95.49,11.76,83.73,0,0.0,3,1850,0.0,95.49,95.49,-11.759999999999991,0.0,1
Proposed,bigbuckbunny,14,3,3,3,1850,2823.5,8.86,10.37,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,14,4,2,2,1200,2851.5,10.37,10.86,0.0,90.34,5.15,85.19,0,0.0,3,1850,0.0,95.49,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,14,5,3,3,1850,2823.5,10.86,12.41,0.0,95.49,5.15,90.34,0,0.0,4,2850,0.0,97.11,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,14,6,3,3,1850,2823.5,12.41,14.85,0.0,95.49,0.0,95.49,0,0.0,4,2850,0.0,97.11,97.11,-1.6200000000000045,0.0,0
Proposed,bigbuckbunny,14,7,3,3,1850,2823.5,14.85,17.59,0.0,95.49,0.0,95.49,0,0.0,4,2850,0.0,97.11,97.11,-1.6200000000000045,0.0,0
Proposed,bigbuckbunny,14,8,3,3,1850,2851.5,17.59,18.31,0.0,95.49,0.0,95.49,0,0.0,4,2850,0.0,97.11,97.11,-1.6200000000000045,0.0,0
Proposed,bigbuckbunny,14,9,3,3,1850,2823.5,18.31,21.26,0.0,95.49,0.0,95.49,0,0.0,4,2850,0.0,97.11,97.11,-1.6200000000000045,0.0,0
Proposed,bigbuckbunny,14,10,3,3,1850,2823.5,21.26,23.79,0.0,95.49,0.0,95.49,0,0.0,4,2850,0.0,97.11,97.11,-1.6200000000000045,0.0,0
Proposed,bigbuckbunny,14,11,3,3,1850,2823.5,23.79,25.94,0.0,95.49,0.0,95.49,0,0.0,4,2850,0.0,97.11,97.11,-1.6200000000000045,0.0,0
Proposed,bigbuckbunny,14,12,3,3,1850,2851.5,25.94,27.63,0.0,95.49,0.0,95.49,0,0.0,4,2850,0.0,97.11,97.11,-1.6200000000000045,0.0,0
Proposed,bigbuckbunny,14,13,3,3,1850,2823.5,27.63,29.92,0.0,95.49,0.0,95.49,0,0.0,4,2850,0.0,97.11,97.11,-1.6200000000000045,0.0,0
Proposed,bigbuckbunny,14,14,3,3,1850,2796.1,29.92,30.0,0.0,95.49,0.0,95.49,0,0.0,4,2850,0.0,97.11,97.11,-1.6200000000000045,0.0,0
Proposed,bigbuckbunny,14,15,3,3,1850,2796.1,30.0,30.0,0.0,95.49,0.0,95.49,0,0.0,4,2850,0.0,97.11,97.11,-1.6200000000000045,0.0,0
Proposed,bigbuckbunny,14,16,3,3,1850,2796.1,30.0,30.0,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,93.87,1.6199999999999903,0.0,1
Proposed,bigbuckbunny,14,17,3,3,1850,2823.5,30.0,30.0,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,14,18,3,3,1850,2823.5,30.0,30.0,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,14,19,3,3,1850,2823.5,30.0,30.0,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,14,20,3,3,1850,2823.5,30.0,29.24,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,14,21,3,3,1850,2796.1,29.24,30.0,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,14,22,3,3,1850,2796.1,30.0,30.0,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,14,23,3,3,1850,2796.1,30.0,30.0,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,14,24,3,3,1850,2823.5,30.0,29.79,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,14,25,3,3,1850,905.7,29.79,27.79,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,14,26,2,2,1200,914.3,27.79,26.08,0.0,90.34,5.15,85.19,0,0.0,3,1850,0.0,95.49,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,14,27,3,3,1850,905.7,26.08,25.91,0.0,95.49,5.15,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,1
Proposed,bigbuckbunny,14,28,2,2,1200,905.7,25.91,24.14,0.0,90.34,5.15,85.19,0,0.0,2,1200,0.0,90.34,85.19,0.0,0.0,1
Proposed,bigbuckbunny,14,29,2,2,1200,905.7,24.14,24.15,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
