Method,Video,Episode,Chunk,Action,Applied_Action,Bitrate_kbps,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s,VMAF,Smooth_Penalty,Step_QoE,Shield_Intervened,Shield_Rate
Proposed_Shielded,bigbuckbunny,2,7,1,1,750,1023.8,10.98,12.3,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,8,1,1,750,960.6,12.3,10.96,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,9,1,1,750,955.9,10.96,12.07,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,10,1,1,750,880.2,12.07,13.3,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,11,1,1,750,1063.0,13.3,15.31,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,12,1,1,750,934.7,15.31,12.7,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,13,1,1,750,994.6,12.7,14.45,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,14,1,1,750,1000.9,14.45,14.88,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,15,1,1,750,858.9,14.88,16.22,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,16,1,1,750,1103.0,16.22,15.42,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,17,1,1,750,966.8,15.42,16.27,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,18,1,1,750,810.4,16.27,17.45,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,19,1,1,750,971.9,17.45,19.21,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,20,1,1,750,704.0,19.21,17.93,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,21,1,1,750,1036.7,17.93,20.7,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,22,1,1,750,1087.5,20.7,23.14,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,23,1,1,750,1111.3,23.14,25.72,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,24,1,1,750,1138.6,25.72,26.23,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,25,1,1,750,1073.9,26.23,28.54,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,26,1,1,750,1065.4,28.54,30.0,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,27,1,1,750,984.5,30.0,30.0,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,28,1,1,750,824.4,30.0,27.06,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,29,2,2,1200,1037.6,27.06,26.59,0.0,90.34,6.61,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,30,2,2,1200,1055.3,26.59,24.15,0.0,90.34,0.0,90.34,0,0.0
Proposed_Shielded,bigbuckbunny,2,31,2,2,1200,1126.0,24.15,23.38,0.0,90.34,0.0,90.34,0,0.0
Proposed_Shielded,bigbuckbunny,2,32,2,2,1200,892.4,23.38,14.9,0.0,90.34,0.0,90.34,0,0.0
Proposed_Shielded,bigbuckbunny,2,33,2,2,1200,941.8,14.9,12.09,0.0,90.34,0.0,90.34,0,0.0
Proposed_Shielded,bigbuckbunny,2,34,2,2,1200,463.6,12.09,8.23,0.0,90.34,0.0,90.34,0,0.0
Proposed_Shielded,bigbuckbunny,2,35,1,1,750,1052.0,8.23,8.94,0.0,83.73,6.61,77.12,0,0.0
Proposed_Shielded,bigbuckbunny,2,36,1,1,750,355.7,8.94,4.0,6.388,83.73,0.0,56.26,0,0.0
Proposed_Shielded,bigbuckbunny,2,37,1,1,750,952.1,4.0,5.2,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,38,1,1,750,1023.8,5.2,7.19,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,39,1,1,750,960.6,7.19,9.83,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,40,1,1,750,955.9,9.83,9.79,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,41,1,1,750,880.2,9.79,12.39,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,42,1,1,750,1063.0,12.39,14.65,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,43,1,1,750,934.7,14.65,16.58,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,44,1,1,750,994.6,16.58,17.43,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,45,1,1,750,1000.9,17.43,20.13,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,46,1,1,750,858.9,20.13,21.55,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,2,47,1,1,750,1103.0,21.55,23.66,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,0,1,1,750,1070.0,1.09,4.0,1.77,83.73,0.0,76.12,0,0.0
Proposed_Shielded,bigbuckbunny,3,1,1,1,750,1465.1,4.0,6.9,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,2,2,2,1200,835.4,6.9,7.08,0.0,90.34,6.61,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,3,2,2,1200,338.2,7.08,4.0,0.814,90.34,0.0,86.84,0,0.0
Proposed_Shielded,bigbuckbunny,3,4,1,1,750,799.4,4.0,4.07,0.0,83.73,6.61,77.12,0,0.0
Proposed_Shielded,bigbuckbunny,3,5,1,1,750,852.7,4.07,6.16,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,6,1,1,750,608.4,6.16,7.15,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,7,1,1,750,376.5,7.15,4.0,0.129,83.73,0.0,83.17,0,0.0
Proposed_Shielded,bigbuckbunny,3,8,2,2,1200,1048.2,4.0,4.0,3.836,90.34,6.61,67.23,0,0.0
Proposed_Shielded,bigbuckbunny,3,9,1,1,750,869.5,4.0,4.83,0.0,83.73,6.61,77.12,0,0.0
Proposed_Shielded,bigbuckbunny,3,10,1,1,750,861.3,4.83,5.99,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,11,1,1,750,846.7,5.99,7.49,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,12,1,1,750,598.8,7.49,4.0,2.825,83.73,0.0,71.58,0,0.0
Proposed_Shielded,bigbuckbunny,3,13,1,1,750,608.7,4.0,4.32,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,14,1,1,750,797.1,4.32,4.0,0.16,83.73,0.0,83.04,0,0.0
Proposed_Shielded,bigbuckbunny,3,15,1,1,750,1016.9,4.0,5.75,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,16,1,1,750,1018.2,5.75,4.56,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,17,1,1,750,1221.8,4.56,6.07,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,18,1,1,750,1244.0,6.07,8.23,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,19,1,1,750,967.8,8.23,9.97,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,20,1,1,750,1259.1,9.97,11.02,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,21,2,2,1200,1059.4,11.02,13.1,0.0,90.34,6.61,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,22,2,2,1200,1076.0,13.1,14.58,0.0,90.34,0.0,90.34,0,0.0
Proposed_Shielded,bigbuckbunny,3,23,3,3,1850,1209.8,14.58,15.36,0.0,95.49,5.15,90.34,0,0.0
Proposed_Shielded,bigbuckbunny,3,24,3,3,1850,901.4,15.36,8.48,0.0,95.49,0.0,95.49,0,0.0
Proposed_Shielded,bigbuckbunny,3,25,2,2,1200,854.8,8.48,9.09,0.0,90.34,5.15,85.19,0,0.0
Proposed_Shielded,bigbuckbunny,3,26,2,2,1200,839.1,9.09,9.64,0.0,90.34,0.0,90.34,0,0.0
Proposed_Shielded,bigbuckbunny,3,27,2,2,1200,1088.7,9.64,10.76,0.0,90.34,0.0,90.34,0,0.0
Proposed_Shielded,bigbuckbunny,3,28,1,1,750,1224.0,10.76,10.08,0.0,83.73,6.61,77.12,0,0.0
Proposed_Shielded,bigbuckbunny,3,29,1,1,750,1011.0,10.08,11.21,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,30,1,1,750,1048.2,11.21,11.16,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,31,1,1,750,1045.6,11.16,11.95,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,32,1,1,750,876.3,11.95,8.01,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,33,1,1,750,824.0,8.01,7.15,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,34,1,1,750,1157.6,7.15,9.18,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,35,1,1,750,894.8,9.18,9.31,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,36,1,1,750,1077.9,9.31,8.25,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,37,1,1,750,1041.8,8.25,9.69,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,38,1,1,750,1157.7,9.69,11.92,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,39,1,1,750,1092.3,11.92,14.72,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,40,1,1,750,948.7,14.72,14.65,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,41,2,2,1200,1176.1,14.65,16.97,0.0,90.34,6.61,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,3,42,3,3,1850,954.2,16.97,16.2,0.0,95.49,5.15,90.34,0,0.0
Proposed_Shielded,bigbuckbunny,3,43,3,3,1850,1010.0,16.2,15.48,0.0,95.49,0.0,95.49,0,0.0
Proposed_Shielded,bigbuckbunny,3,44,3,3,1850,904.9,15.48,10.92,0.0,95.49,0.0,95.49,0,0.0
Proposed_Shielded,bigbuckbunny,3,45,3,3,1850,896.6,10.92,11.35,0.0,95.49,0.0,95.49,0,0.0
Proposed_Shielded,bigbuckbunny,3,46,3,3,1850,742.8,11.35,8.0,0.0,95.49,0.0,95.49,0,0.0
Proposed_Shielded,bigbuckbunny,3,47,2,2,1200,427.9,8.0,4.18,0.0,90.34,5.15,85.19,0,0.0
Proposed_Shielded,bigbuckbunny,4,0,1,1,750,891.0,1.78,4.0,1.659,83.73,0.0,76.6,0,0.0
Proposed_Shielded,bigbuckbunny,4,1,1,1,750,891.2,4.0,6.19,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,4,2,1,1,750,890.8,6.19,7.95,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,4,3,1,1,750,879.8,7.95,10.05,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,4,4,1,1,750,841.8,10.05,10.32,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,4,5,1,1,750,900.4,10.32,12.51,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,4,6,1,1,750,897.6,12.51,14.47,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,4,7,1,1,750,884.1,14.47,15.37,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,4,8,1,1,750,901.1,15.37,13.68,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,4,9,1,1,750,882.9,13.68,14.55,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,4,10,1,1,750,901.2,14.55,15.84,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,4,11,1,1,750,900.7,15.84,17.49,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,4,12,1,1,750,901.6,17.49,14.64,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,4,13,1,1,750,900.5,14.64,16.15,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,4,14,1,1,750,900.3,16.15,16.19,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,4,15,1,1,750,897.1,16.19,17.64,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,4,16,1,1,750,902.5,17.64,15.77,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,4,17,1,1,750,807.4,15.77,16.01,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,4,18,1,1,750,902.0,16.01,17.47,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,4,19,1,1,750,900.4,17.47,19.05,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,4,20,1,1,750,902.0,19.05,18.93,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,4,21,1,1,750,901.2,18.93,21.52,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,4,22,1,1,750,900.6,21.52,23.64,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,4,23,1,1,750,902.1,23.64,25.88,0.0,83.73,0.0,83.73,0,0.0
Proposed_Shielded,bigbuckbunny,4,24,1,1,750,901.1,25.88,25.47,0.0,83.73,0.0,83.73,0,0.0
