Method,Video,Episode,Chunk,Action,Applied_Action,Bitrate_kbps,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s,VMAF,Smooth_Penalty,Step_QoE,Shield_Intervened,Shield_Rate
RobustMPC,bigbuckbunny,9,34,1,1,750,1047.7,4.0,5.69,0.0,83.73,6.61,77.12,0,0.0
RobustMPC,bigbuckbunny,9,35,1,1,750,711.3,5.69,6.91,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,9,36,1,1,750,569.9,6.91,4.0,2.298,83.73,0.0,73.85,0,0.0
RobustMPC,bigbuckbunny,9,37,1,1,750,1169.5,4.0,6.47,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,9,38,1,1,750,1241.1,6.47,8.58,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,9,39,1,1,750,1033.7,8.58,10.08,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,9,40,1,1,750,994.4,10.08,7.18,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,9,41,1,1,750,298.9,7.18,4.0,5.861,83.73,0.0,58.53,0,0.0
RobustMPC,bigbuckbunny,9,42,1,1,750,1043.3,4.0,4.71,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,9,43,1,1,750,265.1,4.71,4.0,6.198,83.73,0.0,57.08,0,0.0
RobustMPC,bigbuckbunny,9,44,1,1,750,992.9,4.0,4.0,2.594,83.73,0.0,72.58,0,0.0
RobustMPC,bigbuckbunny,9,45,1,1,750,921.1,4.0,5.03,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,9,46,1,1,750,629.3,5.03,4.0,0.158,83.73,0.0,83.05,0,0.0
RobustMPC,bigbuckbunny,9,47,1,1,750,945.5,4.0,6.04,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,10,0,1,1,750,956.3,1.02,4.0,6.389,83.73,0.0,56.26,0,0.0
RobustMPC,bigbuckbunny,10,1,2,2,1200,1160.2,4.0,4.55,0.0,90.34,6.61,83.73,0,0.0
RobustMPC,bigbuckbunny,10,2,2,2,1200,1012.1,4.55,4.46,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,10,3,2,2,1200,1129.0,4.46,4.43,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,10,4,2,2,1200,847.8,4.43,4.0,7.389,90.34,0.0,58.57,0,0.0
RobustMPC,bigbuckbunny,10,5,2,2,1200,792.3,4.0,4.0,1.648,90.34,0.0,83.25,0,0.0
RobustMPC,bigbuckbunny,10,6,2,2,1200,471.8,4.0,4.0,2.06,90.34,0.0,81.48,0,0.0
RobustMPC,bigbuckbunny,10,7,2,2,1200,893.2,4.0,5.41,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,10,8,2,2,1200,1029.0,5.41,4.0,0.48,90.34,0.0,88.28,0,0.0
RobustMPC,bigbuckbunny,10,9,2,2,1200,528.2,4.0,4.36,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,10,10,2,2,1200,754.5,4.36,4.8,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,10,11,2,2,1200,815.3,4.8,4.64,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,10,12,2,2,1200,721.2,4.64,4.0,1.279,90.34,0.0,84.84,0,0.0
RobustMPC,bigbuckbunny,10,13,2,2,1200,534.2,4.0,4.0,1.87,90.34,0.0,82.3,0,0.0
RobustMPC,bigbuckbunny,10,14,2,2,1200,587.3,4.0,4.45,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,10,15,1,1,750,713.5,4.45,5.34,0.0,83.73,6.61,77.12,0,0.0
RobustMPC,bigbuckbunny,10,16,1,1,750,503.6,5.34,4.0,3.579,83.73,0.0,68.34,0,0.0
RobustMPC,bigbuckbunny,10,17,1,1,750,282.3,4.0,4.0,5.127,83.73,0.0,61.68,0,0.0
RobustMPC,bigbuckbunny,10,18,1,1,750,343.5,4.0,4.0,5.677,83.73,0.0,59.32,0,0.0
RobustMPC,bigbuckbunny,10,19,1,1,750,533.8,4.0,4.0,0.436,83.73,0.0,81.85,0,0.0
RobustMPC,bigbuckbunny,10,20,1,1,750,775.6,4.0,4.0,3.029,83.73,0.0,70.7,0,0.0
RobustMPC,bigbuckbunny,10,21,1,1,750,576.4,4.0,4.0,1.075,83.73,0.0,79.11,0,0.0
RobustMPC,bigbuckbunny,10,22,1,1,750,502.9,4.0,4.0,0.332,83.73,0.0,82.3,0,0.0
RobustMPC,bigbuckbunny,10,23,1,1,750,487.7,4.0,4.0,4.333,83.73,0.0,65.1,0,0.0
RobustMPC,bigbuckbunny,10,24,1,1,750,400.4,4.0,4.0,8.04,83.73,0.0,49.16,0,0.0
RobustMPC,bigbuckbunny,10,25,1,1,750,446.7,4.0,4.0,0.933,83.73,0.0,79.72,0,0.0
RobustMPC,bigbuckbunny,10,26,1,1,750,1006.1,4.0,4.76,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,10,27,1,1,750,845.8,4.76,6.95,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,10,28,1,1,750,633.0,6.95,5.79,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,10,29,2,2,1200,1261.3,5.79,6.93,0.0,90.34,6.61,83.73,0,0.0
RobustMPC,bigbuckbunny,10,30,2,2,1200,1113.3,6.93,8.61,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,10,31,3,3,1850,596.7,8.61,7.65,0.0,95.49,5.15,90.34,0,0.0
RobustMPC,bigbuckbunny,10,32,2,2,1200,627.1,7.65,4.0,0.533,90.34,5.15,82.9,0,0.0
RobustMPC,bigbuckbunny,10,33,2,2,1200,882.9,4.0,4.09,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,10,34,2,2,1200,1234.7,4.09,4.95,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,10,35,2,2,1200,1061.1,4.95,5.97,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,10,36,2,2,1200,972.2,5.97,4.0,2.665,90.34,0.0,78.88,0,0.0
RobustMPC,bigbuckbunny,10,37,2,2,1200,682.0,4.0,4.0,0.198,90.34,0.0,89.49,0,0.0
RobustMPC,bigbuckbunny,10,38,2,2,1200,609.2,4.0,4.0,2.149,90.34,0.0,81.1,0,0.0
RobustMPC,bigbuckbunny,10,39,1,1,750,468.4,4.0,4.0,1.522,83.73,6.61,70.58,0,0.0
RobustMPC,bigbuckbunny,10,40,1,1,750,1047.2,4.0,4.0,2.557,83.73,0.0,72.73,0,0.0
RobustMPC,bigbuckbunny,10,41,1,1,750,819.8,4.0,4.0,0.753,83.73,0.0,80.49,0,0.0
RobustMPC,bigbuckbunny,10,42,1,1,750,534.5,4.0,4.0,2.427,83.73,0.0,73.29,0,0.0
RobustMPC,bigbuckbunny,10,43,1,1,750,669.7,4.0,4.0,0.317,83.73,0.0,82.37,0,0.0
RobustMPC,bigbuckbunny,10,44,1,1,750,762.5,4.0,4.0,4.587,83.73,0.0,64.01,0,0.0
RobustMPC,bigbuckbunny,10,45,1,1,750,468.7,4.0,4.0,1.842,83.73,0.0,75.81,0,0.0
RobustMPC,bigbuckbunny,10,46,1,1,750,706.1,4.0,4.0,0.621,83.73,0.0,81.06,0,0.0
RobustMPC,bigbuckbunny,10,47,1,1,750,703.9,4.0,5.37,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,11,0,1,1,750,897.2,1.75,4.0,6.148,83.73,0.0,57.29,0,0.0
RobustMPC,bigbuckbunny,11,1,2,2,1200,950.5,4.0,4.0,0.212,90.34,6.61,82.82,0,0.0
RobustMPC,bigbuckbunny,11,2,2,2,1200,950.5,4.0,4.0,0.351,90.34,0.0,88.83,0,0.0
RobustMPC,bigbuckbunny,11,3,2,2,1200,950.5,4.0,4.0,0.791,90.34,0.0,86.94,0,0.0
RobustMPC,bigbuckbunny,11,4,2,2,1200,950.5,4.0,4.0,6.542,90.34,0.0,62.21,0,0.0
RobustMPC,bigbuckbunny,11,5,2,2,1200,950.5,4.0,4.0,0.708,90.34,0.0,87.29,0,0.0
RobustMPC,bigbuckbunny,11,6,2,2,1200,950.5,4.0,4.99,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,11,7,2,2,1200,950.5,4.99,6.56,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,11,8,2,2,1200,941.2,6.56,4.12,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,11,9,3,3,1850,950.5,4.12,5.0,0.0,95.49,5.15,90.34,0,0.0
RobustMPC,bigbuckbunny,11,10,3,3,1850,950.5,5.0,4.64,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,11,11,2,2,1200,950.5,4.64,5.08,0.0,90.34,5.15,85.19,0,0.0
RobustMPC,bigbuckbunny,11,12,2,2,1200,950.5,5.08,4.58,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,11,13,2,2,1200,1142.9,4.58,5.84,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,11,14,2,2,1200,1132.1,5.84,8.0,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,11,15,2,2,1200,1142.9,8.0,8.9,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,11,16,2,2,1200,1142.9,8.9,6.6,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,11,17,2,2,1200,1142.9,6.6,7.0,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,11,18,2,2,1200,1142.9,7.0,6.34,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,11,19,2,2,1200,1142.9,6.34,7.03,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,11,20,2,2,1200,1142.9,7.03,4.0,0.605,90.34,0.0,87.74,0,0.0
RobustMPC,bigbuckbunny,11,21,2,2,1200,1142.9,4.0,4.0,0.095,90.34,0.0,89.93,0,0.0
RobustMPC,bigbuckbunny,11,22,2,2,1200,1142.9,4.0,4.95,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,11,23,2,2,1200,1132.1,4.95,4.0,0.794,90.34,0.0,86.93,0,0.0
RobustMPC,bigbuckbunny,11,24,2,2,1200,1081.1,4.0,4.0,3.135,90.34,0.0,76.86,0,0.0
RobustMPC,bigbuckbunny,11,25,2,2,1200,1132.1,4.0,4.89,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,11,26,2,2,1200,1142.9,4.89,4.32,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,11,27,2,2,1200,1132.1,4.32,6.16,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,11,28,2,2,1200,1132.1,6.16,5.54,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,11,29,3,3,1850,1132.1,5.54,4.62,0.0,95.49,5.15,90.34,0,0.0
RobustMPC,bigbuckbunny,11,30,3,3,1850,1142.9,4.62,5.15,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,11,31,3,3,1850,1132.1,5.15,6.53,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,11,32,3,3,1850,1132.1,6.53,4.0,0.457,95.49,0.0,93.52,0,0.0
RobustMPC,bigbuckbunny,11,33,3,3,1850,1142.9,4.0,4.0,0.657,95.49,0.0,92.66,0,0.0
RobustMPC,bigbuckbunny,11,34,2,2,1200,1132.1,4.0,4.58,0.0,90.34,5.15,85.19,0,0.0
RobustMPC,bigbuckbunny,11,35,2,2,1200,1132.1,4.58,5.78,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,11,36,2,2,1200,897.2,5.78,4.0,3.575,90.34,0.0,74.97,0,0.0
RobustMPC,bigbuckbunny,11,37,2,2,1200,849.6,4.0,4.63,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,11,38,2,2,1200,849.6,4.63,4.22,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,11,39,1,1,750,849.6,4.22,5.18,0.0,83.73,6.61,77.12,0,0.0
RobustMPC,bigbuckbunny,11,40,1,1,750,849.6,5.18,4.0,2.906,83.73,0.0,71.24,0,0.0
RobustMPC,bigbuckbunny,11,41,1,1,750,849.6,4.0,4.0,0.587,83.73,0.0,81.21,0,0.0
RobustMPC,bigbuckbunny,11,42,1,1,750,842.1,4.0,4.0,0.08,83.73,0.0,83.39,0,0.0
RobustMPC,bigbuckbunny,11,43,1,1,750,849.6,4.0,4.6,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,11,44,1,1,750,849.6,4.6,4.0,3.11,83.73,0.0,70.36,0,0.0
RobustMPC,bigbuckbunny,11,45,1,1,750,849.6,4.0,4.78,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,11,46,2,2,1200,849.6,4.78,4.0,1.369,90.34,6.61,77.85,0,0.0
RobustMPC,bigbuckbunny,11,47,2,2,1200,981.8,4.0,4.98,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,12,0,1,1,750,2007.9,2.87,4.0,0.661,83.73,0.0,80.89,0,0.0
RobustMPC,bigbuckbunny,12,1,3,3,1850,1395.2,4.0,4.0,0.423,95.49,11.76,81.91,0,0.0
RobustMPC,bigbuckbunny,12,2,3,3,1850,2358.6,4.0,5.3,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,12,3,3,3,1850,2468.0,5.3,6.45,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,12,4,3,3,1850,2610.3,6.45,4.53,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,12,5,3,3,1850,2198.4,4.53,5.4,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,12,6,4,4,2850,572.6,5.4,4.0,6.463,97.11,1.62,67.7,0,0.0
RobustMPC,bigbuckbunny,12,7,3,3,1850,1499.7,4.0,5.63,0.0,95.49,1.62,93.87,0,0.0
RobustMPC,bigbuckbunny,12,8,3,3,1850,2169.6,5.63,5.32,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,12,9,3,3,1850,2152.6,5.32,7.94,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,12,10,3,3,1850,2287.1,7.94,10.13,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,12,11,3,3,1850,2466.3,10.13,12.01,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,12,12,4,4,2850,2266.4,12.01,11.53,0.0,97.11,1.62,95.49,0,0.0
RobustMPC,bigbuckbunny,12,13,5,5,6000,1537.7,11.53,5.34,0.0,97.14,0.03,97.11,0,0.0
RobustMPC,bigbuckbunny,12,14,4,4,2850,1248.8,5.34,5.37,0.0,97.11,0.03,97.08,0,0.0
RobustMPC,bigbuckbunny,12,15,3,3,1850,1320.5,5.37,5.23,0.0,95.49,1.62,93.87,0,0.0
RobustMPC,bigbuckbunny,12,16,3,3,1850,2039.5,5.23,4.0,0.204,95.49,0.0,94.61,0,0.0
RobustMPC,bigbuckbunny,12,17,3,3,1850,1727.0,4.0,4.32,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,12,18,2,2,1200,2008.2,4.32,5.67,0.0,90.34,5.15,85.19,0,0.0
RobustMPC,bigbuckbunny,12,19,2,2,1200,1118.6,5.67,6.28,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,12,20,2,2,1200,2713.9,6.28,7.07,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,12,21,3,3,1850,1221.6,7.07,5.16,0.0,95.49,5.15,90.34,0,0.0
RobustMPC,bigbuckbunny,12,22,3,3,1850,1530.8,5.16,5.65,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,12,23,3,3,1850,1724.2,5.65,4.0,0.16,95.49,0.0,94.8,0,0.0
RobustMPC,bigbuckbunny,12,24,3,3,1850,3270.2,4.0,4.36,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,12,25,3,3,1850,1536.6,4.36,4.83,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,12,26,3,3,1850,1260.4,4.83,4.0,1.553,95.49,0.0,88.81,0,0.0
RobustMPC,bigbuckbunny,12,27,3,3,1850,1577.7,4.0,5.6,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,12,28,3,3,1850,1365.5,5.6,4.0,0.296,95.49,0.0,94.22,0,0.0
RobustMPC,bigbuckbunny,12,29,3,3,1850,2172.3,4.0,5.44,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,12,30,3,3,1850,731.8,5.44,4.01,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,12,31,3,3,1850,1683.5,4.01,6.25,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,12,32,3,3,1850,2097.8,6.25,6.48,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,12,33,3,3,1850,2080.7,6.48,7.92,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,12,34,3,3,1850,1484.4,7.92,7.9,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,12,35,3,3,1850,1489.3,7.9,8.62,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,12,36,3,3,1850,1582.8,8.62,4.44,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,12,37,3,3,1850,2171.8,4.44,6.41,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,12,38,3,3,1850,2452.1,6.41,8.06,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,12,39,3,3,1850,1218.4,8.06,6.82,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,12,40,2,2,1200,1820.0,6.82,4.78,0.0,90.34,5.15,85.19,0,0.0
RobustMPC,bigbuckbunny,12,41,2,2,1200,2018.2,4.78,5.69,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,12,42,2,2,1200,2542.9,5.69,7.53,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,12,43,3,3,1850,1938.0,7.53,7.85,0.0,95.49,5.15,90.34,0,0.0
RobustMPC,bigbuckbunny,12,44,3,3,1850,1654.8,7.85,4.0,1.906,95.49,0.0,87.29,0,0.0
RobustMPC,bigbuckbunny,12,45,3,3,1850,2130.5,4.0,4.83,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,12,46,3,3,1850,2407.2,4.83,5.49,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,12,47,4,4,2850,3481.8,5.49,7.47,0.0,97.11,1.62,95.49,0,0.0
RobustMPC,bigbuckbunny,13,0,1,1,750,527.2,2.64,4.0,10.799,83.73,0.0,37.29,0,0.0
RobustMPC,bigbuckbunny,13,1,1,1,750,320.0,4.0,4.0,3.819,83.73,0.0,67.31,0,0.0
RobustMPC,bigbuckbunny,13,2,1,1,750,387.0,4.0,4.0,2.679,83.73,0.0,72.21,0,0.0
RobustMPC,bigbuckbunny,13,3,1,1,750,654.2,4.0,4.0,0.351,83.73,0.0,82.22,0,0.0
RobustMPC,bigbuckbunny,13,4,1,1,750,807.2,4.0,4.0,3.758,83.73,0.0,67.57,0,0.0
RobustMPC,bigbuckbunny,13,5,1,1,750,402.8,4.0,4.0,2.944,83.73,0.0,71.07,0,0.0
RobustMPC,bigbuckbunny,13,6,1,1,750,467.3,4.0,4.18,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,13,7,1,1,750,449.3,4.18,4.96,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,13,8,1,1,750,426.7,4.96,4.0,3.92,83.73,0.0,66.87,0,0.0
RobustMPC,bigbuckbunny,13,9,1,1,750,606.4,4.0,6.02,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,13,10,1,1,750,819.0,6.02,7.97,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,13,11,1,1,750,356.1,7.97,6.02,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,13,12,1,1,750,535.5,6.02,5.03,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,13,13,1,1,750,504.7,5.03,5.15,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,13,14,1,1,750,796.2,5.15,7.51,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,13,15,1,1,750,825.8,7.51,8.83,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,13,16,1,1,750,704.8,8.83,6.46,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,13,17,1,1,750,580.0,6.46,6.01,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,13,18,1,1,750,539.7,6.01,4.0,0.147,83.73,0.0,83.1,0,0.0
RobustMPC,bigbuckbunny,13,19,1,1,750,486.4,4.0,4.0,0.868,83.73,0.0,80.0,0,0.0
RobustMPC,bigbuckbunny,13,20,1,1,750,735.2,4.0,4.0,3.416,83.73,0.0,69.04,0,0.0
RobustMPC,bigbuckbunny,13,21,1,1,750,666.1,4.0,4.0,0.391,83.73,0.0,82.05,0,0.0
RobustMPC,bigbuckbunny,13,22,1,1,750,786.5,4.0,5.23,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,13,23,1,1,750,694.6,5.23,4.0,0.621,83.73,0.0,81.06,0,0.0
RobustMPC,bigbuckbunny,13,24,1,1,750,531.7,4.0,4.0,5.068,83.73,0.0,61.94,0,0.0
RobustMPC,bigbuckbunny,13,25,1,1,750,492.5,4.0,4.0,0.474,83.73,0.0,81.69,0,0.0
RobustMPC,bigbuckbunny,13,26,1,1,750,719.3,4.0,4.0,0.532,83.73,0.0,81.44,0,0.0
RobustMPC,bigbuckbunny,13,27,1,1,750,686.2,4.0,5.77,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,13,28,1,1,750,807.2,5.77,5.72,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,13,29,2,2,1200,793.6,5.72,5.17,0.0,90.34,6.61,83.73,0,0.0
RobustMPC,bigbuckbunny,13,30,2,2,1200,749.4,5.17,5.73,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,13,31,2,2,1200,990.9,5.73,7.79,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,13,32,2,2,1200,964.2,7.79,6.47,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,13,33,2,2,1200,572.6,6.47,4.44,0.0,90.34,0.0,90.34,0,0.0
RobustMPC,bigbuckbunny,13,34,1,1,750,725.9,4.44,5.11,0.0,83.73,6.61,77.12,0,0.0
RobustMPC,bigbuckbunny,13,35,1,1,750,537.0,5.11,5.42,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,13,36,1,1,750,810.3,5.42,4.0,1.053,83.73,0.0,79.2,0,0.0
RobustMPC,bigbuckbunny,13,37,1,1,750,759.9,4.0,5.65,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,13,38,1,1,750,363.9,5.65,4.0,0.789,83.73,0.0,80.34,0,0.0
RobustMPC,bigbuckbunny,13,39,1,1,750,361.5,4.0,4.0,3.155,83.73,0.0,70.17,0,0.0
RobustMPC,bigbuckbunny,13,40,1,1,750,439.7,4.0,4.0,11.617,83.73,0.0,33.78,0,0.0
RobustMPC,bigbuckbunny,13,41,1,1,750,452.3,4.0,4.0,4.615,83.73,0.0,63.88,0,0.0
RobustMPC,bigbuckbunny,13,42,0,0,300,817.5,4.0,6.32,0.0,66.58,17.15,49.43,0,0.0
RobustMPC,bigbuckbunny,13,43,0,0,300,693.1,6.32,8.65,0.0,66.58,0.0,66.58,0,0.0
RobustMPC,bigbuckbunny,13,44,0,0,300,554.2,8.65,7.93,0.0,66.58,0.0,66.58,0,0.0
RobustMPC,bigbuckbunny,13,45,1,1,750,499.1,7.93,6.44,0.0,83.73,17.15,66.58,0,0.0
RobustMPC,bigbuckbunny,13,46,1,1,750,686.0,6.44,5.68,0.0,83.73,0.0,83.73,0,0.0
RobustMPC,bigbuckbunny,13,47,2,2,1200,794.6,5.68,5.96,0.0,90.34,6.61,83.73,0,0.0
RobustMPC,bigbuckbunny,14,0,1,1,750,2769.2,1.4,4.0,1.156,83.73,0.0,78.76,0,0.0
RobustMPC,bigbuckbunny,14,1,3,3,1850,2823.5,4.0,5.81,0.0,95.49,11.76,83.73,0,0.0
RobustMPC,bigbuckbunny,14,2,3,3,1850,2823.5,5.81,7.56,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,14,3,3,3,1850,2823.5,7.56,9.07,0.0,95.49,0.0,95.49,0,0.0
RobustMPC,bigbuckbunny,14,4,4,4,2850,2851.5,9.07,4.72,0.0,97.11,1.62,95.49,0,0.0
RobustMPC,bigbuckbunny,14,5,4,4,2850,2823.5,4.72,4.96,0.0,97.11,0.0,97.11,0,0.0
RobustMPC,bigbuckbunny,14,6,4,4,2850,2823.5,4.96,6.55,0.0,97.11,0.0,97.11,0,0.0
RobustMPC,bigbuckbunny,14,7,4,4,2850,2823.5,6.55,8.61,0.0,97.11,0.0,97.11,0,0.0
RobustMPC,bigbuckbunny,14,8,4,4,2850,2851.5,8.61,7.56,0.0,97.11,0.0,97.11,0,0.0
RobustMPC,bigbuckbunny,14,9,5,5,6000,2823.5,7.56,8.16,0.0,97.14,0.03,97.11,0,0.0
RobustMPC,bigbuckbunny,14,10,5,5,6000,2823.5,8.16,7.4,0.0,97.14,0.0,97.14,0,0.0
RobustMPC,bigbuckbunny,14,11,5,5,6000,2823.5,7.4,5.4,0.0,97.14,0.0,97.14,0,0.0
RobustMPC,bigbuckbunny,14,12,4,4,2850,2851.5,5.4,5.84,0.0,97.11,0.03,97.08,0,0.0
RobustMPC,bigbuckbunny,14,13,4,4,2850,2823.5,5.84,7.2,0.0,97.11,0.0,97.11,0,0.0
RobustMPC,bigbuckbunny,14,14,4,4,2850,2796.1,7.2,9.43,0.0,97.11,0.0,97.11,0,0.0
RobustMPC,bigbuckbunny,14,15,4,4,2850,2796.1,9.43,10.42,0.0,97.11,0.0,97.11,0,0.0
RobustMPC,bigbuckbunny,14,16,4,4,2850,2796.1,10.42,8.31,0.0,97.11,0.0,97.11,0,0.0
RobustMPC,bigbuckbunny,14,17,4,4,2850,2823.5,8.31,8.85,0.0,97.11,0.0,97.11,0,0.0
RobustMPC,bigbuckbunny,14,18,4,4,2850,2823.5,8.85,8.37,0.0,97.11,0.0,97.11,0,0.0
RobustMPC,bigbuckbunny,14,19,4,4,2850,2823.5,8.37,9.19,0.0,97.11,0.0,97.11,0,0.0
RobustMPC,bigbuckbunny,14,20,4,4,2850,2823.5,9.19,5.85,0.0,97.11,0.0,97.11,0,0.0
