Method,Video,Episode,Chunk,Action_proposed,Applied_Action,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Shield_Intervened,Shield_Rate,Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff,Rebuf_diff,Action_match
Proposed_Shielded,bigbuckbunny,0,38,1,1,750,1023.8,5.2,7.19,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,0,39,1,1,750,960.6,7.19,9.83,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,0,40,1,1,750,955.9,9.83,9.79,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,0,41,1,1,750,880.2,9.79,12.39,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,0,42,1,1,750,1063.0,12.39,14.65,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,0,43,1,1,750,934.7,14.65,16.58,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,0,44,1,1,750,994.6,16.58,17.43,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,0,45,1,1,750,1000.9,17.43,20.13,0.0,83.73,0.0,83.73,0,0.0,3,1850,0.0,95.49,90.34,-6.609999999999999,0.0,0
Proposed_Shielded,bigbuckbunny,0,46,1,1,750,858.9,20.13,21.55,0.0,83.73,0.0,83.73,0,0.0,3,1850,0.0,95.49,95.49,-11.759999999999991,0.0,0
Proposed_Shielded,bigbuckbunny,0,47,1,1,750,1103.0,21.55,23.66,0.0,83.73,0.0,83.73,0,0.0,3,1850,0.0,95.49,95.49,-11.759999999999991,0.0,0
Proposed_Shielded,bigbuckbunny,1,0,5,5,6000,587.0,2.88,4.0,38.858,97.14,0.0,-69.95,0,0.0,1,750,2.341,83.73,73.67,-143.62,36.516999999999996,0
Proposed_Shielded,bigbuckbunny,1,1,2,2,1200,787.1,4.0,4.72,0.0,90.34,6.8,83.54,0,0.0,1,750,0.0,83.73,83.73,-0.18999999999999773,0.0,0
