Method,Video,Episode,VMAF,Rebuffer,QoE,Switch
Proposed,bigbuckbunny,0,66.57999999999996,0.0,3195.839999999998,0
Proposed,bigbuckbunny,1,66.57999999999996,0.07958209258912101,3185.9081548448758,0
Proposed,bigbuckbunny,2,66.57999999999996,0.20833333333248258,3169.840000000104,0
Proposed,bigbuckbunny,3,66.57999999999996,0.664608882776131,3112.8968114295367,0
Proposed,bigbuckbunny,4,66.57999999999996,0.9664802023686204,3075.223270744394,0
Proposed,bigbuckbunny,5,66.57999999999996,0.0,3195.839999999998,0
Proposed,bigbuckbunny,6,66.57999999999996,0.07169380032448955,3186.8926137195017,0
Proposed,bigbuckbunny,7,66.57999999999996,0.0,3195.839999999998,0
Proposed,bigbuckbunny,8,66.57999999999996,0.664608882776131,3112.8968114295367,0
Proposed,bigbuckbunny,9,66.57999999999996,0.0342274775108075,3191.568410806649,0
Proposed,bigbuckbunny,10,66.57999999999996,0.07169380032448955,3186.8926137195017,0
Proposed,bigbuckbunny,11,66.57999999999996,0.0,3195.839999999998,0
Proposed,bigbuckbunny,12,66.57999999999996,0.0,3195.839999999998,0
Proposed,bigbuckbunny,13,66.57999999999996,0.06626251712296151,3187.570437863052,0
Proposed,bigbuckbunny,14,66.57999999999996,0.0,3195.839999999998,0
Proposed,bigbuckbunny,15,66.57999999999996,1.0244078511270143,3067.9939001793464,0
Proposed,bigbuckbunny,16,66.57999999999996,0.0,3195.839999999998,0
Proposed,bigbuckbunny,17,66.57999999999996,0.0,3195.839999999998,0
Proposed,bigbuckbunny,18,66.57999999999996,0.0,3195.839999999998,0
Proposed,bigbuckbunny,19,66.57999999999996,0.35590277777654783,3151.4233333334846,0
RobustMPC,bigbuckbunny,0,84.64187500000003,6.793438568255455,3201.1258666817207,13
RobustMPC,bigbuckbunny,1,78.40041666666667,7.838146171673784,2767.726357775112,14
RobustMPC,bigbuckbunny,2,91.40479166666667,19.221131856039246,1979.8747443663026,16
RobustMPC,bigbuckbunny,3,78.53812500000002,50.20196759118394,-2530.9975553797544,22
RobustMPC,bigbuckbunny,4,91.86083333333329,2.559526518283706,4081.5260905181917,11
RobustMPC,bigbuckbunny,5,92.90791666666667,8.995939184875333,3328.7787897275584,13
RobustMPC,bigbuckbunny,6,90.51270833333335,20.128150292984884,1823.5348434354867,15
RobustMPC,bigbuckbunny,7,93.06708333333329,1.8588160567048664,4225.84475612323,15
RobustMPC,bigbuckbunny,8,95.30229166666665,3.6005775208310054,4119.94092540029,11
RobustMPC,bigbuckbunny,9,81.340625,9.414552249135248,2701.8308793079214,19
RobustMPC,bigbuckbunny,10,81.20291666666667,7.904736541540281,2884.967879615773,18
RobustMPC,bigbuckbunny,11,93.55062499999997,8.484720029685565,3423.28194029524,18
RobustMPC,bigbuckbunny,12,93.37958333333326,7.170065611477285,3577.6768116876315,16
RobustMPC,bigbuckbunny,13,90.91958333333332,9.441695573806356,3174.839392388966,15
RobustMPC,bigbuckbunny,14,87.82083333333337,9.639212594202151,2999.272268243573,15
RobustMPC,bigbuckbunny,15,95.02687499999998,0.42087382827012226,4504.577946231888,11
RobustMPC,bigbuckbunny,16,95.19749999999998,3.8137102153138542,4088.7919651288294,10
RobustMPC,bigbuckbunny,17,89.62770833333327,25.704315183034915,1078.72246515724,19
RobustMPC,bigbuckbunny,18,93.30624999999998,6.316234436031874,3680.655942383221,16
RobustMPC,bigbuckbunny,19,79.76875,6.827323799839534,2965.9229897800255,9
Genie,bigbuckbunny,0,92.6479166666666,0.0,4436.602999999996,22
Genie,bigbuckbunny,1,89.27145833333327,0.1706207442868365,4239.289531113,27
Genie,bigbuckbunny,2,78.34729166666665,2.4715251977560966,3426.079655320038,17
Genie,bigbuckbunny,3,71.91333333333328,0.0342274775108075,3433.312410806649,11
Genie,bigbuckbunny,4,94.16166666666662,0.0,4507.804999999998,27
Genie,bigbuckbunny,5,76.66541666666664,0.29104349634250964,3611.967771656454,23
Genie,bigbuckbunny,6,88.7570833333333,0.5985981016756085,4159.822956910883,25
Genie,bigbuckbunny,7,94.13749999999999,0.0,4509.133,17
Genie,bigbuckbunny,8,84.93270833333337,0.11554851254720795,4031.8285456341096,28
