Method,Video,Episode,Chunk,Action_proposed,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff,Rebuf_diff,Action_match
Proposed,bigbuckbunny,15,23,1,750,525.3,9.52,8.55,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,15,24,1,750,404.9,8.55,4.0,6.11,83.73,0.0,57.46,1,750,0.0,83.73,83.73,-26.270000000000003,6.11,1
Proposed,bigbuckbunny,15,25,1,750,814.0,4.0,5.21,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,15,26,1,750,719.0,5.21,6.22,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,15,27,1,750,932.1,6.22,6.62,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,15,28,1,750,934.7,6.62,4.0,0.021,83.73,0.0,83.64,1,750,0.0,83.73,83.73,-0.09000000000000341,0.021,1
Proposed,bigbuckbunny,15,29,1,750,887.2,4.0,4.51,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,15,30,1,750,693.7,4.51,5.58,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,15,31,1,750,752.9,5.58,6.86,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,15,32,1,750,320.6,6.86,4.0,3.428,83.73,0.0,68.99,1,750,0.0,83.73,83.73,-14.740000000000009,3.428,1
Proposed,bigbuckbunny,15,33,1,750,577.7,4.0,5.79,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,83.73,0.0,0.0,0
Proposed,bigbuckbunny,15,34,1,750,952.6,5.79,7.68,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,15,35,1,750,730.6,7.68,8.93,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,15,36,1,750,1298.9,8.93,10.42,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,15,37,1,750,1115.9,10.42,12.17,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,15,38,2,1200,385.1,12.17,10.26,0.0,90.34,6.61,83.73,1,750,0.0,83.73,77.12,6.609999999999999,0.0,0
Proposed,bigbuckbunny,15,39,1,750,838.5,10.26,11.31,0.0,83.73,6.61,77.12,1,750,0.0,83.73,83.73,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,15,40,1,750,804.9,11.31,10.01,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,15,41,1,750,942.1,10.01,10.61,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,15,42,1,750,999.5,10.61,10.79,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,15,43,1,750,1003.0,10.79,12.15,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,15,44,1,750,835.4,12.15,8.4,0.0,83.73,0.0,83.73,1,750,0.43,83.73,81.88,1.8500000000000085,-0.43,1
Proposed,bigbuckbunny,15,45,1,750,797.9,8.4,9.1,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,15,46,1,750,967.8,9.1,10.74,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,15,47,1,750,875.4,10.74,10.26,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,16,0,0,300,1588.8,1.58,4.31,0.0,66.58,0.0,66.58,1,750,1.582,83.73,76.93,-10.350000000000009,-1.582,0
Proposed,bigbuckbunny,16,1,1,750,2396.5,4.31,7.24,0.0,83.73,17.15,66.58,2,1200,0.0,90.34,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,16,2,2,1200,2817.4,7.24,9.64,0.0,90.34,6.61,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,16,3,3,1850,2232.1,9.64,10.75,0.0,95.49,5.15,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,0
Proposed,bigbuckbunny,16,4,2,1200,2109.8,10.75,10.1,0.0,90.34,5.15,85.19,2,1200,0.0,90.34,90.34,-5.150000000000006,0.0,1
Proposed,bigbuckbunny,16,5,2,1200,1933.6,10.1,10.46,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,16,6,3,1850,1790.0,10.46,11.15,0.0,95.49,5.15,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,0
Proposed,bigbuckbunny,16,7,3,1850,997.4,11.15,8.95,0.0,95.49,0.0,95.49,2,1200,0.0,90.34,90.34,5.1499999999999915,0.0,0
Proposed,bigbuckbunny,16,8,1,750,538.4,8.95,4.0,2.0,83.73,11.76,63.37,1,750,0.0,83.73,77.12,-13.750000000000007,2.0,1
Proposed,bigbuckbunny,16,9,1,750,1140.1,4.0,5.73,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,83.73,0.0,0.0,0
Proposed,bigbuckbunny,16,10,1,750,1534.2,5.73,8.02,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,16,11,2,1200,809.2,8.02,7.74,0.0,90.34,6.61,83.73,3,1850,0.0,95.49,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,16,12,1,750,2286.2,7.74,10.41,0.0,83.73,6.61,77.12,3,1850,0.0,95.49,95.49,-18.36999999999999,0.0,0
Proposed,bigbuckbunny,16,13,3,1850,2340.5,10.41,13.15,0.0,95.49,11.76,83.73,4,2850,0.0,97.11,95.49,-11.759999999999991,0.0,0
Proposed,bigbuckbunny,16,14,3,1850,2150.2,13.15,15.21,0.0,95.49,0.0,95.49,4,2850,0.0,97.11,97.11,-1.6200000000000045,0.0,0
Proposed,bigbuckbunny,16,15,3,1850,2880.9,15.21,17.69,0.0,95.49,0.0,95.49,4,2850,0.0,97.11,97.11,-1.6200000000000045,0.0,0
Proposed,bigbuckbunny,16,16,3,1850,3263.2,17.69,18.86,0.0,95.49,0.0,95.49,4,2850,0.0,97.11,97.11,-1.6200000000000045,0.0,0
Proposed,bigbuckbunny,16,17,4,2850,2319.0,18.86,20.25,0.0,97.11,1.62,95.49,4,2850,0.0,97.11,97.11,-1.6200000000000045,0.0,1
Proposed,bigbuckbunny,16,18,4,2850,3030.0,20.25,20.94,0.0,97.11,0.0,97.11,4,2850,0.0,97.11,97.11,0.0,0.0,1
Proposed,bigbuckbunny,16,19,4,2850,2272.5,20.94,21.69,0.0,97.11,0.0,97.11,4,2850,0.0,97.11,97.11,0.0,0.0,1
Proposed,bigbuckbunny,16,20,4,2850,2884.3,21.69,18.32,0.0,97.11,0.0,97.11,4,2850,0.0,97.11,97.11,0.0,0.0,1
Proposed,bigbuckbunny,16,21,4,2850,1975.7,18.32,16.31,0.0,97.11,0.0,97.11,3,1850,0.0,95.49,93.87,3.239999999999995,0.0,0
Proposed,bigbuckbunny,16,22,4,2850,2434.5,16.31,14.5,0.0,97.11,0.0,97.11,3,1850,0.0,95.49,95.49,1.6200000000000045,0.0,0
Proposed,bigbuckbunny,16,23,4,2850,1995.2,14.5,13.53,0.0,97.11,0.0,97.11,3,1850,0.0,95.49,95.49,1.6200000000000045,0.0,0
Proposed,bigbuckbunny,16,24,3,1850,1771.2,13.53,9.26,0.0,95.49,1.62,93.87,3,1850,0.0,95.49,95.49,-1.6199999999999903,0.0,1
Proposed,bigbuckbunny,16,25,2,1200,2435.6,9.26,11.77,0.0,90.34,5.15,85.19,3,1850,0.0,95.49,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,16,26,3,1850,2196.4,11.77,13.36,0.0,95.49,5.15,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,1
Proposed,bigbuckbunny,16,27,3,1850,1726.4,13.36,12.56,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,16,28,2,1200,5195.1,12.56,14.65,0.0,90.34,5.15,85.19,3,1850,0.0,95.49,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,16,29,3,1850,1283.4,14.65,12.7,0.0,95.49,5.15,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,1
Proposed,bigbuckbunny,16,30,2,1200,2759.4,12.7,15.52,0.0,90.34,5.15,85.19,3,1850,0.0,95.49,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,16,31,3,1850,1776.0,15.52,16.67,0.0,95.49,5.15,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,1
Proposed,bigbuckbunny,16,32,3,1850,2307.6,16.67,17.15,0.0,95.49,0.0,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,16,33,4,2850,2359.7,17.15,19.1,0.0,97.11,1.62,95.49,4,2850,0.0,97.11,95.49,0.0,0.0,1
Proposed,bigbuckbunny,16,34,4,2850,2255.6,19.1,19.7,0.0,97.11,0.0,97.11,4,2850,0.0,97.11,97.11,0.0,0.0,1
Proposed,bigbuckbunny,16,35,4,2850,1751.4,19.7,19.35,0.0,97.11,0.0,97.11,4,2850,0.0,97.11,97.11,0.0,0.0,1
Proposed,bigbuckbunny,16,36,4,2850,1518.3,19.35,15.18,0.0,97.11,0.0,97.11,4,2850,0.0,97.11,97.11,0.0,0.0,1
Proposed,bigbuckbunny,16,37,4,2850,3087.2,15.18,16.09,0.0,97.11,0.0,97.11,4,2850,0.0,97.11,97.11,0.0,0.0,1
Proposed,bigbuckbunny,16,38,4,2850,3044.6,16.09,18.32,0.0,97.11,0.0,97.11,4,2850,0.0,97.11,97.11,0.0,0.0,1
Proposed,bigbuckbunny,16,39,4,2850,2653.9,18.32,18.77,0.0,97.11,0.0,97.11,4,2850,0.0,97.11,97.11,0.0,0.0,1
Proposed,bigbuckbunny,16,40,4,2850,2494.6,18.77,16.27,0.0,97.11,0.0,97.11,4,2850,0.0,97.11,97.11,0.0,0.0,1
Proposed,bigbuckbunny,16,41,4,2850,2562.5,16.27,15.52,0.0,97.11,0.0,97.11,4,2850,0.0,97.11,97.11,0.0,0.0,1
Proposed,bigbuckbunny,16,42,4,2850,3119.3,15.52,14.87,0.0,97.11,0.0,97.11,4,2850,0.0,97.11,97.11,0.0,0.0,1
Proposed,bigbuckbunny,16,43,4,2850,2993.5,14.87,15.51,0.0,97.11,0.0,97.11,4,2850,0.0,97.11,97.11,0.0,0.0,1
Proposed,bigbuckbunny,16,44,3,1850,2526.3,15.51,13.19,0.0,95.49,1.62,93.87,3,1850,0.0,95.49,93.87,0.0,0.0,1
Proposed,bigbuckbunny,16,45,4,2850,1053.2,13.19,7.68,0.0,97.11,1.62,95.49,3,1850,0.0,95.49,95.49,0.0,0.0,0
Proposed,bigbuckbunny,16,46,2,1200,1996.8,7.68,9.85,0.0,90.34,6.77,83.57,3,1850,0.0,95.49,95.49,-11.920000000000002,0.0,0
Proposed,bigbuckbunny,16,47,2,1200,1623.2,9.85,9.99,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,17,0,0,300,956.3,0.9,4.0,1.197,66.58,0.0,61.43,1,750,4.346,83.73,65.04,-3.6100000000000065,-3.149,0
Proposed,bigbuckbunny,17,1,1,750,1160.2,4.0,5.78,0.0,83.73,17.15,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,1
Proposed,bigbuckbunny,17,2,1,750,1012.1,5.78,6.99,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,17,3,1,750,1129.0,6.99,8.68,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,17,4,1,750,847.8,8.68,5.44,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,17,5,1,750,792.3,5.44,4.0,0.113,83.73,0.0,83.24,1,750,0.113,83.73,83.24,0.0,0.0,1
Proposed,bigbuckbunny,17,6,1,750,471.8,4.0,4.0,1.083,83.73,0.0,79.07,1,750,1.083,83.73,79.07,0.0,0.0,1
Proposed,bigbuckbunny,17,7,1,750,893.2,4.0,5.19,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,17,8,1,750,1029.0,5.19,4.0,0.536,83.73,0.0,81.42,1,750,0.536,83.73,81.42,0.0,0.0,1
Proposed,bigbuckbunny,17,9,1,750,528.2,4.0,4.0,0.909,83.73,0.0,79.82,1,750,0.909,83.73,79.82,0.0,0.0,1
Proposed,bigbuckbunny,17,10,1,750,754.5,4.0,4.52,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,17,11,1,750,815.3,4.52,5.87,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,17,12,1,750,721.2,5.87,5.66,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,17,13,1,750,534.2,5.66,7.41,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,17,14,1,750,587.3,7.41,8.53,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,17,15,1,750,713.5,8.53,10.05,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,17,16,1,750,503.6,10.05,6.61,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,17,17,1,750,282.3,6.61,4.98,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,17,18,0,300,343.5,4.98,5.91,0.0,66.58,17.15,49.43,1,750,2.698,83.73,72.13,-22.699999999999996,-2.698,0
Proposed,bigbuckbunny,17,19,1,750,533.8,5.91,6.26,0.0,83.73,17.15,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,1
Proposed,bigbuckbunny,17,20,0,300,775.6,6.26,7.37,0.0,66.58,17.15,49.43,1,750,2.862,83.73,71.42,-21.990000000000002,-2.862,0
Proposed,bigbuckbunny,17,21,1,750,576.4,7.37,5.96,0.0,83.73,17.15,66.58,1,750,1.416,83.73,77.64,-11.060000000000002,-1.416,1
Proposed,bigbuckbunny,17,22,1,750,502.9,5.96,4.0,1.451,83.73,0.0,77.49,1,750,3.408,83.73,69.07,8.420000000000002,-1.9569999999999999,1
Proposed,bigbuckbunny,17,23,1,750,487.7,4.0,4.0,1.35,83.73,0.0,77.92,1,750,1.35,83.73,77.92,0.0,0.0,1
Proposed,bigbuckbunny,17,24,0,300,400.4,4.0,4.0,1.932,66.58,17.15,41.12,1,750,10.829,83.73,37.17,3.9499999999999957,-8.897,0
Proposed,bigbuckbunny,17,25,0,300,446.7,4.0,5.96,0.0,66.58,0.0,66.58,1,750,1.09,83.73,79.04,-12.460000000000008,-1.09,0
Proposed,bigbuckbunny,17,26,1,750,1006.1,5.96,7.83,0.0,83.73,17.15,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,1
Proposed,bigbuckbunny,17,27,1,750,845.8,7.83,7.86,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,17,28,1,750,633.0,7.86,4.0,1.945,83.73,0.0,75.36,1,750,3.91,83.73,66.92,8.439999999999998,-1.965,1
Proposed,bigbuckbunny,17,29,1,750,1261.3,4.0,5.55,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,17,30,1,750,1113.3,5.55,7.72,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,17,31,1,750,596.7,7.72,8.28,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,17,32,1,750,627.1,8.28,7.03,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,17,33,1,750,882.9,7.03,9.58,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,83.73,0.0,0.0,0
Proposed,bigbuckbunny,17,34,1,750,1234.7,9.58,11.95,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,17,35,2,1200,1061.1,11.95,12.92,0.0,90.34,6.61,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,17,36,2,1200,972.2,12.92,11.56,0.0,90.34,0.0,90.34,1,750,0.0,83.73,77.12,13.219999999999999,0.0,0
Proposed,bigbuckbunny,17,37,2,1200,682.0,11.56,9.66,0.0,90.34,0.0,90.34,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,17,38,2,1200,609.2,9.66,9.93,0.0,90.34,0.0,90.34,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,17,39,1,750,468.4,9.93,8.64,0.0,83.73,6.61,77.12,1,750,0.0,83.73,83.73,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,17,40,1,750,1047.2,8.64,8.57,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,17,41,1,750,819.8,8.57,8.66,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,17,42,1,750,534.5,8.66,5.52,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,17,43,1,750,669.7,5.52,5.56,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,17,44,0,300,762.5,5.56,6.17,0.0,66.58,17.15,49.43,1,750,0.0,83.73,83.73,-34.300000000000004,0.0,0
Proposed,bigbuckbunny,17,45,1,750,468.7,6.17,4.54,0.0,83.73,17.15,66.58,1,750,0.771,83.73,80.41,-13.829999999999998,-0.771,1
Proposed,bigbuckbunny,17,46,1,750,706.1,4.54,5.31,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,17,47,1,750,703.9,5.31,4.0,0.258,83.73,0.0,82.62,1,750,0.802,83.73,80.28,2.3400000000000034,-0.544,1
Proposed,bigbuckbunny,18,0,0,300,527.2,2.29,4.0,1.515,66.58,0.0,60.07,0,300,1.515,66.58,60.07,0.0,0.0,1
Proposed,bigbuckbunny,18,1,0,300,320.0,4.0,4.79,0.0,66.58,0.0,66.58,0,300,0.0,66.58,66.58,0.0,0.0,1
Proposed,bigbuckbunny,18,2,0,300,387.0,4.79,5.87,0.0,66.58,0.0,66.58,0,300,0.0,66.58,66.58,0.0,0.0,1
Proposed,bigbuckbunny,18,3,0,300,654.2,5.87,8.27,0.0,66.58,0.0,66.58,0,300,0.0,66.58,66.58,0.0,0.0,1
Proposed,bigbuckbunny,18,4,0,300,807.2,8.27,9.23,0.0,66.58,0.0,66.58,0,300,0.0,66.58,66.58,0.0,0.0,1
Proposed,bigbuckbunny,18,5,1,750,402.8,9.23,4.0,1.703,83.73,17.15,59.26,0,300,0.0,66.58,66.58,-7.32,1.703,0
Proposed,bigbuckbunny,18,6,1,750,467.3,4.0,4.0,1.133,83.73,0.0,78.86,0,300,0.0,66.58,66.58,12.280000000000001,1.133,0
Proposed,bigbuckbunny,18,7,1,750,449.3,4.0,4.0,1.577,83.73,0.0,76.95,0,300,0.0,66.58,66.58,10.370000000000005,1.577,0
Proposed,bigbuckbunny,18,8,0,300,426.7,4.0,4.0,1.528,66.58,17.15,42.86,0,300,0.0,66.58,66.58,-23.72,1.528,1
Proposed,bigbuckbunny,18,9,0,300,606.4,4.0,6.29,0.0,66.58,0.0,66.58,1,750,0.0,83.73,66.58,0.0,0.0,0
Proposed,bigbuckbunny,18,10,1,750,819.0,6.29,7.09,0.0,83.73,17.15,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,1
Proposed,bigbuckbunny,18,11,1,750,356.1,7.09,5.01,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,18,12,0,300,535.5,5.01,6.75,0.0,66.58,17.15,49.43,1,750,0.0,83.73,83.73,-34.300000000000004,0.0,0
Proposed,bigbuckbunny,18,13,1,750,504.7,6.75,8.37,0.0,83.73,17.15,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,1
Proposed,bigbuckbunny,18,14,1,750,796.2,8.37,10.24,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,18,15,1,750,825.8,10.24,12.1,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,18,16,1,750,704.8,12.1,10.78,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,18,17,1,750,580.0,10.78,12.04,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,18,18,1,750,539.7,12.04,11.15,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,18,19,1,750,486.4,11.15,11.15,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,18,20,1,750,735.2,11.15,7.54,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,18,21,1,750,666.1,7.54,6.85,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,18,22,1,750,786.5,6.85,6.12,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,18,23,1,750,694.6,6.12,6.36,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,18,24,0,300,531.7,6.36,5.89,0.0,66.58,17.15,49.43,1,750,3.73,83.73,67.69,-18.259999999999998,-3.73,0
Proposed,bigbuckbunny,18,25,1,750,492.5,5.89,5.28,0.0,83.73,17.15,66.58,1,750,0.616,83.73,81.08,-14.5,-0.616,1
Proposed,bigbuckbunny,18,26,1,750,719.3,5.28,6.29,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,18,27,1,750,686.2,6.29,5.4,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,18,28,0,300,807.2,5.4,6.32,0.0,66.58,17.15,49.43,1,750,3.567,83.73,68.39,-18.96,-3.567,0
Proposed,bigbuckbunny,18,29,1,750,793.6,6.32,6.43,0.0,83.73,17.15,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,1
Proposed,bigbuckbunny,18,30,1,750,749.4,6.43,7.71,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,18,31,1,750,990.9,7.71,9.64,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,18,32,1,750,964.2,9.64,10.22,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,18,33,2,1200,572.6,10.22,10.66,0.0,90.34,6.61,83.73,1,750,0.0,83.73,83.73,0.0,0.0,0
Proposed,bigbuckbunny,18,34,1,750,725.9,10.66,11.89,0.0,83.73,6.61,77.12,1,750,0.0,83.73,83.73,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,18,35,1,750,537.0,11.89,12.15,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,18,36,1,750,810.3,12.15,12.12,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,18,37,1,750,759.9,12.12,12.82,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,18,38,2,1200,363.9,12.82,10.57,0.0,90.34,6.61,83.73,1,750,0.0,83.73,83.73,0.0,0.0,0
Proposed,bigbuckbunny,18,39,1,750,361.5,10.57,7.71,0.0,83.73,6.61,77.12,1,750,0.0,83.73,83.73,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,18,40,1,750,439.7,7.71,4.0,1.985,83.73,0.0,75.19,1,750,0.63,83.73,81.02,-5.829999999999998,1.355,1
Proposed,bigbuckbunny,18,41,1,750,452.3,4.0,4.0,3.085,83.73,0.0,70.46,1,750,3.085,83.73,70.46,0.0,0.0,1
Proposed,bigbuckbunny,18,42,0,300,817.5,4.0,6.13,0.0,66.58,17.15,49.43,1,750,0.666,83.73,80.87,-31.440000000000005,-0.666,0
Proposed,bigbuckbunny,18,43,1,750,693.1,6.13,6.31,0.0,83.73,17.15,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,1
Proposed,bigbuckbunny,18,44,0,300,554.2,6.31,5.64,0.0,66.58,17.15,49.43,1,750,7.506,83.73,51.46,-2.030000000000001,-7.506,0
Proposed,bigbuckbunny,18,45,1,750,499.1,5.64,4.36,0.0,83.73,17.15,66.58,1,750,1.28,83.73,78.23,-11.650000000000006,-1.28,1
Proposed,bigbuckbunny,18,46,1,750,686.0,4.36,5.02,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,18,47,1,750,794.6,5.02,4.1,0.0,83.73,0.0,83.73,1,750,0.261,83.73,82.61,1.1200000000000045,-0.261,1
Proposed,bigbuckbunny,19,0,1,750,2141.4,2.81,4.47,0.0,83.73,0.0,83.73,2,1200,0.936,90.34,86.32,-2.589999999999989,-0.936,0
Proposed,bigbuckbunny,19,1,1,750,1244.7,4.47,6.41,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,19,2,1,750,2278.8,6.41,9.17,0.0,83.73,0.0,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,19,3,2,1200,1915.2,9.17,10.98,0.0,90.34,6.61,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,19,4,2,1200,2483.7,10.98,11.03,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
