Method,Video,Episode,VMAF,Rebuffer,QoE,Switch
Proposed,bigbuckbunny,0,83.73,32.224467469467946,3735.844796572073,1
Proposed,bigbuckbunny,1,83.73,0.2088337010759235,4000.1658689639175,1
Proposed,bigbuckbunny,2,83.73,4.16666666666666,3967.4900000000002,1
Proposed,bigbuckbunny,3,83.73,15.699242034646835,3872.2770577619563,1
Proposed,bigbuckbunny,4,83.73,0.9907797246816502,3993.7101225930287,1
Proposed,bigbuckbunny,5,83.73,21.918402777777782,3820.931666666667,1
Proposed,bigbuckbunny,6,83.73,15.699242034646835,3872.2770577619563,1
Proposed,bigbuckbunny,7,83.73,4.418742058923949,3965.408865561524,1
Proposed,bigbuckbunny,8,83.73,4.16666666666666,3967.4900000000002,1
Proposed,bigbuckbunny,9,83.73,0.46261687431921145,3998.070635085621,1
Proposed,bigbuckbunny,10,83.73,0.0,4001.8900000000003,1
Proposed,bigbuckbunny,11,83.73,1.232829999221841,3991.711755526425,1
Proposed,bigbuckbunny,12,83.73,32.224467469467946,3735.844796572073,1
Proposed,bigbuckbunny,13,83.73,7.92500990302158,3936.4611182406543,1
Proposed,bigbuckbunny,14,83.73,12.709706175245431,3896.9586658171743,1
Proposed,bigbuckbunny,15,83.73,31.96776873487886,3737.9641013248406,1
Proposed,bigbuckbunny,16,83.73,0.7914067381533065,3995.3561459698067,1
Proposed,bigbuckbunny,17,83.73,0.7914067381533065,3995.3561459698067,1
Proposed,bigbuckbunny,18,83.73,1.2532552083333335,3991.543125,1
Proposed,bigbuckbunny,19,83.73,4.576070155352174,3964.109964797413,1
Ablation_Base,bigbuckbunny,0,90.34000000000005,106.89193510915314,3430.060183738834,1
Ablation_Base,bigbuckbunny,1,90.34000000000005,29.85564926786537,4066.0717596445056,1
Ablation_Base,bigbuckbunny,2,90.34000000000005,94.13194444444434,3535.40666666667,1
Ablation_Base,bigbuckbunny,3,90.34000000000005,110.4344165208252,3400.8134572040694,1
Ablation_Base,bigbuckbunny,4,90.34000000000005,21.369212962962962,4136.13577777778,1
Ablation_Base,bigbuckbunny,5,90.34000000000005,0.8167288365563232,4305.817086725393,1
Ablation_Base,bigbuckbunny,6,90.34000000000005,21.369212962962962,4136.13577777778,1
Ablation_Base,bigbuckbunny,7,90.34000000000005,39.16497469761725,3989.2139688964744,1
Ablation_Base,bigbuckbunny,8,90.34000000000005,110.4344165208252,3400.8134572040694,1
Ablation_Base,bigbuckbunny,9,90.34000000000005,84.18128725543497,3617.559292419131,1
Ablation_Base,bigbuckbunny,10,90.34000000000005,1.0526869989107381,4303.869016136995,1
Ablation_Base,bigbuckbunny,11,90.34000000000005,53.98565608720235,3866.85442334406,1
Ablation_Base,bigbuckbunny,12,90.34000000000005,106.89193510915314,3430.060183738834,1
Ablation_Base,bigbuckbunny,13,90.34000000000005,35.91854426727441,4016.0164985293845,1
Ablation_Base,bigbuckbunny,14,90.34000000000005,43.73611111111113,3951.474666666669,1
Ablation_Base,bigbuckbunny,15,90.34000000000005,2.6706198932347824,4290.5113621614555,1
Ablation_Base,bigbuckbunny,16,90.34000000000005,79.00947866997879,3660.2577441006574,1
Ablation_Base,bigbuckbunny,17,90.34000000000005,53.98565608720235,3866.85442334406,1
Ablation_Base,bigbuckbunny,18,90.34000000000005,0.7242236816920167,4306.5808092839525,1
Ablation_Base,bigbuckbunny,19,90.34000000000005,4.9764384920635,4271.474523809526,1
Ablation_Future,bigbuckbunny,0,90.34000000000005,0.8167288365563232,4305.817086725393,1
Ablation_Future,bigbuckbunny,1,90.34000000000005,0.8167288365563232,4305.817086725393,1
Ablation_Future,bigbuckbunny,2,90.34000000000005,59.15653349388895,3824.163659474455,1
Ablation_Future,bigbuckbunny,3,90.34000000000005,67.04229576245302,3759.05880618519,1
Ablation_Future,bigbuckbunny,4,90.34000000000005,39.16497469761725,3989.2139688964744,1
Ablation_Future,bigbuckbunny,5,90.34000000000005,4.801834235711574,4272.916056549968,1
Ablation_Future,bigbuckbunny,6,90.34000000000005,79.00947866997879,3660.2577441006574,1
Ablation_Future,bigbuckbunny,7,90.34000000000005,24.458333333333336,4110.632000000002,1
Ablation_Future,bigbuckbunny,8,90.34000000000005,43.73611111111113,3951.474666666669,1
Ablation_Future,bigbuckbunny,9,90.34000000000005,24.458333333333336,4110.632000000002,1
Ablation_Future,bigbuckbunny,10,90.34000000000005,4.9764384920635,4271.474523809526,1
Ablation_Future,bigbuckbunny,11,90.34000000000005,2.6706198932347824,4290.5113621614555,1
Ablation_Future,bigbuckbunny,12,90.34000000000005,21.369212962962962,4136.13577777778,1
Ablation_Future,bigbuckbunny,13,90.34000000000005,2.6706198932347824,4290.5113621614555,1
Ablation_Future,bigbuckbunny,14,90.34000000000005,106.89193510915314,3430.060183738834,1
Ablation_Future,bigbuckbunny,15,90.34000000000005,24.458333333333336,4110.632000000002,1
Ablation_Future,bigbuckbunny,16,90.34000000000005,1.0526869989107381,4303.869016136995,1
Ablation_Future,bigbuckbunny,17,90.34000000000005,35.91854426727441,4016.0164985293845,1
Ablation_Future,bigbuckbunny,18,90.34000000000005,35.77050264550264,4017.2387301587323,1
Ablation_Future,bigbuckbunny,19,90.34000000000005,2.6706198932347824,4290.5113621614555,1
