Method,Video,Episode,Chunk,Action,Bitrate_kbps,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s,VMAF,Smooth_Penalty,Step_QoE
Fugu,bigbuckbunny,17,26,1,750,1006.1,5.96,7.83,0.0,83.73,17.15,66.58
Fugu,bigbuckbunny,17,27,1,750,845.8,7.83,7.86,0.0,83.73,0.0,83.73
Fugu,bigbuckbunny,17,28,1,750,633.0,7.86,4.0,1.945,83.73,0.0,75.36
Fugu,bigbuckbunny,17,29,3,1850,1261.3,4.0,4.0,2.049,95.49,11.76,74.92
Fugu,bigbuckbunny,17,30,3,1850,1113.3,4.0,4.0,0.505,95.49,0.0,93.32
Fugu,bigbuckbunny,17,31,2,1200,596.7,4.0,4.0,1.5,90.34,5.15,78.74
Fugu,bigbuckbunny,17,32,2,1200,627.1,4.0,4.0,4.414,90.34,0.0,71.36
Fugu,bigbuckbunny,17,33,2,1200,882.9,4.0,5.69,0.0,90.34,0.0,90.34
Fugu,bigbuckbunny,17,34,3,1850,1234.7,5.69,5.67,0.0,95.49,5.15,90.34
Fugu,bigbuckbunny,17,35,3,1850,1061.1,5.67,5.0,0.0,95.49,0.0,95.49
Fugu,bigbuckbunny,17,36,2,1200,972.2,5.0,4.0,0.366,90.34,5.15,83.61
Fugu,bigbuckbunny,17,37,1,750,682.0,4.0,4.32,0.0,83.73,6.61,77.12
Fugu,bigbuckbunny,17,38,1,750,609.2,4.32,5.98,0.0,83.73,0.0,83.73
Fugu,bigbuckbunny,17,39,1,750,468.4,5.98,4.69,0.0,83.73,0.0,83.73
Fugu,bigbuckbunny,17,40,1,750,1047.2,4.69,4.62,0.0,83.73,0.0,83.73
Fugu,bigbuckbunny,17,41,1,750,819.8,4.62,4.71,0.0,83.73,0.0,83.73
Fugu,bigbuckbunny,17,42,1,750,534.5,4.71,4.0,2.425,83.73,0.0,73.3
Fugu,bigbuckbunny,17,43,1,750,669.7,4.0,4.04,0.0,83.73,0.0,83.73
Fugu,bigbuckbunny,17,44,1,750,762.5,4.04,4.0,4.449,83.73,0.0,64.6
Fugu,bigbuckbunny,17,45,1,750,468.7,4.0,4.0,1.621,83.73,0.0,76.76
Fugu,bigbuckbunny,17,46,1,750,706.1,4.0,4.76,0.0,83.73,0.0,83.73
Fugu,bigbuckbunny,17,47,1,750,703.9,4.76,4.0,0.802,83.73,0.0,80.28
Fugu,bigbuckbunny,18,0,1,750,527.2,2.29,4.0,7.227,83.73,0.0,52.65
Fugu,bigbuckbunny,18,1,0,300,320.0,4.0,4.79,0.0,66.58,17.15,49.43
Fugu,bigbuckbunny,18,2,0,300,387.0,4.79,5.87,0.0,66.58,0.0,66.58
Fugu,bigbuckbunny,18,3,1,750,654.2,5.87,5.88,0.0,83.73,17.15,66.58
Fugu,bigbuckbunny,18,4,1,750,807.2,5.88,4.0,1.724,83.73,0.0,76.32
Fugu,bigbuckbunny,18,5,0,300,402.8,4.0,4.0,0.373,66.58,17.15,47.83
Fugu,bigbuckbunny,18,6,1,750,467.3,4.0,4.0,1.133,83.73,17.15,61.71
Fugu,bigbuckbunny,18,7,1,750,449.3,4.0,4.0,1.577,83.73,0.0,76.95
Fugu,bigbuckbunny,18,8,1,750,426.7,4.0,4.0,9.819,83.73,0.0,41.51
Fugu,bigbuckbunny,18,9,1,750,606.4,4.0,4.0,0.275,83.73,0.0,82.55
Fugu,bigbuckbunny,18,10,2,1200,819.0,4.0,4.0,1.128,90.34,6.61,78.88
Fugu,bigbuckbunny,18,11,1,750,356.1,4.0,4.0,2.072,83.73,6.61,68.21
Fugu,bigbuckbunny,18,12,1,750,535.5,4.0,4.0,1.67,83.73,0.0,76.55
Fugu,bigbuckbunny,18,13,1,750,504.7,4.0,5.62,0.0,83.73,0.0,83.73
Fugu,bigbuckbunny,18,14,2,1200,796.2,5.62,6.22,0.0,90.34,6.61,83.73
Fugu,bigbuckbunny,18,15,2,1200,825.8,6.22,6.79,0.0,90.34,0.0,90.34
Fugu,bigbuckbunny,18,16,1,750,704.8,6.79,5.48,0.0,83.73,6.61,77.12
Fugu,bigbuckbunny,18,17,1,750,580.0,5.48,6.73,0.0,83.73,0.0,83.73
Fugu,bigbuckbunny,18,18,1,750,539.7,6.73,5.85,0.0,83.73,0.0,83.73
Fugu,bigbuckbunny,18,19,1,750,486.4,5.85,5.84,0.0,83.73,0.0,83.73
Fugu,bigbuckbunny,18,20,1,750,735.2,5.84,4.0,1.768,83.73,0.0,76.13
Fugu,bigbuckbunny,18,21,1,750,666.1,4.0,4.0,0.686,83.73,0.0,80.78
Fugu,bigbuckbunny,18,22,1,750,786.5,4.0,4.0,0.737,83.73,0.0,80.56
Fugu,bigbuckbunny,18,23,1,750,694.6,4.0,4.24,0.0,83.73,0.0,83.73
Fugu,bigbuckbunny,18,24,1,750,531.7,4.24,4.0,6.925,83.73,0.0,53.95
Fugu,bigbuckbunny,18,25,1,750,492.5,4.0,4.0,0.616,83.73,0.0,81.08
Fugu,bigbuckbunny,18,26,1,750,719.3,4.0,5.02,0.0,83.73,0.0,83.73
Fugu,bigbuckbunny,18,27,1,750,686.2,5.02,4.12,0.0,83.73,0.0,83.73
Fugu,bigbuckbunny,18,28,1,750,807.2,4.12,4.0,3.567,83.73,0.0,68.39
Fugu,bigbuckbunny,18,29,2,1200,793.6,4.0,4.0,2.236,90.34,6.61,74.12
Fugu,bigbuckbunny,18,30,2,1200,749.4,4.0,4.0,0.341,90.34,0.0,88.87
Fugu,bigbuckbunny,18,31,2,1200,990.9,4.0,4.69,0.0,90.34,0.0,90.34
Fugu,bigbuckbunny,18,32,2,1200,964.2,4.69,4.0,0.785,90.34,0.0,86.97
Fugu,bigbuckbunny,18,33,1,750,572.6,4.0,5.77,0.0,83.73,6.61,77.12
Fugu,bigbuckbunny,18,34,2,1200,725.9,5.77,5.34,0.0,90.34,6.61,83.73
Fugu,bigbuckbunny,18,35,1,750,537.0,5.34,5.6,0.0,83.73,6.61,77.12
Fugu,bigbuckbunny,18,36,1,750,810.3,5.6,5.57,0.0,83.73,0.0,83.73
Fugu,bigbuckbunny,18,37,2,1200,759.9,5.57,4.28,0.0,90.34,6.61,83.73
Fugu,bigbuckbunny,18,38,1,750,363.9,4.28,4.38,0.0,83.73,6.61,77.12
Fugu,bigbuckbunny,18,39,1,750,361.5,4.38,4.0,2.479,83.73,0.0,73.07
Fugu,bigbuckbunny,18,40,1,750,439.7,4.0,4.0,5.698,83.73,0.0,59.23
Fugu,bigbuckbunny,18,41,1,750,452.3,4.0,4.0,3.085,83.73,0.0,70.46
Fugu,bigbuckbunny,18,42,1,750,817.5,4.0,4.0,0.666,83.73,0.0,80.87
Fugu,bigbuckbunny,18,43,1,750,693.1,4.0,4.18,0.0,83.73,0.0,83.73
Fugu,bigbuckbunny,18,44,1,750,554.2,4.18,4.0,7.506,83.73,0.0,51.46
Fugu,bigbuckbunny,18,45,1,750,499.1,4.0,4.0,1.28,83.73,0.0,78.23
Fugu,bigbuckbunny,18,46,1,750,686.0,4.0,4.67,0.0,83.73,0.0,83.73
Fugu,bigbuckbunny,18,47,1,750,794.6,4.67,4.0,0.261,83.73,0.0,82.61
Fugu,bigbuckbunny,19,0,3,1850,2141.4,2.81,4.0,2.967,95.49,0.0,82.73
Fugu,bigbuckbunny,19,1,2,1200,1244.7,4.0,4.7,0.0,90.34,5.15,85.19
Fugu,bigbuckbunny,19,2,3,1850,2278.8,4.7,5.64,0.0,95.49,5.15,90.34
Fugu,bigbuckbunny,19,3,3,1850,1915.2,5.64,6.27,0.0,95.49,0.0,95.49
Fugu,bigbuckbunny,19,4,3,1850,2483.7,6.27,4.18,0.0,95.49,0.0,95.49
Fugu,bigbuckbunny,19,5,3,1850,1926.6,4.18,4.0,1.455,95.49,0.0,89.23
Fugu,bigbuckbunny,19,6,3,1850,1902.4,4.0,4.89,0.0,95.49,0.0,95.49
Fugu,bigbuckbunny,19,7,3,1850,1486.0,4.89,4.73,0.0,95.49,0.0,95.49
Fugu,bigbuckbunny,19,8,3,1850,1688.1,4.73,4.0,3.886,95.49,0.0,78.78
Fugu,bigbuckbunny,19,9,3,1850,2320.8,4.0,5.24,0.0,95.49,0.0,95.49
Fugu,bigbuckbunny,19,10,3,1850,1854.4,5.24,5.75,0.0,95.49,0.0,95.49
Fugu,bigbuckbunny,19,11,3,1850,1675.0,5.75,6.57,0.0,95.49,0.0,95.49
Fugu,bigbuckbunny,19,12,4,2850,2343.7,6.57,5.65,0.0,97.11,1.62,95.49
Fugu,bigbuckbunny,19,13,4,2850,2094.7,5.65,7.47,0.0,97.11,0.0,97.11
Fugu,bigbuckbunny,19,14,4,2850,1818.6,7.47,7.93,0.0,97.11,0.0,97.11
Fugu,bigbuckbunny,19,15,4,2850,2307.6,7.93,9.01,0.0,97.11,0.0,97.11
Fugu,bigbuckbunny,19,16,4,2850,2390.6,9.01,7.06,0.0,97.11,0.0,97.11
Fugu,bigbuckbunny,19,17,4,2850,2554.1,7.06,8.7,0.0,97.11,0.0,97.11
Fugu,bigbuckbunny,19,18,3,1850,2274.0,8.7,9.84,0.0,95.49,1.62,93.87
Fugu,bigbuckbunny,19,19,3,1850,2045.2,9.84,11.49,0.0,95.49,0.0,95.49
Fugu,bigbuckbunny,19,20,3,1850,1671.5,11.49,7.23,0.0,95.49,0.0,95.49
Fugu,bigbuckbunny,19,21,2,1200,1300.1,7.23,7.39,0.0,90.34,5.15,85.19
Fugu,bigbuckbunny,19,22,3,1850,1467.6,7.39,5.13,0.0,95.49,5.15,90.34
Fugu,bigbuckbunny,19,23,3,1850,2546.3,5.13,6.6,0.0,95.49,0.0,95.49
Fugu,bigbuckbunny,19,24,2,1200,1551.5,6.6,4.48,0.0,90.34,5.15,85.19
Fugu,bigbuckbunny,19,25,3,1850,1706.4,4.48,5.19,0.0,95.49,5.15,90.34
Fugu,bigbuckbunny,19,26,3,1850,1504.5,5.19,5.67,0.0,95.49,0.0,95.49
Fugu,bigbuckbunny,19,27,3,1850,1604.3,5.67,4.51,0.0,95.49,0.0,95.49
Fugu,bigbuckbunny,19,28,3,1850,1815.9,4.51,4.0,3.923,95.49,0.0,78.62
Fugu,bigbuckbunny,19,29,4,2850,2607.6,4.0,4.0,0.507,97.11,1.62,93.31
Fugu,bigbuckbunny,19,30,4,2850,2629.1,4.0,5.06,0.0,97.11,0.0,97.11
Fugu,bigbuckbunny,19,31,4,2850,2342.1,5.06,5.73,0.0,97.11,0.0,97.11
Fugu,bigbuckbunny,19,32,4,2850,2233.2,5.73,4.12,0.0,97.11,0.0,97.11
Fugu,bigbuckbunny,19,33,4,2850,1938.0,4.12,5.62,0.0,97.11,0.0,97.11
Fugu,bigbuckbunny,19,34,4,2850,1870.0,5.62,5.53,0.0,97.11,0.0,97.11
Fugu,bigbuckbunny,19,35,3,1850,1739.3,5.53,6.68,0.0,95.49,1.62,93.87
Fugu,bigbuckbunny,19,36,3,1850,1616.3,6.68,5.71,0.0,95.49,0.0,95.49
Fugu,bigbuckbunny,19,37,3,1850,2408.6,5.71,7.13,0.0,95.49,0.0,95.49
Fugu,bigbuckbunny,19,38,4,2850,2536.1,7.13,9.0,0.0,97.11,1.62,95.49
Fugu,bigbuckbunny,19,39,3,1850,1919.3,9.0,9.82,0.0,95.49,1.62,93.87
Fugu,bigbuckbunny,19,40,3,1850,1698.0,9.82,7.62,0.0,95.49,0.0,95.49
Fugu,bigbuckbunny,19,41,3,1850,1701.5,7.62,6.98,0.0,95.49,0.0,95.49
Fugu,bigbuckbunny,19,42,3,1850,2493.2,6.98,7.2,0.0,95.49,0.0,95.49
Fugu,bigbuckbunny,19,43,3,1850,2299.0,7.2,8.36,0.0,95.49,0.0,95.49
Fugu,bigbuckbunny,19,44,3,1850,2522.1,8.36,6.03,0.0,95.49,0.0,95.49
Fugu,bigbuckbunny,19,45,2,1200,1156.2,6.03,6.38,0.0,90.34,5.15,85.19
Fugu,bigbuckbunny,19,46,3,1850,2113.7,6.38,7.71,0.0,95.49,5.15,90.34
Fugu,bigbuckbunny,19,47,4,2850,2465.5,7.71,5.68,0.0,97.11,1.62,95.49
Proposed,crowd_run,0,0,0,300,1126.0,1.17,4.0,0.261,4.03,0.0,2.91
Proposed,crowd_run,0,1,0,300,892.4,4.0,6.7,0.0,4.03,0.0,4.03
Proposed,crowd_run,0,2,1,750,941.8,6.7,7.84,0.0,15.45,11.42,4.03
Proposed,crowd_run,0,3,1,750,463.6,7.84,5.13,0.0,15.45,0.0,15.45
Proposed,crowd_run,0,4,0,300,1052.0,5.13,6.81,0.0,4.03,11.42,-7.39
Proposed,crowd_run,0,5,1,750,355.7,6.81,4.0,0.71,15.45,11.42,0.98
Proposed,crowd_run,0,6,0,300,952.1,4.0,7.07,0.0,4.03,11.42,-7.39
Proposed,crowd_run,0,7,0,300,1023.8,7.07,9.49,0.0,4.03,0.0,4.03
Proposed,crowd_run,0,8,0,300,960.6,9.49,10.61,0.0,4.03,0.0,4.03
Proposed,crowd_run,0,9,1,750,955.9,10.61,11.04,0.0,15.45,11.42,4.03
Proposed,crowd_run,0,10,1,750,880.2,11.04,12.21,0.0,15.45,0.0,15.45
Proposed,crowd_run,0,11,1,750,1063.0,12.21,13.89,0.0,15.45,0.0,15.45
Proposed,crowd_run,0,12,1,750,934.7,13.89,14.51,0.0,15.45,0.0,15.45
Proposed,crowd_run,0,13,2,1200,994.6,14.51,15.74,0.0,24.75,9.3,15.45
Proposed,crowd_run,0,14,2,1200,1000.9,15.74,16.16,0.0,24.75,0.0,24.75
Proposed,crowd_run,0,15,2,1200,858.9,16.16,17.92,0.0,24.75,0.0,24.75
Proposed,crowd_run,0,16,2,1200,1103.0,17.92,16.85,0.0,24.75,0.0,24.75
Proposed,crowd_run,0,17,2,1200,966.8,16.85,17.83,0.0,24.75,0.0,24.75
Proposed,crowd_run,0,18,2,1200,810.4,17.83,19.13,0.0,24.75,0.0,24.75
Proposed,crowd_run,0,19,2,1200,971.9,19.13,20.79,0.0,24.75,0.0,24.75
Proposed,crowd_run,0,20,2,1200,704.0,20.79,12.9,0.0,24.75,0.0,24.75
Proposed,crowd_run,0,21,1,750,1036.7,12.9,13.9,0.0,15.45,9.3,6.15
Proposed,crowd_run,0,22,2,1200,1087.5,13.9,14.26,0.0,24.75,9.3,15.45
Proposed,crowd_run,0,23,2,1200,1111.3,14.26,13.34,0.0,24.75,0.0,24.75
Proposed,crowd_run,0,24,1,750,1138.6,13.34,12.77,0.0,15.45,9.3,6.15
Proposed,crowd_run,0,25,1,750,1073.9,12.77,13.74,0.0,15.45,0.0,15.45
Proposed,crowd_run,0,26,2,1200,1065.4,13.74,14.33,0.0,24.75,9.3,15.45
Proposed,crowd_run,0,27,2,1200,984.5,14.33,11.83,0.0,24.75,0.0,24.75
Proposed,crowd_run,0,28,1,750,824.4,11.83,8.48,0.0,15.45,9.3,6.15
Proposed,crowd_run,0,29,1,750,1037.6,8.48,10.69,0.0,15.45,0.0,15.45
Proposed,crowd_run,0,30,1,750,1055.3,10.69,11.96,0.0,15.45,0.0,15.45
Proposed,crowd_run,0,31,1,750,1126.0,11.96,13.59,0.0,15.45,0.0,15.45
Proposed,crowd_run,0,32,1,750,892.4,13.59,13.68,0.0,15.45,0.0,15.45
Proposed,crowd_run,0,33,2,1200,941.8,13.68,14.85,0.0,24.75,9.3,15.45
Proposed,crowd_run,0,34,2,1200,463.6,14.85,13.25,0.0,24.75,0.0,24.75
Proposed,crowd_run,0,35,2,1200,1052.0,13.25,14.28,0.0,24.75,0.0,24.75
Proposed,crowd_run,0,36,2,1200,355.7,14.28,4.67,0.0,24.75,0.0,24.75
Proposed,crowd_run,0,37,1,750,952.1,4.67,6.73,0.0,15.45,9.3,6.15
Proposed,crowd_run,0,38,1,750,1023.8,6.73,9.42,0.0,15.45,0.0,15.45
Proposed,crowd_run,0,39,1,750,960.6,9.42,10.9,0.0,15.45,0.0,15.45
Proposed,crowd_run,0,40,1,750,955.9,10.9,9.29,0.0,15.45,0.0,15.45
Proposed,crowd_run,0,41,1,750,880.2,9.29,10.14,0.0,15.45,0.0,15.45
Proposed,crowd_run,0,42,1,750,1063.0,10.14,11.93,0.0,15.45,0.0,15.45
Proposed,crowd_run,0,43,2,1200,934.7,11.93,12.05,0.0,24.75,9.3,15.45
Proposed,crowd_run,0,44,1,750,994.6,12.05,9.08,0.0,15.45,9.3,6.15
Proposed,crowd_run,0,45,1,750,1000.9,9.08,10.8,0.0,15.45,0.0,15.45
Proposed,crowd_run,0,46,1,750,858.9,10.8,11.99,0.0,15.45,0.0,15.45
Proposed,crowd_run,0,47,1,750,1103.0,11.99,12.21,0.0,15.45,0.0,15.45
Proposed,crowd_run,1,0,0,300,587.0,2.88,4.12,0.0,4.03,0.0,4.03
Proposed,crowd_run,1,1,0,300,787.1,4.12,6.65,0.0,4.03,0.0,4.03
Proposed,crowd_run,1,2,1,750,677.6,6.65,6.67,0.0,15.45,11.42,4.03
Proposed,crowd_run,1,3,1,750,650.6,6.67,5.89,0.0,15.45,0.0,15.45
Proposed,crowd_run,1,4,0,300,725.7,5.89,6.53,0.0,4.03,11.42,-7.39
Proposed,crowd_run,1,5,1,750,824.8,6.53,7.29,0.0,15.45,11.42,4.03
Proposed,crowd_run,1,6,1,750,252.3,7.29,4.0,1.522,15.45,0.0,8.91
Proposed,crowd_run,1,7,0,300,761.1,4.0,5.87,0.0,4.03,11.42,-7.39
Proposed,crowd_run,1,8,0,300,502.5,5.87,4.38,0.0,4.03,0.0,4.03
Proposed,crowd_run,1,9,0,300,618.3,4.38,6.17,0.0,4.03,0.0,4.03
Proposed,crowd_run,1,10,0,300,583.5,6.17,8.46,0.0,4.03,0.0,4.03
Proposed,crowd_run,1,11,1,750,488.0,8.46,7.39,0.0,15.45,11.42,4.03
Proposed,crowd_run,1,12,1,750,778.7,7.39,7.34,0.0,15.45,0.0,15.45
Proposed,crowd_run,1,13,1,750,653.2,7.34,8.71,0.0,15.45,0.0,15.45
Proposed,crowd_run,1,14,1,750,587.3,8.71,8.89,0.0,15.45,0.0,15.45
Proposed,crowd_run,1,15,1,750,472.8,8.89,10.35,0.0,15.45,0.0,15.45
Proposed,crowd_run,1,16,1,750,790.7,10.35,9.92,0.0,15.45,0.0,15.45
Proposed,crowd_run,1,17,1,750,576.4,9.92,10.76,0.0,15.45,0.0,15.45
Proposed,crowd_run,1,18,1,750,793.4,10.76,13.04,0.0,15.45,0.0,15.45
Proposed,crowd_run,1,19,2,1200,446.8,13.04,11.94,0.0,24.75,9.3,15.45
Proposed,crowd_run,1,20,1,750,561.7,11.94,6.63,0.0,15.45,9.3,6.15
Proposed,crowd_run,1,21,1,750,529.7,6.63,4.76,0.0,15.45,0.0,15.45
Proposed,crowd_run,1,22,1,750,362.6,4.76,4.0,2.059,15.45,0.0,6.6
Proposed,crowd_run,1,23,0,300,712.6,4.0,6.08,0.0,4.03,11.42,-7.39
Proposed,crowd_run,1,24,0,300,475.3,6.08,5.7,0.0,4.03,0.0,4.03
Proposed,crowd_run,1,25,0,300,474.9,5.7,6.96,0.0,4.03,0.0,4.03
Proposed,crowd_run,1,26,0,300,616.4,6.96,9.49,0.0,4.03,0.0,4.03
Proposed,crowd_run,1,27,0,300,428.1,9.49,9.75,0.0,4.03,0.0,4.03
Proposed,crowd_run,1,28,0,300,475.6,9.75,8.66,0.0,4.03,0.0,4.03
Proposed,crowd_run,1,29,1,750,809.7,8.66,10.35,0.0,15.45,11.42,4.03
Proposed,crowd_run,1,30,1,750,699.9,10.35,10.24,0.0,15.45,0.0,15.45
Proposed,crowd_run,1,31,1,750,420.5,10.24,7.9,0.0,15.45,0.0,15.45
Proposed,crowd_run,1,32,1,750,473.9,7.9,4.53,0.0,15.45,0.0,15.45
Proposed,crowd_run,1,33,1,750,654.6,4.53,5.99,0.0,15.45,0.0,15.45
Proposed,crowd_run,1,34,1,750,689.7,5.99,7.63,0.0,15.45,0.0,15.45
Proposed,crowd_run,1,35,1,750,677.2,7.63,8.75,0.0,15.45,0.0,15.45
Proposed,crowd_run,1,36,1,750,444.9,8.75,5.95,0.0,15.45,0.0,15.45
Proposed,crowd_run,1,37,1,750,795.5,5.95,7.62,0.0,15.45,0.0,15.45
Proposed,crowd_run,1,38,1,750,664.8,7.62,9.6,0.0,15.45,0.0,15.45
Proposed,crowd_run,1,39,1,750,743.5,9.6,10.35,0.0,15.45,0.0,15.45
Proposed,crowd_run,1,40,1,750,649.3,10.35,6.09,0.0,15.45,0.0,15.45
Proposed,crowd_run,1,41,1,750,598.7,6.09,5.46,0.0,15.45,0.0,15.45
Proposed,crowd_run,1,42,1,750,981.2,5.46,7.06,0.0,15.45,0.0,15.45
Proposed,crowd_run,1,43,1,750,1001.1,7.06,8.8,0.0,15.45,0.0,15.45
Proposed,crowd_run,1,44,0,300,505.3,8.8,7.31,0.0,4.03,11.42,-7.39
Proposed,crowd_run,1,45,1,750,571.6,7.31,7.33,0.0,15.45,11.42,4.03
Proposed,crowd_run,1,46,1,750,594.1,7.33,7.27,0.0,15.45,0.0,15.45
Proposed,crowd_run,1,47,1,750,930.5,7.27,6.78,0.0,15.45,0.0,15.45
Proposed,crowd_run,2,0,0,300,1126.0,1.25,4.0,0.19,4.03,0.0,3.21
Proposed,crowd_run,2,1,1,750,892.4,4.0,4.75,0.0,15.45,11.42,4.03
Proposed,crowd_run,2,2,1,750,941.8,4.75,5.89,0.0,15.45,0.0,15.45
Proposed,crowd_run,2,3,1,750,463.6,5.89,4.0,0.815,15.45,0.0,11.95
Proposed,crowd_run,2,4,0,300,1052.0,4.0,5.68,0.0,4.03,11.42,-7.39
Proposed,crowd_run,2,5,1,750,355.7,5.68,4.0,1.843,15.45,11.42,-3.9
Proposed,crowd_run,2,6,1,750,952.1,4.0,5.67,0.0,15.45,0.0,15.45
Proposed,crowd_run,2,7,1,750,1023.8,5.67,5.72,0.0,15.45,0.0,15.45
Proposed,crowd_run,2,8,1,750,960.6,5.72,4.0,1.473,15.45,0.0,9.12
Proposed,crowd_run,2,9,1,750,955.9,4.0,4.43,0.0,15.45,0.0,15.45
Proposed,crowd_run,2,10,1,750,880.2,4.43,5.6,0.0,15.45,0.0,15.45
Proposed,crowd_run,2,11,1,750,1063.0,5.6,7.27,0.0,15.45,0.0,15.45
Proposed,crowd_run,2,12,1,750,934.7,7.27,7.9,0.0,15.45,0.0,15.45
Proposed,crowd_run,2,13,1,750,994.6,7.9,10.17,0.0,15.45,0.0,15.45
Proposed,crowd_run,2,14,1,750,1000.9,10.17,11.93,0.0,15.45,0.0,15.45
Proposed,crowd_run,2,15,2,1200,858.9,11.93,13.69,0.0,24.75,9.3,15.45
Proposed,crowd_run,2,16,1,750,1103.0,13.69,14.52,0.0,15.45,9.3,6.15
Proposed,crowd_run,2,17,2,1200,966.8,14.52,15.5,0.0,24.75,9.3,15.45
Proposed,crowd_run,2,18,2,1200,810.4,15.5,16.8,0.0,24.75,0.0,24.75
Proposed,crowd_run,2,19,2,1200,971.9,16.8,18.46,0.0,24.75,0.0,24.75
Proposed,crowd_run,2,20,1,750,704.0,18.46,15.03,0.0,15.45,9.3,6.15
Proposed,crowd_run,2,21,1,750,1036.7,15.03,16.03,0.0,15.45,0.0,15.45
Proposed,crowd_run,2,22,2,1200,1087.5,16.03,16.39,0.0,24.75,9.3,15.45
Proposed,crowd_run,2,23,2,1200,1111.3,16.39,15.47,0.0,24.75,0.0,24.75
Proposed,crowd_run,2,24,2,1200,1138.6,15.47,12.15,0.0,24.75,0.0,24.75
Proposed,crowd_run,2,25,2,1200,1073.9,12.15,11.31,0.0,24.75,0.0,24.75
Proposed,crowd_run,2,26,2,1200,1065.4,11.31,11.9,0.0,24.75,0.0,24.75
Proposed,crowd_run,2,27,2,1200,984.5,11.9,9.4,0.0,24.75,0.0,24.75
Proposed,crowd_run,2,28,1,750,824.4,9.4,6.05,0.0,15.45,9.3,6.15
Proposed,crowd_run,2,29,1,750,1037.6,6.05,8.26,0.0,15.45,0.0,15.45
Proposed,crowd_run,2,30,1,750,1055.3,8.26,9.53,0.0,15.45,0.0,15.45
Proposed,crowd_run,2,31,1,750,1126.0,9.53,11.16,0.0,15.45,0.0,15.45
Proposed,crowd_run,2,32,1,750,892.4,11.16,11.25,0.0,15.45,0.0,15.45
Proposed,crowd_run,2,33,2,1200,941.8,11.25,12.42,0.0,24.75,9.3,15.45
Proposed,crowd_run,2,34,2,1200,463.6,12.42,10.82,0.0,24.75,0.0,24.75
Proposed,crowd_run,2,35,1,750,1052.0,10.82,12.96,0.0,15.45,9.3,6.15
Proposed,crowd_run,2,36,1,750,355.7,12.96,8.46,0.0,15.45,0.0,15.45
Proposed,crowd_run,2,37,1,750,952.1,8.46,10.51,0.0,15.45,0.0,15.45
Proposed,crowd_run,2,38,2,1200,1023.8,10.51,12.42,0.0,24.75,9.3,15.45
Proposed,crowd_run,2,39,2,1200,960.6,12.42,12.39,0.0,24.75,0.0,24.75
Proposed,crowd_run,2,40,1,750,955.9,12.39,10.78,0.0,15.45,9.3,6.15
Proposed,crowd_run,2,41,1,750,880.2,10.78,11.63,0.0,15.45,0.0,15.45
Proposed,crowd_run,2,42,1,750,1063.0,11.63,13.42,0.0,15.45,0.0,15.45
Proposed,crowd_run,2,43,2,1200,934.7,13.42,13.54,0.0,24.75,9.3,15.45
Proposed,crowd_run,2,44,1,750,994.6,13.54,10.57,0.0,15.45,9.3,6.15
Proposed,crowd_run,2,45,1,750,1000.9,10.57,12.29,0.0,15.45,0.0,15.45
Proposed,crowd_run,2,46,1,750,858.9,12.29,13.49,0.0,15.45,0.0,15.45
Proposed,crowd_run,2,47,1,750,1103.0,13.49,13.7,0.0,15.45,0.0,15.45
Proposed,crowd_run,3,0,0,300,1070.0,1.09,4.0,0.419,4.03,0.0,2.23
Proposed,crowd_run,3,1,1,750,1465.1,4.0,6.02,0.0,15.45,11.42,4.03
Proposed,crowd_run,3,2,2,1200,835.4,6.02,4.86,0.0,24.75,9.3,15.45
Proposed,crowd_run,3,3,0,300,338.2,4.86,5.18,0.0,4.03,20.72,-16.69
Proposed,crowd_run,3,4,0,300,799.4,5.18,6.13,0.0,4.03,0.0,4.03
Proposed,crowd_run,3,5,1,750,852.7,6.13,6.99,0.0,15.45,11.42,4.03
Proposed,crowd_run,3,6,1,750,608.4,6.99,7.34,0.0,15.45,0.0,15.45
Proposed,crowd_run,3,7,1,750,376.5,7.34,4.0,3.406,15.45,0.0,0.81
Proposed,crowd_run,3,8,0,300,1048.2,4.0,5.37,0.0,4.03,11.42,-7.39
Proposed,crowd_run,3,9,1,750,869.5,5.37,5.44,0.0,15.45,11.42,4.03
Proposed,crowd_run,3,10,1,750,861.3,5.44,6.55,0.0,15.45,0.0,15.45
Proposed,crowd_run,3,11,1,750,846.7,6.55,7.63,0.0,15.45,0.0,15.45
Proposed,crowd_run,3,12,1,750,598.8,7.63,6.35,0.0,15.45,0.0,15.45
Proposed,crowd_run,3,13,1,750,608.7,6.35,7.53,0.0,15.45,0.0,15.45
Proposed,crowd_run,3,14,1,750,797.1,7.53,8.72,0.0,15.45,0.0,15.45
Proposed,crowd_run,3,15,1,750,1016.9,8.72,11.54,0.0,15.45,0.0,15.45
Proposed,crowd_run,3,16,1,750,1018.2,11.54,12.1,0.0,15.45,0.0,15.45
Proposed,crowd_run,3,17,2,1200,1221.8,12.1,13.71,0.0,24.75,9.3,15.45
Proposed,crowd_run,3,18,2,1200,1244.0,13.71,15.95,0.0,24.75,0.0,24.75
Proposed,crowd_run,3,19,2,1200,967.8,15.95,17.6,0.0,24.75,0.0,24.75
Proposed,crowd_run,3,20,1,750,1259.1,17.6,17.45,0.0,15.45,9.3,6.15
