Method,Video,Episode,Chunk,Action_proposed,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff,Rebuf_diff,Action_match
Proposed,bigbuckbunny,9,0,0,300,1125.3,1.22,4.0,0.644,66.58,0.0,63.81,1,750,3.436,83.73,68.95,-5.140000000000001,-2.792,0
Proposed,bigbuckbunny,9,1,0,300,956.1,4.0,6.52,0.0,66.58,0.0,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,9,2,2,1200,823.4,6.52,6.17,0.0,90.34,23.76,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,9,3,1,750,1207.6,6.17,8.15,0.0,83.73,6.61,77.12,2,1200,0.0,90.34,83.73,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,9,4,2,1200,1173.0,8.15,7.44,0.0,90.34,6.61,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,9,5,2,1200,1203.8,7.44,9.48,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,9,6,2,1200,1089.3,9.48,11.32,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,9,7,2,1200,1211.6,11.32,12.98,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,9,8,2,1200,1178.5,12.98,12.76,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,9,9,2,1200,1006.7,12.76,14.42,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,9,10,2,1200,1247.8,14.42,16.59,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,9,11,2,1200,763.9,16.59,16.22,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,9,12,2,1200,1168.9,16.22,13.21,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,9,13,2,1200,1211.6,13.21,12.74,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,9,14,2,1200,969.1,12.74,13.31,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,9,15,2,1200,1127.2,13.31,14.03,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,9,16,2,1200,1159.4,14.03,10.69,0.0,90.34,0.0,90.34,1,750,0.0,83.73,77.12,13.219999999999999,0.0,0
Proposed,bigbuckbunny,9,17,2,1200,561.7,10.69,6.54,0.0,90.34,0.0,90.34,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,9,18,0,300,1222.0,6.54,9.22,0.0,66.58,23.76,42.82,1,750,0.0,83.73,83.73,-40.910000000000004,0.0,0
Proposed,bigbuckbunny,9,19,2,1200,1103.6,9.22,9.03,0.0,90.34,23.76,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,9,20,1,750,1120.9,9.03,8.63,0.0,83.73,6.61,77.12,1,750,0.0,83.73,83.73,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,9,21,2,1200,1012.5,8.63,8.53,0.0,90.34,6.61,83.73,1,750,0.0,83.73,83.73,0.0,0.0,0
Proposed,bigbuckbunny,9,22,2,1200,1122.2,8.53,9.88,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,83.73,6.609999999999999,0.0,1
Proposed,bigbuckbunny,9,23,2,1200,972.2,9.88,11.01,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,9,24,2,1200,917.8,11.01,8.36,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,9,25,2,1200,1228.1,8.36,10.22,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,9,26,2,1200,1187.8,10.22,11.68,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,9,27,2,1200,983.4,11.68,12.72,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,9,28,2,1200,1268.5,12.72,12.92,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,9,29,2,1200,1089.4,12.92,14.2,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,9,30,2,1200,660.9,14.2,13.28,0.0,90.34,0.0,90.34,1,750,0.0,83.73,77.12,13.219999999999999,0.0,0
Proposed,bigbuckbunny,9,31,2,1200,380.2,13.28,9.11,0.0,90.34,0.0,90.34,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,9,32,0,300,1075.2,9.11,11.5,0.0,66.58,23.76,42.82,1,750,0.0,83.73,83.73,-40.910000000000004,0.0,0
Proposed,bigbuckbunny,9,33,0,300,113.5,11.5,6.37,0.0,66.58,0.0,66.58,0,300,0.0,66.58,49.43,17.15,0.0,1
Proposed,bigbuckbunny,9,34,0,300,1047.7,6.37,9.08,0.0,66.58,0.0,66.58,1,750,0.0,83.73,66.58,0.0,0.0,0
Proposed,bigbuckbunny,9,35,2,1200,711.3,9.08,7.12,0.0,90.34,23.76,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,9,36,0,300,569.9,7.12,5.94,0.0,66.58,23.76,42.82,1,750,0.0,83.73,83.73,-40.910000000000004,0.0,0
Proposed,bigbuckbunny,9,37,1,750,1169.5,5.94,8.06,0.0,83.73,17.15,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,1
Proposed,bigbuckbunny,9,38,2,1200,1241.1,8.06,7.6,0.0,90.34,6.61,83.73,1,750,0.0,83.73,83.73,0.0,0.0,0
Proposed,bigbuckbunny,9,39,2,1200,1033.7,7.6,6.37,0.0,90.34,0.0,90.34,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,9,40,0,300,994.4,6.37,8.22,0.0,66.58,23.76,42.82,1,750,0.0,83.73,83.73,-40.910000000000004,0.0,0
Proposed,bigbuckbunny,9,41,0,300,298.9,8.22,9.29,0.0,66.58,0.0,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,9,42,0,300,1043.3,9.29,12.17,0.0,66.58,0.0,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,9,43,1,750,265.1,12.17,8.87,0.0,83.73,17.15,66.58,1,750,0.612,83.73,81.1,-14.519999999999996,-0.612,1
Proposed,bigbuckbunny,9,44,0,300,992.9,8.87,11.18,0.0,66.58,17.15,49.43,1,750,0.225,83.73,82.76,-33.330000000000005,-0.225,0
Proposed,bigbuckbunny,9,45,2,1200,921.1,11.18,12.61,0.0,90.34,23.76,66.58,2,1200,0.0,90.34,83.73,-17.150000000000006,0.0,1
Proposed,bigbuckbunny,9,46,2,1200,629.3,12.61,11.34,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,9,47,2,1200,945.5,11.34,13.09,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,10,0,0,300,956.3,1.02,4.0,1.171,66.58,0.0,61.54,1,750,4.457,83.73,64.57,-3.029999999999994,-3.2859999999999996,0
Proposed,bigbuckbunny,10,1,0,300,1160.2,4.0,6.78,0.0,66.58,0.0,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,10,2,2,1200,1012.1,6.78,7.24,0.0,90.34,23.76,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,10,3,2,1200,1129.0,7.24,7.78,0.0,90.34,0.0,90.34,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,10,4,1,750,847.8,7.78,7.71,0.0,83.73,6.61,77.12,1,750,0.0,83.73,83.73,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,10,5,2,1200,792.3,7.71,8.73,0.0,90.34,6.61,83.73,1,750,0.0,83.73,83.73,0.0,0.0,0
Proposed,bigbuckbunny,10,6,2,1200,471.8,8.73,7.73,0.0,90.34,0.0,90.34,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,10,7,1,750,893.2,7.73,9.76,0.0,83.73,6.61,77.12,1,750,0.0,83.73,83.73,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,10,8,2,1200,1029.0,9.76,8.92,0.0,90.34,6.61,83.73,1,750,0.0,83.73,83.73,0.0,0.0,0
Proposed,bigbuckbunny,10,9,2,1200,528.2,8.92,8.45,0.0,90.34,0.0,90.34,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,10,10,2,1200,754.5,8.45,9.42,0.0,90.34,0.0,90.34,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,10,11,2,1200,815.3,9.42,9.33,0.0,90.34,0.0,90.34,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,10,12,0,300,721.2,9.33,10.49,0.0,66.58,23.76,42.82,1,750,0.0,83.73,83.73,-40.910000000000004,0.0,0
Proposed,bigbuckbunny,10,13,1,750,534.2,10.49,8.16,0.0,83.73,17.15,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,1
Proposed,bigbuckbunny,10,14,1,750,587.3,8.16,8.62,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,10,15,2,1200,713.5,8.62,7.44,0.0,90.34,6.61,83.73,1,750,0.0,83.73,83.73,0.0,0.0,0
Proposed,bigbuckbunny,10,16,0,300,503.6,7.44,7.21,0.0,66.58,23.76,42.82,1,750,0.0,83.73,83.73,-40.910000000000004,0.0,0
Proposed,bigbuckbunny,10,17,0,300,282.3,7.21,7.16,0.0,66.58,0.0,66.58,1,750,1.63,83.73,76.72,-10.14,-1.63,0
Proposed,bigbuckbunny,10,18,0,300,343.5,7.16,6.49,0.0,66.58,0.0,66.58,1,750,7.675,83.73,50.73,15.850000000000001,-7.675,0
Proposed,bigbuckbunny,10,19,0,300,533.8,6.49,8.32,0.0,66.58,0.0,66.58,1,750,1.417,83.73,77.64,-11.060000000000002,-1.417,0
Proposed,bigbuckbunny,10,20,0,300,775.6,8.32,9.78,0.0,66.58,0.0,66.58,1,750,2.354,83.73,73.61,-7.030000000000001,-2.354,0
Proposed,bigbuckbunny,10,21,2,1200,576.4,9.78,6.56,0.0,90.34,23.76,66.58,1,750,0.511,83.73,81.53,-14.950000000000003,-0.511,0
Proposed,bigbuckbunny,10,22,1,750,502.9,6.56,6.87,0.0,83.73,6.61,77.12,1,750,0.0,83.73,83.73,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,10,23,1,750,487.7,6.87,7.29,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,10,24,0,300,400.4,7.29,7.48,0.0,66.58,17.15,49.43,1,750,4.794,83.73,63.12,-13.689999999999998,-4.794,0
Proposed,bigbuckbunny,10,25,1,750,446.7,7.48,7.8,0.0,83.73,17.15,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,1
Proposed,bigbuckbunny,10,26,1,750,1006.1,7.8,9.93,0.0,83.73,0.0,83.73,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,10,27,2,1200,845.8,9.93,10.49,0.0,90.34,6.61,83.73,1,750,0.0,83.73,83.73,0.0,0.0,0
Proposed,bigbuckbunny,10,28,2,1200,633.0,10.49,6.88,0.0,90.34,0.0,90.34,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,10,29,2,1200,1261.3,6.88,8.53,0.0,90.34,0.0,90.34,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,10,30,2,1200,1113.3,8.53,9.6,0.0,90.34,0.0,90.34,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,10,31,2,1200,596.7,9.6,8.4,0.0,90.34,0.0,90.34,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,10,32,0,300,627.1,8.4,9.64,0.0,66.58,23.76,42.82,1,750,0.0,83.73,83.73,-40.910000000000004,0.0,0
Proposed,bigbuckbunny,10,33,2,1200,882.9,9.64,8.95,0.0,90.34,23.76,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,10,34,2,1200,1234.7,8.95,8.57,0.0,90.34,0.0,90.34,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,10,35,2,1200,1061.1,8.57,8.58,0.0,90.34,0.0,90.34,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,10,36,0,300,972.2,8.58,9.54,0.0,66.58,23.76,42.82,1,750,0.0,83.73,83.73,-40.910000000000004,0.0,0
Proposed,bigbuckbunny,10,37,2,1200,682.0,9.54,8.38,0.0,90.34,23.76,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,10,38,1,750,609.2,8.38,6.7,0.0,83.73,6.61,77.12,1,750,0.0,83.73,83.73,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,10,39,0,300,468.4,6.7,7.81,0.0,66.58,17.15,49.43,1,750,0.0,83.73,83.73,-34.300000000000004,0.0,0
Proposed,bigbuckbunny,10,40,0,300,1047.2,7.81,9.77,0.0,66.58,0.0,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,10,41,2,1200,819.8,9.77,9.5,0.0,90.34,23.76,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,10,42,1,750,534.5,9.5,8.03,0.0,83.73,6.61,77.12,1,750,0.0,83.73,83.73,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,10,43,2,1200,669.7,8.03,7.41,0.0,90.34,6.61,83.73,1,750,0.0,83.73,83.73,0.0,0.0,0
Proposed,bigbuckbunny,10,44,0,300,762.5,7.41,9.21,0.0,66.58,23.76,42.82,1,750,0.0,83.73,83.73,-40.910000000000004,0.0,0
Proposed,bigbuckbunny,10,45,2,1200,468.7,9.21,8.17,0.0,90.34,23.76,66.58,2,1200,0.455,90.34,81.77,-15.189999999999998,-0.455,1
Proposed,bigbuckbunny,10,46,1,750,706.1,8.17,9.23,0.0,83.73,6.61,77.12,2,1200,0.698,90.34,87.34,-10.219999999999999,-0.698,0
Proposed,bigbuckbunny,10,47,2,1200,703.9,9.23,10.2,0.0,90.34,6.61,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,11,0,0,300,897.2,1.75,4.0,0.586,66.58,0.0,64.06,1,750,4.088,83.73,66.15,-2.0900000000000034,-3.5020000000000002,0
Proposed,bigbuckbunny,11,1,0,300,950.5,4.0,6.51,0.0,66.58,0.0,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,11,2,2,1200,950.5,6.51,6.75,0.0,90.34,23.76,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,11,3,2,1200,950.5,6.75,6.63,0.0,90.34,0.0,90.34,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,4,1,750,950.5,6.63,7.0,0.0,83.73,6.61,77.12,1,750,0.0,83.73,83.73,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,11,5,2,1200,950.5,7.0,8.52,0.0,90.34,6.61,83.73,2,1200,0.0,90.34,83.73,0.0,0.0,1
Proposed,bigbuckbunny,11,6,2,1200,950.5,8.52,10.04,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,7,2,1200,950.5,10.04,11.06,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,8,2,1200,941.2,11.06,9.78,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,9,2,1200,950.5,9.78,11.29,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,10,2,1200,950.5,11.29,12.89,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,11,2,1200,950.5,12.89,13.38,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,12,2,1200,950.5,13.38,8.76,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,13,2,1200,1142.9,8.76,8.02,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,14,2,1200,1132.1,8.02,9.08,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,15,2,1200,1142.9,9.08,9.85,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,16,2,1200,1142.9,9.85,6.4,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,17,2,1200,1142.9,6.4,6.4,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,18,1,750,1142.9,6.4,6.89,0.0,83.73,6.61,77.12,2,1200,0.0,90.34,90.34,-13.219999999999999,0.0,0
Proposed,bigbuckbunny,11,19,2,1200,1142.9,6.89,6.84,0.0,90.34,6.61,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,11,20,1,750,1142.9,6.84,6.53,0.0,83.73,6.61,77.12,2,1200,1.44,90.34,84.15,-7.030000000000001,-1.44,0
Proposed,bigbuckbunny,11,21,2,1200,1142.9,6.53,6.89,0.0,90.34,6.61,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,11,22,2,1200,1142.9,6.89,8.29,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,23,2,1200,1132.1,8.29,9.82,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,24,2,1200,1081.1,9.82,8.18,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,25,2,1200,1132.1,8.18,9.85,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,26,2,1200,1142.9,9.85,11.21,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,27,2,1200,1132.1,11.21,12.64,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,28,2,1200,1132.1,12.64,12.39,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,29,2,1200,1132.1,12.39,13.77,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,30,2,1200,1142.9,13.77,14.92,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,31,2,1200,1132.1,14.92,16.18,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,32,2,1200,1132.1,16.18,14.08,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,33,2,1200,1142.9,14.08,14.45,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,34,2,1200,1132.1,14.45,13.68,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,35,2,1200,1132.1,13.68,13.94,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,36,1,750,897.2,13.94,9.71,0.0,83.73,6.61,77.12,1,750,0.0,83.73,77.12,0.0,0.0,1
Proposed,bigbuckbunny,11,37,2,1200,849.6,9.71,9.56,0.0,90.34,6.61,83.73,1,750,0.0,83.73,83.73,0.0,0.0,0
Proposed,bigbuckbunny,11,38,2,1200,849.6,9.56,7.05,0.0,90.34,0.0,90.34,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,39,1,750,849.6,7.05,7.07,0.0,83.73,6.61,77.12,1,750,0.0,83.73,83.73,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,11,40,0,300,849.6,7.07,8.55,0.0,66.58,17.15,49.43,1,750,0.0,83.73,83.73,-34.300000000000004,0.0,0
Proposed,bigbuckbunny,11,41,2,1200,849.6,8.55,8.43,0.0,90.34,23.76,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,11,42,2,1200,842.1,8.43,6.87,0.0,90.34,0.0,90.34,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,43,2,1200,849.6,6.87,7.23,0.0,90.34,0.0,90.34,2,1200,0.0,90.34,83.73,6.609999999999999,0.0,1
Proposed,bigbuckbunny,11,44,1,750,849.6,7.23,6.29,0.0,83.73,6.61,77.12,2,1200,0.0,90.34,90.34,-13.219999999999999,0.0,0
Proposed,bigbuckbunny,11,45,2,1200,849.6,6.29,7.51,0.0,90.34,6.61,83.73,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,11,46,2,1200,849.6,7.51,7.61,0.0,90.34,0.0,90.34,3,1850,0.148,95.49,89.7,0.6400000000000006,-0.148,0
Proposed,bigbuckbunny,11,47,2,1200,981.8,7.61,9.43,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,0,0,300,2007.9,2.87,5.82,0.0,66.58,0.0,66.58,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,12,1,1,750,1395.2,5.82,7.29,0.0,83.73,17.15,66.58,2,1200,0.0,90.34,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,12,2,2,1200,2358.6,7.29,9.77,0.0,90.34,6.61,83.73,3,1850,0.0,95.49,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,12,3,2,1200,2468.0,9.77,12.19,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,4,2,1200,2610.3,12.19,14.07,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,5,2,1200,2198.4,14.07,17.0,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,6,2,1200,572.6,17.0,16.88,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,7,2,1200,1499.7,16.88,19.0,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,8,2,1200,2169.6,19.0,20.7,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,9,2,1200,2152.6,20.7,23.61,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,10,2,1200,2287.1,23.61,26.61,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,11,2,1200,2466.3,26.61,29.26,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,12,2,1200,2266.4,29.26,29.64,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,13,2,1200,1537.7,29.64,30.0,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,14,2,1200,1248.8,30.0,30.0,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,15,2,1200,1320.5,30.0,30.0,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,16,2,1200,2039.5,30.0,29.83,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,17,2,1200,1727.0,29.83,30.0,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,18,2,1200,2008.2,30.0,30.0,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,19,2,1200,1118.6,30.0,29.86,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,20,2,1200,2713.9,29.86,30.0,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,21,2,1200,1221.6,30.0,30.0,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,22,2,1200,1530.8,30.0,30.0,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,23,2,1200,1724.2,30.0,30.0,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,24,2,1200,3270.2,30.0,30.0,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,25,2,1200,1536.6,30.0,30.0,0.0,90.34,0.0,90.34,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
