Method,Video,Episode,Chunk,Action,Applied_Action,Bitrate_kbps,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s,VMAF,Smooth_Penalty,Step_QoE,Shield_Intervened,Shield_Rate
Proposed,bigbuckbunny,0,19,2,2,1200,971.9,7.27,8.72,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,0,20,2,2,1200,704.0,8.72,4.51,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,0,21,2,2,1200,1036.7,4.51,4.14,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,0,22,2,2,1200,1087.5,4.14,4.77,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,0,23,2,2,1200,1111.3,4.77,5.44,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,0,24,2,2,1200,1138.6,5.44,4.0,2.668,90.34,0.0,78.87,0,0.0
Proposed,bigbuckbunny,0,25,2,2,1200,1073.9,4.0,4.55,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,0,26,2,2,1200,1065.4,4.55,4.0,0.252,90.34,0.0,89.26,0,0.0
Proposed,bigbuckbunny,0,27,2,2,1200,984.5,4.0,4.0,0.459,90.34,0.0,88.37,0,0.0
Proposed,bigbuckbunny,0,28,2,2,1200,824.4,4.0,4.0,6.723,90.34,0.0,61.43,0,0.0
Proposed,bigbuckbunny,0,29,2,2,1200,1037.6,4.0,4.0,1.678,90.34,0.0,83.13,0,0.0
Proposed,bigbuckbunny,0,30,2,2,1200,1055.3,4.0,4.0,1.144,90.34,0.0,85.42,0,0.0
Proposed,bigbuckbunny,0,31,2,2,1200,1126.0,4.0,4.0,0.383,90.34,0.0,88.69,0,0.0
Proposed,bigbuckbunny,0,32,2,2,1200,892.4,4.0,4.0,2.655,90.34,0.0,78.93,0,0.0
Proposed,bigbuckbunny,0,33,2,2,1200,941.8,4.0,4.35,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,0,34,2,2,1200,463.6,4.35,4.21,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,0,35,2,2,1200,1052.0,4.21,5.13,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,0,36,2,2,1200,355.7,5.13,4.0,7.273,90.34,0.0,59.06,0,0.0
Proposed,bigbuckbunny,0,37,2,2,1200,952.1,4.0,5.93,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,0,38,2,2,1200,1023.8,5.93,6.94,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,0,39,2,2,1200,960.6,6.94,8.71,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,0,40,2,2,1200,955.9,8.71,5.8,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,0,41,2,2,1200,880.2,5.8,5.61,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,0,42,2,2,1200,1063.0,5.61,6.16,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,0,43,2,2,1200,934.7,6.16,6.91,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,0,44,2,2,1200,994.6,6.91,4.0,4.018,90.34,0.0,73.06,0,0.0
Proposed,bigbuckbunny,0,45,2,2,1200,1000.9,4.0,4.0,1.658,90.34,0.0,83.21,0,0.0
Proposed,bigbuckbunny,0,46,2,2,1200,858.9,4.0,4.0,4.191,90.34,0.0,72.32,0,0.0
Proposed,bigbuckbunny,0,47,2,2,1200,1103.0,4.0,4.0,0.903,90.34,0.0,86.46,0,0.0
Proposed,bigbuckbunny,1,0,2,2,1200,587.0,2.88,4.0,8.788,90.34,0.0,52.55,0,0.0
Proposed,bigbuckbunny,1,1,2,2,1200,787.1,4.0,4.0,0.095,90.34,0.0,89.93,0,0.0
Proposed,bigbuckbunny,1,2,2,2,1200,677.6,4.0,4.0,4.454,90.34,0.0,71.19,0,0.0
Proposed,bigbuckbunny,1,3,2,2,1200,650.6,4.0,4.0,2.713,90.34,0.0,78.67,0,0.0
Proposed,bigbuckbunny,1,4,0,0,300,725.7,4.0,4.87,0.0,66.58,23.76,42.82,0,0.0
Proposed,bigbuckbunny,1,5,2,2,1200,824.8,4.87,4.75,0.0,90.34,23.76,66.58,0,0.0
Proposed,bigbuckbunny,1,6,2,2,1200,252.3,4.75,4.0,18.628,90.34,0.0,10.24,0,0.0
Proposed,bigbuckbunny,1,7,0,0,300,761.1,4.0,5.72,0.0,66.58,23.76,42.82,0,0.0
Proposed,bigbuckbunny,1,8,2,2,1200,502.5,5.72,4.0,11.712,90.34,23.76,16.22,0,0.0
Proposed,bigbuckbunny,1,9,2,2,1200,618.3,4.0,4.0,2.674,90.34,0.0,78.84,0,0.0
Proposed,bigbuckbunny,1,10,2,2,1200,583.5,4.0,4.0,5.909,90.34,0.0,64.93,0,0.0
Proposed,bigbuckbunny,1,11,2,2,1200,488.0,4.0,4.0,4.027,90.34,0.0,73.02,0,0.0
Proposed,bigbuckbunny,1,12,0,0,300,778.7,4.0,5.95,0.0,66.58,23.76,42.82,0,0.0
Proposed,bigbuckbunny,1,13,2,2,1200,653.2,5.95,4.0,0.001,90.34,23.76,66.58,0,0.0
Proposed,bigbuckbunny,1,14,2,2,1200,587.3,4.0,4.29,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,1,15,2,2,1200,472.8,4.29,4.0,0.934,90.34,0.0,86.33,0,0.0
Proposed,bigbuckbunny,1,16,2,2,1200,790.7,4.0,4.0,2.78,90.34,0.0,78.39,0,0.0
Proposed,bigbuckbunny,1,17,2,2,1200,576.4,4.0,4.0,0.248,90.34,0.0,89.28,0,0.0
Proposed,bigbuckbunny,1,18,2,2,1200,793.4,4.0,4.0,0.47,90.34,0.0,88.32,0,0.0
Proposed,bigbuckbunny,1,19,2,2,1200,446.8,4.0,4.0,1.561,90.34,0.0,83.63,0,0.0
Proposed,bigbuckbunny,1,20,0,0,300,561.7,4.0,5.43,0.0,66.58,23.76,42.82,0,0.0
Proposed,bigbuckbunny,1,21,2,2,1200,529.7,5.43,4.0,3.12,90.34,23.76,53.16,0,0.0
Proposed,bigbuckbunny,1,22,2,2,1200,362.6,4.0,4.0,6.099,90.34,0.0,64.12,0,0.0
Proposed,bigbuckbunny,1,23,2,2,1200,712.6,4.0,4.0,1.193,90.34,0.0,85.21,0,0.0
Proposed,bigbuckbunny,1,24,0,0,300,475.3,4.0,4.0,0.859,66.58,23.76,39.13,0,0.0
Proposed,bigbuckbunny,1,25,2,2,1200,474.9,4.0,4.0,3.805,90.34,23.76,50.22,0,0.0
Proposed,bigbuckbunny,1,26,2,2,1200,616.4,4.0,4.0,4.299,90.34,0.0,71.86,0,0.0
Proposed,bigbuckbunny,1,27,2,2,1200,428.1,4.0,4.0,6.255,90.34,0.0,63.44,0,0.0
Proposed,bigbuckbunny,1,28,0,0,300,475.6,4.0,4.0,0.647,66.58,23.76,40.04,0,0.0
Proposed,bigbuckbunny,1,29,0,0,300,809.7,4.0,6.18,0.0,66.58,0.0,66.58,0,0.0
Proposed,bigbuckbunny,1,30,2,2,1200,699.9,6.18,4.0,1.574,90.34,23.76,59.81,0,0.0
Proposed,bigbuckbunny,1,31,2,2,1200,420.5,4.0,4.0,7.738,90.34,0.0,57.07,0,0.0
Proposed,bigbuckbunny,1,32,0,0,300,473.9,4.0,4.87,0.0,66.58,23.76,42.82,0,0.0
Proposed,bigbuckbunny,1,33,2,2,1200,654.6,4.87,4.0,0.378,90.34,23.76,64.96,0,0.0
Proposed,bigbuckbunny,1,34,2,2,1200,689.7,4.0,5.22,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,1,35,2,2,1200,677.2,5.22,4.43,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,1,36,2,2,1200,444.9,4.43,4.0,5.486,90.34,0.0,66.75,0,0.0
Proposed,bigbuckbunny,1,37,2,2,1200,795.5,4.0,5.52,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,1,38,2,2,1200,664.8,5.52,4.91,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,1,39,2,2,1200,743.5,4.91,6.03,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,1,40,2,2,1200,649.3,6.03,4.0,4.134,90.34,0.0,72.56,0,0.0
Proposed,bigbuckbunny,1,41,2,2,1200,598.7,4.0,4.0,2.168,90.34,0.0,81.02,0,0.0
Proposed,bigbuckbunny,1,42,2,2,1200,981.2,4.0,4.27,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,1,43,2,2,1200,1001.1,4.27,5.23,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,1,44,2,2,1200,505.3,5.23,4.0,16.282,90.34,0.0,20.33,0,0.0
Proposed,bigbuckbunny,1,45,2,2,1200,571.6,4.0,4.0,5.907,90.34,0.0,64.94,0,0.0
Proposed,bigbuckbunny,1,46,0,0,300,594.1,4.0,5.04,0.0,66.58,23.76,42.82,0,0.0
Proposed,bigbuckbunny,1,47,2,2,1200,930.5,5.04,4.0,0.773,90.34,23.76,63.26,0,0.0
Proposed,bigbuckbunny,2,0,2,2,1200,1126.0,1.25,4.0,4.835,90.34,0.0,69.55,0,0.0
Proposed,bigbuckbunny,2,1,2,2,1200,892.4,4.0,4.39,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,2,2,2,1200,941.8,4.39,4.0,1.694,90.34,0.0,83.05,0,0.0
Proposed,bigbuckbunny,2,3,2,2,1200,463.6,4.0,4.0,5.42,90.34,0.0,67.03,0,0.0
Proposed,bigbuckbunny,2,4,0,0,300,1052.0,4.0,5.84,0.0,66.58,23.76,42.82,0,0.0
Proposed,bigbuckbunny,2,5,2,2,1200,355.7,5.84,4.0,3.719,90.34,23.76,50.59,0,0.0
Proposed,bigbuckbunny,2,6,0,0,300,952.1,4.0,6.45,0.0,66.58,23.76,42.82,0,0.0
Proposed,bigbuckbunny,2,7,2,2,1200,1023.8,6.45,4.0,0.317,90.34,23.76,65.22,0,0.0
Proposed,bigbuckbunny,2,8,2,2,1200,960.6,4.0,4.0,5.121,90.34,0.0,68.32,0,0.0
Proposed,bigbuckbunny,2,9,2,2,1200,955.9,4.0,4.0,0.317,90.34,0.0,88.98,0,0.0
Proposed,bigbuckbunny,2,10,2,2,1200,880.2,4.0,4.0,2.569,90.34,0.0,79.29,0,0.0
Proposed,bigbuckbunny,2,11,2,2,1200,1063.0,4.0,4.31,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,12,2,2,1200,934.7,4.31,4.0,2.524,90.34,0.0,79.49,0,0.0
Proposed,bigbuckbunny,2,13,2,2,1200,994.6,4.0,4.09,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,14,2,2,1200,1000.9,4.09,5.92,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,15,2,2,1200,858.9,5.92,7.04,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,16,2,2,1200,1103.0,7.04,6.18,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,17,2,2,1200,966.8,6.18,7.65,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,18,2,2,1200,810.4,7.65,7.27,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,19,2,2,1200,971.9,7.27,8.72,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,20,2,2,1200,704.0,8.72,4.51,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,21,2,2,1200,1036.7,4.51,4.14,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,22,2,2,1200,1087.5,4.14,4.77,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,23,2,2,1200,1111.3,4.77,5.44,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,24,2,2,1200,1138.6,5.44,4.0,2.668,90.34,0.0,78.87,0,0.0
Proposed,bigbuckbunny,2,25,2,2,1200,1073.9,4.0,4.55,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,26,2,2,1200,1065.4,4.55,4.0,0.252,90.34,0.0,89.26,0,0.0
Proposed,bigbuckbunny,2,27,2,2,1200,984.5,4.0,4.0,0.459,90.34,0.0,88.37,0,0.0
Proposed,bigbuckbunny,2,28,2,2,1200,824.4,4.0,4.0,6.723,90.34,0.0,61.43,0,0.0
Proposed,bigbuckbunny,2,29,2,2,1200,1037.6,4.0,4.0,1.678,90.34,0.0,83.13,0,0.0
Proposed,bigbuckbunny,2,30,2,2,1200,1055.3,4.0,4.0,1.144,90.34,0.0,85.42,0,0.0
Proposed,bigbuckbunny,2,31,2,2,1200,1126.0,4.0,4.0,0.383,90.34,0.0,88.69,0,0.0
Proposed,bigbuckbunny,2,32,2,2,1200,892.4,4.0,4.0,2.655,90.34,0.0,78.93,0,0.0
Proposed,bigbuckbunny,2,33,2,2,1200,941.8,4.0,4.35,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,34,2,2,1200,463.6,4.35,4.21,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,35,2,2,1200,1052.0,4.21,5.13,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,36,2,2,1200,355.7,5.13,4.0,7.273,90.34,0.0,59.06,0,0.0
Proposed,bigbuckbunny,2,37,2,2,1200,952.1,4.0,5.93,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,38,2,2,1200,1023.8,5.93,6.94,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,39,2,2,1200,960.6,6.94,8.71,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,40,2,2,1200,955.9,8.71,5.8,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,41,2,2,1200,880.2,5.8,5.61,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,42,2,2,1200,1063.0,5.61,6.16,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,43,2,2,1200,934.7,6.16,6.91,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,2,44,2,2,1200,994.6,6.91,4.0,4.018,90.34,0.0,73.06,0,0.0
Proposed,bigbuckbunny,2,45,2,2,1200,1000.9,4.0,4.0,1.658,90.34,0.0,83.21,0,0.0
Proposed,bigbuckbunny,2,46,2,2,1200,858.9,4.0,4.0,4.191,90.34,0.0,72.32,0,0.0
Proposed,bigbuckbunny,2,47,2,2,1200,1103.0,4.0,4.0,0.903,90.34,0.0,86.46,0,0.0
Proposed,bigbuckbunny,3,0,2,2,1200,1070.0,1.09,4.0,5.307,90.34,0.0,67.52,0,0.0
Proposed,bigbuckbunny,3,1,2,2,1200,1465.1,4.0,5.8,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,2,2,2,1200,835.4,5.8,4.0,1.057,90.34,0.0,85.79,0,0.0
Proposed,bigbuckbunny,3,3,2,2,1200,338.2,4.0,4.0,8.915,90.34,0.0,52.0,0,0.0
Proposed,bigbuckbunny,3,4,0,0,300,799.4,4.0,5.16,0.0,66.58,23.76,42.82,0,0.0
Proposed,bigbuckbunny,3,5,2,2,1200,852.7,5.16,5.17,0.0,90.34,23.76,66.58,0,0.0
Proposed,bigbuckbunny,3,6,2,2,1200,608.4,5.17,4.0,4.523,90.34,0.0,70.89,0,0.0
Proposed,bigbuckbunny,3,7,2,2,1200,376.5,4.0,4.0,14.407,90.34,0.0,28.39,0,0.0
Proposed,bigbuckbunny,3,8,0,0,300,1048.2,4.0,5.91,0.0,66.58,23.76,42.82,0,0.0
Proposed,bigbuckbunny,3,9,2,2,1200,869.5,5.91,5.16,0.0,90.34,23.76,66.58,0,0.0
Proposed,bigbuckbunny,3,10,2,2,1200,861.3,5.16,4.0,1.549,90.34,0.0,83.68,0,0.0
Proposed,bigbuckbunny,3,11,2,2,1200,846.7,4.0,4.0,0.627,90.34,0.0,87.65,0,0.0
Proposed,bigbuckbunny,3,12,2,2,1200,598.8,4.0,4.0,6.675,90.34,0.0,61.64,0,0.0
Proposed,bigbuckbunny,3,13,2,2,1200,608.7,4.0,4.0,2.383,90.34,0.0,80.09,0,0.0
Proposed,bigbuckbunny,3,14,2,2,1200,797.1,4.0,5.27,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,15,2,2,1200,1016.9,5.27,6.84,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,16,2,2,1200,1018.2,6.84,5.57,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,17,2,2,1200,1221.8,5.57,7.57,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,18,2,2,1200,1244.0,7.57,8.72,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,19,2,2,1200,967.8,8.72,10.15,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,20,2,2,1200,1259.1,10.15,9.56,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,21,2,2,1200,1059.4,9.56,9.29,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,22,2,2,1200,1076.0,9.29,9.88,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,23,2,2,1200,1209.8,9.88,10.83,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,24,2,2,1200,901.4,10.83,4.58,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,25,2,2,1200,854.8,4.58,4.24,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,26,2,2,1200,839.1,4.24,4.0,1.853,90.34,0.0,82.37,0,0.0
Proposed,bigbuckbunny,3,27,2,2,1200,1088.7,4.0,4.0,0.032,90.34,0.0,90.2,0,0.0
Proposed,bigbuckbunny,3,28,2,2,1200,1224.0,4.0,4.0,3.222,90.34,0.0,76.49,0,0.0
Proposed,bigbuckbunny,3,29,2,2,1200,1011.0,4.0,4.0,1.827,90.34,0.0,82.48,0,0.0
Proposed,bigbuckbunny,3,30,2,2,1200,1048.2,4.0,4.0,1.178,90.34,0.0,85.27,0,0.0
Proposed,bigbuckbunny,3,31,2,2,1200,1045.6,4.0,4.0,0.72,90.34,0.0,87.24,0,0.0
Proposed,bigbuckbunny,3,32,2,2,1200,876.3,4.0,4.0,2.777,90.34,0.0,78.4,0,0.0
Proposed,bigbuckbunny,3,33,2,2,1200,824.0,4.0,4.0,0.166,90.34,0.0,89.62,0,0.0
Proposed,bigbuckbunny,3,34,2,2,1200,1157.6,4.0,6.34,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,35,2,2,1200,894.8,6.34,6.72,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,36,2,2,1200,1077.9,6.72,6.63,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,37,2,2,1200,1041.8,6.63,8.74,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,38,2,2,1200,1157.7,8.74,10.09,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,39,2,2,1200,1092.3,10.09,12.13,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,40,2,2,1200,948.7,12.13,9.17,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,41,2,2,1200,1176.1,9.17,10.03,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,42,2,2,1200,954.2,10.03,10.2,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,43,2,2,1200,1010.0,10.2,11.19,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,3,44,2,2,1200,904.9,11.19,4.0,0.827,90.34,0.0,86.78,0,0.0
Proposed,bigbuckbunny,3,45,2,2,1200,896.6,4.0,4.0,2.316,90.34,0.0,80.38,0,0.0
Proposed,bigbuckbunny,3,46,2,2,1200,742.8,4.0,4.0,5.471,90.34,0.0,66.81,0,0.0
Proposed,bigbuckbunny,3,47,2,2,1200,427.9,4.0,4.0,8.64,90.34,0.0,53.19,0,0.0
Proposed,bigbuckbunny,4,0,2,2,1200,891.0,1.78,4.0,5.907,90.34,0.0,64.94,0,0.0
Proposed,bigbuckbunny,4,1,2,2,1200,891.2,4.0,4.38,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,2,2,2,1200,890.8,4.38,4.0,2.047,90.34,0.0,81.54,0,0.0
Proposed,bigbuckbunny,4,3,2,2,1200,879.8,4.0,4.0,0.964,90.34,0.0,86.19,0,0.0
Proposed,bigbuckbunny,4,4,2,2,1200,841.8,4.0,4.0,6.804,90.34,0.0,61.08,0,0.0
Proposed,bigbuckbunny,4,5,2,2,1200,900.4,4.0,4.22,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,6,2,2,1200,897.6,4.22,4.0,2.345,90.34,0.0,80.26,0,0.0
Proposed,bigbuckbunny,4,7,2,2,1200,884.1,4.0,4.0,3.838,90.34,0.0,73.84,0,0.0
Proposed,bigbuckbunny,4,8,2,2,1200,901.1,4.0,4.0,5.723,90.34,0.0,65.73,0,0.0
Proposed,bigbuckbunny,4,9,2,2,1200,882.9,4.0,4.0,0.674,90.34,0.0,87.44,0,0.0
Proposed,bigbuckbunny,4,10,2,2,1200,901.2,4.0,4.0,2.417,90.34,0.0,79.95,0,0.0
Proposed,bigbuckbunny,4,11,2,2,1200,900.7,4.0,4.0,0.349,90.34,0.0,88.84,0,0.0
Proposed,bigbuckbunny,4,12,2,2,1200,901.6,4.0,4.0,3.09,90.34,0.0,77.05,0,0.0
Proposed,bigbuckbunny,4,13,2,2,1200,900.5,4.0,4.0,0.315,90.34,0.0,88.99,0,0.0
Proposed,bigbuckbunny,4,14,2,2,1200,900.3,4.0,5.58,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,15,2,2,1200,897.1,5.58,6.83,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,16,2,2,1200,902.5,6.83,4.89,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,17,2,2,1200,807.4,4.89,5.85,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,18,2,2,1200,902.0,5.85,5.92,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,19,2,2,1200,900.4,5.92,7.16,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,20,2,2,1200,902.0,7.16,4.76,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,21,2,2,1200,901.2,4.76,4.0,0.266,90.34,0.0,89.2,0,0.0
Proposed,bigbuckbunny,4,22,2,2,1200,900.6,4.0,4.0,0.066,90.34,0.0,90.06,0,0.0
Proposed,bigbuckbunny,4,23,2,2,1200,902.1,4.0,4.0,0.102,90.34,0.0,89.9,0,0.0
Proposed,bigbuckbunny,4,24,2,2,1200,901.1,4.0,4.0,6.251,90.34,0.0,63.46,0,0.0
Proposed,bigbuckbunny,4,25,2,2,1200,899.4,4.0,4.0,0.121,90.34,0.0,89.82,0,0.0
Proposed,bigbuckbunny,4,26,2,2,1200,823.2,4.0,4.0,2.213,90.34,0.0,80.82,0,0.0
Proposed,bigbuckbunny,4,27,2,2,1200,901.4,4.0,4.0,0.87,90.34,0.0,86.6,0,0.0
Proposed,bigbuckbunny,4,28,2,2,1200,901.5,4.0,4.0,5.805,90.34,0.0,65.38,0,0.0
Proposed,bigbuckbunny,4,29,2,2,1200,900.7,4.0,4.0,2.541,90.34,0.0,79.41,0,0.0
Proposed,bigbuckbunny,4,30,2,2,1200,899.6,4.0,4.0,2.034,90.34,0.0,81.59,0,0.0
Proposed,bigbuckbunny,4,31,2,2,1200,902.2,4.0,4.0,1.47,90.34,0.0,84.02,0,0.0
Proposed,bigbuckbunny,4,32,2,2,1200,900.9,4.0,4.0,2.592,90.34,0.0,79.2,0,0.0
Proposed,bigbuckbunny,4,33,2,2,1200,894.7,4.0,4.16,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,34,2,2,1200,901.3,4.16,6.03,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,35,2,2,1200,902.2,6.03,6.44,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,36,2,2,1200,901.0,6.44,5.54,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,37,2,2,1200,901.0,5.54,7.36,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,38,2,2,1200,901.5,7.36,7.96,0.0,90.34,0.0,90.34,0,0.0
Proposed,bigbuckbunny,4,39,2,2,1200,871.6,7.96,9.5,0.0,90.34,0.0,90.34,0,0.0
