Method,Video,Episode,Chunk,Action_proposed,Applied_Action,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Shield_Intervened,Shield_Rate,Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff,Rebuf_diff,Action_match
Proposed,bigbuckbunny,9,40,1,1,750,994.4,9.65,8.92,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,9,41,1,1,750,298.9,8.92,4.0,3.249,83.73,0.0,69.76,0,0.0,1,750,0.0,83.73,83.73,-13.969999999999999,3.249,1
Proposed,bigbuckbunny,9,42,2,2,1200,1043.3,4.0,4.0,2.166,90.34,6.61,74.42,0,0.0,1,750,0.0,83.73,83.73,-9.310000000000002,2.166,0
Proposed,bigbuckbunny,9,43,1,1,750,265.1,4.0,4.0,6.413,83.73,6.61,49.54,0,0.0,1,750,0.0,83.73,83.73,-34.190000000000005,6.413,1
Proposed,bigbuckbunny,9,44,1,1,750,992.9,4.0,4.0,3.303,83.73,0.0,69.53,0,0.0,1,750,2.727,83.73,72.0,-2.469999999999999,0.5760000000000001,1
Proposed,bigbuckbunny,9,45,1,1,750,921.1,4.0,5.74,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,83.73,0.0,0.0,0
Proposed,bigbuckbunny,9,46,1,1,750,629.3,5.74,5.79,0.0,83.73,0.0,83.73,0,0.0,2,1200,1.943,90.34,81.99,1.740000000000009,-1.943,0
Proposed,bigbuckbunny,9,47,1,1,750,945.5,5.79,7.94,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,10,0,1,1,750,956.3,1.02,4.0,4.873,83.73,0.0,62.78,0,0.0,1,750,4.873,83.73,62.78,0.0,0.0,1
Proposed,bigbuckbunny,10,1,1,1,750,1160.2,4.0,5.37,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,10,2,1,1,750,1012.1,5.37,5.6,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,10,3,1,1,750,1129.0,5.6,7.55,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,10,4,1,1,750,847.8,7.55,5.54,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,10,5,2,2,1200,792.3,5.54,4.75,0.0,90.34,6.61,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,0
Proposed,bigbuckbunny,10,6,1,1,750,471.8,4.75,4.0,1.148,83.73,6.61,72.18,0,0.0,1,750,0.0,83.73,83.73,-11.549999999999997,1.148,1
Proposed,bigbuckbunny,10,7,1,1,750,893.2,4.0,4.49,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,10,8,1,1,750,1029.0,4.49,4.0,0.553,83.73,0.0,81.35,0,0.0,1,750,0.0,83.73,83.73,-2.3800000000000097,0.553,1
Proposed,bigbuckbunny,10,9,1,1,750,528.2,4.0,4.0,0.754,83.73,0.0,80.49,0,0.0,1,750,0.658,83.73,80.9,-0.4100000000000108,0.09599999999999997,1
Proposed,bigbuckbunny,10,10,1,1,750,754.5,4.0,5.85,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,10,11,1,1,750,815.3,5.85,7.19,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,10,12,1,1,750,721.2,7.19,7.15,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,10,13,1,1,750,534.2,7.15,8.64,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,10,14,1,1,750,587.3,8.64,9.72,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,10,15,1,1,750,713.5,9.72,11.22,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,10,16,1,1,750,503.6,11.22,8.16,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,10,17,1,1,750,282.3,8.16,4.24,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,10,18,2,2,1200,343.5,4.24,4.0,8.576,90.34,6.61,46.85,0,0.0,1,750,3.771,83.73,67.51,-20.660000000000004,4.805000000000001,0
Proposed,bigbuckbunny,10,19,1,1,750,533.8,4.0,4.69,0.0,83.73,6.61,77.12,0,0.0,1,750,0.0,83.73,83.73,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,10,20,1,1,750,775.6,4.69,4.0,2.976,83.73,0.0,70.93,0,0.0,1,750,2.976,83.73,70.93,0.0,0.0,1
Proposed,bigbuckbunny,10,21,1,1,750,576.4,4.0,4.17,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,10,22,1,1,750,502.9,4.17,4.0,1.639,83.73,0.0,76.68,0,0.0,1,750,1.639,83.73,76.68,0.0,0.0,1
Proposed,bigbuckbunny,10,23,1,1,750,487.7,4.0,4.0,0.252,83.73,0.0,82.65,0,0.0,1,750,0.252,83.73,82.65,0.0,0.0,1
Proposed,bigbuckbunny,10,24,1,1,750,400.4,4.0,4.0,8.886,83.73,0.0,45.52,0,0.0,1,750,8.886,83.73,45.52,0.0,0.0,1
Proposed,bigbuckbunny,10,25,1,1,750,446.7,4.0,4.0,2.617,83.73,0.0,72.48,0,0.0,1,750,2.617,83.73,72.48,0.0,0.0,1
Proposed,bigbuckbunny,10,26,1,1,750,1006.1,4.0,5.79,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,10,27,1,1,750,845.8,5.79,6.06,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,10,28,1,1,750,633.0,6.06,4.0,1.615,83.73,0.0,76.79,0,0.0,1,750,1.615,83.73,76.79,0.0,0.0,1
Proposed,bigbuckbunny,10,29,1,1,750,1261.3,4.0,6.0,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,10,30,1,1,750,1113.3,6.0,8.89,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,10,31,1,1,750,596.7,8.89,10.05,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,10,32,1,1,750,627.1,10.05,8.72,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,10,33,2,2,1200,882.9,8.72,10.54,0.0,90.34,6.61,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,0
Proposed,bigbuckbunny,10,34,1,1,750,1234.7,10.54,12.9,0.0,83.73,6.61,77.12,0,0.0,1,750,0.0,83.73,83.73,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,10,35,1,1,750,1061.1,12.9,15.66,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,10,36,1,1,750,972.2,15.66,15.29,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,10,37,2,2,1200,682.0,15.29,15.81,0.0,90.34,6.61,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,0
Proposed,bigbuckbunny,10,38,2,2,1200,609.2,15.81,14.32,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,10,39,2,2,1200,468.4,14.32,6.34,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,10,40,2,2,1200,1047.2,6.34,4.0,0.851,90.34,0.0,86.68,0,0.0,1,750,0.0,83.73,83.73,2.950000000000003,0.851,0
Proposed,bigbuckbunny,10,41,1,1,750,819.8,4.0,4.0,0.438,83.73,6.61,75.23,0,0.0,1,750,0.0,83.73,83.73,-8.5,0.438,1
Proposed,bigbuckbunny,10,42,1,1,750,534.5,4.0,4.0,3.522,83.73,0.0,68.59,0,0.0,1,750,0.0,83.73,83.73,-15.14,3.522,1
Proposed,bigbuckbunny,10,43,1,1,750,669.7,4.0,4.0,0.123,83.73,0.0,83.2,0,0.0,1,750,0.0,83.73,83.73,-0.5300000000000011,0.123,1
Proposed,bigbuckbunny,10,44,1,1,750,762.5,4.0,4.0,5.51,83.73,0.0,60.04,0,0.0,1,750,0.0,83.73,83.73,-23.690000000000005,5.51,1
Proposed,bigbuckbunny,10,45,1,1,750,468.7,4.0,4.0,0.449,83.73,0.0,81.8,0,0.0,1,750,0.0,83.73,83.73,-1.9300000000000068,0.449,1
Proposed,bigbuckbunny,10,46,1,1,750,706.1,4.0,4.48,0.0,83.73,0.0,83.73,0,0.0,2,1200,1.159,90.34,78.75,4.980000000000004,-1.159,0
Proposed,bigbuckbunny,10,47,1,1,750,703.9,4.48,6.0,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,0,1,1,750,897.2,1.75,4.0,4.532,83.73,0.0,64.24,0,0.0,1,750,4.532,83.73,64.24,0.0,0.0,1
Proposed,bigbuckbunny,11,1,1,1,750,950.5,4.0,4.79,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,11,2,1,1,750,950.5,4.79,4.78,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,11,3,1,1,750,950.5,4.78,6.35,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,11,4,1,1,750,950.5,6.35,4.98,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,11,5,1,1,750,950.5,4.98,6.48,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,11,6,1,1,750,950.5,6.48,7.56,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,11,7,1,1,750,950.5,7.56,8.26,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,11,8,1,1,750,941.2,8.26,6.74,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,11,9,2,2,1200,950.5,6.74,6.52,0.0,90.34,6.61,83.73,0,0.0,2,1200,0.0,90.34,83.73,0.0,0.0,1
Proposed,bigbuckbunny,11,10,2,2,1200,950.5,6.52,7.78,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,11,1,1,750,950.5,7.78,9.5,0.0,83.73,6.61,77.12,0,0.0,2,1200,0.0,90.34,90.34,-13.219999999999999,0.0,0
Proposed,bigbuckbunny,11,12,1,1,750,950.5,9.5,10.44,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,13,2,2,1200,1142.9,10.44,12.56,0.0,90.34,6.61,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,11,14,2,2,1200,1132.1,12.56,14.14,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,15,2,2,1200,1142.9,14.14,15.64,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,16,2,2,1200,1142.9,15.64,14.66,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,17,2,2,1200,1142.9,14.66,15.53,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,18,2,2,1200,1142.9,15.53,15.68,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,19,2,2,1200,1142.9,15.68,17.2,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,20,1,1,750,1142.9,17.2,16.0,0.0,83.73,6.61,77.12,0,0.0,2,1200,0.0,90.34,90.34,-13.219999999999999,0.0,0
Proposed,bigbuckbunny,11,21,2,2,1200,1142.9,16.0,16.91,0.0,90.34,6.61,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,11,22,2,2,1200,1142.9,16.91,16.82,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,23,2,2,1200,1132.1,16.82,17.89,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,24,2,2,1200,1081.1,17.89,14.26,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,25,2,2,1200,1132.1,14.26,14.08,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,26,2,2,1200,1142.9,14.08,14.96,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,27,2,2,1200,1132.1,14.96,14.5,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,28,2,2,1200,1132.1,14.5,11.64,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,29,2,2,1200,1132.1,11.64,12.08,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,30,3,3,1850,1142.9,12.08,13.4,0.0,95.49,5.15,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,0
Proposed,bigbuckbunny,11,31,2,2,1200,1132.1,13.4,15.01,0.0,90.34,5.15,85.19,0,0.0,2,1200,0.0,90.34,90.34,-5.150000000000006,0.0,1
Proposed,bigbuckbunny,11,32,2,2,1200,1132.1,15.01,14.28,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,33,2,2,1200,1142.9,14.28,16.6,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,34,3,3,1850,1132.1,16.6,16.17,0.0,95.49,5.15,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,0
Proposed,bigbuckbunny,11,35,2,2,1200,1132.1,16.17,18.31,0.0,90.34,5.15,85.19,0,0.0,2,1200,0.0,90.34,90.34,-5.150000000000006,0.0,1
Proposed,bigbuckbunny,11,36,1,1,750,897.2,18.31,17.58,0.0,83.73,6.61,77.12,0,0.0,2,1200,0.0,90.34,90.34,-13.219999999999999,0.0,0
Proposed,bigbuckbunny,11,37,2,2,1200,849.6,17.58,18.79,0.0,90.34,6.61,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,1
Proposed,bigbuckbunny,11,38,2,2,1200,849.6,18.79,18.85,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,39,2,2,1200,849.6,18.85,16.24,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,11,40,2,2,1200,849.6,16.24,11.38,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,77.12,13.219999999999999,0.0,0
Proposed,bigbuckbunny,11,41,2,2,1200,849.6,11.38,8.53,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,42,2,2,1200,842.1,8.53,4.89,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,11,43,2,2,1200,849.6,4.89,4.0,0.308,90.34,0.0,89.02,0,0.0,1,750,0.0,83.73,83.73,5.289999999999992,0.308,0
Proposed,bigbuckbunny,11,44,1,1,750,849.6,4.0,4.0,4.535,83.73,6.61,57.62,0,0.0,1,750,0.808,83.73,80.26,-22.640000000000008,3.7270000000000003,1
Proposed,bigbuckbunny,11,45,1,1,750,849.6,4.0,5.55,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,83.73,0.0,0.0,0
Proposed,bigbuckbunny,11,46,1,1,750,849.6,5.55,6.62,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.609,90.34,87.72,-3.989999999999995,-0.609,0
Proposed,bigbuckbunny,11,47,1,1,750,981.8,6.62,8.84,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,12,0,1,1,750,2007.9,2.87,4.06,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed,bigbuckbunny,12,1,1,1,750,1395.2,4.06,5.87,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,83.73,0.0,0.0,0
Proposed,bigbuckbunny,12,2,1,1,750,2358.6,5.87,8.26,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,12,3,1,1,750,2468.0,8.26,11.32,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,12,4,1,1,750,2610.3,11.32,13.37,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,12,5,3,3,1850,2198.4,13.37,14.7,0.0,95.49,11.76,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999,0.0,0
Proposed,bigbuckbunny,12,6,3,3,1850,572.6,14.7,6.72,0.0,95.49,0.0,95.49,0,0.0,2,1200,0.0,90.34,90.34,5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,7,2,2,1200,1499.7,6.72,7.38,0.0,90.34,5.15,85.19,0,0.0,2,1200,0.0,90.34,90.34,-5.150000000000006,0.0,1
Proposed,bigbuckbunny,12,8,1,1,750,2169.6,7.38,8.99,0.0,83.73,6.61,77.12,0,0.0,3,1850,0.0,95.49,90.34,-13.219999999999999,0.0,0
Proposed,bigbuckbunny,12,9,1,1,750,2152.6,8.99,11.82,0.0,83.73,0.0,83.73,0,0.0,3,1850,0.0,95.49,95.49,-11.759999999999991,0.0,0
Proposed,bigbuckbunny,12,10,3,3,1850,2287.1,11.82,14.07,0.0,95.49,11.76,83.73,0,0.0,3,1850,0.0,95.49,95.49,-11.759999999999991,0.0,1
Proposed,bigbuckbunny,12,11,3,3,1850,2466.3,14.07,15.9,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,12,3,3,1850,2266.4,15.9,16.73,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,13,3,3,1850,1537.7,16.73,18.58,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,14,3,3,1850,1248.8,18.58,19.2,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,15,3,3,1850,1320.5,19.2,19.87,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,16,2,2,1200,2039.5,19.87,21.08,0.0,90.34,5.15,85.19,0,0.0,3,1850,0.0,95.49,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,12,17,3,3,1850,1727.0,21.08,21.88,0.0,95.49,5.15,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,1
Proposed,bigbuckbunny,12,18,3,3,1850,2008.2,21.88,22.5,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,19,3,3,1850,1118.6,22.5,22.6,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,20,2,2,1200,2713.9,22.6,23.1,0.0,90.34,5.15,85.19,0,0.0,3,1850,0.0,95.49,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,12,21,3,3,1850,1221.6,23.1,22.64,0.0,95.49,5.15,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,1
Proposed,bigbuckbunny,12,22,2,2,1200,1530.8,22.64,23.59,0.0,90.34,5.15,85.19,0,0.0,3,1850,0.0,95.49,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,12,23,3,3,1850,1724.2,23.59,24.62,0.0,95.49,5.15,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,1
Proposed,bigbuckbunny,12,24,2,2,1200,3270.2,24.62,26.1,0.0,90.34,5.15,85.19,0,0.0,3,1850,0.0,95.49,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,12,25,3,3,1850,1536.6,26.1,25.35,0.0,95.49,5.15,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,1
Proposed,bigbuckbunny,12,26,3,3,1850,1260.4,25.35,25.0,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,27,2,2,1200,1577.7,25.0,25.8,0.0,90.34,5.15,85.19,0,0.0,3,1850,0.0,95.49,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,12,28,2,2,1200,1365.5,25.8,24.11,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,29,2,2,1200,2172.3,24.11,26.25,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,30,3,3,1850,731.8,26.25,26.07,0.0,95.49,5.15,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,1
Proposed,bigbuckbunny,12,31,3,3,1850,1683.5,26.07,27.59,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,32,3,3,1850,2097.8,27.59,27.66,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,33,3,3,1850,2080.7,27.66,30.0,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,34,3,3,1850,1484.4,30.0,30.0,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,35,3,3,1850,1489.3,30.0,30.0,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,36,2,2,1200,1582.8,30.0,29.71,0.0,90.34,5.15,85.19,0,0.0,3,1850,0.0,95.49,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,12,37,3,3,1850,2171.8,29.71,30.0,0.0,95.49,5.15,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,1
Proposed,bigbuckbunny,12,38,3,3,1850,2452.1,30.0,30.0,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,39,3,3,1850,1218.4,30.0,26.9,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0,0.0,1
Proposed,bigbuckbunny,12,40,2,2,1200,1820.0,26.9,26.76,0.0,90.34,5.15,85.19,0,0.0,3,1850,0.0,95.49,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,12,41,3,3,1850,2018.2,26.76,26.31,0.0,95.49,5.15,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,1
Proposed,bigbuckbunny,12,42,2,2,1200,2542.9,26.31,27.78,0.0,90.34,5.15,85.19,0,0.0,3,1850,0.0,95.49,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,12,43,3,3,1850,1938.0,27.78,28.27,0.0,95.49,5.15,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,1
Proposed,bigbuckbunny,12,44,2,2,1200,1654.8,28.27,25.26,0.0,90.34,5.15,85.19,0,0.0,3,1850,0.0,95.49,95.49,-10.299999999999997,0.0,0
Proposed,bigbuckbunny,12,45,3,3,1850,2130.5,25.26,26.84,0.0,95.49,5.15,90.34,0,0.0,4,2850,0.0,97.11,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,12,46,3,3,1850,2407.2,26.84,28.3,0.0,95.49,0.0,95.49,0,0.0,4,2850,0.0,97.11,97.11,-1.6200000000000045,0.0,0
Proposed,bigbuckbunny,12,47,3,3,1850,3481.8,28.3,30.0,0.0,95.49,0.0,95.49,0,0.0,4,2850,0.0,97.11,97.11,-1.6200000000000045,0.0,0
Proposed,bigbuckbunny,13,0,1,1,750,527.2,2.64,4.0,8.049,83.73,0.0,49.12,0,0.0,0,300,1.637,66.58,59.54,-10.420000000000002,6.411999999999999,0
Proposed,bigbuckbunny,13,1,1,1,750,320.0,4.0,4.0,5.536,83.73,0.0,59.93,0,0.0,0,300,0.0,66.58,66.58,-6.649999999999999,5.536,0
Proposed,bigbuckbunny,13,2,1,1,750,387.0,4.0,4.0,5.859,83.73,0.0,58.54,0,0.0,0,300,0.0,66.58,66.58,-8.04,5.859,0
Proposed,bigbuckbunny,13,3,1,1,750,654.2,4.0,4.47,0.0,83.73,0.0,83.73,0,0.0,0,300,0.0,66.58,66.58,17.150000000000006,0.0,0
