Method,Video,Episode,Chunk,Action,Applied_Action,Bitrate_kbps,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s,VMAF,Smooth_Penalty,Step_QoE,Shield_Intervened,Shield_Rate
Proposed_Shielded,crowd_run,17,40,1,0,300,1047.2,4.0,5.46,0.0,4.03,11.42,-7.39,1,0.17073170731707318
Proposed_Shielded,crowd_run,17,41,1,1,750,819.8,5.46,4.09,0.0,15.45,11.42,4.03,0,0.16666666666666666
Proposed_Shielded,crowd_run,17,42,1,1,750,534.5,4.09,4.0,1.85,15.45,0.0,7.5,0,0.16279069767441862
Proposed_Shielded,crowd_run,17,43,1,1,750,669.7,4.0,4.0,0.105,15.45,0.0,15.0,0,0.1590909090909091
Proposed_Shielded,crowd_run,17,44,1,0,300,762.5,4.0,4.56,0.0,4.03,11.42,-7.39,1,0.17777777777777778
Proposed_Shielded,crowd_run,17,45,1,1,750,468.7,4.56,4.47,0.0,15.45,11.42,4.03,0,0.17391304347826086
Proposed_Shielded,crowd_run,17,46,1,1,750,706.1,4.47,4.79,0.0,15.45,0.0,15.45,0,0.1702127659574468
Proposed_Shielded,crowd_run,17,47,1,1,750,703.9,4.79,6.58,0.0,15.45,0.0,15.45,0,0.16666666666666666
Proposed_Shielded,crowd_run,18,0,1,0,300,527.2,2.29,4.0,2.565,4.03,0.0,-7.0,1,1.0
Proposed_Shielded,crowd_run,18,1,0,0,300,320.0,4.0,4.3,0.0,4.03,0.0,4.03,0,0.5
Proposed_Shielded,crowd_run,18,2,1,0,300,387.0,4.3,5.63,0.0,4.03,0.0,4.03,1,0.6666666666666666
Proposed_Shielded,crowd_run,18,3,0,0,300,654.2,5.63,8.14,0.0,4.03,0.0,4.03,0,0.5
Proposed_Shielded,crowd_run,18,4,1,1,750,807.2,8.14,4.0,0.087,15.45,11.42,3.66,0,0.4
Proposed_Shielded,crowd_run,18,5,1,0,300,402.8,4.0,4.25,0.0,4.03,11.42,-7.39,1,0.5
Proposed_Shielded,crowd_run,18,6,0,0,300,467.3,4.25,6.61,0.0,4.03,0.0,4.03,0,0.42857142857142855
Proposed_Shielded,crowd_run,18,7,0,0,300,449.3,6.61,8.85,0.0,4.03,0.0,4.03,0,0.375
Proposed_Shielded,crowd_run,18,8,0,0,300,426.7,8.85,9.09,0.0,4.03,0.0,4.03,0,0.3333333333333333
Proposed_Shielded,crowd_run,18,9,1,1,750,606.4,9.09,10.37,0.0,15.45,11.42,4.03,0,0.3
Proposed_Shielded,crowd_run,18,10,1,1,750,819.0,10.37,11.69,0.0,15.45,0.0,15.45,0,0.2727272727272727
Proposed_Shielded,crowd_run,18,11,2,2,1200,356.1,11.69,9.84,0.0,24.75,9.3,15.45,0,0.25
Proposed_Shielded,crowd_run,18,12,1,1,750,535.5,9.84,8.38,0.0,15.45,9.3,6.15,0,0.23076923076923078
Proposed_Shielded,crowd_run,18,13,2,2,1200,504.7,8.38,7.42,0.0,24.75,9.3,15.45,0,0.21428571428571427
Proposed_Shielded,crowd_run,18,14,1,1,750,796.2,7.42,8.48,0.0,15.45,9.3,6.15,0,0.2
Proposed_Shielded,crowd_run,18,15,2,2,1200,825.8,8.48,9.38,0.0,24.75,9.3,15.45,0,0.1875
Proposed_Shielded,crowd_run,18,16,1,1,750,704.8,9.38,6.4,0.0,15.45,9.3,6.15,0,0.17647058823529413
Proposed_Shielded,crowd_run,18,17,1,1,750,580.0,6.4,4.82,0.0,15.45,0.0,15.45,0,0.16666666666666666
Proposed_Shielded,crowd_run,18,18,1,1,750,539.7,4.82,4.0,1.26,15.45,0.0,10.03,0,0.15789473684210525
Proposed_Shielded,crowd_run,18,19,1,1,750,486.4,4.0,4.0,0.558,15.45,0.0,13.05,0,0.15
Proposed_Shielded,crowd_run,18,20,1,0,300,735.2,4.0,4.36,0.0,4.03,11.42,-7.39,1,0.19047619047619047
Proposed_Shielded,crowd_run,18,21,1,1,750,666.1,4.36,4.0,2.127,15.45,11.42,-5.12,0,0.18181818181818182
Proposed_Shielded,crowd_run,18,22,1,1,750,786.5,4.0,4.69,0.0,15.45,0.0,15.45,0,0.17391304347826086
Proposed_Shielded,crowd_run,18,23,1,1,750,694.6,4.69,5.56,0.0,15.45,0.0,15.45,0,0.16666666666666666
Proposed_Shielded,crowd_run,18,24,1,0,300,531.7,5.56,4.16,0.0,4.03,11.42,-7.39,1,0.2
Proposed_Shielded,crowd_run,18,25,1,1,750,492.5,4.16,4.0,0.268,15.45,11.42,2.88,0,0.19230769230769232
Proposed_Shielded,crowd_run,18,26,1,1,750,719.3,4.0,5.07,0.0,15.45,0.0,15.45,0,0.18518518518518517
Proposed_Shielded,crowd_run,18,27,1,1,750,686.2,5.07,4.34,0.0,15.45,0.0,15.45,0,0.17857142857142858
Proposed_Shielded,crowd_run,18,28,1,1,750,807.2,4.34,4.0,1.251,15.45,0.0,10.07,0,0.1724137931034483
Proposed_Shielded,crowd_run,18,29,1,1,750,793.6,4.0,6.3,0.0,15.45,0.0,15.45,0,0.16666666666666666
Proposed_Shielded,crowd_run,18,30,1,1,750,749.4,6.3,7.2,0.0,15.45,0.0,15.45,0,0.16129032258064516
Proposed_Shielded,crowd_run,18,31,2,2,1200,990.9,7.2,8.57,0.0,24.75,9.3,15.45,0,0.15625
Proposed_Shielded,crowd_run,18,32,2,2,1200,964.2,8.57,6.93,0.0,24.75,0.0,24.75,0,0.15151515151515152
Proposed_Shielded,crowd_run,18,33,2,2,1200,572.6,6.93,6.86,0.0,24.75,0.0,24.75,0,0.14705882352941177
Proposed_Shielded,crowd_run,18,34,2,2,1200,725.9,6.86,7.33,0.0,24.75,0.0,24.75,0,0.14285714285714285
Proposed_Shielded,crowd_run,18,35,2,2,1200,537.0,7.33,5.38,0.0,24.75,0.0,24.75,0,0.1388888888888889
Proposed_Shielded,crowd_run,18,36,1,1,750,810.3,5.38,4.0,0.603,15.45,9.3,3.56,0,0.13513513513513514
Proposed_Shielded,crowd_run,18,37,1,1,750,759.9,4.0,4.0,0.053,15.45,0.0,15.22,0,0.13157894736842105
Proposed_Shielded,crowd_run,18,38,1,0,300,363.9,4.0,5.1,0.0,4.03,11.42,-7.39,1,0.15384615384615385
Proposed_Shielded,crowd_run,18,39,0,0,300,361.5,5.1,6.99,0.0,4.03,0.0,4.03,0,0.15
Proposed_Shielded,crowd_run,18,40,1,0,300,439.7,6.99,4.93,0.0,4.03,0.0,4.03,1,0.17073170731707318
Proposed_Shielded,crowd_run,18,41,1,0,300,452.3,4.93,5.04,0.0,4.03,0.0,4.03,1,0.19047619047619047
Proposed_Shielded,crowd_run,18,42,0,0,300,817.5,5.04,7.48,0.0,4.03,0.0,4.03,0,0.18604651162790697
Proposed_Shielded,crowd_run,18,43,1,1,750,693.1,7.48,7.52,0.0,15.45,11.42,4.03,0,0.18181818181818182
Proposed_Shielded,crowd_run,18,44,1,1,750,554.2,7.52,4.0,4.33,15.45,0.0,-3.17,0,0.17777777777777778
Proposed_Shielded,crowd_run,18,45,1,1,750,499.1,4.0,4.17,0.0,15.45,0.0,15.45,0,0.17391304347826086
Proposed_Shielded,crowd_run,18,46,1,1,750,686.0,4.17,4.38,0.0,15.45,0.0,15.45,0,0.1702127659574468
Proposed_Shielded,crowd_run,18,47,1,1,750,794.6,4.38,6.41,0.0,15.45,0.0,15.45,0,0.16666666666666666
Proposed_Shielded,crowd_run,19,0,1,1,750,2141.4,2.81,4.0,0.176,15.45,0.0,14.69,0,0.0
Proposed_Shielded,crowd_run,19,1,2,2,1200,1244.7,4.0,4.2,0.0,24.75,9.3,15.45,0,0.0
Proposed_Shielded,crowd_run,19,2,2,2,1200,2278.8,4.2,6.38,0.0,24.75,0.0,24.75,0,0.0
Proposed_Shielded,crowd_run,19,3,2,2,1200,1915.2,6.38,8.34,0.0,24.75,0.0,24.75,0,0.0
Proposed_Shielded,crowd_run,19,4,2,2,1200,2483.7,8.34,8.07,0.0,24.75,0.0,24.75,0,0.0
Proposed_Shielded,crowd_run,19,5,2,2,1200,1926.6,8.07,8.93,0.0,24.75,0.0,24.75,0,0.0
Proposed_Shielded,crowd_run,19,6,2,2,1200,1902.4,8.93,11.31,0.0,24.75,0.0,24.75,0,0.0
Proposed_Shielded,crowd_run,19,7,2,2,1200,1486.0,11.31,13.19,0.0,24.75,0.0,24.75,0,0.0
Proposed_Shielded,crowd_run,19,8,2,2,1200,1688.1,13.19,13.39,0.0,24.75,0.0,24.75,0,0.0
Proposed_Shielded,crowd_run,19,9,3,3,1850,2320.8,13.39,15.64,0.0,32.84,8.09,24.75,0,0.0
Proposed_Shielded,crowd_run,19,10,3,3,1850,1854.4,15.64,16.71,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,11,3,3,1850,1675.0,16.71,18.79,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,12,3,3,1850,2343.7,18.79,19.72,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,13,3,3,1850,2094.7,19.72,21.87,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,14,3,3,1850,1818.6,21.87,22.7,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,15,3,3,1850,2307.6,22.7,24.99,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,16,3,3,1850,2390.6,24.99,23.91,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,17,3,3,1850,2554.1,23.91,24.79,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,18,3,3,1850,2274.0,24.79,25.23,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,19,3,3,1850,2045.2,25.23,26.55,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,20,3,3,1850,1671.5,26.55,20.69,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,21,3,3,1850,1300.1,20.69,16.49,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,22,3,3,1850,1467.6,16.49,16.11,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,23,3,3,1850,2546.3,16.11,18.0,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,24,3,3,1850,1551.5,18.0,10.6,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,25,3,3,1850,1706.4,10.6,11.45,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,26,3,3,1850,1504.5,11.45,11.99,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,27,3,3,1850,1604.3,11.99,11.0,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,28,2,2,1200,1815.9,11.0,11.02,0.0,24.75,8.09,16.66,0,0.0
Proposed_Shielded,crowd_run,19,29,2,2,1200,2607.6,11.02,14.2,0.0,24.75,0.0,24.75,0,0.0
Proposed_Shielded,crowd_run,19,30,2,2,1200,2629.1,14.2,16.78,0.0,24.75,0.0,24.75,0,0.0
Proposed_Shielded,crowd_run,19,31,3,3,1850,2342.1,16.78,19.07,0.0,32.84,8.09,24.75,0,0.0
Proposed_Shielded,crowd_run,19,32,3,3,1850,2233.2,19.07,19.32,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,33,3,3,1850,1938.0,19.32,21.46,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,34,3,3,1850,1870.0,21.46,23.35,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,35,3,3,1850,1739.3,23.35,24.52,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,36,3,3,1850,1616.3,24.52,21.12,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,37,3,3,1850,2408.6,21.12,21.96,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,38,3,3,1850,2536.1,21.96,23.39,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,39,3,3,1850,1919.3,23.39,24.94,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,40,3,3,1850,1698.0,24.94,19.27,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,41,3,3,1850,1701.5,19.27,16.89,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,42,3,3,1850,2493.2,16.89,17.75,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,43,3,3,1850,2299.0,17.75,18.8,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,44,3,3,1850,2522.1,18.8,16.38,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,45,3,3,1850,1156.2,16.38,16.3,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,46,3,3,1850,2113.7,16.3,17.27,0.0,32.84,0.0,32.84,0,0.0
Proposed_Shielded,crowd_run,19,47,3,3,1850,2465.5,17.27,19.7,0.0,32.84,0.0,32.84,0,0.0
Ablation_Base,crowd_run,0,0,0,0,300,1126.0,1.17,4.0,1.1,4.03,0.0,-0.7,0,0.0
Ablation_Base,crowd_run,0,1,2,2,1200,892.4,4.0,4.0,1.302,24.75,20.72,-1.57,0,0.0
Ablation_Base,crowd_run,0,2,2,2,1200,941.8,4.0,4.0,0.392,24.75,0.0,23.06,0,0.0
Ablation_Base,crowd_run,0,3,1,1,750,463.6,4.0,4.0,1.267,15.45,9.3,0.7,0,0.0
Ablation_Base,crowd_run,0,4,0,0,300,1052.0,4.0,5.48,0.0,4.03,11.42,-7.39,0,0.0
Ablation_Base,crowd_run,0,5,0,0,300,355.7,5.48,5.23,0.0,4.03,0.0,4.03,0,0.0
Ablation_Base,crowd_run,0,6,2,2,1200,952.1,5.23,6.0,0.0,24.75,20.72,4.03,0,0.0
Ablation_Base,crowd_run,0,7,2,2,1200,1023.8,6.0,6.91,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,0,8,2,2,1200,960.6,6.91,4.23,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,0,9,2,2,1200,955.9,4.23,5.48,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,0,10,2,2,1200,880.2,5.48,5.47,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,0,11,2,2,1200,1063.0,5.47,7.52,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,0,12,2,2,1200,934.7,7.52,6.52,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,0,13,2,2,1200,994.6,6.52,8.0,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,0,14,2,2,1200,1000.9,8.0,8.25,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,0,15,2,2,1200,858.9,8.25,9.27,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,0,16,2,2,1200,1103.0,9.27,6.14,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,0,17,2,2,1200,966.8,6.14,4.78,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,0,18,2,2,1200,810.4,4.78,4.0,1.695,24.75,0.0,17.46,0,0.0
Ablation_Base,crowd_run,0,19,2,2,1200,971.9,4.0,4.35,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,0,20,0,0,300,704.0,4.35,4.55,0.0,4.03,20.72,-16.69,0,0.0
Ablation_Base,crowd_run,0,21,1,1,750,1036.7,4.55,4.38,0.0,15.45,11.42,4.03,0,0.0
Ablation_Base,crowd_run,0,22,2,2,1200,1087.5,4.38,4.55,0.0,24.75,9.3,15.45,0,0.0
Ablation_Base,crowd_run,0,23,2,2,1200,1111.3,4.55,5.42,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,0,24,1,1,750,1138.6,5.42,4.0,0.881,15.45,9.3,2.36,0,0.0
Ablation_Base,crowd_run,0,25,2,2,1200,1073.9,4.0,4.75,0.0,24.75,9.3,15.45,0,0.0
Ablation_Base,crowd_run,0,26,2,2,1200,1065.4,4.75,5.59,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,0,27,2,2,1200,984.5,5.59,4.31,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,0,28,1,1,750,824.4,4.31,4.0,1.165,15.45,9.3,1.14,0,0.0
Ablation_Base,crowd_run,0,29,2,2,1200,1037.6,4.0,5.92,0.0,24.75,9.3,15.45,0,0.0
Ablation_Base,crowd_run,0,30,2,2,1200,1055.3,5.92,6.4,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,0,31,2,2,1200,1126.0,6.4,8.08,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,0,32,2,2,1200,892.4,8.08,5.99,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,0,33,2,2,1200,941.8,5.99,7.52,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,0,34,2,2,1200,463.6,7.52,6.0,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,0,35,2,2,1200,1052.0,6.0,6.96,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,0,36,0,0,300,355.7,6.96,5.51,0.0,4.03,20.72,-16.69,0,0.0
Ablation_Base,crowd_run,0,37,1,1,750,952.1,5.51,6.27,0.0,15.45,11.42,4.03,0,0.0
Ablation_Base,crowd_run,0,38,2,2,1200,1023.8,6.27,6.14,0.0,24.75,9.3,15.45,0,0.0
Ablation_Base,crowd_run,0,39,2,2,1200,960.6,6.14,6.97,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,0,40,2,2,1200,955.9,6.97,4.0,4.177,24.75,0.0,6.79,0,0.0
Ablation_Base,crowd_run,0,41,1,1,750,880.2,4.0,4.0,0.998,15.45,9.3,1.86,0,0.0
Ablation_Base,crowd_run,0,42,2,2,1200,1063.0,4.0,4.0,0.779,24.75,9.3,12.1,0,0.0
Ablation_Base,crowd_run,0,43,2,2,1200,934.7,4.0,4.0,0.706,24.75,0.0,21.71,0,0.0
Ablation_Base,crowd_run,0,44,1,1,750,994.6,4.0,4.0,2.601,15.45,9.3,-5.04,0,0.0
Ablation_Base,crowd_run,0,45,2,2,1200,1000.9,4.0,4.94,0.0,24.75,9.3,15.45,0,0.0
Ablation_Base,crowd_run,0,46,2,2,1200,858.9,4.94,4.1,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,0,47,2,2,1200,1103.0,4.1,5.84,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,1,0,0,0,300,587.0,2.88,4.0,1.487,4.03,0.0,-2.36,0,0.0
Ablation_Base,crowd_run,1,1,1,1,750,787.1,4.0,4.24,0.0,15.45,11.42,4.03,0,0.0
Ablation_Base,crowd_run,1,2,2,2,1200,677.6,4.24,4.0,1.861,24.75,9.3,7.45,0,0.0
Ablation_Base,crowd_run,1,3,2,2,1200,650.6,4.0,4.0,2.005,24.75,0.0,16.13,0,0.0
Ablation_Base,crowd_run,1,4,0,0,300,725.7,4.0,4.34,0.0,4.03,20.72,-16.69,0,0.0
Ablation_Base,crowd_run,1,5,1,1,750,824.8,4.34,4.0,0.232,15.45,11.42,3.03,0,0.0
Ablation_Base,crowd_run,1,6,0,0,300,252.3,4.0,4.95,0.0,4.03,11.42,-7.39,0,0.0
Ablation_Base,crowd_run,1,7,1,1,750,761.1,4.95,6.35,0.0,15.45,11.42,4.03,0,0.0
Ablation_Base,crowd_run,1,8,1,1,750,502.5,6.35,4.0,1.63,15.45,0.0,8.44,0,0.0
Ablation_Base,crowd_run,1,9,2,2,1200,618.3,4.0,4.0,0.26,24.75,9.3,14.33,0,0.0
Ablation_Base,crowd_run,1,10,2,2,1200,583.5,4.0,4.0,2.035,24.75,0.0,16.0,0,0.0
Ablation_Base,crowd_run,1,11,2,2,1200,488.0,4.0,4.0,0.266,24.75,0.0,23.6,0,0.0
Ablation_Base,crowd_run,1,12,1,1,750,778.7,4.0,4.25,0.0,15.45,9.3,6.15,0,0.0
Ablation_Base,crowd_run,1,13,2,2,1200,653.2,4.25,4.41,0.0,24.75,9.3,15.45,0,0.0
Ablation_Base,crowd_run,1,14,2,2,1200,587.3,4.41,4.0,1.972,24.75,0.0,16.27,0,0.0
Ablation_Base,crowd_run,1,15,2,2,1200,472.8,4.0,4.0,1.409,24.75,0.0,18.69,0,0.0
Ablation_Base,crowd_run,1,16,0,0,300,790.7,4.0,5.51,0.0,4.03,20.72,-16.69,0,0.0
Ablation_Base,crowd_run,1,17,2,2,1200,576.4,5.51,4.0,3.473,24.75,20.72,-10.9,0,0.0
Ablation_Base,crowd_run,1,18,1,1,750,793.4,4.0,4.0,0.134,15.45,9.3,5.57,0,0.0
Ablation_Base,crowd_run,1,19,1,1,750,446.8,4.0,4.0,0.963,15.45,0.0,11.31,0,0.0
Ablation_Base,crowd_run,1,20,0,0,300,561.7,4.0,4.0,0.759,4.03,11.42,-10.66,0,0.0
Ablation_Base,crowd_run,1,21,0,0,300,529.7,4.0,4.73,0.0,4.03,0.0,4.03,0,0.0
Ablation_Base,crowd_run,1,22,1,1,750,362.6,4.73,4.0,2.443,15.45,11.42,-6.47,0,0.0
Ablation_Base,crowd_run,1,23,1,1,750,712.6,4.0,4.95,0.0,15.45,0.0,15.45,0,0.0
Ablation_Base,crowd_run,1,24,0,0,300,475.3,4.95,4.0,1.092,4.03,11.42,-12.08,0,0.0
Ablation_Base,crowd_run,1,25,1,1,750,474.9,4.0,4.0,0.593,15.45,11.42,1.48,0,0.0
Ablation_Base,crowd_run,1,26,2,2,1200,616.4,4.0,4.0,1.466,24.75,9.3,9.15,0,0.0
Ablation_Base,crowd_run,1,27,0,0,300,428.1,4.0,4.97,0.0,4.03,20.72,-16.69,0,0.0
Ablation_Base,crowd_run,1,28,0,0,300,475.6,4.97,5.17,0.0,4.03,0.0,4.03,0,0.0
Ablation_Base,crowd_run,1,29,2,2,1200,809.7,5.17,6.51,0.0,24.75,20.72,4.03,0,0.0
Ablation_Base,crowd_run,1,30,2,2,1200,699.9,6.51,5.19,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,1,31,2,2,1200,420.5,5.19,4.0,1.013,24.75,0.0,20.39,0,0.0
Ablation_Base,crowd_run,1,32,0,0,300,473.9,4.0,5.13,0.0,4.03,20.72,-16.69,0,0.0
Ablation_Base,crowd_run,1,33,2,2,1200,654.6,5.13,5.57,0.0,24.75,20.72,4.03,0,0.0
Ablation_Base,crowd_run,1,34,2,2,1200,689.7,5.57,5.86,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,1,35,2,2,1200,677.2,5.86,5.14,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,1,36,0,0,300,444.9,5.14,4.78,0.0,4.03,20.72,-16.69,0,0.0
Ablation_Base,crowd_run,1,37,1,1,750,795.5,4.78,4.91,0.0,15.45,11.42,4.03,0,0.0
Ablation_Base,crowd_run,1,38,2,2,1200,664.8,4.91,4.0,1.451,24.75,9.3,9.21,0,0.0
Ablation_Base,crowd_run,1,39,2,2,1200,743.5,4.0,4.0,0.102,24.75,0.0,24.31,0,0.0
Ablation_Base,crowd_run,1,40,0,0,300,649.3,4.0,4.0,0.102,4.03,20.72,-17.13,0,0.0
Ablation_Base,crowd_run,1,41,0,0,300,598.7,4.0,5.06,0.0,4.03,0.0,4.03,0,0.0
Ablation_Base,crowd_run,1,42,2,2,1200,981.2,5.06,4.0,0.117,24.75,20.72,3.53,0,0.0
Ablation_Base,crowd_run,1,43,2,2,1200,1001.1,4.0,4.0,0.394,24.75,0.0,23.06,0,0.0
Ablation_Base,crowd_run,1,44,0,0,300,505.3,4.0,4.0,1.198,4.03,20.72,-21.84,0,0.0
Ablation_Base,crowd_run,1,45,2,2,1200,571.6,4.0,4.0,1.355,24.75,20.72,-1.8,0,0.0
Ablation_Base,crowd_run,1,46,1,1,750,594.1,4.0,4.0,0.375,15.45,9.3,4.54,0,0.0
Ablation_Base,crowd_run,1,47,2,2,1200,930.5,4.0,5.32,0.0,24.75,9.3,15.45,0,0.0
Ablation_Base,crowd_run,2,0,0,0,300,1126.0,1.25,4.0,1.029,4.03,0.0,-0.39,0,0.0
Ablation_Base,crowd_run,2,1,2,2,1200,892.4,4.0,4.0,1.302,24.75,20.72,-1.57,0,0.0
Ablation_Base,crowd_run,2,2,2,2,1200,941.8,4.0,4.0,0.392,24.75,0.0,23.06,0,0.0
Ablation_Base,crowd_run,2,3,1,1,750,463.6,4.0,4.0,1.267,15.45,9.3,0.7,0,0.0
Ablation_Base,crowd_run,2,4,0,0,300,1052.0,4.0,5.48,0.0,4.03,11.42,-7.39,0,0.0
Ablation_Base,crowd_run,2,5,0,0,300,355.7,5.48,5.23,0.0,4.03,0.0,4.03,0,0.0
Ablation_Base,crowd_run,2,6,2,2,1200,952.1,5.23,6.0,0.0,24.75,20.72,4.03,0,0.0
Ablation_Base,crowd_run,2,7,2,2,1200,1023.8,6.0,6.91,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,2,8,2,2,1200,960.6,6.91,4.23,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,2,9,2,2,1200,955.9,4.23,5.48,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,2,10,2,2,1200,880.2,5.48,5.47,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,2,11,2,2,1200,1063.0,5.47,7.52,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,2,12,2,2,1200,934.7,7.52,6.52,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,2,13,2,2,1200,994.6,6.52,8.0,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,2,14,2,2,1200,1000.9,8.0,8.25,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,2,15,2,2,1200,858.9,8.25,9.27,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,2,16,2,2,1200,1103.0,9.27,6.14,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,2,17,2,2,1200,966.8,6.14,4.78,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,2,18,2,2,1200,810.4,4.78,4.0,1.695,24.75,0.0,17.46,0,0.0
Ablation_Base,crowd_run,2,19,2,2,1200,971.9,4.0,4.35,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,2,20,0,0,300,704.0,4.35,4.55,0.0,4.03,20.72,-16.69,0,0.0
Ablation_Base,crowd_run,2,21,1,1,750,1036.7,4.55,4.38,0.0,15.45,11.42,4.03,0,0.0
Ablation_Base,crowd_run,2,22,2,2,1200,1087.5,4.38,4.55,0.0,24.75,9.3,15.45,0,0.0
Ablation_Base,crowd_run,2,23,2,2,1200,1111.3,4.55,5.42,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,2,24,1,1,750,1138.6,5.42,4.0,0.881,15.45,9.3,2.36,0,0.0
Ablation_Base,crowd_run,2,25,2,2,1200,1073.9,4.0,4.75,0.0,24.75,9.3,15.45,0,0.0
Ablation_Base,crowd_run,2,26,2,2,1200,1065.4,4.75,5.59,0.0,24.75,0.0,24.75,0,0.0
Ablation_Base,crowd_run,2,27,2,2,1200,984.5,5.59,4.31,0.0,24.75,0.0,24.75,0,0.0
