Method,Video,Episode,Chunk,Action_proposed,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff,Rebuf_diff,Action_match
Proposed,crowd_run,3,22,1,750,1076.0,29.52,29.53,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,3,23,1,750,1209.8,29.53,30.0,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,3,24,1,750,901.4,30.0,27.49,0.0,15.45,0.0,15.45,2,1200,6.106,24.75,-1.5,16.95,-6.106,0
Proposed,crowd_run,3,25,1,750,854.8,27.49,27.85,0.0,15.45,0.0,15.45,2,1200,1.823,24.75,16.91,-1.4600000000000009,-1.823,0
Proposed,crowd_run,3,26,1,750,839.1,27.85,28.68,0.0,15.45,0.0,15.45,2,1200,1.071,24.75,20.15,-4.699999999999999,-1.071,0
Proposed,crowd_run,3,27,1,750,1088.7,28.68,30.0,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,3,28,1,750,1224.0,30.0,30.0,0.0,15.45,0.0,15.45,2,1200,0.327,24.75,23.34,-7.890000000000001,-0.327,0
Proposed,crowd_run,3,29,1,750,1011.0,30.0,30.0,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,3,30,1,750,1048.2,30.0,30.0,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,3,31,1,750,1045.6,30.0,30.0,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,3,32,1,750,876.3,30.0,30.0,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,3,33,1,750,824.0,30.0,30.0,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,3,34,1,750,1157.6,30.0,30.0,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,3,35,1,750,894.8,30.0,30.0,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,3,36,1,750,1077.9,30.0,30.0,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,3,37,1,750,1041.8,30.0,30.0,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,3,38,1,750,1157.7,30.0,30.0,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,3,39,1,750,1092.3,30.0,30.0,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,3,40,1,750,948.7,30.0,28.59,0.0,15.45,0.0,15.45,2,1200,0.874,24.75,20.99,-5.539999999999999,-0.874,0
Proposed,crowd_run,3,41,1,750,1176.1,28.59,30.0,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,3,42,1,750,954.2,30.0,30.0,0.0,15.45,0.0,15.45,2,1200,0.294,24.75,23.48,-8.030000000000001,-0.294,0
Proposed,crowd_run,3,43,1,750,1010.0,30.0,30.0,0.0,15.45,0.0,15.45,2,1200,0.09,24.75,24.36,-8.91,-0.09,0
Proposed,crowd_run,3,44,1,750,904.9,30.0,28.08,0.0,15.45,0.0,15.45,2,1200,5.471,24.75,1.22,14.229999999999999,-5.471,0
Proposed,crowd_run,3,45,1,750,896.6,28.08,28.66,0.0,15.45,0.0,15.45,2,1200,1.467,24.75,18.44,-2.990000000000002,-1.467,0
Proposed,crowd_run,3,46,1,750,742.8,28.66,28.0,0.0,15.45,0.0,15.45,2,1200,3.466,24.75,9.85,5.6,-3.466,0
Proposed,crowd_run,3,47,1,750,427.9,28.0,28.05,0.0,15.45,0.0,15.45,2,1200,2.322,24.75,14.77,0.6799999999999997,-2.322,0
Proposed,crowd_run,4,0,0,300,891.0,1.78,4.0,1.371,4.03,0.0,-1.87,0,300,1.371,4.03,-1.87,0.0,0.0,1
Proposed,crowd_run,4,1,0,300,891.2,4.0,6.25,0.0,4.03,0.0,4.03,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,4,2,0,300,890.8,6.25,8.52,0.0,4.03,0.0,4.03,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,4,3,0,300,879.8,8.52,10.76,0.0,4.03,0.0,4.03,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,4,4,0,300,841.8,10.76,11.5,0.0,4.03,0.0,4.03,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,4,5,0,300,900.4,11.5,14.23,0.0,4.03,0.0,4.03,2,1200,0.0,24.75,4.03,0.0,0.0,0
Proposed,crowd_run,4,6,1,750,897.6,14.23,14.68,0.0,15.45,11.42,4.03,2,1200,0.0,24.75,24.75,-20.72,0.0,0
Proposed,crowd_run,4,7,1,750,884.1,14.68,16.93,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,4,8,1,750,901.1,16.93,16.83,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,4,9,1,750,882.9,16.83,19.1,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,4,10,1,750,901.2,19.1,20.75,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,4,11,1,750,900.7,20.75,23.42,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,4,12,1,750,901.6,23.42,23.42,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,4,13,1,750,900.5,23.42,25.45,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,4,14,1,750,900.3,25.45,27.44,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,4,15,1,750,897.1,27.44,29.38,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,4,16,1,750,902.5,29.38,29.46,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,4,17,1,750,807.4,29.46,30.0,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,4,18,1,750,902.0,30.0,30.0,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,4,19,1,750,900.4,30.0,30.0,0.0,15.45,0.0,15.45,1,750,0.0,15.45,6.15,9.299999999999999,0.0,1
Proposed,crowd_run,4,20,1,750,902.0,30.0,26.07,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,4,21,1,750,901.2,26.07,27.41,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,4,22,1,750,900.6,27.41,26.65,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,4,23,1,750,902.1,26.65,26.51,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,4,24,1,750,901.1,26.51,24.0,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,4,25,1,750,899.4,24.0,24.55,0.0,15.45,0.0,15.45,2,1200,1.492,24.75,9.03,6.42,-1.492,0
Proposed,crowd_run,4,26,1,750,823.2,24.55,25.31,0.0,15.45,0.0,15.45,2,1200,1.169,24.75,19.72,-4.27,-1.169,0
Proposed,crowd_run,4,27,1,750,901.4,25.31,26.42,0.0,15.45,0.0,15.45,2,1200,0.635,24.75,22.02,-6.57,-0.635,0
Proposed,crowd_run,4,28,1,750,901.5,26.42,26.61,0.0,15.45,0.0,15.45,2,1200,2.095,24.75,15.74,-0.2900000000000009,-2.095,0
Proposed,crowd_run,4,29,1,750,900.7,26.61,28.05,0.0,15.45,0.0,15.45,2,1200,0.094,24.75,24.34,-8.89,-0.094,0
Proposed,crowd_run,4,30,1,750,899.6,28.05,29.72,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,4,31,1,750,902.2,29.72,30.0,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,4,32,1,750,900.9,30.0,30.0,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,4,33,1,750,894.7,30.0,30.0,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,4,34,1,750,901.3,30.0,30.0,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,4,35,1,750,902.2,30.0,30.0,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,4,36,1,750,901.0,30.0,29.85,0.0,15.45,0.0,15.45,2,1200,0.446,24.75,22.83,-7.379999999999999,-0.446,0
Proposed,crowd_run,4,37,1,750,901.0,29.85,30.0,0.0,15.45,0.0,15.45,2,1200,1.264,24.75,19.32,-3.870000000000001,-1.264,0
Proposed,crowd_run,4,38,1,750,901.5,30.0,30.0,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,4,39,1,750,871.6,30.0,30.0,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,4,40,1,750,901.6,30.0,28.3,0.0,15.45,0.0,15.45,2,1200,4.326,24.75,6.15,9.299999999999999,-4.326,0
Proposed,crowd_run,4,41,1,750,901.8,28.3,29.94,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,4,42,1,750,901.0,29.94,30.0,0.0,15.45,0.0,15.45,2,1200,1.495,24.75,18.32,-2.870000000000001,-1.495,0
Proposed,crowd_run,4,43,1,750,900.8,30.0,30.0,0.0,15.45,0.0,15.45,2,1200,0.586,24.75,22.23,-6.780000000000001,-0.586,0
Proposed,crowd_run,4,44,1,750,900.8,30.0,28.05,0.0,15.45,0.0,15.45,2,1200,5.515,24.75,1.04,14.41,-5.515,0
Proposed,crowd_run,4,45,1,750,901.8,28.05,28.66,0.0,15.45,0.0,15.45,2,1200,1.436,24.75,18.58,-3.129999999999999,-1.436,0
Proposed,crowd_run,4,46,1,750,900.7,28.66,28.81,0.0,15.45,0.0,15.45,2,1200,2.157,24.75,15.48,-0.030000000000001137,-2.157,0
Proposed,crowd_run,4,47,1,750,900.7,28.81,30.0,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,5,0,0,300,769.8,2.52,4.0,1.125,4.03,0.0,-0.81,0,300,1.125,4.03,-0.81,0.0,0.0,1
Proposed,crowd_run,5,1,0,300,446.8,4.0,4.51,0.0,4.03,0.0,4.03,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,5,2,0,300,580.4,4.51,5.85,0.0,4.03,0.0,4.03,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,5,3,0,300,467.8,5.85,6.55,0.0,4.03,0.0,4.03,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,5,4,0,300,757.0,6.55,6.91,0.0,4.03,0.0,4.03,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,5,5,0,300,657.4,6.91,9.19,0.0,4.03,0.0,4.03,1,750,0.0,15.45,4.03,0.0,0.0,0
Proposed,crowd_run,5,6,0,300,706.4,9.19,11.38,0.0,4.03,0.0,4.03,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,0
Proposed,crowd_run,5,7,1,750,692.8,11.38,13.15,0.0,15.45,11.42,4.03,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,1
Proposed,crowd_run,5,8,1,750,989.6,13.15,13.41,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,5,9,1,750,601.9,13.41,14.88,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,5,10,1,750,1009.6,14.88,16.78,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,5,11,1,750,645.2,16.78,18.92,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,5,12,1,750,418.7,18.92,14.32,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,5,13,1,750,877.1,14.32,16.3,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,5,14,1,750,465.1,16.3,16.4,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,5,15,1,750,398.4,16.4,15.75,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,5,16,1,750,859.7,15.75,15.65,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,5,17,1,750,1070.5,15.65,18.15,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,5,18,1,750,875.5,18.15,20.02,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,5,19,1,750,441.8,20.02,16.08,0.0,15.45,0.0,15.45,0,300,0.0,4.03,-7.39,22.84,0.0,0
Proposed,crowd_run,5,20,0,300,813.4,16.08,16.56,0.0,4.03,11.42,-7.39,0,300,0.0,4.03,4.03,-11.42,0.0,1
Proposed,crowd_run,5,21,1,750,740.3,16.56,17.32,0.0,15.45,11.42,4.03,0,300,0.0,4.03,4.03,0.0,0.0,0
Proposed,crowd_run,5,22,1,750,992.4,17.32,17.01,0.0,15.45,0.0,15.45,0,300,0.0,4.03,4.03,11.419999999999998,0.0,0
Proposed,crowd_run,5,23,1,750,597.7,17.01,14.76,0.0,15.45,0.0,15.45,0,300,0.0,4.03,4.03,11.419999999999998,0.0,0
Proposed,crowd_run,5,24,1,750,985.9,14.76,12.81,0.0,15.45,0.0,15.45,0,300,0.0,4.03,4.03,11.419999999999998,0.0,0
Proposed,crowd_run,5,25,1,750,1089.2,12.81,13.95,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,4.03,11.419999999999998,0.0,0
Proposed,crowd_run,5,26,1,750,960.4,13.95,15.18,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,5,27,1,750,1012.1,15.18,16.6,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,5,28,1,750,1111.0,16.6,17.51,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,5,29,1,750,496.6,17.51,16.87,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,5,30,1,750,947.0,16.87,18.66,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,5,31,1,750,619.6,18.66,19.89,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,5,32,1,750,672.1,19.89,19.52,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,5,33,1,750,543.4,19.52,20.38,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,5,34,1,750,592.0,20.38,22.07,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,5,35,1,750,1887.9,22.07,24.78,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,5,36,1,750,1492.5,24.78,26.27,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,5,37,1,750,490.0,26.27,24.22,0.0,15.45,0.0,15.45,1,750,0.0,15.45,6.15,9.299999999999999,0.0,1
Proposed,crowd_run,5,38,1,750,379.4,24.22,23.62,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,5,39,1,750,720.7,23.62,24.51,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,5,40,1,750,448.7,24.51,17.07,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,5,41,1,750,632.6,17.07,17.7,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,5,42,1,750,759.8,17.7,17.46,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,5,43,1,750,752.4,17.46,18.03,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,5,44,1,750,629.1,18.03,13.52,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,5,45,1,750,1034.1,13.52,14.55,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,5,46,1,750,683.1,14.55,13.48,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,5,47,1,750,707.4,13.48,15.09,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,6,0,0,300,587.0,1.36,4.0,3.422,4.03,0.0,-10.68,0,300,3.422,4.03,-10.68,0.0,0.0,1
Proposed,crowd_run,6,1,0,300,787.1,4.0,6.02,0.0,4.03,0.0,4.03,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,6,2,0,300,677.6,6.02,7.74,0.0,4.03,0.0,4.03,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,6,3,0,300,650.6,7.74,9.37,0.0,4.03,0.0,4.03,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,6,4,0,300,725.7,9.37,9.58,0.0,4.03,0.0,4.03,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,6,5,0,300,824.8,9.58,12.2,0.0,4.03,0.0,4.03,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,6,6,0,300,252.3,12.2,11.14,0.0,4.03,0.0,4.03,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,6,7,0,300,761.1,11.14,14.33,0.0,4.03,0.0,4.03,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,6,8,0,300,502.5,14.33,15.39,0.0,4.03,0.0,4.03,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,6,9,1,750,618.3,15.39,16.92,0.0,15.45,11.42,4.03,2,1200,0.0,24.75,4.03,0.0,0.0,0
Proposed,crowd_run,6,10,1,750,583.5,16.92,17.29,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,6,11,1,750,488.0,17.29,18.83,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,6,12,1,750,778.7,18.83,18.2,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,6,13,1,750,653.2,18.2,19.49,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,6,14,1,750,587.3,19.49,20.41,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,6,15,1,750,472.8,20.41,20.49,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,6,16,1,750,790.7,20.49,20.02,0.0,15.45,0.0,15.45,2,1200,0.399,24.75,23.03,-7.580000000000002,-0.399,0
Proposed,crowd_run,6,17,1,750,576.4,20.02,21.23,0.0,15.45,0.0,15.45,2,1200,0.46,24.75,22.77,-7.32,-0.46,0
Proposed,crowd_run,6,18,1,750,793.4,21.23,22.89,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,6,19,1,750,446.8,22.89,19.04,0.0,15.45,0.0,15.45,0,300,0.0,4.03,-16.69,32.14,0.0,0
Proposed,crowd_run,6,20,0,300,561.7,19.04,17.94,0.0,4.03,11.42,-7.39,0,300,0.0,4.03,4.03,-11.42,0.0,1
Proposed,crowd_run,6,21,1,750,529.7,17.94,17.42,0.0,15.45,11.42,4.03,0,300,0.0,4.03,4.03,0.0,0.0,0
Proposed,crowd_run,6,22,1,750,362.6,17.42,9.6,0.0,15.45,0.0,15.45,0,300,0.0,4.03,4.03,11.419999999999998,0.0,0
Proposed,crowd_run,6,23,0,300,712.6,9.6,11.51,0.0,4.03,11.42,-7.39,0,300,0.0,4.03,4.03,-11.42,0.0,1
Proposed,crowd_run,6,24,0,300,475.3,11.51,10.57,0.0,4.03,0.0,4.03,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,6,25,0,300,474.9,10.57,11.95,0.0,4.03,0.0,4.03,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,6,26,0,300,616.4,11.95,14.22,0.0,4.03,0.0,4.03,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,6,27,0,300,428.1,14.22,15.78,0.0,4.03,0.0,4.03,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,6,28,0,300,475.6,15.78,16.89,0.0,4.03,0.0,4.03,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,6,29,0,300,809.7,16.89,19.75,0.0,4.03,0.0,4.03,1,750,0.0,15.45,4.03,0.0,0.0,0
Proposed,crowd_run,6,30,1,750,699.9,19.75,20.77,0.0,15.45,11.42,4.03,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,1
Proposed,crowd_run,6,31,1,750,420.5,20.77,20.68,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,6,32,1,750,473.9,20.68,18.48,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,6,33,1,750,654.6,18.48,19.87,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,6,34,1,750,689.7,19.87,21.89,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,6,35,1,750,677.2,21.89,22.28,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,6,36,1,750,444.9,22.28,17.87,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,6,37,1,750,795.5,17.87,18.15,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,6,38,1,750,664.8,18.15,19.52,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,6,39,1,750,743.5,19.52,20.51,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,6,40,1,750,649.3,20.51,16.6,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,6,41,1,750,598.7,16.6,17.04,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,6,42,1,750,981.2,17.04,17.76,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,6,43,1,750,1001.1,17.76,19.18,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,6,44,1,750,505.3,19.18,12.58,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,6,45,1,750,571.6,12.58,11.22,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,6,46,1,750,594.1,11.22,9.38,0.0,15.45,0.0,15.45,1,750,0.451,15.45,13.51,1.9399999999999995,-0.451,1
Proposed,crowd_run,6,47,1,750,930.5,9.38,11.57,0.0,15.45,0.0,15.45,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,7,0,0,300,985.5,2.74,4.0,0.104,4.03,0.0,3.58,0,300,0.104,4.03,3.58,0.0,0.0,1
Proposed,crowd_run,7,1,0,300,1147.8,4.0,6.64,0.0,4.03,0.0,4.03,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,7,2,0,300,330.5,6.64,5.98,0.0,4.03,0.0,4.03,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,7,3,0,300,954.6,5.98,8.36,0.0,4.03,0.0,4.03,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,7,4,0,300,417.9,8.36,5.78,0.0,4.03,0.0,4.03,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,7,5,0,300,1051.5,5.78,8.7,0.0,4.03,0.0,4.03,1,750,0.0,15.45,4.03,0.0,0.0,0
Proposed,crowd_run,7,6,0,300,582.7,8.7,10.51,0.0,4.03,0.0,4.03,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,0
Proposed,crowd_run,7,7,1,750,1084.0,10.51,13.08,0.0,15.45,11.42,4.03,2,1200,0.0,24.75,15.45,-11.419999999999998,0.0,0
Proposed,crowd_run,7,8,1,750,1091.8,13.08,13.7,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,7,9,1,750,948.6,13.7,16.09,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,7,10,1,750,778.8,16.09,17.37,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,7,11,1,750,912.3,17.37,20.05,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,7,12,1,750,868.3,20.05,19.9,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,7,13,1,750,591.5,19.9,20.91,0.0,15.45,0.0,15.45,2,1200,0.0,24.75,24.75,-9.3,0.0,0
