Method,Video,Episode,Chunk,Action,Bitrate_kbps,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s,VMAF,Smooth_Penalty,Step_QoE
Proposed,bigbuckbunny,0,26,2,1200,1065.4,14.89,15.36,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,0,27,3,1850,984.5,15.36,14.93,0.0,95.49,5.15,90.34
Proposed,bigbuckbunny,0,28,2,1200,824.4,14.93,12.08,0.0,90.34,5.15,85.19
Proposed,bigbuckbunny,0,29,2,1200,1037.6,12.08,12.95,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,0,30,2,1200,1055.3,12.95,13.71,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,0,31,2,1200,1126.0,13.71,13.98,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,0,32,1,750,892.4,13.98,12.34,0.0,83.73,6.61,77.12
Proposed,bigbuckbunny,0,33,2,1200,941.8,12.34,12.83,0.0,90.34,6.61,83.73
Proposed,bigbuckbunny,0,34,2,1200,463.6,12.83,5.91,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,0,35,1,750,1052.0,5.91,5.9,0.0,83.73,6.61,77.12
Proposed,bigbuckbunny,0,36,1,750,355.7,5.9,4.0,14.07,83.73,0.0,23.23
Proposed,bigbuckbunny,0,37,0,300,952.1,4.0,6.77,0.0,66.58,17.15,49.43
Proposed,bigbuckbunny,0,38,1,750,1023.8,6.77,8.45,0.0,83.73,17.15,66.58
Proposed,bigbuckbunny,0,39,1,750,960.6,8.45,10.14,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,0,40,1,750,955.9,10.14,9.02,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,0,41,2,1200,880.2,9.02,10.71,0.0,90.34,6.61,83.73
Proposed,bigbuckbunny,0,42,2,1200,1063.0,10.71,11.59,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,0,43,2,1200,934.7,11.59,12.43,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,0,44,2,1200,994.6,12.43,11.22,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,0,45,2,1200,1000.9,11.22,13.22,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,0,46,3,1850,858.9,13.22,11.94,0.0,95.49,5.15,90.34
Proposed,bigbuckbunny,0,47,2,1200,1103.0,11.94,12.64,0.0,90.34,5.15,85.19
Proposed,bigbuckbunny,1,0,0,300,587.0,2.88,4.0,0.192,66.58,0.0,65.76
Proposed,bigbuckbunny,1,1,1,750,787.1,4.0,5.88,0.0,83.73,17.15,66.58
Proposed,bigbuckbunny,1,2,1,750,677.6,5.88,7.66,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,1,3,1,750,650.6,7.66,9.29,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,1,4,1,750,725.7,9.29,8.55,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,1,5,2,1200,824.8,8.55,10.23,0.0,90.34,6.61,83.73
Proposed,bigbuckbunny,1,6,2,1200,252.3,10.23,4.0,2.474,90.34,0.0,79.7
Proposed,bigbuckbunny,1,7,1,750,761.1,4.0,5.23,0.0,83.73,6.61,77.12
Proposed,bigbuckbunny,1,8,1,750,502.5,5.23,4.0,3.397,83.73,0.0,69.12
Proposed,bigbuckbunny,1,9,1,750,618.3,4.0,4.0,0.236,83.73,0.0,82.71
Proposed,bigbuckbunny,1,10,1,750,583.5,4.0,4.0,0.141,83.73,0.0,83.12
Proposed,bigbuckbunny,1,11,0,300,488.0,4.0,4.93,0.0,66.58,17.15,49.43
Proposed,bigbuckbunny,1,12,0,300,778.7,4.93,5.86,0.0,66.58,0.0,66.58
Proposed,bigbuckbunny,1,13,1,750,653.2,5.86,4.0,0.201,83.73,17.15,65.72
Proposed,bigbuckbunny,1,14,1,750,587.3,4.0,4.0,2.36,83.73,0.0,73.58
Proposed,bigbuckbunny,1,15,0,300,472.8,4.0,4.46,0.0,66.58,17.15,49.43
Proposed,bigbuckbunny,1,16,0,300,790.7,4.46,4.94,0.0,66.58,0.0,66.58
Proposed,bigbuckbunny,1,17,1,750,576.4,4.94,4.0,1.216,83.73,17.15,61.35
Proposed,bigbuckbunny,1,18,0,300,793.4,4.0,6.31,0.0,66.58,17.15,49.43
Proposed,bigbuckbunny,1,19,1,750,446.8,6.31,4.08,0.0,83.73,17.15,66.58
Proposed,bigbuckbunny,1,20,0,300,561.7,4.08,5.3,0.0,66.58,17.15,49.43
Proposed,bigbuckbunny,1,21,1,750,529.7,5.3,5.53,0.0,83.73,17.15,66.58
Proposed,bigbuckbunny,1,22,1,750,362.6,5.53,5.4,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,1,23,1,750,712.6,5.4,7.03,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,1,24,1,750,475.3,7.03,4.72,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,1,25,1,750,474.9,4.72,5.38,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,1,26,1,750,616.4,5.38,5.56,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,1,27,1,750,428.1,5.56,5.43,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,1,28,0,300,475.6,5.43,6.46,0.0,66.58,17.15,49.43
Proposed,bigbuckbunny,1,29,1,750,809.7,6.46,7.95,0.0,83.73,17.15,66.58
Proposed,bigbuckbunny,1,30,1,750,699.9,7.95,8.9,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,1,31,1,750,420.5,8.9,6.67,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,1,32,0,300,473.9,6.67,6.41,0.0,66.58,17.15,49.43
Proposed,bigbuckbunny,1,33,1,750,654.6,6.41,7.26,0.0,83.73,17.15,66.58
Proposed,bigbuckbunny,1,34,1,750,689.7,7.26,6.67,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,1,35,1,750,677.2,6.67,4.44,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,1,36,0,300,444.9,4.44,4.0,1.949,66.58,17.15,41.05
Proposed,bigbuckbunny,1,37,0,300,795.5,4.0,6.53,0.0,66.58,0.0,66.58
Proposed,bigbuckbunny,1,38,1,750,664.8,6.53,6.95,0.0,83.73,17.15,66.58
Proposed,bigbuckbunny,1,39,1,750,743.5,6.95,7.97,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,1,40,1,750,649.3,7.97,4.43,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,1,41,1,750,598.7,4.43,6.31,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,1,42,1,750,981.2,6.31,8.2,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,1,43,1,750,1001.1,8.2,10.35,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,1,44,1,750,505.3,10.35,7.95,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,1,45,1,750,571.6,7.95,9.75,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,1,46,1,750,594.1,9.75,10.66,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,1,47,1,750,930.5,10.66,12.22,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,2,0,1,750,1126.0,1.25,4.0,2.752,83.73,0.0,71.9
Proposed,bigbuckbunny,2,1,1,750,892.4,4.0,6.13,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,2,2,2,1200,941.8,6.13,7.58,0.0,90.34,6.61,83.73
Proposed,bigbuckbunny,2,3,2,1200,463.6,7.58,6.25,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,2,4,1,750,1052.0,6.25,6.98,0.0,83.73,6.61,77.12
Proposed,bigbuckbunny,2,5,2,1200,355.7,6.98,5.58,0.0,90.34,6.61,83.73
Proposed,bigbuckbunny,2,6,1,750,952.1,5.58,7.48,0.0,83.73,6.61,77.12
Proposed,bigbuckbunny,2,7,1,750,1023.8,7.48,9.42,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,2,8,1,750,960.6,9.42,8.91,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,2,9,1,750,955.9,8.91,10.17,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,2,10,1,750,880.2,10.17,11.42,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,2,11,1,750,1063.0,11.42,11.9,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,2,12,1,750,934.7,11.9,9.5,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,2,13,1,750,994.6,9.5,9.52,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,2,14,1,750,1000.9,9.52,9.79,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,2,15,1,750,858.9,9.79,8.91,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,2,16,1,750,1103.0,8.91,6.6,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,2,17,1,750,966.8,6.6,6.93,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,2,18,1,750,810.4,6.93,6.79,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,2,19,1,750,971.9,6.79,7.92,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,2,20,1,750,704.0,7.92,6.39,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,2,21,1,750,1036.7,6.39,8.46,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,2,22,2,1200,1087.5,8.46,10.26,0.0,90.34,6.61,83.73
Proposed,bigbuckbunny,2,23,2,1200,1111.3,10.26,11.83,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,2,24,2,1200,1138.6,11.83,11.62,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,2,25,2,1200,1073.9,11.62,13.25,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,2,26,2,1200,1065.4,13.25,13.72,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,2,27,2,1200,984.5,13.72,14.84,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,2,28,2,1200,824.4,14.84,12.0,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,2,29,2,1200,1037.6,12.0,12.86,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,2,30,2,1200,1055.3,12.86,13.62,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,2,31,2,1200,1126.0,13.62,13.9,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,2,32,1,750,892.4,13.9,12.25,0.0,83.73,6.61,77.12
Proposed,bigbuckbunny,2,33,2,1200,941.8,12.25,12.74,0.0,90.34,6.61,83.73
Proposed,bigbuckbunny,2,34,2,1200,463.6,12.74,5.83,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,2,35,1,750,1052.0,5.83,5.81,0.0,83.73,6.61,77.12
Proposed,bigbuckbunny,2,36,1,750,355.7,5.81,4.0,14.155,83.73,0.0,22.86
Proposed,bigbuckbunny,2,37,0,300,952.1,4.0,6.77,0.0,66.58,17.15,49.43
Proposed,bigbuckbunny,2,38,1,750,1023.8,6.77,8.45,0.0,83.73,17.15,66.58
Proposed,bigbuckbunny,2,39,1,750,960.6,8.45,10.14,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,2,40,1,750,955.9,10.14,9.02,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,2,41,2,1200,880.2,9.02,10.71,0.0,90.34,6.61,83.73
Proposed,bigbuckbunny,2,42,2,1200,1063.0,10.71,11.59,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,2,43,2,1200,934.7,11.59,12.43,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,2,44,2,1200,994.6,12.43,11.22,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,2,45,2,1200,1000.9,11.22,13.22,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,2,46,3,1850,858.9,13.22,11.94,0.0,95.49,5.15,90.34
Proposed,bigbuckbunny,2,47,2,1200,1103.0,11.94,12.64,0.0,90.34,5.15,85.19
Proposed,bigbuckbunny,3,0,1,750,1070.0,1.09,4.0,3.116,83.73,0.0,70.33
Proposed,bigbuckbunny,3,1,1,750,1465.1,4.0,6.86,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,3,2,2,1200,835.4,6.86,7.98,0.0,90.34,6.61,83.73
Proposed,bigbuckbunny,3,3,2,1200,338.2,7.98,4.67,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,3,4,1,750,799.4,4.67,4.37,0.0,83.73,6.61,77.12
Proposed,bigbuckbunny,3,5,1,750,852.7,4.37,6.97,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,3,6,1,750,608.4,6.97,7.68,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,3,7,1,750,376.5,7.68,6.07,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,3,8,1,750,1048.2,6.07,5.93,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,3,9,1,750,869.5,5.93,6.92,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,3,10,1,750,861.3,6.92,8.12,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,3,11,1,750,846.7,8.12,7.69,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,3,12,1,750,598.8,7.69,4.0,2.298,83.73,0.0,73.85
Proposed,bigbuckbunny,3,13,1,750,608.7,4.0,4.0,2.5,83.73,0.0,72.98
Proposed,bigbuckbunny,3,14,0,300,797.1,4.0,6.13,0.0,66.58,17.15,49.43
Proposed,bigbuckbunny,3,15,0,300,1016.9,6.13,8.48,0.0,66.58,0.0,66.58
Proposed,bigbuckbunny,3,16,0,300,1018.2,8.48,9.74,0.0,66.58,0.0,66.58
Proposed,bigbuckbunny,3,17,1,750,1221.8,9.74,10.84,0.0,83.73,17.15,66.58
Proposed,bigbuckbunny,3,18,1,750,1244.0,10.84,12.14,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,3,19,1,750,967.8,12.14,13.26,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,3,20,1,750,1259.1,13.26,14.17,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,3,21,2,1200,1059.4,14.17,15.15,0.0,90.34,6.61,83.73
Proposed,bigbuckbunny,3,22,3,1850,1076.0,15.15,15.72,0.0,95.49,5.15,90.34
Proposed,bigbuckbunny,3,23,3,1850,1209.8,15.72,16.28,0.0,95.49,0.0,95.49
Proposed,bigbuckbunny,3,24,3,1850,901.4,16.28,12.07,0.0,95.49,0.0,95.49
Proposed,bigbuckbunny,3,25,2,1200,854.8,12.07,13.1,0.0,90.34,5.15,85.19
Proposed,bigbuckbunny,3,26,2,1200,839.1,13.1,12.62,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,3,27,2,1200,1088.7,12.62,14.02,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,3,28,2,1200,1224.0,14.02,13.41,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,3,29,2,1200,1011.0,13.41,14.19,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,3,30,2,1200,1048.2,14.19,14.93,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,3,31,2,1200,1045.6,14.93,14.92,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,3,32,1,750,876.3,14.92,13.17,0.0,83.73,6.61,77.12
Proposed,bigbuckbunny,3,33,2,1200,824.0,13.17,13.16,0.0,90.34,6.61,83.73
Proposed,bigbuckbunny,3,34,2,1200,1157.6,13.16,12.78,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,3,35,2,1200,894.8,12.78,9.23,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,3,36,1,750,1077.9,9.23,6.64,0.0,83.73,6.61,77.12
Proposed,bigbuckbunny,3,37,1,750,1041.8,6.64,7.83,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,3,38,1,750,1157.7,7.83,9.78,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,3,39,2,1200,1092.3,9.78,10.52,0.0,90.34,6.61,83.73
Proposed,bigbuckbunny,3,40,1,750,948.7,10.52,9.37,0.0,83.73,6.61,77.12
Proposed,bigbuckbunny,3,41,2,1200,1176.1,9.37,11.64,0.0,90.34,6.61,83.73
Proposed,bigbuckbunny,3,42,2,1200,954.2,11.64,12.17,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,3,43,2,1200,1010.0,12.17,13.24,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,3,44,2,1200,904.9,13.24,11.52,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,3,45,2,1200,896.6,11.52,13.28,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,3,46,2,1200,742.8,13.28,13.32,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,3,47,2,1200,427.9,13.32,8.83,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,4,0,1,750,891.0,1.78,4.0,3.275,83.73,0.0,69.65
Proposed,bigbuckbunny,4,1,1,750,891.2,4.0,6.13,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,4,2,2,1200,890.8,6.13,7.43,0.0,90.34,6.61,83.73
Proposed,bigbuckbunny,4,3,2,1200,879.8,7.43,8.62,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,4,4,1,750,841.8,8.62,8.54,0.0,83.73,6.61,77.12
Proposed,bigbuckbunny,4,5,2,1200,900.4,8.54,10.41,0.0,90.34,6.61,83.73
Proposed,bigbuckbunny,4,6,2,1200,897.6,10.41,10.84,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,4,7,2,1200,884.1,10.84,11.02,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,4,8,1,750,901.1,11.02,10.21,0.0,83.73,6.61,77.12
Proposed,bigbuckbunny,4,9,1,750,882.9,10.21,11.24,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,4,10,1,750,901.2,11.24,12.56,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,4,11,1,750,900.7,12.56,12.4,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,4,12,1,750,901.6,12.4,9.76,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,4,13,1,750,900.5,9.76,9.37,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,4,14,1,750,900.3,9.37,9.22,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,4,15,1,750,897.1,9.22,8.56,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,4,16,1,750,902.5,8.56,4.84,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,4,17,1,750,807.4,4.84,4.45,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,4,18,1,750,902.0,4.45,4.72,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,4,19,1,750,900.4,4.72,5.63,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,4,20,1,750,902.0,5.63,5.31,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,4,21,1,750,901.2,5.31,7.09,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,4,22,1,750,900.6,7.09,9.43,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,4,23,1,750,902.1,9.43,11.56,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,4,24,1,750,901.1,11.56,12.23,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,4,25,2,1200,899.4,12.23,13.41,0.0,90.34,6.61,83.73
Proposed,bigbuckbunny,4,26,2,1200,823.2,13.41,12.84,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,4,27,2,1200,901.4,12.84,13.7,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,4,28,2,1200,901.5,13.7,11.44,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,4,29,2,1200,900.7,11.44,11.83,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,4,30,2,1200,899.6,11.83,12.03,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,4,31,2,1200,902.2,12.03,11.38,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,4,32,1,750,900.9,11.38,9.79,0.0,83.73,6.61,77.12
Proposed,bigbuckbunny,4,33,1,750,894.7,9.79,11.48,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,4,34,1,750,901.3,11.48,11.97,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,4,35,1,750,902.2,11.97,11.29,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,4,36,1,750,901.0,11.29,7.4,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,4,37,1,750,901.0,7.4,8.15,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,4,38,1,750,901.5,8.15,9.52,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,4,39,1,750,871.6,9.52,10.97,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,4,40,1,750,901.6,10.97,9.54,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,4,41,2,1200,901.8,9.54,11.29,0.0,90.34,6.61,83.73
Proposed,bigbuckbunny,4,42,2,1200,901.0,11.29,11.61,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,4,43,2,1200,900.8,11.61,12.33,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,4,44,2,1200,900.8,12.33,10.58,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,4,45,2,1200,901.8,10.58,12.36,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,4,46,2,1200,900.7,12.36,13.09,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,4,47,2,1200,900.7,13.09,13.05,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,5,0,1,750,769.8,2.52,4.0,3.328,83.73,0.0,69.42
Proposed,bigbuckbunny,5,1,1,750,446.8,4.0,4.27,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,5,2,1,750,580.4,4.27,5.68,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,5,3,1,750,467.8,5.68,6.38,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,5,4,1,750,757.0,6.38,5.84,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,5,5,1,750,657.4,5.84,8.01,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,5,6,1,750,706.4,8.01,9.18,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,5,7,1,750,692.8,9.18,10.13,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,5,8,1,750,989.6,10.13,9.75,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,5,9,1,750,601.9,9.75,9.4,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,5,10,1,750,1009.6,9.4,11.0,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,5,11,1,750,645.2,11.0,9.2,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,5,12,1,750,418.7,9.2,4.0,5.09,83.73,0.0,61.84
Proposed,bigbuckbunny,5,13,0,300,877.1,4.0,6.2,0.0,66.58,17.15,49.43
Proposed,bigbuckbunny,5,14,1,750,465.1,6.2,4.0,1.834,83.73,17.15,58.69
Proposed,bigbuckbunny,5,15,0,300,398.4,4.0,4.0,0.202,66.58,17.15,48.56
Proposed,bigbuckbunny,5,16,0,300,859.7,4.0,4.76,0.0,66.58,0.0,66.58
Proposed,bigbuckbunny,5,17,1,750,1070.5,4.76,5.45,0.0,83.73,17.15,66.58
Proposed,bigbuckbunny,5,18,1,750,875.5,5.45,5.61,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,5,19,1,750,441.8,5.61,4.0,0.691,83.73,0.0,80.76
Proposed,bigbuckbunny,5,20,0,300,813.4,4.0,6.08,0.0,66.58,17.15,49.43
Proposed,bigbuckbunny,5,21,1,750,740.3,6.08,7.38,0.0,83.73,17.15,66.58
Proposed,bigbuckbunny,5,22,1,750,992.4,7.38,9.87,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,5,23,1,750,597.7,9.87,11.06,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,5,24,1,750,985.9,11.06,12.01,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,5,25,2,1200,1089.2,12.01,13.68,0.0,90.34,6.61,83.73
Proposed,bigbuckbunny,5,26,2,1200,960.4,13.68,13.76,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,5,27,2,1200,1012.1,13.76,14.97,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,5,28,2,1200,1111.0,14.97,13.89,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,5,29,2,1200,496.6,13.89,11.33,0.0,90.34,0.0,90.34
Proposed,bigbuckbunny,5,30,1,750,947.0,11.33,13.08,0.0,83.73,6.61,77.12
Proposed,bigbuckbunny,5,31,1,750,619.6,13.08,12.85,0.0,83.73,0.0,83.73
Proposed,bigbuckbunny,5,32,1,750,672.1,12.85,9.35,0.0,83.73,0.0,83.73
