arm,episode,rebuffer_total,rebuffer_p95_chunk,rebuffer_p99_chunk,stallfree,vmaf_mean,bitrate_mean_kbps,buffer_mean,interv_rate,conformal_coverage
raw,0,92.37324250748522,10.670714244171638,37.59613660944959,0.0,96.89791666666666,4716.666666666667,10.570695621181883,0.0,nan
raw,1,31.076283847706055,3.8550461339584663,12.822419549461731,0.0,96.93770833333333,4752.083333333333,10.473642596194187,0.0,nan
raw,2,107.82753030984551,8.527498199333879,44.89148794026751,0.0,52.137708333333336,4616.666666666667,10.23725363795665,0.0,nan
raw,3,47.23532656212731,8.73524464463462,15.43207005784748,0.0,95.654375,4707.291666666667,10.497957528416329,0.0,nan
raw,4,55.20511223051657,9.222015167439132,19.901509643150177,0.0,51.46083333333333,4534.375,10.362551078454041,0.0,nan
raw,5,95.79134039032786,1.9044072497992164,45.83033535007549,0.0,95.97791666666667,4695.833333333333,10.37552291813707,0.0,nan
raw,6,47.16721986834276,1.0199441221874572,23.661594208469474,0.0,53.160000000000004,4737.5,10.594386041737122,0.0,nan
raw,7,101.96338612161685,13.881150737227072,35.49164111245166,0.0,96.875,4695.833333333333,10.35917302130869,0.0,nan
raw,8,46.23005765410095,5.357603981846585,15.47748035175654,0.0,96.01166666666666,4716.666666666667,10.347307767869657,0.0,nan
raw,9,100.19155782366761,9.008871981763203,41.215921963734985,0.0,51.89145833333333,4595.833333333333,10.254128965602519,0.0,nan
raw,10,104.59014568441182,9.800696812985311,42.58479887856171,0.0,51.77645833333333,4551.041666666667,10.269947145360579,0.0,nan
raw,11,94.60449104734317,11.137585130651,37.831503556686144,0.0,96.01166666666666,4716.666666666667,10.517948611730658,0.0,nan
raw,12,49.54828525439452,11.100609104998588,14.302226557013016,0.0,53.275000000000006,4782.291666666667,10.534507085111507,0.0,nan
raw,13,93.64839763770135,15.198533902012601,32.24369701155816,0.0,96.63937499999999,4752.083333333333,10.32799231099922,0.0,nan
raw,14,92.04050769446391,4.533489628662682,40.51367023931607,0.0,52.137708333333336,4616.666666666667,10.25903170457781,0.0,nan
raw,15,45.365228943729676,6.657798709968034,15.97068437521975,0.0,51.53020833333334,4530.208333333333,10.211227979833122,0.0,nan
raw,16,101.31022708232783,22.75454582622596,28.692321142789638,0.0,53.275,4782.291666666667,10.511365992521732,0.0,nan
raw,17,81.13183522991083,4.500338320904659,37.24042479441559,0.0,97.44708333333334,4861.458333333333,10.682001692564137,0.0,nan
raw,18,94.82859817360145,4.312825402733846,43.39319775145433,0.0,97.38250000000001,4847.916666666667,10.56686955025927,0.0,nan
raw,19,57.15092000410036,7.299273726779316,22.109932066826516,0.0,96.01166666666666,4716.666666666667,10.531406830745077,0.0,nan
raw,20,99.19168420478513,2.07459473311033,48.0,0.0,97.39895833333333,4803.125,10.641685191220981,0.0,nan
raw,21,76.72380678291049,16.103437258830652,21.33531562332805,0.0,96.586875,4652.083333333333,10.248796263592302,0.0,nan
raw,22,82.74778659050742,10.535285669521974,27.973232827150596,0.0,97.27541666666666,4675.0,10.31737070310128,0.0,nan
raw,23,59.51473797277747,3.422041034276822,27.35638994970105,0.0,96.11895833333331,4730.208333333333,10.507494316343914,0.0,nan
raw,24,47.16721986834276,1.0199441221874572,23.661594208469474,0.0,52.92208333333334,4728.125,10.57279212616515,0.0,nan
raw,25,102.67141372266393,7.6442358137742,43.73858622064685,0.0,53.63625,4847.916666666667,10.42530279492241,0.0,nan
raw,26,39.51048571149194,6.132396394230574,12.658429315383342,0.0,52.5525,4651.041666666667,10.349862685072239,0.0,nan
raw,27,80.29597807982012,10.7852105903049,26.40238226786982,0.0,52.137708333333336,4616.666666666667,10.30326524088045,0.0,nan
raw,28,77.20675793688451,14.360326920777803,26.677185671493817,0.0,53.02875,4761.458333333333,10.340935466346343,0.0,nan
raw,29,102.67141372266393,7.6442358137742,43.73858622064685,0.0,53.63625,4847.916666666667,10.451096683602053,0.0,nan
raw,30,106.28736981679766,20.31507294621836,33.0696867755035,0.0,95.620625,4686.458333333333,10.452905558376756,0.0,nan
raw,31,80.6121982731527,13.668448255804618,20.553345353162342,0.0,97.27541666666666,4675.0,10.30284363364215,0.0,nan
raw,32,79.33923020777496,7.708854416471453,32.2330802857885,0.0,95.620625,4686.458333333333,10.461747303640033,0.0,nan
raw,33,102.67141372266393,7.6442358137742,43.73858622064685,0.0,53.80479166666667,4861.458333333333,10.452800115393266,0.0,nan
raw,34,62.775616284980686,5.9204630885535625,27.22173872895025,0.0,52.42958333333333,4686.458333333333,10.500820197709862,0.0,nan
raw,35,83.12701458641769,8.115433723050144,34.55950061480642,0.0,96.9520833333333,4847.916666666667,10.586329929268883,0.0,nan
raw,36,94.60449104734317,11.137585130651,37.831503556686144,0.0,96.01166666666666,4716.666666666667,10.549984987022475,0.0,nan
raw,37,59.51473797277747,3.422041034276822,27.35638994970105,0.0,95.97791666666666,4695.833333333333,10.440535531517094,0.0,nan
raw,38,59.51473797277747,3.422041034276822,27.35638994970105,0.0,95.62062499999998,4686.458333333333,10.431369412915943,0.0,nan
