QoE,VMAF,Rebuffer,Switch,Intervention_Rate,Chunks,Method,Video,Episode
4084.3182171454905,86.75958333333335,3.302057031796346,8,0.0,48,shield_off,bigbuckbunny,0
3754.8746485341126,84.28083333333335,28.794252842282965,8,0.0,48,shield_off,bigbuckbunny,1
4045.397224075283,87.03500000000003,6.415064913362187,12,0.0,48,shield_off,bigbuckbunny,2
4048.360210438307,87.3104166666667,7.657435751174138,12,0.0,48,shield_off,bigbuckbunny,3
4097.866898129426,87.03500000000003,2.4616160211452978,9,0.0,48,shield_off,bigbuckbunny,4
3915.661878631409,84.55625,10.920315088249966,8,0.0,48,shield_off,bigbuckbunny,5
3748.3473256491015,84.28083333333335,29.58486850180457,8,0.0,48,shield_off,bigbuckbunny,6
3870.593425714676,85.93333333333335,17.980447466730155,16,0.0,48,shield_off,bigbuckbunny,7
4105.587739264242,87.03500000000003,1.5264366201258204,9,0.0,48,shield_off,bigbuckbunny,8
3928.86791599261,87.58583333333335,20.529564438879625,16,0.0,48,shield_off,bigbuckbunny,9
3902.285793393355,84.96937500000003,14.942369986270002,8,0.0,48,shield_off,bigbuckbunny,10
4154.859491002987,88.41208333333337,1.1628523494445953,12,0.0,48,shield_off,bigbuckbunny,11
4323.100000000003,90.20229166666672,0.0,1,0.0,48,shield_off,bigbuckbunny,12
3792.6328749739023,84.28083333333335,28.22397347699825,3,0.0,48,shield_off,bigbuckbunny,13
4270.220000000001,89.65145833333338,0.0,5,0.0,48,shield_off,bigbuckbunny,14
3881.077371172238,85.79562500000003,16.71058973204485,15,0.0,48,shield_off,bigbuckbunny,15
4267.334063472125,89.65145833333338,0.34955626548900826,5,0.0,48,shield_off,bigbuckbunny,16
3901.7836746650723,84.96937500000003,15.003188630684116,8,0.0,48,shield_off,bigbuckbunny,17
3808.6283360965904,84.14312500000001,26.286538747990466,2,0.0,48,shield_off,bigbuckbunny,18
4323.100000000003,90.20229166666672,0.0,1,0.0,48,shield_off,bigbuckbunny,19
722.113273663316,19.280833333333337,6.352558907059615,16,0.0,48,shield_off,crowd_run,0
505.0031555624256,15.643750000000006,28.657563521992994,1,0.0,48,shield_off,crowd_run,1
713.6789613711302,19.906250000000004,10.140629678884444,17,0.0,48,shield_off,crowd_run,2
839.6565801025523,20.681250000000002,6.146247565097839,11,0.0,48,shield_off,crowd_run,3
830.9566845807576,19.906250000000004,2.6942000265555506,11,0.0,48,shield_off,crowd_run,4
584.6287495635341,17.19375000000001,19.01299060519208,9,0.0,48,shield_off,crowd_run,5
468.51574533875373,15.837500000000007,31.950612240945496,3,0.0,48,shield_off,crowd_run,6
641.8661935322635,17.775000000000006,13.206614155491339,11,0.0,48,shield_off,crowd_run,7
836.0731394538859,19.906250000000004,2.074474387852993,11,0.0,48,shield_off,crowd_run,8
676.7171263257305,20.487500000000008,20.249863574887307,15,0.0,48,shield_off,crowd_run,9
558.0951829480854,17.581250000000008,24.479750127412125,9,0.0,48,shield_off,crowd_run,10
906.8141119489608,21.843750000000004,2.517670548817756,13,0.0,48,shield_off,crowd_run,11
1209.5310729239122,27.252916666666664,0.038629733053243784,12,0.0,48,shield_off,crowd_run,12
486.9202406709771,16.418750000000006,33.100746042759546,3,0.0,48,shield_off,crowd_run,13
1184.6787507813765,26.73937500000002,0.45678890729461513,11,0.0,48,shield_off,crowd_run,14
639.8922887847117,17.775000000000006,13.445701455340153,11,0.0,48,shield_off,crowd_run,15
1296.5176505709076,28.23895833333333,1.114625657593551,6,0.0,48,shield_off,crowd_run,16
557.5930642198025,17.581250000000008,24.54056877182624,9,0.0,48,shield_off,crowd_run,17
485.43794643780575,16.418750000000006,33.2802874954208,3,0.0,48,shield_off,crowd_run,18
1282.66,28.769791666666663,0.0,12,0.0,48,shield_off,crowd_run,19
4147.029019860246,88.81791666666673,6.555351276617863,8,0.0,48,shield_off,tearsofsteel_short,0
3923.4950793967582,86.63000000000007,28.43325104205954,0,0.0,48,shield_off,tearsofsteel_short,1
4166.401859696584,89.33812500000005,8.008495676286186,9,0.0,48,shield_off,tearsofsteel_short,2
4216.843438665512,89.46708333333339,4.148081556987845,7,0.0,48,shield_off,tearsofsteel_short,3
4220.130396561872,89.20916666666672,2.250436462951924,7,0.0,48,shield_off,tearsofsteel_short,4
3994.4039285795006,88.17750000000007,23.593274154615166,7,0.0,48,shield_off,tearsofsteel_short,5
3916.9677565117477,86.63000000000007,29.223866701581148,0,0.0,48,shield_off,tearsofsteel_short,6
4020.767705663496,88.17750000000007,15.901440689983795,13,0.0,48,shield_off,tearsofsteel_short,7
4212.139940038406,89.20916666666672,1.7187572627903067,9,0.0,48,shield_off,tearsofsteel_short,8
4135.492695015885,89.72500000000004,17.00064256106065,5,0.0,48,shield_off,tearsofsteel_short,9
3963.0364700286523,87.79062500000008,22.894080665134307,10,0.0,48,shield_off,tearsofsteel_short,10
4294.633622991648,90.49875000000004,2.223398377949985,5,0.0,48,shield_off,tearsofsteel_short,11
4430.600000000001,92.43312500000003,0.0,1,0.0,48,shield_off,tearsofsteel_short,12
3853.770223637056,87.01687500000008,36.128848881170775,4,0.0,48,shield_off,tearsofsteel_short,13
4397.2974481355195,92.04625000000003,0.28495056498084126,3,0.0,48,shield_off,tearsofsteel_short,14
4039.065184325837,88.17750000000007,16.68420732487463,9,0.0,48,shield_off,tearsofsteel_short,15
4428.959601831527,92.56208333333336,0.9484493905613725,1,0.0,48,shield_off,tearsofsteel_short,16
3959.6694276458634,87.79062500000008,23.301910411111646,10,0.0,48,shield_off,tearsofsteel_short,17
3852.287929403885,87.01687500000008,36.30839033383204,4,0.0,48,shield_off,tearsofsteel_short,18
4430.600000000001,92.43312500000003,0.0,1,0.0,48,shield_off,tearsofsteel_short,19
4159.815651718341,90.23895833333331,11.744712727914013,9,0.0,48,shield_off,sintel,0
3815.3322697999247,88.07666666666664,46.18552933624931,4,0.0,48,shield_off,sintel,1
4155.856078412607,90.66333333333331,14.339137789170616,10,0.0,48,shield_off,sintel,2
4196.865041532154,90.825,8.432044388062826,12,0.0,48,shield_off,sintel,3
4228.290274947209,90.33999999999999,5.5656159220919825,8,0.0,48,shield_off,sintel,4
3977.270188406326,89.20833333333333,27.510878342257,10,0.0,48,shield_off,sintel,5
3808.804946914914,88.07666666666664,46.976144995770916,4,0.0,48,shield_off,sintel,6
4015.5263013784133,89.53166666666665,26.636833650870358,8,0.0,48,shield_off,sintel,7
4233.406729820336,90.33999999999999,4.945890283389426,8,0.0,48,shield_off,sintel,8
4108.087425425097,90.66333333333331,18.245224633587974,12,0.0,48,shield_off,sintel,9
3914.088248564497,89.36999999999999,36.103652063408816,10,0.0,48,shield_off,sintel,10
4312.5665222168955,91.47166666666669,3.817039460162936,6,0.0,48,shield_off,sintel,11
4526.644508813601,94.86666666666667,0.4451903084301591,3,0.0,48,shield_off,sintel,12
3820.390847855865,88.56166666666665,48.392581412807075,4,0.0,48,shield_off,sintel,13
4507.857295885035,94.38166666666672,0.8409283084989829,2,0.0,48,shield_off,sintel,14
4014.651286964853,89.53166666666665,26.742818923830665,8,0.0,48,shield_off,sintel,15
