episode,chunk,video,action,bitrate,buffer,throughput,rebuffer,vmaf,reward,risk_factor,grad_factor
1,13,tearsofsteel_short,2,1200,24.16299271132493,2094.68493151,0.0,92.82,92.82,1.0,1.0
1,14,tearsofsteel_short,2,1200,25.52355723840157,1818.57069409,0.0,92.82,92.82,1.0,1.0
1,15,tearsofsteel_short,2,1200,27.443484888055544,2307.61204013,0.0,92.82,92.82,1.0,1.0
1,16,tearsofsteel_short,2,1200,29.435639827989526,2390.6227106200004,0.0,92.82,92.82,1.0,1.0
1,17,tearsofsteel_short,2,1200,30.0,2554.14664587,0.0,92.82,92.82,1.0,1.0
1,18,tearsofsteel_short,2,1200,30.0,2273.96597353,0.0,92.82,92.82,1.0,1.0
1,19,tearsofsteel_short,2,1200,30.0,2045.21333333,0.0,92.82,92.82,1.0,1.0
1,20,tearsofsteel_short,2,1200,30.0,1671.4824797800002,0.0,92.82,92.82,1.0,1.0
1,21,tearsofsteel_short,2,1200,30.0,1300.0691358000001,0.0,92.82,92.82,1.0,1.0
1,22,tearsofsteel_short,2,1200,30.0,1467.56451613,0.0,92.82,92.82,1.0,1.0
1,23,tearsofsteel_short,2,1200,30.0,2546.2558139499997,0.0,92.82,92.82,1.0,1.0
1,24,tearsofsteel_short,2,1200,30.0,1551.46803069,0.0,92.82,92.82,1.0,1.0
1,25,tearsofsteel_short,2,1200,30.0,1706.43478261,0.0,92.82,92.82,1.0,1.0
1,26,tearsofsteel_short,2,1200,30.0,1504.5382263,0.0,92.82,92.82,1.0,1.0
1,27,tearsofsteel_short,2,1200,30.0,1604.30078563,0.0,92.82,92.82,1.0,1.0
1,28,tearsofsteel_short,2,1200,30.0,1815.8948751599999,0.0,92.82,92.82,1.0,1.0
1,29,tearsofsteel_short,2,1200,30.0,2607.6349206299997,0.0,92.82,92.82,1.0,1.0
1,30,tearsofsteel_short,2,1200,30.0,2629.0684039099997,0.0,92.82,92.82,1.0,1.0
1,31,tearsofsteel_short,2,1200,30.0,2342.1400000000003,0.0,92.82,92.82,1.0,1.0
1,32,tearsofsteel_short,2,1200,30.0,2233.18709677,0.0,92.82,92.82,1.0,1.0
1,33,tearsofsteel_short,2,1200,30.0,1938.02166065,0.0,92.82,92.82,1.0,1.0
1,34,tearsofsteel_short,2,1200,30.0,1870.03076923,0.0,92.82,92.82,1.0,1.0
1,35,tearsofsteel_short,2,1200,30.0,1739.2735632200001,0.0,92.82,92.82,1.0,1.0
1,36,tearsofsteel_short,2,1200,30.0,1616.27936508,0.0,92.82,92.82,1.0,1.0
1,37,tearsofsteel_short,2,1200,30.0,2408.6174496599997,0.0,92.82,92.82,1.0,1.0
1,38,tearsofsteel_short,2,1200,30.0,2536.0856531,0.0,92.82,92.82,1.0,1.0
1,39,tearsofsteel_short,2,1200,30.0,1919.29443691,0.0,92.82,92.82,1.0,1.0
1,40,tearsofsteel_short,2,1200,30.0,1698.01839685,0.0,92.82,92.82,1.0,1.0
1,41,tearsofsteel_short,2,1200,30.0,1701.46478873,0.0,92.82,92.82,1.0,1.0
1,42,tearsofsteel_short,2,1200,30.0,2493.22912966,0.0,92.82,92.82,1.0,1.0
1,43,tearsofsteel_short,2,1200,30.0,2298.9542483699997,0.0,92.82,92.82,1.0,1.0
1,44,tearsofsteel_short,2,1200,30.0,2522.1031614,0.0,92.82,92.82,1.0,1.0
1,45,tearsofsteel_short,2,1200,29.848531568442255,1156.2173913,0.0,92.82,92.82,1.0,1.0
1,46,tearsofsteel_short,2,1200,30.0,2113.66504065,0.0,92.82,92.82,1.0,1.0
1,47,tearsofsteel_short,2,1200,30.0,2465.51351351,0.0,92.82,92.82,1.0,1.0
2,0,tearsofsteel_short,1,750,4.141666666666667,3495.145631067961,0.0,86.63,77.02283333333332,1.0,1.0
2,1,tearsofsteel_short,2,1200,6.81263440860215,3611.650485436893,0.0,92.82,89.56125268817203,1.0,1.0
2,2,tearsofsteel_short,2,1200,9.483602150537635,3611.650485436893,0.0,92.82,92.70967204301074,1.0,1.0
2,3,tearsofsteel_short,2,1200,12.15456989247312,3611.650485436893,0.0,92.82,92.76309139784945,1.0,1.0
2,4,tearsofsteel_short,2,1200,14.812634408602152,3576.923076923077,0.0,92.82,92.81625268817204,1.0,1.0
2,5,tearsofsteel_short,2,1200,17.470698924731185,3576.923076923077,0.0,92.82,92.82,1.0,1.0
2,6,tearsofsteel_short,2,1200,20.14166666666667,3611.650485436893,0.0,92.82,92.82,1.0,1.0
2,7,tearsofsteel_short,2,1200,22.812634408602154,3611.650485436893,0.0,92.82,92.82,1.0,1.0
2,8,tearsofsteel_short,2,1200,25.48360215053764,3611.650485436893,0.0,92.82,92.82,1.0,1.0
2,9,tearsofsteel_short,2,1200,28.154569892473123,3611.650485436893,0.0,92.82,92.82,1.0,1.0
2,10,tearsofsteel_short,2,1200,30.0,3576.923076923077,0.0,92.82,92.82,1.0,1.0
2,11,tearsofsteel_short,2,1200,30.0,3611.650485436893,0.0,92.82,92.82,1.0,1.0
2,12,tearsofsteel_short,2,1200,30.0,3445.5445544554455,0.0,92.82,92.82,1.0,1.0
2,13,tearsofsteel_short,2,1200,30.0,3529.4117647058824,0.0,92.82,92.82,1.0,1.0
2,14,tearsofsteel_short,2,1200,30.0,3529.4117647058824,0.0,92.82,92.82,1.0,1.0
2,15,tearsofsteel_short,2,1200,30.0,3495.145631067961,0.0,92.82,92.82,1.0,1.0
2,16,tearsofsteel_short,2,1200,30.0,3495.145631067961,0.0,92.82,92.82,1.0,1.0
2,17,tearsofsteel_short,2,1200,30.0,3529.4117647058824,0.0,92.82,92.82,1.0,1.0
2,18,tearsofsteel_short,2,1200,30.0,3495.145631067961,0.0,92.82,92.82,1.0,1.0
2,19,tearsofsteel_short,2,1200,30.0,3495.145631067961,0.0,92.82,92.82,1.0,1.0
2,20,tearsofsteel_short,2,1200,30.0,3529.4117647058824,0.0,92.82,92.82,1.0,1.0
2,21,tearsofsteel_short,2,1200,30.0,3495.145631067961,0.0,92.82,92.82,1.0,1.0
2,22,tearsofsteel_short,2,1200,30.0,3495.145631067961,0.0,92.82,92.82,1.0,1.0
2,23,tearsofsteel_short,2,1200,30.0,3529.4117647058824,0.0,92.82,92.82,1.0,1.0
2,24,tearsofsteel_short,2,1200,30.0,3495.145631067961,0.0,92.82,92.82,1.0,1.0
2,25,tearsofsteel_short,2,1200,24.88,526.3157894736842,0.0,92.82,92.82,1.0,1.0
2,26,tearsofsteel_short,1,750,23.18,526.3157894736842,0.0,86.63,83.535,1.0,1.0
2,27,tearsofsteel_short,2,1200,18.06,526.3157894736842,0.0,92.82,89.725,1.0,1.0
2,28,tearsofsteel_short,1,750,16.36,526.3157894736842,0.0,86.63,83.535,1.0,1.0
2,29,tearsofsteel_short,2,1200,11.239999999999998,526.3157894736842,0.0,92.82,89.6498,1.0,1.0
2,30,tearsofsteel_short,1,750,9.54,526.3157894736842,0.0,86.63,83.4258,1.0,1.0
2,31,tearsofsteel_short,1,750,7.839999999999999,526.3157894736842,0.0,86.63,86.4868,1.0,1.0
2,32,tearsofsteel_short,1,750,6.139999999999999,526.3157894736842,0.0,86.63,86.4528,1.0,1.0
2,33,tearsofsteel_short,1,750,4.439999999999999,526.3157894736842,0.0,86.63,86.41879999999999,1.0,1.0
2,34,tearsofsteel_short,1,750,4.0,526.3157894736842,1.2600000000000016,86.63,76.68118719999998,1.0,1.0
2,35,tearsofsteel_short,1,750,4.0,526.3157894736842,1.7000000000000002,86.63,73.283824,1.0,1.0
2,36,tearsofsteel_short,1,750,4.0,571.4285714285714,1.2499999999999991,86.63,76.75840000000001,1.0,1.0
2,37,tearsofsteel_short,1,750,4.0,571.4285714285714,1.2499999999999991,86.63,76.75840000000001,1.0,1.0
2,38,tearsofsteel_short,1,750,4.0,571.4285714285714,1.2499999999999991,86.63,76.75840000000001,1.0,1.0
2,39,tearsofsteel_short,1,750,4.0,571.4285714285714,1.2499999999999991,86.63,76.75840000000001,1.0,1.0
2,40,tearsofsteel_short,1,750,4.0,576.9230769230769,1.2000000000000002,86.63,77.144464,1.0,1.0
2,41,tearsofsteel_short,1,750,4.0,571.4285714285714,1.2499999999999991,86.63,76.75840000000001,1.0,1.0
2,42,tearsofsteel_short,1,750,4.0,571.4285714285714,1.2499999999999991,86.63,76.75840000000001,1.0,1.0
2,43,tearsofsteel_short,1,750,4.0,571.4285714285714,1.2499999999999991,86.63,76.75840000000001,1.0,1.0
2,44,tearsofsteel_short,1,750,4.0,571.4285714285714,1.2499999999999991,86.63,76.75840000000001,1.0,1.0
2,45,tearsofsteel_short,1,750,4.0,571.4285714285714,1.2499999999999991,86.63,76.75840000000001,1.0,1.0
2,46,tearsofsteel_short,1,750,4.0,571.4285714285714,1.2499999999999991,86.63,76.75840000000001,1.0,1.0
2,47,tearsofsteel_short,1,750,4.0,535.7142857142857,1.6000000000000005,86.63,74.05595199999999,1.0,1.0
3,0,tearsofsteel_short,1,750,4.0,956.294420261,2.1371091752069558,86.63,60.51878166765803,1.0,1.0
3,1,tearsofsteel_short,2,1200,4.0,1160.21869489,0.13715105707298214,92.82,88.44601828604353,1.0,1.0
3,2,tearsofsteel_short,1,750,5.035963386100814,1012.13324624,0.0,86.63,83.33571926772201,1.0,1.0
3,3,tearsofsteel_short,1,750,6.378632527313364,1128.95238095,0.0,86.63,86.45757265054627,1.0,1.0
3,4,tearsofsteel_short,1,750,6.839905822585853,847.762557078,0.0,86.63,86.46679811645171,1.0,1.0
3,5,tearsofsteel_short,1,750,7.053590414584072,792.327018943,0.0,86.63,86.47107180829168,1.0,1.0
3,6,tearsofsteel_short,1,750,4.695473149699993,471.837790185,0.0,86.63,86.42390946299399,1.0,1.0
3,7,tearsofsteel_short,1,750,5.33689511996673,893.235164835,0.0,86.63,86.43673790239933,1.0,1.0
3,8,tearsofsteel_short,1,750,6.421477168066075,1029.0119802699999,0.0,86.63,86.45842954336132,1.0,1.0
3,9,tearsofsteel_short,1,750,4.741587664007306,528.179289026,0.0,86.63,86.42483175328015,1.0,1.0
3,10,tearsofsteel_short,1,750,4.765249748963949,754.4630421500001,0.0,86.63,86.42530499497927,1.0,1.0
3,11,tearsofsteel_short,1,750,5.085834883236018,815.347034645,0.0,86.63,86.43171669766471,1.0,1.0
3,12,tearsofsteel_short,1,750,4.926343275755613,721.2419889500001,0.0,86.63,86.42852686551511,1.0,1.0
3,13,tearsofsteel_short,1,750,4.0,534.242236025,0.6890869499063177,86.63,81.08936671542735,1.0,1.0
3,14,tearsofsteel_short,1,750,4.0,587.317559153,1.1079691952790407,86.63,77.85505961187584,1.0,1.0
3,15,tearsofsteel_short,1,750,4.0,713.5222337130001,0.2044940693560635,86.63,84.83104403216241,1.0,1.0
3,16,tearsofsteel_short,1,750,4.0,503.58024691400004,1.957342485898442,86.63,71.29681061048207,1.0,1.0
3,17,tearsofsteel_short,1,750,4.0,282.32591826199996,6.626016975232092,86.63,35.24866764947995,1.0,1.0
3,18,tearsofsteel_short,1,750,4.0,343.49743004,4.7336897968949945,86.63,49.85985564503061,1.0,1.0
3,19,tearsofsteel_short,1,750,4.0,533.765985211,1.6204405734361034,86.63,73.89812460913927,1.0,1.0
3,20,tearsofsteel_short,1,750,4.132200219310732,775.634771732,0.0,86.63,86.41264400438621,1.0,1.0
3,21,tearsofsteel_short,1,750,4.0,576.385331144,1.0726511846027744,86.63,78.12775986135028,1.0,1.0
3,22,tearsofsteel_short,1,750,4.0,502.875302245,1.9656936552799822,86.63,71.23232889335978,1.0,1.0
3,23,tearsofsteel_short,1,750,4.0,487.70155902,2.1513028706085686,86.63,69.79918817122747,1.0,1.0
3,24,tearsofsteel_short,1,750,4.0,400.411881188,3.492285171706607,86.63,59.44508834940521,1.0,1.0
3,25,tearsofsteel_short,1,750,4.0,446.725203252,2.7155378254037856,86.63,65.44257209946625,1.0,1.0
3,26,tearsofsteel_short,1,750,5.018195713685444,1006.1022494900001,0.0,86.63,86.4303639142737,1.0,1.0
3,27,tearsofsteel_short,1,750,5.471332344178018,845.817751479,0.0,86.63,86.43942664688356,1.0,1.0
3,28,tearsofsteel_short,1,750,4.732191337911221,633.026110857,0.0,86.63,86.42464382675821,1.0,1.0
3,29,tearsofsteel_short,1,750,6.35364482310025,1261.27447217,0.0,86.63,86.457072896462,1.0,1.0
3,30,tearsofsteel_short,1,750,7.658891600550426,1113.2744827600002,0.0,86.63,86.48317783201101,1.0,1.0
3,31,tearsofsteel_short,1,750,6.631438075142199,596.7235668789999,0.0,86.63,86.46262876150284,1.0,1.0
3,32,tearsofsteel_short,1,750,5.847301993048312,627.0724637679999,0.0,86.63,86.44694603986096,1.0,1.0
3,33,tearsofsteel_short,1,750,6.449590977311342,882.947368421,0.0,86.63,86.45899181954623,1.0,1.0
3,34,tearsofsteel_short,1,750,8.019903820095276,1234.7268623,0.0,86.63,86.4903980764019,1.0,1.0
3,35,tearsofsteel_short,2,1200,7.496414029125135,1061.12762973,0.0,92.82,89.5749282805825,1.0,1.0
3,36,tearsofsteel_short,1,750,8.410745984938757,972.236791852,0.0,86.63,83.40321491969877,1.0,1.0
3,37,tearsofsteel_short,2,1200,5.372260011758311,681.964845606,0.0,92.82,89.53244520023516,1.0,1.0
3,38,tearsofsteel_short,1,750,4.448048290916665,609.234567901,0.0,86.63,83.32396096581833,1.0,1.0
3,39,tearsofsteel_short,1,750,4.0,468.38410596,1.9569512849148003,86.63,71.29983118281305,1.0,1.0
3,40,tearsofsteel_short,1,750,5.135100666161259,1047.1572123199999,0.0,86.63,86.43270201332322,1.0,1.0
3,41,tearsofsteel_short,2,1200,4.0,819.804168686,0.719956167342704,92.82,83.94601684422013,1.0,1.0
3,42,tearsofsteel_short,1,750,4.0,534.5346534649999,1.6123583018484942,86.63,70.86553009110325,1.0,1.0
3,43,tearsofsteel_short,1,750,4.0,669.662065683,0.47987149599141166,86.63,82.70477781543143,1.0,1.0
3,44,tearsofsteel_short,1,750,4.0654024583986486,762.4668008049999,0.0,86.63,86.41130804916797,1.0,1.0
3,45,tearsofsteel_short,1,750,4.0,468.746616305,2.3346437406505753,86.63,68.38356197818952,1.0,1.0
3,46,tearsofsteel_short,1,750,4.0,706.0858229219999,0.2487752941775243,86.63,84.48913629657297,1.0,1.0
3,47,tearsofsteel_short,1,750,4.0,703.888888889,0.26203630623452856,86.63,84.38674430939746,1.0,1.0
4,0,tearsofsteel_short,1,750,4.0,1033.664,1.9022970713887686,86.63,62.33183166862733,1.0,1.0
4,1,tearsofsteel_short,2,1200,4.060562289075938,1218.4479999999999,0.0,92.82,89.50621124578151,1.0,1.0
4,2,tearsofsteel_short,1,750,5.510183812910075,1176.296,0.0,86.63,83.3452036762582,1.0,1.0
4,3,tearsofsteel_short,1,750,6.772677790396825,1095.888,0.0,86.63,86.46545355580793,1.0,1.0
4,4,tearsofsteel_short,1,750,8.02197911293275,1090.632,0.0,86.63,86.49043958225865,1.0,1.0
4,5,tearsofsteel_short,1,750,9.095264057910507,1025.04,0.0,86.63,86.5119052811582,1.0,1.0
4,6,tearsofsteel_short,1,750,12.364301253196478,4104.1759999999995,0.0,86.63,86.57728602506393,1.0,1.0
4,7,tearsofsteel_short,2,1200,15.218860869550312,4190.527999999999,0.0,92.82,89.725,1.0,1.0
4,8,tearsofsteel_short,2,1200,18.078835332978294,4210.432,0.0,92.82,92.82,1.0,1.0
4,9,tearsofsteel_short,2,1200,20.907344728332944,4097.344,0.0,92.82,92.82,1.0,1.0
4,10,tearsofsteel_short,2,1200,23.736777471440256,4100.576,0.0,92.82,92.82,1.0,1.0
4,11,tearsofsteel_short,2,1200,26.586920436998206,4174.432000000001,0.0,92.82,92.82,1.0,1.0
4,12,tearsofsteel_short,2,1200,26.518930769691963,1179.9440000000002,0.0,92.82,92.82,1.0,1.0
4,13,tearsofsteel_short,2,1200,29.388218552911816,4245.112,0.0,92.82,92.82,1.0,1.0
4,14,tearsofsteel_short,2,1200,30.0,4118.0960000000005,0.0,92.82,92.82,1.0,1.0
4,15,tearsofsteel_short,2,1200,30.0,4150.064,0.0,92.82,92.82,1.0,1.0
4,16,tearsofsteel_short,2,1200,28.852171525644764,932.432,0.0,92.82,92.82,1.0,1.0
4,17,tearsofsteel_short,2,1200,27.76462329992721,943.48,0.0,92.82,92.82,1.0,1.0
4,18,tearsofsteel_short,2,1200,26.67383762200425,942.88,0.0,92.82,92.82,1.0,1.0
4,19,tearsofsteel_short,2,1200,25.19118109216032,875.488,0.0,92.82,92.82,1.0,1.0
4,20,tearsofsteel_short,2,1200,23.897188009644616,906.6880000000001,0.0,92.82,92.82,1.0,1.0
4,21,tearsofsteel_short,2,1200,22.809553505307406,943.4639999999999,0.0,92.82,92.82,1.0,1.0
4,22,tearsofsteel_short,2,1200,21.709507604894302,941.168,0.0,92.82,92.82,1.0,1.0
4,23,tearsofsteel_short,1,750,22.32689334018444,886.888,0.0,86.63,83.535,1.0,1.0
4,24,tearsofsteel_short,2,1200,20.684879141115374,850.76,0.0,92.82,89.725,1.0,1.0
4,25,tearsofsteel_short,1,750,21.41142813812999,916.4639999999999,0.0,86.63,83.535,1.0,1.0
4,26,tearsofsteel_short,2,1200,20.328405433961912,944.32,0.0,92.82,89.725,1.0,1.0
4,27,tearsofsteel_short,1,750,21.15420533238751,945.12,0.0,86.63,83.535,1.0,1.0
4,28,tearsofsteel_short,2,1200,20.199376852033403,968.752,0.0,92.82,89.725,1.0,1.0
4,29,tearsofsteel_short,1,750,20.882231189533073,904.3919999999999,0.0,86.63,83.535,1.0,1.0
4,30,tearsofsteel_short,1,750,21.67918359651657,936.608,0.0,86.63,86.63,1.0,1.0
4,31,tearsofsteel_short,1,750,22.481271193733107,938.112,0.0,86.63,86.63,1.0,1.0
4,32,tearsofsteel_short,1,750,23.059925646956472,876.848,0.0,86.63,86.63,1.0,1.0
4,33,tearsofsteel_short,1,750,23.91448025188853,953.7600000000001,0.0,86.63,86.63,1.0,1.0
4,34,tearsofsteel_short,1,750,24.6605712225079,921.968,0.0,86.63,86.63,1.0,1.0
4,35,tearsofsteel_short,1,750,25.50999907860657,952.2080000000001,0.0,86.63,86.63,1.0,1.0
4,36,tearsofsteel_short,1,750,26.24734214480805,919.496,0.0,86.63,86.63,1.0,1.0
4,37,tearsofsteel_short,1,750,29.51687626340844,4106.968,0.0,86.63,86.63,1.0,1.0
4,38,tearsofsteel_short,2,1200,30.0,4302.272,0.0,92.82,89.725,1.0,1.0
4,39,tearsofsteel_short,2,1200,30.0,4030.5359999999996,0.0,92.82,92.82,1.0,1.0
4,40,tearsofsteel_short,2,1200,30.0,4182.7519999999995,0.0,92.82,92.82,1.0,1.0
4,41,tearsofsteel_short,2,1200,30.0,4178.976,0.0,92.82,92.82,1.0,1.0
4,42,tearsofsteel_short,2,1200,30.0,4150.24,0.0,92.82,92.82,1.0,1.0
4,43,tearsofsteel_short,2,1200,30.0,4138.336,0.0,92.82,92.82,1.0,1.0
4,44,tearsofsteel_short,2,1200,30.0,4188.864,0.0,92.82,92.82,1.0,1.0
4,45,tearsofsteel_short,2,1200,30.0,4056.144,0.0,92.82,92.82,1.0,1.0
4,46,tearsofsteel_short,2,1200,28.51222858397205,874.672,0.0,92.82,92.82,1.0,1.0
4,47,tearsofsteel_short,2,1200,30.0,4079.6960000000004,0.0,92.82,92.82,1.0,1.0
5,0,tearsofsteel_short,1,750,4.0,545.4545454545454,4.5,86.63,42.27423999999999,1.0,1.0
5,1,tearsofsteel_short,2,1200,4.0,620.6896551724138,3.7333333333333334,92.82,60.67888799999999,1.0,1.0
5,2,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,76.8806,1.0,1.0
5,3,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,79.9756,1.0,1.0
5,4,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,79.9756,1.0,1.0
5,5,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,79.9756,1.0,1.0
5,6,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,79.9756,1.0,1.0
5,7,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,79.9756,1.0,1.0
5,8,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,79.9756,1.0,1.0
5,9,tearsofsteel_short,1,750,4.0,620.6896551724138,0.833333333333333,86.63,79.9756,1.0,1.0
5,10,tearsofsteel_short,1,750,4.0,626.0869565217391,0.791666666666667,86.63,80.29732,1.0,1.0
5,11,tearsofsteel_short,1,750,4.0,626.0869565217391,0.791666666666667,86.63,80.29732,1.0,1.0
5,12,tearsofsteel_short,1,750,4.0,626.0869565217391,0.791666666666667,86.63,80.29732,1.0,1.0
