episode,video,trace_idx,total_reward,avg_vmaf,total_rebuffer,rebuffer_rate,total_smooth,switches,chunks
0,crowd_run,23,-1930.4071315446085,24.75,212.03407971998436,110.4344165208252,20.72,1,48
1,crowd_run,26,1158.4604025266053,24.75,1.2415371297052373,0.6466339217214778,20.72,1,48
2,crowd_run,11,-53.93426611612878,24.75,83.97333333333336,43.73611111111113,20.72,1,48
3,crowd_run,8,-1194.0478487455737,24.75,161.62807153043514,84.18128725543497,20.72,1,48
4,crowd_run,5,1099.713021032735,24.75,5.127590195010782,2.6706198932347824,20.72,1,48
5,crowd_run,3,-1473.152056000001,24.75,180.73333333333312,94.13194444444434,20.72,1,48
6,crowd_run,8,-1194.0478487455737,24.75,161.62807153043514,84.18128725543497,20.72,1,48
7,crowd_run,19,30.893423718448304,24.75,77.77782643119221,40.509284599579274,20.72,1,48
8,crowd_run,11,-53.93426611612878,24.75,83.97333333333336,43.73611111111113,20.72,1,48
9,crowd_run,16,1146.6509962875496,24.75,2.0211590379086175,1.0526869989107381,20.72,1,48
10,crowd_run,18,1172.0073537032258,24.75,0.3466666666666667,0.18055555555555558,20.72,1,48
11,crowd_run,4,159.62931427362105,24.75,68.96360499316688,35.91854426727441,20.72,1,48
12,crowd_run,23,-1930.4071315446085,24.75,212.03407971998436,110.4344165208252,20.72,1,48
13,crowd_run,6,-713.3270361627257,24.75,128.7212078639098,67.04229576245302,20.72,1,48
14,crowd_run,10,-1048.9200627931073,24.75,151.6981990463593,79.00947866997879,20.72,1,48
15,crowd_run,14,-1924.1387351598703,24.75,211.60498555354775,110.21092997580612,20.72,1,48
16,crowd_run,0,1039.463175497036,24.75,9.219521732566223,4.801834235711574,20.72,1,48
17,crowd_run,0,1039.463175497036,24.75,9.219521732566223,4.801834235711574,20.72,1,48
18,crowd_run,21,163.78161600000016,24.75,68.67936507936507,35.77050264550264,20.72,1,48
19,crowd_run,24,-492.1379670843033,24.75,113.5805443082668,59.15653349388895,20.72,1,48
