episode,chunk,video,action,bitrate,buffer,throughput,rebuffer,vmaf,reward,risk_factor,grad_factor
1,13,sintel,2,1200,23.43828087248031,2094.68493151,0.0,95.19,95.19,1.0,1.0
1,14,sintel,2,1200,24.79884539955695,1818.57069409,0.0,95.19,95.19,1.0,1.0
1,15,sintel,2,1200,26.718773049210924,2307.61204013,0.0,95.19,95.19,1.0,1.0
1,16,sintel,2,1200,28.710927989144906,2390.6227106200004,0.0,95.19,95.19,1.0,1.0
1,17,sintel,2,1200,30.0,2554.14664587,0.0,95.19,95.19,1.0,1.0
1,18,sintel,2,1200,30.0,2273.96597353,0.0,95.19,95.19,1.0,1.0
1,19,sintel,2,1200,30.0,2045.21333333,0.0,95.19,95.19,1.0,1.0
1,20,sintel,2,1200,30.0,1671.4824797800002,0.0,95.19,95.19,1.0,1.0
1,21,sintel,2,1200,30.0,1300.0691358000001,0.0,95.19,95.19,1.0,1.0
1,22,sintel,2,1200,30.0,1467.56451613,0.0,95.19,95.19,1.0,1.0
1,23,sintel,2,1200,30.0,2546.2558139499997,0.0,95.19,95.19,1.0,1.0
1,24,sintel,2,1200,30.0,1551.46803069,0.0,95.19,95.19,1.0,1.0
1,25,sintel,2,1200,30.0,1706.43478261,0.0,95.19,95.19,1.0,1.0
1,26,sintel,2,1200,30.0,1504.5382263,0.0,95.19,95.19,1.0,1.0
1,27,sintel,2,1200,30.0,1604.30078563,0.0,95.19,95.19,1.0,1.0
1,28,sintel,2,1200,30.0,1815.8948751599999,0.0,95.19,95.19,1.0,1.0
1,29,sintel,2,1200,30.0,2607.6349206299997,0.0,95.19,95.19,1.0,1.0
1,30,sintel,2,1200,30.0,2629.0684039099997,0.0,95.19,95.19,1.0,1.0
1,31,sintel,2,1200,30.0,2342.1400000000003,0.0,95.19,95.19,1.0,1.0
1,32,sintel,2,1200,30.0,2233.18709677,0.0,95.19,95.19,1.0,1.0
1,33,sintel,2,1200,30.0,1938.02166065,0.0,95.19,95.19,1.0,1.0
1,34,sintel,2,1200,30.0,1870.03076923,0.0,95.19,95.19,1.0,1.0
1,35,sintel,2,1200,30.0,1739.2735632200001,0.0,95.19,95.19,1.0,1.0
1,36,sintel,2,1200,30.0,1616.27936508,0.0,95.19,95.19,1.0,1.0
1,37,sintel,2,1200,30.0,2408.6174496599997,0.0,95.19,95.19,1.0,1.0
1,38,sintel,2,1200,30.0,2536.0856531,0.0,95.19,95.19,1.0,1.0
1,39,sintel,2,1200,30.0,1919.29443691,0.0,95.19,95.19,1.0,1.0
1,40,sintel,2,1200,30.0,1698.01839685,0.0,95.19,95.19,1.0,1.0
1,41,sintel,2,1200,30.0,1701.46478873,0.0,95.19,95.19,1.0,1.0
1,42,sintel,2,1200,30.0,2493.22912966,0.0,95.19,95.19,1.0,1.0
1,43,sintel,2,1200,30.0,2298.9542483699997,0.0,95.19,95.19,1.0,1.0
1,44,sintel,2,1200,30.0,2522.1031614,0.0,95.19,95.19,1.0,1.0
1,45,sintel,2,1200,29.848531568442255,1156.2173913,0.0,95.19,95.19,1.0,1.0
1,46,sintel,2,1200,30.0,2113.66504065,0.0,95.19,95.19,1.0,1.0
1,47,sintel,2,1200,30.0,2465.51351351,0.0,95.19,95.19,1.0,1.0
2,0,sintel,1,750,4.141666666666667,3495.145631067961,0.0,87.43,80.90783333333333,1.0,1.0
2,1,sintel,2,1200,6.81263440860215,3611.650485436893,0.0,95.19,91.14625268817204,1.0,1.0
2,2,sintel,2,1200,9.483602150537635,3611.650485436893,0.0,95.19,95.07967204301075,1.0,1.0
2,3,sintel,2,1200,12.15456989247312,3611.650485436893,0.0,95.19,95.13309139784946,1.0,1.0
2,4,sintel,2,1200,14.812634408602152,3576.923076923077,0.0,95.19,95.18625268817205,1.0,1.0
2,5,sintel,2,1200,17.470698924731185,3576.923076923077,0.0,95.19,95.19,1.0,1.0
2,6,sintel,2,1200,20.14166666666667,3611.650485436893,0.0,95.19,95.19,1.0,1.0
2,7,sintel,2,1200,22.812634408602154,3611.650485436893,0.0,95.19,95.19,1.0,1.0
2,8,sintel,2,1200,25.48360215053764,3611.650485436893,0.0,95.19,95.19,1.0,1.0
2,9,sintel,2,1200,28.154569892473123,3611.650485436893,0.0,95.19,95.19,1.0,1.0
2,10,sintel,2,1200,30.0,3576.923076923077,0.0,95.19,95.19,1.0,1.0
2,11,sintel,2,1200,30.0,3611.650485436893,0.0,95.19,95.19,1.0,1.0
2,12,sintel,2,1200,30.0,3445.5445544554455,0.0,95.19,95.19,1.0,1.0
2,13,sintel,2,1200,30.0,3529.4117647058824,0.0,95.19,95.19,1.0,1.0
2,14,sintel,2,1200,30.0,3529.4117647058824,0.0,95.19,95.19,1.0,1.0
2,15,sintel,2,1200,30.0,3495.145631067961,0.0,95.19,95.19,1.0,1.0
2,16,sintel,2,1200,30.0,3495.145631067961,0.0,95.19,95.19,1.0,1.0
2,17,sintel,2,1200,30.0,3529.4117647058824,0.0,95.19,95.19,1.0,1.0
2,18,sintel,2,1200,30.0,3495.145631067961,0.0,95.19,95.19,1.0,1.0
2,19,sintel,2,1200,30.0,3495.145631067961,0.0,95.19,95.19,1.0,1.0
2,20,sintel,2,1200,30.0,3529.4117647058824,0.0,95.19,95.19,1.0,1.0
2,21,sintel,2,1200,30.0,3495.145631067961,0.0,95.19,95.19,1.0,1.0
2,22,sintel,2,1200,30.0,3495.145631067961,0.0,95.19,95.19,1.0,1.0
2,23,sintel,2,1200,30.0,3529.4117647058824,0.0,95.19,95.19,1.0,1.0
2,24,sintel,2,1200,30.0,3495.145631067961,0.0,95.19,95.19,1.0,1.0
2,25,sintel,2,1200,24.88,526.3157894736842,0.0,95.19,95.19,1.0,1.0
2,26,sintel,2,1200,19.759999999999998,526.3157894736842,0.0,95.19,95.19,1.0,1.0
2,27,sintel,2,1200,14.639999999999997,526.3157894736842,0.0,95.19,95.1828,1.0,1.0
2,28,sintel,1,750,12.939999999999998,526.3157894736842,0.0,87.43,83.50880000000001,1.0,1.0
2,29,sintel,2,1200,7.819999999999997,526.3157894736842,0.0,95.19,91.1664,1.0,1.0
2,30,sintel,1,750,6.1199999999999966,526.3157894736842,0.0,87.43,83.37240000000001,1.0,1.0
2,31,sintel,2,1200,4.0,526.3157894736842,3.0000000000000044,95.19,73.78515999999998,1.0,1.0
2,32,sintel,1,750,4.0,526.3157894736842,1.7000000000000002,87.43,73.52392400000001,1.0,1.0
2,33,sintel,2,1200,4.0,526.3157894736842,5.120000000000001,95.19,61.5564064,1.0,1.0
2,34,sintel,2,1200,4.0,526.3157894736842,5.120000000000001,95.19,65.4364064,1.0,1.0
2,35,sintel,1,750,4.0,526.3157894736842,1.7000000000000002,87.43,73.52392400000001,1.0,1.0
2,36,sintel,1,750,4.0,571.4285714285714,1.2499999999999991,87.43,79.99965000000002,1.0,1.0
2,37,sintel,1,750,4.0,571.4285714285714,1.2499999999999991,87.43,79.99965000000002,1.0,1.0
2,38,sintel,1,750,4.0,571.4285714285714,1.2499999999999991,87.43,79.99965000000002,1.0,1.0
2,39,sintel,1,750,4.0,571.4285714285714,1.2499999999999991,87.43,79.99965000000002,1.0,1.0
2,40,sintel,1,750,4.0,576.9230769230769,1.2000000000000002,87.43,80.288064,1.0,1.0
2,41,sintel,1,750,4.0,571.4285714285714,1.2499999999999991,87.43,79.99965000000002,1.0,1.0
2,42,sintel,1,750,4.0,571.4285714285714,1.2499999999999991,87.43,79.99965000000002,1.0,1.0
2,43,sintel,1,750,4.0,571.4285714285714,1.2499999999999991,87.43,79.99965000000002,1.0,1.0
2,44,sintel,1,750,4.0,571.4285714285714,1.2499999999999991,87.43,79.99965000000002,1.0,1.0
2,45,sintel,1,750,4.0,571.4285714285714,1.2499999999999991,87.43,79.99965000000002,1.0,1.0
2,46,sintel,1,750,4.0,571.4285714285714,1.2499999999999991,87.43,79.99965000000002,1.0,1.0
2,47,sintel,1,750,4.0,535.7142857142857,1.6000000000000005,87.43,77.98075200000001,1.0,1.0
3,0,sintel,1,750,4.0,956.294420261,2.1371091752069558,87.43,68.57755588683722,1.0,1.0
3,1,sintel,2,1200,4.0,1160.21869489,0.13715105707298214,95.19,90.29887430050707,1.0,1.0
3,2,sintel,1,750,5.035963386100814,1012.13324624,0.0,87.43,83.35071926772203,1.0,1.0
3,3,sintel,2,1200,4.784234012040893,1128.95238095,0.0,95.19,91.10568468024081,1.0,1.0
3,4,sintel,1,750,5.245507307313382,847.762557078,0.0,87.43,83.35491014614628,1.0,1.0
3,5,sintel,2,1200,4.0,792.327018943,0.8125973454894684,95.19,86.40271098396002,1.0,1.0
3,6,sintel,1,750,4.0,471.837790185,2.358117264884079,87.43,69.72771934331448,1.0,1.0
3,7,sintel,2,1200,4.0,893.235164835,1.3737248475732198,95.19,83.16597043624036,1.0,1.0
3,8,sintel,2,1200,4.0,1029.0119802699999,0.6646687230410482,95.19,91.13600469825678,1.0,1.0
3,9,sintel,2,1200,4.0,528.179289026,5.087823206494031,95.19,65.6220111544446,1.0,1.0
3,10,sintel,2,1200,4.0,754.4630421500001,2.362140664069371,95.19,81.34451125026193,1.0,1.0
3,11,sintel,2,1200,4.0,815.347034645,1.887063785164691,95.19,84.08488770931021,1.0,1.0
3,12,sintel,2,1200,4.0,721.2419889500001,2.655186571968648,95.19,79.65414040064468,1.0,1.0
3,13,sintel,2,1200,4.0,534.242236025,4.984688361059089,95.19,66.21692182067008,1.0,1.0
3,14,sintel,2,1200,4.0,587.317559153,4.172750712446465,95.19,70.90040552040931,1.0,1.0
3,15,sintel,2,1200,4.0,713.5222337130001,2.7271905109697014,95.19,79.23880151938368,1.0,1.0
3,16,sintel,1,750,4.0,503.58024691400004,1.957342485898442,87.43,72.03950048544175,1.0,1.0
3,17,sintel,2,1200,4.0,282.32591826199996,13.00162716037135,95.19,16.092974083373164,1.0,1.0
3,18,sintel,1,750,4.0,343.49743004,4.7336897968949945,87.43,56.02475181836655,1.0,1.0
3,19,sintel,1,750,4.0,533.765985211,1.6204405734361034,87.43,77.86284504906,1.0,1.0
3,20,sintel,1,750,4.132200219310732,775.634771732,0.0,87.43,87.21264400438622,1.0,1.0
3,21,sintel,1,750,4.0,576.385331144,1.0726511846027744,87.43,81.02264762487951,1.0,1.0
3,22,sintel,1,750,4.0,502.875302245,1.9656936552799822,87.43,75.8713286021216,1.0,1.0
3,23,sintel,1,750,4.0,487.70155902,2.1513028706085686,87.43,74.80068267752601,1.0,1.0
3,24,sintel,1,750,4.0,400.411881188,3.492285171706607,87.43,67.06552128974822,1.0,1.0
3,25,sintel,1,750,4.0,446.725203252,2.7155378254037856,87.43,71.54601747247986,1.0,1.0
3,26,sintel,1,750,5.018195713685444,1006.1022494900001,0.0,87.43,87.23036391427371,1.0,1.0
3,27,sintel,1,750,5.471332344178018,845.817751479,0.0,87.43,87.23942664688357,1.0,1.0
3,28,sintel,1,750,4.732191337911221,633.026110857,0.0,87.43,87.22464382675822,1.0,1.0
3,29,sintel,1,750,6.35364482310025,1261.27447217,0.0,87.43,87.257072896462,1.0,1.0
3,30,sintel,2,1200,6.04203966702053,1113.2744827600002,0.0,95.19,91.13084079334041,1.0,1.0
3,31,sintel,1,750,5.014586141612304,596.7235668789999,0.0,87.43,83.35029172283225,1.0,1.0
3,32,sintel,1,750,4.230450059518416,627.0724637679999,0.0,87.43,87.21460900119037,1.0,1.0
3,33,sintel,1,750,4.832739043781446,882.947368421,0.0,87.43,87.22665478087563,1.0,1.0
3,34,sintel,2,1200,4.94523959223574,1234.7268623,0.0,95.19,91.10890479184472,1.0,1.0
3,35,sintel,2,1200,4.421749801265599,1061.12762973,0.0,95.19,94.97843499602531,1.0,1.0
3,36,sintel,2,1200,4.0,972.236791852,0.5153190694326062,95.19,91.99749531817328,1.0,1.0
3,37,sintel,2,1200,4.0,681.964845606,3.038485973180446,95.19,77.4431621306227,1.0,1.0
3,38,sintel,2,1200,4.0,609.234567901,3.8787387533466333,95.19,72.59634882384569,1.0,1.0
3,39,sintel,2,1200,4.0,468.38410596,6.247999321330344,95.19,58.92979047475661,1.0,1.0
3,40,sintel,2,1200,4.0,1047.1572123199999,0.5838389341419852,95.19,91.60225355296747,1.0,1.0
3,41,sintel,2,1200,4.0,819.804168686,1.855056833503963,95.19,84.26951276843576,1.0,1.0
3,42,sintel,2,1200,4.0,534.5346534649999,4.979773282957591,95.19,66.24527336738139,1.0,1.0
3,43,sintel,2,1200,4.0,669.662065683,3.1677943935862576,95.19,76.69727495536426,1.0,1.0
3,44,sintel,2,1200,4.0,762.4668008049999,2.295356066562163,95.19,81.7297435083708,1.0,1.0
3,45,sintel,2,1200,4.0,468.746616305,6.240073918478759,95.19,58.975506417517344,1.0,1.0
3,46,sintel,2,1200,4.0,706.0858229219999,2.7980404706840396,95.19,78.83011911376266,1.0,1.0
3,47,sintel,2,1200,4.0,703.888888889,2.8192580899752464,95.19,78.70772994475759,1.0,1.0
4,0,sintel,1,750,4.0,1033.664,1.9022970713887686,87.43,69.9320178490496,1.0,1.0
4,1,sintel,2,1200,4.060562289075938,1218.4479999999999,0.0,95.19,91.09121124578152,1.0,1.0
4,2,sintel,1,750,5.510183812910075,1176.296,0.0,87.43,83.36020367625821,1.0,1.0
4,3,sintel,2,1200,5.130174176888875,1095.888,0.0,95.19,91.11260348353778,1.0,1.0
4,4,sintel,1,750,6.3794754994247995,1090.632,0.0,87.43,83.37758950998851,1.0,1.0
4,5,sintel,2,1200,5.6967314113892105,1025.04,0.0,95.19,91.12393462822779,1.0,1.0
4,6,sintel,1,750,8.965768606675184,4104.1759999999995,0.0,87.43,83.42931537213352,1.0,1.0
4,7,sintel,2,1200,11.820328223029017,4190.527999999999,0.0,95.19,91.24640656446059,1.0,1.0
4,8,sintel,2,1200,14.680302686456999,4210.432,0.0,95.19,95.18360605372914,1.0,1.0
4,9,sintel,2,1200,17.508812081811648,4097.344,0.0,95.19,95.19,1.0,1.0
4,10,sintel,2,1200,20.33824482491896,4100.576,0.0,95.19,95.19,1.0,1.0
4,11,sintel,2,1200,23.18838779047691,4174.432000000001,0.0,95.19,95.19,1.0,1.0
4,12,sintel,2,1200,23.120398123170666,1179.9440000000002,0.0,95.19,95.19,1.0,1.0
4,13,sintel,2,1200,25.98968590639052,4245.112,0.0,95.19,95.19,1.0,1.0
4,14,sintel,2,1200,28.824098702983896,4118.0960000000005,0.0,95.19,95.19,1.0,1.0
4,15,sintel,2,1200,30.0,4150.064,0.0,95.19,95.19,1.0,1.0
4,16,sintel,2,1200,28.852171525644764,932.432,0.0,95.19,95.19,1.0,1.0
4,17,sintel,2,1200,27.76462329992721,943.48,0.0,95.19,95.19,1.0,1.0
4,18,sintel,2,1200,26.67383762200425,942.88,0.0,95.19,95.19,1.0,1.0
4,19,sintel,2,1200,25.19118109216032,875.488,0.0,95.19,95.19,1.0,1.0
4,20,sintel,2,1200,23.897188009644616,906.6880000000001,0.0,95.19,95.19,1.0,1.0
4,21,sintel,2,1200,22.809553505307406,943.4639999999999,0.0,95.19,95.19,1.0,1.0
4,22,sintel,2,1200,21.709507604894302,941.168,0.0,95.19,95.19,1.0,1.0
4,23,sintel,2,1200,20.297324781358522,886.888,0.0,95.19,95.19,1.0,1.0
4,24,sintel,2,1200,18.655310582289456,850.76,0.0,95.19,95.19,1.0,1.0
4,25,sintel,2,1200,17.417788977512835,916.4639999999999,0.0,95.19,95.19,1.0,1.0
4,26,sintel,2,1200,16.334766273344755,944.32,0.0,95.19,95.19,1.0,1.0
4,27,sintel,1,750,17.160566171770352,945.12,0.0,87.43,83.55000000000001,1.0,1.0
4,28,sintel,2,1200,16.205737691416246,968.752,0.0,95.19,91.31,1.0,1.0
4,29,sintel,1,750,16.888592028915916,904.3919999999999,0.0,87.43,83.55000000000001,1.0,1.0
4,30,sintel,2,1200,15.763715880089514,936.608,0.0,95.19,91.31,1.0,1.0
4,31,sintel,1,750,16.56580347730605,938.112,0.0,87.43,83.55000000000001,1.0,1.0
4,32,sintel,2,1200,15.091650602463433,876.848,0.0,95.19,91.31,1.0,1.0
4,33,sintel,1,750,15.946205207395492,953.7600000000001,0.0,87.43,83.55000000000001,1.0,1.0
4,34,sintel,2,1200,14.739950760386485,921.968,0.0,95.19,91.30479901520773,1.0,1.0
4,35,sintel,1,750,15.589378616485153,952.2080000000001,0.0,87.43,83.55000000000001,1.0,1.0
4,36,sintel,2,1200,14.369127522407528,919.496,0.0,95.19,91.29738255044815,1.0,1.0
4,37,sintel,1,750,17.638661641007914,4106.968,0.0,87.43,83.55000000000001,1.0,1.0
4,38,sintel,2,1200,20.52297207047402,4302.272,0.0,95.19,91.31,1.0,1.0
4,39,sintel,2,1200,23.33206346675481,4030.5359999999996,0.0,95.19,95.19,1.0,1.0
4,40,sintel,2,1200,26.18449363713068,4182.7519999999995,0.0,95.19,95.19,1.0,1.0
4,41,sintel,2,1200,29.035886897106327,4178.976,0.0,95.19,95.19,1.0,1.0
4,42,sintel,2,1200,30.0,4150.24,0.0,95.19,95.19,1.0,1.0
4,43,sintel,2,1200,30.0,4138.336,0.0,95.19,95.19,1.0,1.0
4,44,sintel,2,1200,30.0,4188.864,0.0,95.19,95.19,1.0,1.0
4,45,sintel,2,1200,30.0,4056.144,0.0,95.19,95.19,1.0,1.0
4,46,sintel,2,1200,28.51222858397205,874.672,0.0,95.19,95.19,1.0,1.0
4,47,sintel,2,1200,30.0,4079.6960000000004,0.0,95.19,95.19,1.0,1.0
5,0,sintel,1,750,4.0,545.4545454545454,4.5,87.43,54.94774,1.0,1.0
5,1,sintel,2,1200,4.0,620.6896551724138,3.7333333333333334,95.19,69.55508800000001,1.0,1.0
5,2,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,78.52310000000001,1.0,1.0
5,3,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,82.40310000000001,1.0,1.0
5,4,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,82.40310000000001,1.0,1.0
5,5,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,82.40310000000001,1.0,1.0
5,6,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,82.40310000000001,1.0,1.0
5,7,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,82.40310000000001,1.0,1.0
5,8,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,82.40310000000001,1.0,1.0
5,9,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,82.40310000000001,1.0,1.0
5,10,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,82.643445,1.0,1.0
5,11,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,82.643445,1.0,1.0
5,12,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,82.643445,1.0,1.0
5,13,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,82.643445,1.0,1.0
5,14,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,82.643445,1.0,1.0
5,15,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,82.643445,1.0,1.0
5,16,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,82.40310000000001,1.0,1.0
5,17,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,82.643445,1.0,1.0
5,18,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,82.643445,1.0,1.0
5,19,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,82.643445,1.0,1.0
5,20,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,82.643445,1.0,1.0
5,21,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,82.40310000000001,1.0,1.0
5,22,sintel,1,750,4.0,631.578947368421,0.75,87.43,82.88379,1.0,1.0
5,23,sintel,1,750,4.0,631.578947368421,0.75,87.43,82.88379,1.0,1.0
5,24,sintel,1,750,4.0,631.578947368421,0.75,87.43,82.88379,1.0,1.0
5,25,sintel,1,750,4.0,631.578947368421,0.75,87.43,82.88379,1.0,1.0
5,26,sintel,1,750,4.0,631.578947368421,0.75,87.43,82.88379,1.0,1.0
5,27,sintel,1,750,4.0,631.578947368421,0.75,87.43,82.88379,1.0,1.0
5,28,sintel,1,750,4.0,631.578947368421,0.75,87.43,82.88379,1.0,1.0
5,29,sintel,1,750,4.0,631.578947368421,0.75,87.43,82.88379,1.0,1.0
5,30,sintel,1,750,4.0,631.578947368421,0.75,87.43,82.88379,1.0,1.0
5,31,sintel,1,750,4.0,631.578947368421,0.75,87.43,82.88379,1.0,1.0
5,32,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,82.643445,1.0,1.0
5,33,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,82.40310000000001,1.0,1.0
5,34,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,82.40310000000001,1.0,1.0
5,35,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,82.643445,1.0,1.0
5,36,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,82.40310000000001,1.0,1.0
5,37,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,82.40310000000001,1.0,1.0
5,38,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,82.40310000000001,1.0,1.0
5,39,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,82.40310000000001,1.0,1.0
