step,episode_count,avg_reward,avg_vmaf,avg_rebuffer_rate,episode_length
384,48,-7942.61,24.99,272.65,48
384,48,-2153.84,87.23,189.04,48
384,48,1284.30,88.00,86.91,48
384,48,-3093.02,89.10,220.40,48
384,48,2595.92,88.59,48.46,48
384,48,-2936.00,91.01,196.69,48
384,48,2901.79,89.43,36.30,48
384,48,-76.47,25.41,35.86,48
768,96,-7831.47,33.29,280.12,48
768,96,-296.69,87.71,134.19,48
768,96,1788.31,88.71,72.64,48
768,96,-5325.45,89.47,259.22,48
768,96,2132.14,85.49,57.40,48
768,96,-10119.14,89.79,389.86,48
768,96,-10257.37,31.14,350.00,48
768,96,870.76,30.96,14.98,48
1152,144,493.45,33.20,29.84,48
1152,144,1692.49,86.52,72.77,48
1152,144,-5666.86,88.16,296.44,48
1152,144,-243.36,29.20,45.82,48
1152,144,-7839.25,29.65,275.42,48
1152,144,-6555.12,90.32,293.69,48
1152,144,-9391.69,28.97,321.23,48
1152,144,-8523.00,90.55,386.79,48
1536,192,-10125.57,27.48,340.78,48
1536,192,1410.47,32.19,0.34,48
1536,192,3664.47,87.43,12.52,48
1536,192,-4968.80,36.83,199.80,48
1536,192,124.39,89.03,123.40,48
1536,192,3938.14,88.03,5.99,48
1536,192,44.26,88.36,125.20,48
1536,192,-5350.01,89.89,260.31,48
1920,240,-7306.47,28.52,257.97,48
1920,240,2794.83,88.31,37.81,48
1920,240,-349.44,30.88,52.00,48
1920,240,-4414.22,90.52,235.99,48
1920,240,3719.91,85.85,10.54,48
1920,240,-6110.25,89.85,312.84,48
1920,240,-770.01,86.92,132.10,48
1920,240,-1010.37,30.36,71.24,48
2304,288,-1171.08,30.64,76.04,48
2304,288,-7424.64,86.88,347.81,48
2304,288,2851.28,88.69,40.56,48
2304,288,-8726.10,90.65,353.24,48
2304,288,-2717.50,31.59,123.90,48
2304,288,3285.79,89.46,28.93,48
2304,288,-8277.30,28.24,286.84,48
2304,288,1202.37,89.88,92.37,48
2688,336,604.59,87.61,106.96,48
2688,336,-1400.47,32.29,85.31,48
2688,336,1909.87,89.43,70.27,48
2688,336,1128.48,27.08,1.99,48
2688,336,-12013.77,35.07,408.90,48
2688,336,1853.99,87.24,68.49,48
2688,336,3260.85,92.13,30.12,48
2688,336,-8139.07,88.73,372.23,48
3072,384,1887.16,85.64,64.95,48
3072,384,-2858.26,29.25,125.47,48
3072,384,262.86,88.28,105.93,48
3072,384,1471.06,90.08,75.55,48
3072,384,3455.72,87.97,21.06,48
3072,384,3608.25,87.14,15.60,48
3072,384,-2085.60,34.25,109.47,48
3072,384,-1018.31,90.09,159.66,48
3456,432,3120.96,87.87,31.26,48
3456,432,-8182.70,90.27,338.20,48
3456,432,440.55,25.59,20.71,48
3456,432,1648.25,91.01,80.82,48
3456,432,211.16,86.92,105.69,48
3456,432,-9356.30,32.87,326.16,48
3456,432,-3293.56,89.88,228.02,48
3456,432,-5333.74,31.31,202.57,48
3840,480,-2008.70,86.36,183.72,48
3840,480,-2906.25,90.30,217.07,48
3840,480,-649.21,32.22,62.51,48
3840,480,-15571.71,28.26,506.27,48
3840,480,-5481.23,32.63,209.19,48
3840,480,-19092.16,32.53,618.52,48
3840,480,-458.69,28.01,50.83,48
3840,480,1450.78,89.00,83.59,48
4224,528,-4614.83,31.69,181.09,48
4224,528,-3293.90,28.46,137.73,48
4224,528,3916.57,89.95,9.49,48
4224,528,4301.46,92.28,2.18,48
4224,528,3212.57,88.32,29.41,48
4224,528,-4826.58,87.48,270.68,48
4224,528,42.16,88.11,111.61,48
4224,528,3842.00,90.01,11.44,48
4608,576,2853.67,87.91,35.12,48
4608,576,1961.81,90.19,62.64,48
4608,576,-26821.88,91.57,845.28,48
4608,576,776.17,33.52,22.33,48
4608,576,624.17,31.00,22.82,48
4608,576,-7195.77,88.92,344.34,48
4608,576,-17892.06,92.19,604.00,48
4608,576,-518.97,88.02,141.54,48
4992,624,2862.08,87.94,38.71,48
4992,624,3804.10,86.65,8.19,48
4992,624,568.11,88.07,97.50,48
4992,624,1357.53,89.46,86.93,48
4992,624,-9.67,92.29,132.99,48
4992,624,3552.52,89.30,18.34,48
4992,624,-3090.65,88.80,197.73,48
4992,624,3802.94,86.04,7.79,48
5376,672,447.46,89.42,114.47,48
5376,672,-976.15,29.27,67.86,48
5376,672,440.78,87.71,111.98,48
5376,672,1744.54,90.50,68.97,48
5376,672,-3700.93,25.36,144.48,48
5376,672,-5126.85,33.61,199.66,48
5376,672,-104.01,86.58,126.53,48
5376,672,-1532.42,90.90,158.50,48
5760,720,2190.89,87.42,58.71,48
5760,720,1670.61,88.96,76.94,48
5760,720,-7262.89,29.74,258.01,48
5760,720,-831.28,87.38,134.16,48
5760,720,-5703.87,88.55,298.42,48
