arm,episode,rebuffer_total,rebuffer_p95_chunk,rebuffer_p99_chunk,stallfree,vmaf_mean,bitrate_mean_kbps,buffer_mean,interv_rate,conformal_coverage
raw,0,109.42680582039998,19.936252184672135,35.22355606197325,0.0,97.71,6000.0,8.957259568272738,0.0,nan
raw,1,59.95346733118447,6.840442981780832,20.646205142885755,0.0,98.77999999999999,6000.0,8.963225368200014,0.0,nan
raw,2,115.19201063397928,8.95112065362424,48.0,0.0,91.63,6000.0,8.84744542134014,0.0,nan
raw,3,81.77587620127059,2.924456195177149,38.17908346424247,0.0,96.13,6000.0,9.18396086885984,0.0,nan
raw,4,90.62777683812115,10.505039837912147,33.07466335689744,0.0,94.76,6000.0,8.330924614858143,0.0,nan
raw,5,100.13742235273499,9.710149350120108,39.99268447367635,0.0,97.39,6000.0,9.085782312186545,0.0,nan
raw,6,36.96649796056106,5.348709731067108,14.423266671930772,0.0,63.40999999999999,6000.0,9.124337765857483,0.0,nan
raw,7,118.28321948125115,16.275786617672736,37.753417031696785,0.0,97.14,6000.0,8.277189527270204,0.0,nan
raw,8,75.4172046704716,15.754216450682861,21.101539163386803,0.0,45.18,6000.0,8.638380575048062,0.0,nan
raw,9,123.3551779512141,20.030827000511543,33.48265943346521,0.0,94.76,6000.0,8.37073070393002,0.0,nan
raw,10,115.64263651563391,22.090718939143507,29.489704945259987,0.0,94.76,6000.0,8.47377357383205,0.0,nan
raw,11,90.1922743517323,8.90797957967835,37.5981479600156,0.0,96.13,6000.0,8.422250422784272,0.0,nan
raw,12,72.65536440888603,10.48672410014795,23.150953743703628,0.0,94.76,6000.0,8.067917531433501,0.0,nan
raw,13,90.61131048218483,11.126529225052836,31.74885014828478,0.0,98.49,6000.0,8.470137183214833,0.0,nan
raw,14,99.98233318667661,5.284914728775491,44.01295902441496,0.0,91.63,6000.0,8.832436661728442,0.0,nan
raw,15,57.500784045605315,11.253215088131858,13.909082087875547,0.0,63.40999999999999,6000.0,7.702302363905304,0.0,nan
raw,16,97.91634470743682,21.283409603650917,26.668549221042127,0.0,91.63,6000.0,9.110761985059677,0.0,nan
raw,17,69.4588173076109,13.310138514450848,19.90042338998954,0.0,95.44,6000.0,8.149060410916332,0.0,nan
raw,18,95.85763914885226,17.069679299353094,30.72069610843481,0.0,98.77999999999999,6000.0,9.103990267685917,0.0,nan
raw,19,77.38946046076259,12.275276383771775,25.417072095590427,0.0,45.18,6000.0,9.445899718215935,0.0,nan
raw,20,102.15017840576465,20.642050130197,28.787692173979227,0.0,98.77999999999999,6000.0,9.139556212060429,0.0,nan
raw,21,96.12511242398821,13.167163342486738,34.683682168828085,0.0,97.71,6000.0,8.635713000970824,0.0,nan
raw,22,47.11211118748544,6.4041867639706584,17.1959957762096,0.0,98.77999999999999,6000.0,8.951736950931592,0.0,nan
raw,23,52.33156929143705,10.800188727400073,17.754932038669164,0.0,96.13,6000.0,8.581430582736697,0.0,nan
raw,24,37.822758295002814,5.6484008481217245,14.423266671930772,0.0,63.40999999999999,6000.0,9.124337765857483,0.0,nan
raw,25,83.46771351693415,9.47625123203019,28.112002100609075,0.0,94.76,6000.0,7.77016298671592,0.0,nan
raw,26,75.80668803964087,10.01263066062813,23.58214608506281,0.0,91.63,6000.0,8.844751775783747,0.0,nan
raw,27,88.80648393513198,9.894363575433024,31.55654160551315,0.0,91.63,6000.0,8.954244199056783,0.0,nan
raw,28,126.9747036838929,18.87630182308988,37.931640512947695,0.0,63.40999999999999,6000.0,8.564783144899454,0.0,nan
raw,29,116.69506337446336,16.91171824438573,35.35461830803875,0.0,63.40999999999999,6000.0,8.561122934918588,0.0,nan
raw,30,139.88772972814206,31.26245034120575,37.60945821532537,0.0,45.18,6000.0,9.216122046845978,0.0,nan
raw,31,53.319180713819854,4.325499007476002,21.83470179368362,0.0,98.77999999999999,6000.0,8.82500827173178,0.0,nan
raw,32,88.43964342513775,9.895278910657334,32.13168787037838,0.0,97.39,6000.0,8.731248755476448,0.0,nan
raw,33,93.16010177115243,9.455215720542425,36.32925604072121,0.0,91.63,6000.0,8.895145648732344,0.0,nan
raw,34,47.9762673445021,7.4460264773843985,13.997184703591055,0.0,91.63,6000.0,9.176965123930103,0.0,nan
raw,35,72.77017316734339,7.117801020997702,29.253365026604243,0.0,97.71,6000.0,8.666314190714184,0.0,nan
raw,36,46.31130337902198,5.911911288493235,16.679810220051074,0.0,45.18,6000.0,8.849689327332255,0.0,nan
raw,37,34.64662662191117,3.307719967282331,14.156589919851331,0.0,45.18,6000.0,9.088133020539614,0.0,nan
raw,38,42.96412566240062,4.873741412961481,16.528050042579952,0.0,97.39,6000.0,9.212035451205297,0.0,nan
raw,39,86.8431352334901,10.351008098075674,35.87364834552295,0.0,63.40999999999999,6000.0,8.83001086325103,0.0,nan
raw,40,102.38359189576288,14.44732773534859,33.75012624962662,0.0,96.13,6000.0,8.540888556147722,0.0,nan
raw,41,78.54767926820179,12.876259057992085,24.935293881395452,0.0,98.77999999999999,6000.0,9.318636209856882,0.0,nan
raw,42,62.630231808598445,13.01927687685975,16.4118278870283,0.0,82.83,6000.0,9.14947930827775,0.0,nan
raw,43,71.75142868237093,10.418339173376348,22.500154717114015,0.0,94.76,6000.0,7.83964800172749,0.0,nan
raw,44,65.20801814308747,13.99669406229826,17.775316919839256,0.0,96.13,6000.0,7.976868647398066,0.0,nan
