step,episode_count,avg_reward,avg_vmaf,avg_rebuffer_rate,episode_length
7680,960,3794.04,86.49,0.33,48
7680,960,2684.04,88.93,86.64,48
7680,960,-4866.94,27.78,201.35,48
7680,960,1966.04,88.99,135.02,48
7680,960,-4648.23,89.00,585.16,48
7680,960,3078.19,86.57,55.65,48
7680,960,-3317.13,32.20,156.76,48
8064,1008,-881.23,89.42,329.68,48
8064,1008,232.28,85.45,240.01,48
8064,1008,4115.02,90.95,0.95,48
8064,1008,1535.65,87.42,162.20,48
8064,1008,-1676.27,91.91,393.86,48
8064,1008,3733.38,87.55,13.35,48
8064,1008,-2639.89,28.03,125.93,48
8064,1008,-5302.24,91.34,639.92,48
8448,1056,124.02,27.77,22.35,48
8448,1056,-1901.95,27.77,92.73,48
8448,1056,3343.38,89.38,46.07,48
8448,1056,118.13,31.07,31.11,48
8448,1056,-1556.40,87.12,369.90,48
8448,1056,-10.31,86.82,261.09,48
8448,1056,-3232.00,30.16,151.86,48
8448,1056,-765.07,89.57,325.89,48
8832,1104,-1090.61,29.11,70.50,48
8832,1104,3186.39,91.32,67.97,48
8832,1104,3982.99,90.37,5.71,48
8832,1104,547.22,88.74,225.22,48
8832,1104,-4143.44,31.18,183.69,48
8832,1104,1448.81,89.98,175.66,48
8832,1104,3367.27,88.20,42.73,48
8832,1104,-1264.99,30.98,79.27,48
9216,1152,-1476.49,89.92,371.15,48
9216,1152,-1548.48,35.26,96.13,48
9216,1152,740.77,30.66,5.80,48
9216,1152,4015.71,89.27,0.28,48
9216,1152,1645.12,89.38,164.30,48
9216,1152,-1230.64,35.28,84.81,48
9216,1152,1288.17,90.27,191.84,48
9216,1152,225.67,90.99,264.18,48
9600,1200,2815.41,89.22,77.94,48
9600,1200,3778.71,88.27,9.33,48
9600,1200,2615.71,91.00,103.25,48
9600,1200,83.02,25.49,25.32,48
9600,1200,-15436.50,31.47,585.52,48
9600,1200,2448.10,89.24,105.10,48
9600,1200,2359.28,88.25,104.22,48
9600,1200,2722.11,87.89,79.79,48
9984,1248,-19909.72,29.67,739.98,48
9984,1248,-1887.93,26.88,93.32,48
9984,1248,3710.47,90.63,24.69,48
9984,1248,-141.81,88.97,276.08,48
9984,1248,-6517.57,27.05,258.81,48
9984,1248,3792.01,89.44,16.09,48
9984,1248,1024.74,88.69,200.42,48
9984,1248,3641.95,90.44,26.77,48
10368,1296,1890.56,89.35,143.88,48
10368,1296,1250.42,90.97,192.07,48
10368,1296,-5213.04,26.47,211.69,48
10368,1296,-975.94,33.99,73.55,48
10368,1296,3362.24,89.21,40.66,48
10368,1296,3406.61,86.91,31.08,48
10368,1296,3412.58,89.29,40.84,48
10368,1296,3406.81,86.46,30.02,48
10752,1344,2957.21,88.09,66.24,48
10752,1344,2676.81,90.91,95.46,48
10752,1344,-2872.96,90.46,466.90,48
10752,1344,-4908.47,29.21,209.80,48
10752,1344,-1564.76,90.70,380.74,48
10752,1344,1442.65,85.18,151.36,48
10752,1344,3445.26,90.84,41.88,48
10752,1344,1471.20,85.84,160.00,48
11136,1392,-541.20,30.62,47.52,48
11136,1392,-1010.91,90.81,345.26,48
11136,1392,-4840.98,33.34,208.78,48
11136,1392,3521.21,88.65,30.58,48
11136,1392,220.63,29.72,18.43,48
11136,1392,600.52,30.85,12.77,48
11136,1392,-9625.06,31.39,379.00,48
11136,1392,588.22,90.00,233.46,48
11520,1440,3400.04,85.95,26.95,48
11520,1440,2895.07,90.79,80.99,48
11520,1440,-293.86,28.15,42.42,48
11520,1440,-194.75,30.09,38.81,48
11520,1440,2059.56,89.98,130.73,48
11520,1440,-5118.98,33.47,215.66,48
11520,1440,-309.35,89.32,291.17,48
11520,1440,3183.54,89.78,59.68,48
11904,1488,-21323.73,30.82,795.27,48
11904,1488,-1936.83,30.10,102.71,48
11904,1488,-1573.19,30.05,86.87,48
11904,1488,-2436.58,32.44,118.63,48
11904,1488,714.87,25.24,0.71,48
11904,1488,2009.70,87.27,126.30,48
11904,1488,1268.18,89.30,182.39,48
11904,1488,3343.46,88.95,43.02,48
12288,1536,-981.36,88.83,335.90,48
12288,1536,3384.29,89.97,42.19,48
12288,1536,-586.53,32.75,59.01,48
12288,1536,-5630.09,30.59,231.80,48
12288,1536,3030.41,88.60,65.11,48
12288,1536,-4711.28,28.67,199.77,48
12288,1536,2840.81,90.94,85.53,48
12288,1536,-2626.63,35.88,135.69,48
12672,1584,3778.36,90.39,18.88,48
12672,1584,3001.63,89.51,67.87,48
12672,1584,-739.70,93.77,344.73,48
12672,1584,3158.44,89.45,60.94,48
12672,1584,1051.31,30.69,0.06,48
12672,1584,-1261.24,31.43,79.70,48
12672,1584,3244.27,91.25,61.07,48
12672,1584,3934.61,90.53,10.32,48
13056,1632,2812.29,85.86,65.60,48
13056,1632,3588.39,87.69,17.51,48
13056,1632,4184.46,90.80,0.00,48
13056,1632,-1335.39,30.03,78.81,48
13056,1632,3712.28,85.67,6.50,48
13056,1632,2280.70,88.22,111.81,48
13056,1632,3508.44,87.31,23.76,48
13056,1632,-4713.63,30.07,203.29,48
13440,1680,3723.57,87.15,10.13,48
13440,1680,1620.38,88.82,158.69,48
13440,1680,3896.84,87.41,3.50,48
13440,1680,-7741.75,30.24,309.48,48
13440,1680,1028.94,85.47,187.39,48
13440,1680,2897.73,88.79,71.94,48
13440,1680,32.81,27.21,30.38,48
13440,1680,-722.36,91.53,327.90,48
13824,1728,3280.85,89.76,52.50,48
13824,1728,3045.80,85.86,51.68,48
13824,1728,-982.90,31.58,73.52,48
13824,1728,-3381.62,30.73,154.10,48
13824,1728,1507.75,92.90,186.13,48
13824,1728,-7024.16,89.89,744.93,48
13824,1728,-2529.80,28.00,118.83,48
13824,1728,-1266.04,32.10,84.36,48
14208,1776,223.34,29.80,20.73,48
14208,1776,-3646.35,31.63,165.39,48
14208,1776,3998.21,90.54,3.96,48
14208,1776,1898.06,90.79,149.31,48
14208,1776,1209.38,88.66,184.40,48
14208,1776,-4153.74,28.06,179.05,48
14208,1776,2191.79,89.79,125.86,48
14208,1776,729.46,87.57,217.09,48
14592,1824,783.84,28.47,2.34,48
14592,1824,-1670.64,26.89,88.05,48
14592,1824,-6525.26,32.49,271.69,48
14592,1824,3018.14,87.38,60.33,48
14592,1824,3923.54,87.96,0.13,48
14592,1824,-12733.26,33.98,489.39,48
14592,1824,3167.54,85.34,39.29,48
14592,1824,331.35,91.00,253.94,48
14976,1872,-1321.73,24.99,77.15,48
14976,1872,-2872.30,28.00,133.01,48
14976,1872,-8640.34,34.28,346.03,48
14976,1872,-1263.47,31.19,78.98,48
14976,1872,2596.36,88.64,90.49,48
14976,1872,-8368.42,34.32,340.85,48
14976,1872,3481.85,89.40,35.98,48
14976,1872,3550.39,84.76,8.37,48
15360,1920,-23962.61,34.09,898.58,48
15360,1920,47.43,88.19,263.36,48
15360,1920,-3291.10,30.48,149.18,48
15360,1920,1894.89,86.56,131.79,48
15360,1920,2693.86,87.80,86.47,48
15360,1920,1503.33,89.43,166.02,48
15360,1920,3384.65,90.46,49.17,48
15360,1920,2357.32,90.78,120.27,48
15744,1968,1895.57,89.81,143.79,48
15744,1968,3680.40,88.70,21.05,48
15744,1968,2589.86,89.71,95.78,48
15744,1968,2143.23,91.98,139.38,48
15744,1968,200.83,88.63,257.08,48
15744,1968,-1009.92,88.64,337.22,48
15744,1968,921.25,91.60,221.07,48
15744,1968,2310.52,92.35,128.76,48
16128,2016,-16520.17,32.47,625.84,48
16128,2016,-3451.21,30.13,157.59,48
16128,2016,-326.45,91.45,302.95,48
16128,2016,2769.44,88.28,78.63,48
16128,2016,-1159.72,31.28,73.91,48
16128,2016,-18305.81,27.16,680.22,48
16128,2016,-133.29,26.64,31.13,48
16128,2016,-762.15,30.15,65.54,48
16512,2064,3207.00,90.06,59.06,48
16512,2064,1992.43,86.71,123.12,48
16512,2064,-6558.46,31.35,272.55,48
16512,2064,4137.94,91.60,3.86,48
16512,2064,2599.89,87.68,91.86,48
16512,2064,2890.62,89.08,73.86,48
16512,2064,3564.49,87.55,19.35,48
16512,2064,-1577.42,27.76,88.62,48
16896,2112,1815.54,89.44,148.82,48
16896,2112,-2034.11,29.90,104.06,48
16896,2112,3632.96,86.88,15.34,48
16896,2112,-1471.84,91.11,379.16,48
16896,2112,-4518.73,31.61,198.00,48
16896,2112,429.48,29.56,15.57,48
16896,2112,673.20,25.67,2.66,48
16896,2112,-1585.74,90.96,382.94,48
17280,2160,-19512.02,29.92,726.10,48
17280,2160,1428.36,87.30,166.28,48
17280,2160,-587.88,91.72,321.41,48
17280,2160,3782.61,89.57,16.12,48
17280,2160,-2818.51,88.63,457.36,48
17280,2160,-3146.95,92.52,499.27,48
17280,2160,3352.26,89.34,49.35,48
17280,2160,3816.66,89.34,15.67,48
17664,2208,3250.69,89.23,52.95,48
17664,2208,534.34,88.84,231.70,48
17664,2208,2061.43,91.18,138.50,48
17664,2208,3613.64,88.35,20.52,48
17664,2208,143.53,30.27,28.73,48
17664,2208,857.82,33.49,14.74,48
17664,2208,1264.62,87.85,182.28,48
17664,2208,-5032.46,25.25,205.11,48
18048,2256,-2051.80,27.57,102.16,48
18048,2256,-795.98,25.44,57.27,48
18048,2256,-123.51,32.54,40.46,48
18048,2256,3817.77,87.69,6.69,48
18048,2256,4165.10,91.26,0.43,48
18048,2256,3763.61,87.14,0.72,48
18048,2256,-922.79,90.09,336.47,48
18048,2256,-920.81,30.89,65.71,48
18432,2304,3827.77,87.26,5.57,48
18432,2304,-6672.37,30.41,268.58,48
18432,2304,-19379.41,27.94,722.54,48
18432,2304,1090.40,90.44,199.63,48
18432,2304,2785.53,92.21,92.85,48
18432,2304,-242.87,27.16,35.89,48
18432,2304,820.81,90.27,220.52,48
18432,2304,-4928.51,34.41,215.74,48
18816,2352,-7048.70,33.40,291.21,48
18816,2352,3447.76,90.52,41.21,48
18816,2352,2833.26,89.20,75.48,48
18816,2352,-2895.52,34.45,141.95,48
18816,2352,3955.58,88.90,0.43,48
18816,2352,-730.21,27.36,51.79,48
18816,2352,3490.61,87.12,29.21,48
18816,2352,1458.27,88.14,167.16,48
19200,2400,631.55,88.23,226.35,48
19200,2400,3547.11,86.52,22.20,48
19200,2400,2478.99,88.55,99.04,48
19200,2400,91.60,84.93,247.37,48
19200,2400,2592.16,91.64,105.31,48
19200,2400,3782.34,87.37,8.69,48
19200,2400,3331.12,88.24,40.00,48
19200,2400,-2633.63,89.95,451.56,48
19584,2448,1729.62,90.31,160.81,48
19584,2448,654.71,25.51,3.97,48
19584,2448,984.12,90.29,212.51,48
19584,2448,-397.77,91.91,309.39,48
19584,2448,2464.96,91.03,112.67,48
19584,2448,-7381.33,88.79,768.23,48
19584,2448,2205.80,88.80,121.93,48
19584,2448,-1473.70,90.73,373.92,48
19968,2496,3808.31,88.06,8.43,48
19968,2496,19.64,26.50,26.45,48
19968,2496,2369.17,88.99,106.00,48
19968,2496,2480.10,87.14,92.25,48
19968,2496,-11120.13,36.80,438.31,48
19968,2496,-125.31,90.09,281.69,48
19968,2496,16.78,89.52,270.61,48
19968,2496,-1731.45,27.95,86.92,48
20352,2544,-5543.55,31.57,233.21,48
20352,2544,3780.32,86.80,1.28,48
20352,2544,-1091.22,30.98,72.15,48
20352,2544,2542.10,87.62,95.76,48
20352,2544,2261.72,89.87,118.70,48
20352,2544,2849.31,85.72,66.82,48
20352,2544,1.70,32.01,34.19,48
20352,2544,2836.95,89.97,79.22,48
20736,2592,2463.91,89.65,108.61,48
20736,2592,3564.37,87.40,22.14,48
20736,2592,3610.59,85.95,14.81,48
20736,2592,3738.59,87.90,15.26,48
20736,2592,2569.38,91.28,109.74,48
20736,2592,-725.28,87.84,313.61,48
20736,2592,918.32,30.54,0.35,48
20736,2592,2184.40,92.37,140.45,48
21120,2640,3314.27,90.07,50.43,48
21120,2640,2342.02,91.03,122.30,48
21120,2640,3227.87,92.40,68.25,48
21120,2640,294.29,32.48,31.96,48
21120,2640,-2876.24,27.33,133.02,48
21120,2640,772.32,29.67,8.24,48
21120,2640,-2230.75,29.60,114.88,48
21120,2640,521.22,87.93,231.25,48
21504,2688,3814.05,86.49,5.48,48
21504,2688,3191.40,91.66,65.93,48
21504,2688,138.63,90.87,269.56,48
21504,2688,-2423.40,32.67,120.61,48
21504,2688,-8966.99,33.34,356.06,48
21504,2688,827.42,30.52,1.34,48
21504,2688,2613.30,86.34,80.94,48
21504,2688,2780.11,87.55,75.05,48
21888,2736,-3095.05,90.41,487.06,48
21888,2736,-849.90,25.47,52.18,48
21888,2736,3851.33,86.20,0.00,48
21888,2736,3474.47,88.95,36.89,48
21888,2736,-833.57,90.86,332.88,48
21888,2736,-4730.88,30.08,198.58,48
21888,2736,855.24,32.13,3.99,48
21888,2736,922.13,28.54,0.13,48
22272,2784,3040.64,90.47,69.85,48
22272,2784,-1333.32,88.70,356.08,48
22272,2784,-1188.98,32.93,79.38,48
22272,2784,-208.30,87.42,279.56,48
22272,2784,-4718.90,32.36,204.39,48
22272,2784,767.14,28.01,3.47,48
22272,2784,3913.46,87.89,3.33,48
22272,2784,2483.74,88.53,99.68,48
22656,2832,4125.90,90.62,0.33,48
22656,2832,2611.45,93.71,116.89,48
22656,2832,-2344.34,88.45,428.04,48
22656,2832,3245.32,91.03,60.84,48
22656,2832,2210.03,86.74,112.23,48
22656,2832,3490.37,90.36,40.18,48
22656,2832,3533.48,90.61,36.32,48
22656,2832,3327.05,87.00,36.85,48
23040,2880,780.20,30.76,5.78,48
23040,2880,2635.68,86.70,83.04,48
23040,2880,4023.52,89.39,0.69,48
23040,2880,1246.95,90.43,190.05,48
23040,2880,2998.74,88.54,65.17,48
23040,2880,-2044.40,27.53,98.09,48
23040,2880,-5974.70,30.25,246.81,48
23040,2880,1086.38,90.38,204.04,48
23424,2928,3648.01,90.31,30.49,48
23424,2928,-4036.10,88.22,540.33,48
23424,2928,147.43,88.65,258.13,48
23424,2928,-2667.44,33.73,136.71,48
23424,2928,413.75,30.34,20.65,48
23424,2928,1276.92,90.88,194.38,48
23424,2928,-8033.39,30.79,316.31,48
23424,2928,-1077.26,30.55,71.56,48
23808,2976,1204.70,91.15,200.34,48
23808,2976,3077.58,90.11,66.34,48
23808,2976,3978.96,88.41,0.26,48
23808,2976,-2730.23,32.55,133.53,48
23808,2976,-1662.18,25.69,84.34,48
23808,2976,3218.22,89.02,54.22,48
23808,2976,3667.73,87.14,15.62,48
23808,2976,2657.93,88.00,84.49,48
24192,3024,-767.51,29.35,62.37,48
24192,3024,941.62,33.50,7.18,48
24192,3024,-5623.49,32.32,237.43,48
24192,3024,-1060.30,88.58,338.67,48
24192,3024,-1165.65,35.14,82.17,48
24192,3024,773.77,30.93,8.22,48
24192,3024,3807.11,90.16,14.25,48
24192,3024,-3354.53,32.18,150.97,48
24576,3072,638.27,30.90,11.53,48
24576,3072,-7979.22,29.97,315.90,48
24576,3072,2030.47,86.77,122.11,48
24576,3072,-15375.33,31.10,582.73,48
24576,3072,2988.84,85.99,61.41,48
24576,3072,3430.09,88.69,36.81,48
24576,3072,726.11,27.80,4.70,48
24576,3072,2116.36,90.30,130.61,48
24960,3120,-4699.87,24.69,190.17,48
24960,3120,-7885.66,30.67,315.81,48
24960,3120,3409.90,90.66,48.99,48
24960,3120,3704.38,89.63,21.62,48
24960,3120,3385.82,87.61,37.95,48
24960,3120,2244.30,89.88,122.58,48
24960,3120,-6855.80,27.72,277.19,48
24960,3120,3362.55,89.70,42.40,48
25344,3168,1610.75,90.37,167.41,48
25344,3168,-7576.77,33.51,309.07,48
25344,3168,3667.73,89.63,24.41,48
25344,3168,1259.46,91.53,192.65,48
25344,3168,2181.80,89.71,126.53,48
25344,3168,-3987.32,29.81,173.64,48
25344,3168,3888.01,90.07,10.06,48
25344,3168,-20.54,87.59,265.01,48
25728,3216,-135.16,32.59,41.75,48
25728,3216,3023.09,89.43,67.39,48
25728,3216,-7623.22,30.14,307.31,48
25728,3216,3491.19,89.12,36.36,48
25728,3216,-561.23,89.22,309.09,48
25728,3216,1967.43,91.09,146.06,48
25728,3216,-820.01,30.69,64.49,48
25728,3216,-5317.19,25.57,216.96,48
26112,3264,-2445.03,27.30,118.53,48
26112,3264,-5859.66,91.82,679.35,48
26112,3264,2957.33,86.28,58.63,48
26112,3264,-3199.78,32.02,147.73,48
26112,3264,-1975.67,26.49,94.33,48
26112,3264,-2046.07,32.32,109.81,48
26112,3264,2764.72,89.77,86.33,48
26112,3264,1945.13,92.00,151.02,48
26496,3312,3818.58,89.36,13.77,48
26496,3312,1035.53,31.80,0.00,48
26496,3312,-260.20,27.53,39.03,48
26496,3312,3968.40,88.56,1.96,48
26496,3312,2056.40,87.65,122.52,48
26496,3312,-14.05,31.94,36.32,48
26496,3312,-1476.73,88.60,367.42,48
26496,3312,-767.44,27.06,56.80,48
26880,3360,2393.61,89.33,108.96,48
26880,3360,3679.95,89.39,22.00,48
26880,3360,2908.45,89.23,77.28,48
26880,3360,3286.79,88.57,41.52,48
26880,3360,-1.90,31.54,39.04,48
26880,3360,3592.55,86.06,12.90,48
26880,3360,3147.23,88.95,57.44,48
26880,3360,2103.41,87.69,118.99,48
27264,3408,-9521.81,31.59,372.78,48
27264,3408,4010.97,90.10,6.72,48
27264,3408,-577.23,33.52,61.86,48
27264,3408,1813.91,87.21,139.54,48
27264,3408,3861.11,88.23,3.37,48
27264,3408,3230.58,90.04,55.62,48
27264,3408,929.09,31.23,4.77,48
27264,3408,-5712.47,33.34,237.64,48
27648,3456,3792.67,89.53,16.48,48
27648,3456,3560.74,90.20,35.19,48
27648,3456,-734.54,89.18,324.69,48
27648,3456,-193.81,28.84,36.80,48
27648,3456,-1655.12,91.33,389.72,48
27648,3456,3541.56,88.27,24.84,48
27648,3456,-1161.90,29.28,71.48,48
27648,3456,-1385.13,92.81,382.93,48
28032,3504,586.15,90.99,238.28,48
28032,3504,-2369.57,32.73,121.43,48
28032,3504,2669.26,89.92,93.68,48
28032,3504,3515.69,89.53,35.79,48
28032,3504,-3804.05,27.40,162.85,48
28032,3504,-8028.86,31.99,321.32,48
28032,3504,3605.15,88.60,19.13,48
28032,3504,-793.84,28.34,55.15,48
28416,3552,-7215.39,87.56,747.67,48
28416,3552,-750.89,33.59,65.37,48
28416,3552,2581.58,88.09,90.37,48
28416,3552,-8217.13,30.91,323.54,48
28416,3552,-10207.37,36.87,404.63,48
28416,3552,3213.77,88.40,51.21,48
28416,3552,557.37,91.82,249.32,48
28416,3552,461.58,28.52,13.41,48
28800,3600,3326.58,87.88,40.97,48
28800,3600,2566.37,90.55,105.65,48
28800,3600,2542.29,88.56,96.12,48
28800,3600,1196.42,92.86,207.88,48
28800,3600,1011.42,32.90,0.72,48
28800,3600,3156.02,87.26,45.28,48
28800,3600,2094.28,84.34,103.88,48
28800,3600,3654.87,89.16,21.77,48
29184,3648,3497.26,88.33,29.93,48
29184,3648,2281.91,89.92,119.39,48
29184,3648,3126.27,87.08,51.56,48
29184,3648,3237.18,90.65,57.99,48
29184,3648,-2168.74,30.36,110.12,48
29184,3648,2228.74,91.00,128.13,48
29184,3648,3160.11,88.15,52.81,48
29184,3648,-2189.87,29.96,112.89,48
29568,3696,-1142.54,28.67,70.46,48
29568,3696,752.44,29.06,6.83,48
29568,3696,3540.08,86.73,20.80,48
29568,3696,2965.76,87.62,63.79,48
29568,3696,856.44,91.33,223.77,48
29568,3696,-8924.29,29.61,349.83,48
29568,3696,1905.88,86.86,130.70,48
29568,3696,-37.15,28.44,30.07,48
29952,3744,3928.75,87.90,1.39,48
29952,3744,-1157.46,22.87,66.62,48
29952,3744,-3838.03,27.10,167.74,48
29952,3744,886.75,86.07,200.01,48
29952,3744,-2.66,29.61,32.76,48
29952,3744,976.21,89.09,207.71,48
29952,3744,3797.78,88.10,9.16,48
29952,3744,-1809.72,28.58,96.56,48
30336,3792,931.35,87.95,201.00,48
30336,3792,-13918.42,28.79,523.64,48
30336,3792,436.73,86.52,229.65,48
30336,3792,1470.55,88.83,167.07,48
30336,3792,613.77,23.39,0.00,48
30336,3792,3054.65,85.85,51.13,48
30336,3792,416.83,32.49,22.04,48
30336,3792,-18769.84,29.88,702.62,48
30720,3840,596.05,88.87,231.53,48
30720,3840,-4992.09,90.45,609.31,48
30720,3840,3798.15,90.40,21.53,48
30720,3840,488.72,25.13,7.83,48
30720,3840,2542.08,88.43,94.91,48
30720,3840,-7133.43,28.84,283.64,48
30720,3840,-2311.93,30.95,117.70,48
30720,3840,-11199.65,32.89,436.81,48
31104,3888,3762.22,92.27,30.97,48
31104,3888,4001.34,89.65,0.28,48
31104,3888,-5156.31,89.58,617.84,48
31104,3888,3355.01,88.88,44.48,48
31104,3888,2164.94,92.40,141.25,48
31104,3888,1026.16,91.27,212.19,48
31104,3888,-3262.02,32.00,150.25,48
31104,3888,3391.86,90.97,49.85,48
31488,3936,3547.99,88.46,29.64,48
31488,3936,3649.76,90.88,31.31,48
31488,3936,-5033.68,34.74,217.74,48
31488,3936,2942.94,88.66,71.59,48
31488,3936,-369.99,89.17,293.25,48
31488,3936,2219.29,90.34,129.12,48
31488,3936,-6238.49,36.83,267.48,48
31488,3936,3217.66,91.54,65.42,48
31872,3984,-975.63,89.67,336.98,48
31872,3984,-501.90,30.06,48.18,48
31872,3984,-373.12,89.68,301.56,48
31872,3984,855.99,28.49,4.52,48
31872,3984,2461.05,91.30,111.40,48
31872,3984,-1077.59,89.98,348.17,48
31872,3984,3995.38,88.41,0.00,48
31872,3984,1437.66,89.13,174.09,48
32256,4032,2023.12,90.01,137.65,48
32256,4032,3045.88,85.43,50.96,48
