step,episode_count,avg_reward,avg_vmaf,avg_rebuffer_rate,episode_length
384,48,-9398.76,31.37,324.09,48
384,48,1095.94,91.33,180.52,48
384,48,2889.21,90.06,69.98,48
384,48,1814.16,89.18,131.73,48
384,48,2648.35,88.60,78.20,48
384,48,1324.57,90.48,164.06,48
384,48,3546.85,91.12,35.47,48
384,48,-477.99,30.50,44.44,48
768,96,-5832.78,29.48,207.35,48
768,96,1142.79,84.49,151.85,48
768,96,3151.15,89.10,49.36,48
768,96,955.95,88.18,172.57,48
768,96,2514.92,89.95,92.27,48
768,96,-3248.75,91.43,435.38,48
768,96,-11136.48,33.70,378.85,48
768,96,494.28,29.65,11.20,48
1152,144,687.04,29.25,7.25,48
1152,144,2156.24,90.11,113.79,48
1152,144,128.23,89.65,230.81,48
1152,144,-732.88,31.55,55.39,48
1152,144,-8358.93,30.26,287.72,48
1152,144,-892.94,90.74,293.87,48
1152,144,-12289.26,33.88,412.01,48
1152,144,-716.10,87.51,271.21,48
1536,192,-10657.96,31.27,362.53,48
1536,192,811.74,27.80,0.76,48
1536,192,3649.09,89.03,19.63,48
1536,192,-4688.28,29.96,173.65,48
1536,192,2573.96,88.64,84.90,48
1536,192,4026.33,89.57,1.18,48
1536,192,1585.12,90.43,150.42,48
1536,192,694.44,88.56,189.78,48
1920,240,-6991.96,28.60,245.53,48
1920,240,3703.31,85.46,3.89,48
1920,240,-566.62,30.82,48.20,48
1920,240,-4.05,91.05,244.34,48
1920,240,3795.32,87.76,8.68,48
1920,240,558.76,86.50,195.37,48
1920,240,1757.34,87.11,122.12,48
1920,240,-555.01,27.24,45.48,48
2304,288,-1763.91,31.40,84.60,48
2304,288,-71.30,87.94,236.08,48
2304,288,2684.84,90.48,83.86,48
2304,288,-2266.36,88.93,371.11,48
2304,288,-3234.12,30.20,129.51,48
2304,288,3894.90,89.30,9.43,48
2304,288,-9709.01,29.78,329.83,48
2304,288,1425.23,87.80,148.68,48
2688,336,1667.19,88.65,134.99,48
2688,336,-914.61,28.24,57.18,48
2688,336,2831.93,86.09,58.57,48
2688,336,775.56,31.40,4.85,48
2688,336,-7522.08,26.70,259.20,48
2688,336,2128.98,90.13,113.94,48
2688,336,3648.99,88.08,16.26,48
2688,336,-2007.07,87.57,346.24,48
3072,384,1870.49,87.83,121.98,48
3072,384,-3040.20,30.00,125.50,48
3072,384,1980.98,92.00,129.66,48
3072,384,3159.71,85.92,39.73,48
3072,384,3725.22,87.91,11.84,48
3072,384,3322.69,89.92,46.91,48
3072,384,-2015.84,30.98,93.89,48
3072,384,824.41,87.34,182.72,48
3456,432,3220.88,90.61,53.62,48
3456,432,-2127.59,90.79,365.16,48
3456,432,188.74,29.65,21.65,48
3456,432,2814.07,88.08,65.71,48
3456,432,1519.18,91.56,156.52,48
3456,432,-9446.59,30.74,321.94,48
3456,432,287.63,91.92,232.61,48
3456,432,-6503.22,31.35,233.65,48
3840,480,-1029.25,88.35,292.66,48
3840,480,822.30,87.05,180.42,48
3840,480,-1534.86,32.25,79.73,48
3840,480,-16614.12,27.73,544.05,48
3840,480,-5892.98,31.25,209.75,48
3840,480,-16200.81,29.13,532.84,48
3840,480,-648.64,31.45,50.76,48
3840,480,2436.09,88.22,90.44,48
4224,528,-3029.11,29.71,121.99,48
4224,528,-5495.37,32.61,200.93,48
4224,528,3305.33,89.73,40.52,48
4224,528,4297.23,92.29,0.31,48
4224,528,3683.77,86.94,6.73,48
4224,528,-3787.95,91.63,472.59,48
4224,528,2113.36,90.79,116.61,48
4224,528,3813.91,86.84,1.45,48
4608,576,2857.87,91.20,76.53,48
4608,576,2689.84,91.99,87.58,48
4608,576,-10198.49,90.67,837.89,48
4608,576,-186.12,32.28,37.65,48
4608,576,-15.67,33.58,33.07,48
4608,576,-1336.99,87.86,312.20,48
4608,576,-4267.95,89.74,490.54,48
4608,576,1275.98,89.21,160.62,48
4992,624,3747.77,87.30,7.59,48
4992,624,3895.81,89.08,7.57,48
4992,624,1732.20,88.08,130.08,48
4992,624,2264.75,90.67,110.99,48
4992,624,2510.04,87.40,80.20,48
4992,624,3600.88,89.13,22.43,48
4992,624,-534.43,89.93,267.54,48
