episode,chunk,video,action,bitrate,buffer,throughput,rebuffer,vmaf,reward,risk_factor,shield_active
1,17,sintel,2,1200,30.0,2554.14664587,0.0,95.19,95.19,1.0,0
1,18,sintel,2,1200,30.0,2273.96597353,0.0,95.19,95.19,1.0,0
1,19,sintel,2,1200,30.0,2045.21333333,0.0,95.19,95.19,1.0,0
1,20,sintel,2,1200,30.0,1671.4824797800002,0.0,95.19,95.19,1.0,0
1,21,sintel,2,1200,30.0,1300.0691358000001,0.0,95.19,95.19,1.0,0
1,22,sintel,2,1200,30.0,1467.56451613,0.0,95.19,95.19,1.0,0
1,23,sintel,2,1200,30.0,2546.2558139499997,0.0,95.19,95.19,1.0,0
1,24,sintel,2,1200,30.0,1551.46803069,0.0,95.19,95.19,1.0,0
1,25,sintel,2,1200,30.0,1706.43478261,0.0,95.19,95.19,1.0,0
1,26,sintel,2,1200,30.0,1504.5382263,0.0,95.19,95.19,1.0,0
1,27,sintel,2,1200,30.0,1604.30078563,0.0,95.19,95.19,1.0,0
1,28,sintel,2,1200,30.0,1815.8948751599999,0.0,95.19,95.19,1.0,0
1,29,sintel,2,1200,30.0,2607.6349206299997,0.0,95.19,95.19,1.0,0
1,30,sintel,2,1200,30.0,2629.0684039099997,0.0,95.19,95.19,1.0,0
1,31,sintel,2,1200,30.0,2342.1400000000003,0.0,95.19,95.19,1.0,0
1,32,sintel,2,1200,30.0,2233.18709677,0.0,95.19,95.19,1.0,0
1,33,sintel,2,1200,30.0,1938.02166065,0.0,95.19,95.19,1.0,0
1,34,sintel,2,1200,30.0,1870.03076923,0.0,95.19,95.19,1.0,0
1,35,sintel,2,1200,30.0,1739.2735632200001,0.0,95.19,95.19,1.0,0
1,36,sintel,2,1200,30.0,1616.27936508,0.0,95.19,95.19,1.0,0
1,37,sintel,2,1200,30.0,2408.6174496599997,0.0,95.19,95.19,1.0,0
1,38,sintel,2,1200,30.0,2536.0856531,0.0,95.19,95.19,1.0,0
1,39,sintel,2,1200,30.0,1919.29443691,0.0,95.19,95.19,1.0,0
1,40,sintel,2,1200,30.0,1698.01839685,0.0,95.19,95.19,1.0,0
1,41,sintel,2,1200,30.0,1701.46478873,0.0,95.19,95.19,1.0,0
1,42,sintel,2,1200,30.0,2493.22912966,0.0,95.19,95.19,1.0,0
1,43,sintel,2,1200,30.0,2298.9542483699997,0.0,95.19,95.19,1.0,0
1,44,sintel,2,1200,30.0,2522.1031614,0.0,95.19,95.19,1.0,0
1,45,sintel,2,1200,29.848531568442255,1156.2173913,0.0,95.19,95.19,1.0,0
1,46,sintel,2,1200,30.0,2113.66504065,0.0,95.19,95.19,1.0,0
1,47,sintel,2,1200,30.0,2465.51351351,0.0,95.19,95.19,1.0,0
2,0,sintel,1,750,4.141666666666667,3495.145631067961,0.0,87.43,74.60283333333332,1.0,0
2,1,sintel,1,750,7.311021505376344,3611.650485436893,0.0,87.43,87.27622043010753,1.0,0
2,2,sintel,1,750,10.480376344086022,3611.650485436893,0.0,87.43,87.33960752688172,1.0,0
2,3,sintel,1,750,13.6497311827957,3611.650485436893,0.0,87.43,87.40299462365591,1.0,0
2,4,sintel,1,750,16.811021505376345,3576.923076923077,0.0,87.43,87.43,1.0,0
2,5,sintel,1,750,19.972311827956993,3576.923076923077,0.0,87.43,87.43,1.0,0
2,6,sintel,2,1200,22.643279569892478,3611.650485436893,0.0,95.19,87.43,1.0,0
2,7,sintel,2,1200,25.314247311827963,3611.650485436893,0.0,95.19,95.19,1.0,0
2,8,sintel,2,1200,27.985215053763447,3611.650485436893,0.0,95.19,95.19,1.0,0
2,9,sintel,2,1200,30.0,3611.650485436893,0.0,95.19,95.19,1.0,0
2,10,sintel,2,1200,30.0,3576.923076923077,0.0,95.19,95.19,1.0,0
2,11,sintel,2,1200,30.0,3611.650485436893,0.0,95.19,95.19,1.0,0
2,12,sintel,2,1200,30.0,3445.5445544554455,0.0,95.19,95.19,1.0,0
2,13,sintel,2,1200,30.0,3529.4117647058824,0.0,95.19,95.19,1.0,0
2,14,sintel,2,1200,30.0,3529.4117647058824,0.0,95.19,95.19,1.0,0
2,15,sintel,2,1200,30.0,3495.145631067961,0.0,95.19,95.19,1.0,0
2,16,sintel,2,1200,30.0,3495.145631067961,0.0,95.19,95.19,1.0,0
2,17,sintel,2,1200,30.0,3529.4117647058824,0.0,95.19,95.19,1.0,0
2,18,sintel,2,1200,30.0,3495.145631067961,0.0,95.19,95.19,1.0,0
2,19,sintel,2,1200,30.0,3495.145631067961,0.0,95.19,95.19,1.0,0
2,20,sintel,2,1200,30.0,3529.4117647058824,0.0,95.19,95.19,1.0,0
2,21,sintel,2,1200,30.0,3495.145631067961,0.0,95.19,95.19,1.0,0
2,22,sintel,2,1200,30.0,3495.145631067961,0.0,95.19,95.19,1.0,0
2,23,sintel,2,1200,30.0,3529.4117647058824,0.0,95.19,95.19,1.0,0
2,24,sintel,2,1200,30.0,3495.145631067961,0.0,95.19,95.19,1.0,0
2,25,sintel,2,1200,24.88,526.3157894736842,0.0,95.19,95.19,1.0,0
2,26,sintel,2,1200,19.759999999999998,526.3157894736842,0.0,95.19,95.19,1.0,0
2,27,sintel,2,1200,14.639999999999997,526.3157894736842,0.0,95.19,95.1828,1.0,0
2,28,sintel,2,1200,9.519999999999996,526.3157894736842,0.0,95.19,95.0804,1.0,0
2,29,sintel,1,750,7.819999999999996,526.3157894736842,0.0,87.43,79.52640000000001,1.0,0
2,30,sintel,1,750,6.119999999999996,526.3157894736842,0.0,87.43,87.25240000000001,1.0,0
2,31,sintel,1,750,4.4199999999999955,526.3157894736842,0.0,87.43,87.2184,1.0,0
2,32,sintel,1,750,4.0,526.3157894736842,1.2800000000000047,87.43,81.70599999999999,1.0,0
2,33,sintel,1,750,4.0,526.3157894736842,1.7000000000000002,87.43,79.9,1.0,0
2,34,sintel,1,750,4.0,526.3157894736842,1.7000000000000002,87.43,79.9,1.0,0
2,35,sintel,1,750,4.0,526.3157894736842,1.7000000000000002,87.43,79.9,1.0,0
2,36,sintel,1,750,4.0,571.4285714285714,1.2499999999999991,87.43,81.83500000000001,1.0,0
2,37,sintel,1,750,4.0,571.4285714285714,1.2499999999999991,87.43,81.83500000000001,1.0,0
2,38,sintel,1,750,4.0,571.4285714285714,1.2499999999999991,87.43,81.83500000000001,1.0,0
2,39,sintel,1,750,4.0,571.4285714285714,1.2499999999999991,87.43,81.83500000000001,1.0,0
2,40,sintel,1,750,4.0,576.9230769230769,1.2000000000000002,87.43,82.05000000000001,1.0,0
2,41,sintel,1,750,4.0,571.4285714285714,1.2499999999999991,87.43,81.83500000000001,1.0,0
2,42,sintel,1,750,4.0,571.4285714285714,1.2499999999999991,87.43,81.83500000000001,1.0,0
2,43,sintel,1,750,4.0,571.4285714285714,1.2499999999999991,87.43,81.83500000000001,1.0,0
2,44,sintel,1,750,4.0,571.4285714285714,1.2499999999999991,87.43,81.83500000000001,1.0,0
2,45,sintel,1,750,4.0,571.4285714285714,1.2499999999999991,87.43,81.83500000000001,1.0,0
2,46,sintel,1,750,4.0,571.4285714285714,1.2499999999999991,87.43,81.83500000000001,1.0,0
2,47,sintel,1,750,4.0,535.7142857142857,1.6000000000000005,87.43,80.33000000000001,1.0,0
3,0,sintel,1,750,4.0,956.294420261,2.1371091752069558,87.43,65.41043054661009,1.0,0
3,1,sintel,1,750,5.414280589329386,1160.21869489,0.0,87.43,87.2382856117866,1.0,0
3,2,sintel,1,750,6.4502439754302,1012.13324624,0.0,87.43,87.25900487950861,1.0,0
3,3,sintel,1,750,7.792913116642749,1128.95238095,0.0,87.43,87.28585826233287,1.0,0
3,4,sintel,1,750,8.254186411915239,847.762557078,0.0,87.43,87.29508372823831,1.0,0
3,5,sintel,1,750,8.467871003913459,792.327018943,0.0,87.43,87.29935742007828,1.0,0
3,6,sintel,1,750,6.1097537390293795,471.837790185,0.0,87.43,87.25219507478059,1.0,0
3,7,sintel,1,750,6.751175709296117,893.235164835,0.0,87.43,87.26502351418593,1.0,0
3,8,sintel,1,750,7.835757757395462,1029.0119802699999,0.0,87.43,87.28671515514792,1.0,0
3,9,sintel,1,750,6.155868253336693,528.179289026,0.0,87.43,87.25311736506674,1.0,0
3,10,sintel,1,750,6.179530338293336,754.4630421500001,0.0,87.43,87.25359060676587,1.0,0
3,11,sintel,1,750,6.500115472565405,815.347034645,0.0,87.43,87.26000230945131,1.0,0
3,12,sintel,1,750,6.340623865085,721.2419889500001,0.0,87.43,87.25681247730171,1.0,0
3,13,sintel,1,750,4.725193639423069,534.242236025,0.0,87.43,87.22450387278847,1.0,0
3,14,sintel,1,750,4.0,587.317559153,0.38277555585597156,87.43,85.56406510981932,1.0,0
3,15,sintel,1,750,4.0,713.5222337130001,0.2044940693560635,87.43,86.33067550176894,1.0,0
3,16,sintel,1,750,4.0,503.58024691400004,1.957342485898442,87.43,78.7934273106367,1.0,0
3,17,sintel,1,750,4.0,282.32591826199996,6.626016975232092,87.43,58.718127006502016,1.0,0
3,18,sintel,1,750,4.0,343.49743004,4.7336897968949945,87.43,66.85513387335153,1.0,0
3,19,sintel,1,750,4.0,533.765985211,1.6204405734361034,87.43,80.24210553422476,1.0,0
3,20,sintel,1,750,4.132200219310732,775.634771732,0.0,87.43,87.21264400438622,1.0,0
3,21,sintel,1,750,4.0,576.385331144,1.0726511846027744,87.43,82.59759990620807,1.0,0
3,22,sintel,1,750,4.0,502.875302245,1.9656936552799822,87.43,78.75751728229608,1.0,0
3,23,sintel,1,750,4.0,487.70155902,2.1513028706085686,87.43,77.95939765638316,1.0,0
3,24,sintel,1,750,4.0,400.411881188,3.492285171706607,87.43,72.1931737616616,1.0,0
3,25,sintel,1,750,4.0,446.725203252,2.7155378254037856,87.43,75.53318735076373,1.0,0
3,26,sintel,1,750,5.018195713685444,1006.1022494900001,0.0,87.43,87.23036391427371,1.0,0
3,27,sintel,1,750,5.471332344178018,845.817751479,0.0,87.43,87.23942664688357,1.0,0
3,28,sintel,1,750,4.732191337911221,633.026110857,0.0,87.43,87.22464382675822,1.0,0
3,29,sintel,1,750,6.35364482310025,1261.27447217,0.0,87.43,87.257072896462,1.0,0
3,30,sintel,1,750,7.658891600550426,1113.2744827600002,0.0,87.43,87.28317783201102,1.0,0
3,31,sintel,1,750,6.631438075142199,596.7235668789999,0.0,87.43,87.26262876150285,1.0,0
3,32,sintel,1,750,5.847301993048312,627.0724637679999,0.0,87.43,87.24694603986097,1.0,0
3,33,sintel,1,750,6.449590977311342,882.947368421,0.0,87.43,87.25899181954624,1.0,0
3,34,sintel,1,750,8.019903820095276,1234.7268623,0.0,87.43,87.29039807640191,1.0,0
3,35,sintel,1,750,9.192722700738937,1061.12762973,0.0,87.43,87.31385445401479,1.0,0
3,36,sintel,1,750,10.10705465655256,972.236791852,0.0,87.43,87.33214109313106,1.0,0
3,37,sintel,1,750,9.708000923314781,681.964845606,0.0,87.43,87.3241600184663,1.0,0
3,38,sintel,1,750,8.783789202473136,609.234567901,0.0,87.43,87.30567578404947,1.0,0
3,39,sintel,1,750,6.37878962664167,468.38410596,0.0,87.43,87.25757579253283,1.0,0
3,40,sintel,1,750,7.51389029280293,1047.1572123199999,0.0,87.43,87.28027780585606,1.0,0
3,41,sintel,1,750,7.8544797718629535,819.804168686,0.0,87.43,87.28708959543727,1.0,0
3,42,sintel,1,750,6.242121470014459,534.5346534649999,0.0,87.43,87.2548424294003,1.0,0
3,43,sintel,1,750,5.762249974023048,669.662065683,0.0,87.43,87.24524499948046,1.0,0
3,44,sintel,1,750,5.827652432421696,762.4668008049999,0.0,87.43,87.24655304864844,1.0,0
3,45,sintel,1,750,4.0,468.746616305,0.5723937666275276,87.43,84.74870680350163,1.0,0
3,46,sintel,1,750,4.0,706.0858229219999,0.2487752941775243,87.43,86.14026623503665,1.0,0
3,47,sintel,1,750,4.0,703.888888889,0.26203630623452856,87.43,86.08324388319153,1.0,0
4,0,sintel,1,750,4.0,1033.664,1.9022970713887686,87.43,66.4201225930283,1.0,0
4,1,sintel,1,750,5.537851430672461,1218.4479999999999,0.0,87.43,87.24075702861346,1.0,0
4,2,sintel,1,750,6.9874729545065986,1176.296,0.0,87.43,87.26974945909014,1.0,0
4,3,sintel,1,750,8.249966931993349,1095.888,0.0,87.43,87.29499933863987,1.0,0
4,4,sintel,1,750,9.499268254529273,1090.632,0.0,87.43,87.31998536509059,1.0,0
4,5,sintel,1,750,10.57255319950703,1025.04,0.0,87.43,87.34145106399015,1.0,0
4,6,sintel,1,750,13.841590394793002,4104.1759999999995,0.0,87.43,87.40683180789587,1.0,0
4,7,sintel,1,750,17.125690155014148,4190.527999999999,0.0,87.43,87.43,1.0,0
4,8,sintel,1,750,20.413174194656637,4210.432,0.0,87.43,87.43,1.0,0
4,9,sintel,2,1200,23.241683590011288,4097.344,0.0,95.19,87.43,1.0,0
4,10,sintel,2,1200,26.0711163331186,4100.576,0.0,95.19,95.19,1.0,0
4,11,sintel,2,1200,28.92125929867655,4174.432000000001,0.0,95.19,95.19,1.0,0
4,12,sintel,2,1200,28.853269631370306,1179.9440000000002,0.0,95.19,95.19,1.0,0
4,13,sintel,2,1200,30.0,4245.112,0.0,95.19,95.19,1.0,0
4,14,sintel,2,1200,30.0,4118.0960000000005,0.0,95.19,95.19,1.0,0
4,15,sintel,2,1200,30.0,4150.064,0.0,95.19,95.19,1.0,0
4,16,sintel,2,1200,28.852171525644764,932.432,0.0,95.19,95.19,1.0,0
4,17,sintel,2,1200,27.76462329992721,943.48,0.0,95.19,95.19,1.0,0
4,18,sintel,2,1200,26.67383762200425,942.88,0.0,95.19,95.19,1.0,0
4,19,sintel,2,1200,25.19118109216032,875.488,0.0,95.19,95.19,1.0,0
4,20,sintel,2,1200,23.897188009644616,906.6880000000001,0.0,95.19,95.19,1.0,0
4,21,sintel,2,1200,22.809553505307406,943.4639999999999,0.0,95.19,95.19,1.0,0
4,22,sintel,2,1200,21.709507604894302,941.168,0.0,95.19,95.19,1.0,0
4,23,sintel,2,1200,20.297324781358522,886.888,0.0,95.19,95.19,1.0,0
4,24,sintel,2,1200,18.655310582289456,850.76,0.0,95.19,95.19,1.0,0
4,25,sintel,2,1200,17.417788977512835,916.4639999999999,0.0,95.19,95.19,1.0,0
4,26,sintel,1,750,18.240899787407784,944.32,0.0,87.43,79.67000000000002,1.0,0
4,27,sintel,1,750,19.06669968583338,945.12,0.0,87.43,87.43,1.0,0
4,28,sintel,1,750,19.969931885612066,968.752,0.0,87.43,87.43,1.0,0
4,29,sintel,1,750,20.652786223111733,904.3919999999999,0.0,87.43,87.43,1.0,0
4,30,sintel,2,1200,19.52791007428533,936.608,0.0,95.19,87.43,1.0,0
4,31,sintel,1,750,20.329997671501868,938.112,0.0,87.43,79.67000000000002,1.0,0
4,32,sintel,2,1200,18.855844796659248,876.848,0.0,95.19,87.43,1.0,0
4,33,sintel,1,750,19.710399401591307,953.7600000000001,0.0,87.43,79.67000000000002,1.0,0
4,34,sintel,1,750,20.456490372210677,921.968,0.0,87.43,87.43,1.0,0
4,35,sintel,2,1200,19.415574941968543,952.2080000000001,0.0,95.19,87.43,1.0,0
4,36,sintel,1,750,20.152918008170026,919.496,0.0,87.43,79.67000000000002,1.0,0
4,37,sintel,2,1200,22.984172597930648,4106.968,0.0,95.19,87.43,1.0,0
4,38,sintel,2,1200,25.868483027396753,4302.272,0.0,95.19,95.19,1.0,0
4,39,sintel,2,1200,28.677574423677545,4030.5359999999996,0.0,95.19,95.19,1.0,0
4,40,sintel,2,1200,30.0,4182.7519999999995,0.0,95.19,95.19,1.0,0
4,41,sintel,2,1200,30.0,4178.976,0.0,95.19,95.19,1.0,0
4,42,sintel,2,1200,30.0,4150.24,0.0,95.19,95.19,1.0,0
4,43,sintel,2,1200,30.0,4138.336,0.0,95.19,95.19,1.0,0
4,44,sintel,2,1200,30.0,4188.864,0.0,95.19,95.19,1.0,0
4,45,sintel,2,1200,30.0,4056.144,0.0,95.19,95.19,1.0,0
4,46,sintel,2,1200,28.51222858397205,874.672,0.0,95.19,95.19,1.0,0
4,47,sintel,2,1200,30.0,4079.6960000000004,0.0,95.19,95.19,1.0,0
5,0,sintel,1,750,4.0,545.4545454545454,4.5,87.43,55.25,1.0,0
5,1,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,83.62666666666668,1.0,0
5,2,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,83.62666666666668,1.0,0
5,3,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,83.62666666666668,1.0,0
5,4,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,83.62666666666668,1.0,0
5,5,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,83.62666666666668,1.0,0
5,6,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,83.62666666666668,1.0,0
5,7,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,83.62666666666668,1.0,0
5,8,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,83.62666666666668,1.0,0
5,9,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,83.62666666666668,1.0,0
5,10,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,83.80583333333334,1.0,0
5,11,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,83.80583333333334,1.0,0
5,12,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,83.80583333333334,1.0,0
5,13,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,83.80583333333334,1.0,0
5,14,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,83.80583333333334,1.0,0
5,15,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,83.80583333333334,1.0,0
5,16,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,83.62666666666668,1.0,0
5,17,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,83.80583333333334,1.0,0
5,18,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,83.80583333333334,1.0,0
5,19,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,83.80583333333334,1.0,0
5,20,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,83.80583333333334,1.0,0
5,21,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,83.62666666666668,1.0,0
5,22,sintel,1,750,4.0,631.578947368421,0.75,87.43,83.98500000000001,1.0,0
5,23,sintel,1,750,4.0,631.578947368421,0.75,87.43,83.98500000000001,1.0,0
5,24,sintel,1,750,4.0,631.578947368421,0.75,87.43,83.98500000000001,1.0,0
5,25,sintel,1,750,4.0,631.578947368421,0.75,87.43,83.98500000000001,1.0,0
5,26,sintel,1,750,4.0,631.578947368421,0.75,87.43,83.98500000000001,1.0,0
5,27,sintel,1,750,4.0,631.578947368421,0.75,87.43,83.98500000000001,1.0,0
5,28,sintel,1,750,4.0,631.578947368421,0.75,87.43,83.98500000000001,1.0,0
5,29,sintel,1,750,4.0,631.578947368421,0.75,87.43,83.98500000000001,1.0,0
5,30,sintel,1,750,4.0,631.578947368421,0.75,87.43,83.98500000000001,1.0,0
5,31,sintel,1,750,4.0,631.578947368421,0.75,87.43,83.98500000000001,1.0,0
5,32,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,83.80583333333334,1.0,0
5,33,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,83.62666666666668,1.0,0
5,34,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,83.62666666666668,1.0,0
5,35,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,83.80583333333334,1.0,0
5,36,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,83.62666666666668,1.0,0
5,37,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,83.62666666666668,1.0,0
5,38,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,83.62666666666668,1.0,0
5,39,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,83.62666666666668,1.0,0
5,40,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,83.62666666666668,1.0,0
5,41,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,83.62666666666668,1.0,0
5,42,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,83.80583333333334,1.0,0
5,43,sintel,1,750,4.0,620.6896551724138,0.833333333333333,87.43,83.62666666666668,1.0,0
5,44,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,83.80583333333334,1.0,0
5,45,sintel,1,750,4.0,631.578947368421,0.75,87.43,83.98500000000001,1.0,0
5,46,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,83.80583333333334,1.0,0
5,47,sintel,1,750,4.0,626.0869565217391,0.791666666666667,87.43,83.80583333333334,1.0,0
6,0,sintel,1,750,4.0,956.294420261,2.1371091752069558,87.43,65.41043054661009,1.0,0
6,1,sintel,1,750,5.414280589329386,1160.21869489,0.0,87.43,87.2382856117866,1.0,0
6,2,sintel,1,750,6.4502439754302,1012.13324624,0.0,87.43,87.25900487950861,1.0,0
6,3,sintel,1,750,7.792913116642749,1128.95238095,0.0,87.43,87.28585826233287,1.0,0
6,4,sintel,1,750,8.254186411915239,847.762557078,0.0,87.43,87.29508372823831,1.0,0
