QoE,VMAF,Rebuffer,Switch,Intervention_Rate,Chunks,Method,Video,Episode
3069.8088388944234,83.4508333333333,61.596555366469964,24,0.25,48,shield_legacy,bigbuckbunny,8
4590.409999999999,96.40833333333332,0.0,8,0.020833333333333332,48,shield_legacy,bigbuckbunny,9
3136.732434291149,88.36333333333333,79.20513150543252,25,0.14583333333333334,48,shield_legacy,bigbuckbunny,10
4634.49,96.83187500000001,0.0,2,0.0,48,shield_legacy,bigbuckbunny,11
3653.70411343075,88.60291666666666,26.523242074763704,19,0.1875,48,shield_legacy,bigbuckbunny,12
3445.8806766136,82.40541666666665,7.859656417926302,20,0.0625,48,shield_legacy,bigbuckbunny,13
4634.49,96.83187500000001,0.0,2,0.0,48,shield_legacy,bigbuckbunny,14
3086.922172191573,83.20770833333331,38.78849658532297,30,0.20833333333333334,48,shield_legacy,bigbuckbunny,15
3326.832027044347,83.75500000000001,13.706149825054853,21,0.14583333333333334,48,shield_legacy,bigbuckbunny,16
3552.9700374705785,89.73541666666667,43.33696251567595,20,0.08333333333333333,48,shield_legacy,bigbuckbunny,17
3413.1880557345776,82.04749999999999,7.668597900366035,19,0.08333333333333333,48,shield_legacy,bigbuckbunny,18
3215.8578773007102,84.05645833333332,16.57123579206514,29,0.08333333333333333,48,shield_legacy,bigbuckbunny,19
-77.30885358873658,20.915208333333315,32.63673129708535,23,0.22916666666666666,48,shield_legacy,crowd_run,0
2062.4200000000014,43.81354166666669,0.0,1,0.0,48,shield_legacy,crowd_run,1
6.23596888968892,29.27687499999998,20.967058031772183,34,0.0625,48,shield_legacy,crowd_run,2
-17.98841939975111,23.60624999999999,26.23527366760549,26,0.125,48,shield_legacy,crowd_run,3
152.19414595940194,25.183124999999986,34.42658115801818,20,0.125,48,shield_legacy,crowd_run,4
131.2151142577472,25.288333333333323,6.042258447462789,27,0.125,48,shield_legacy,crowd_run,5
2062.4200000000014,43.81354166666669,0.0,1,0.0,48,shield_legacy,crowd_run,6
-309.73685397620693,22.997708333333318,42.59651816572268,29,0.1875,48,shield_legacy,crowd_run,7
54.72875464021871,23.68458333333332,39.10746673446964,21,0.22916666666666666,48,shield_legacy,crowd_run,8
2026.9600000000012,43.5672916666667,0.0,3,0.0,48,shield_legacy,crowd_run,9
106.76477798632021,31.258125000000003,85.13992514700574,20,0.125,48,shield_legacy,crowd_run,10
2085.260000000001,44.05145833333336,0.0,1,0.0,48,shield_legacy,crowd_run,11
638.5980919217155,32.20270833333333,38.93312840095491,19,0.125,48,shield_legacy,crowd_run,12
-13.404482834456878,23.844166666666652,33.36779104099527,24,0.16666666666666666,48,shield_legacy,crowd_run,13
2062.4200000000014,43.81354166666669,0.0,1,0.0,48,shield_legacy,crowd_run,14
162.8049828779732,26.26062499999998,40.175026298695116,21,0.22916666666666666,48,shield_legacy,crowd_run,15
330.3956610634475,25.052916666666658,20.54437244871031,20,0.125,48,shield_legacy,crowd_run,16
774.0397347428268,32.458541666666676,31.07924724529707,17,0.041666666666666664,48,shield_legacy,crowd_run,17
-37.339784056928444,23.60624999999999,33.50045834022875,24,0.16666666666666666,48,shield_legacy,crowd_run,18
333.05447585757656,25.94166666666665,19.134632284692778,27,0.10416666666666667,48,shield_legacy,crowd_run,19
3037.263627085189,81.58020833333329,31.1284366418131,24,0.3333333333333333,48,shield_legacy,tearsofsteel_short,0
4624.41,96.99874999999999,0.0,2,0.0,48,shield_legacy,tearsofsteel_short,1
3258.3131353335084,87.58666666666663,13.524329538092317,34,0.125,48,shield_legacy,tearsofsteel_short,2
3127.142824924091,83.73812499999994,27.041808996597265,25,0.1875,48,shield_legacy,tearsofsteel_short,3
3379.9428436508315,84.90770833333328,24.842194325238154,21,0.16666666666666666,48,shield_legacy,tearsofsteel_short,4
3077.783315696933,84.00999999999995,18.378958854537935,31,0.14583333333333334,48,shield_legacy,tearsofsteel_short,5
4661.969999999999,97.38999999999999,0.0,2,0.0,48,shield_legacy,tearsofsteel_short,6
2916.9225598231283,82.69833333333327,38.52197676560923,31,0.22916666666666666,48,shield_legacy,tearsofsteel_short,7
3151.302736973114,84.29416666666661,42.63532740151212,27,0.3125,48,shield_legacy,tearsofsteel_short,8
4656.04,97.37354166666665,0.0,5,0.0,48,shield_legacy,tearsofsteel_short,9
3421.3623063979585,90.56937499999997,73.63223032970444,19,0.14583333333333334,48,shield_legacy,tearsofsteel_short,10
4661.969999999999,97.38999999999999,0.0,2,0.0,48,shield_legacy,tearsofsteel_short,11
3771.0562273109795,89.4439583333333,17.90864494779797,21,0.14583333333333334,48,shield_legacy,tearsofsteel_short,12
3087.0142667138275,83.26458333333328,27.9876130433832,29,0.16666666666666666,48,shield_legacy,tearsofsteel_short,13
4661.969999999999,97.38999999999999,0.0,2,0.0,48,shield_legacy,tearsofsteel_short,14
3286.617333034751,86.33604166666662,47.000080785519295,22,0.25,48,shield_legacy,tearsofsteel_short,15
3376.182502738903,84.87812499999994,19.247516625617166,23,0.20833333333333334,48,shield_legacy,tearsofsteel_short,16
3513.617053056956,89.93812499999996,40.662905395232784,21,0.0625,48,shield_legacy,tearsofsteel_short,17
3048.5629570769083,82.87333333333329,28.09557205948286,29,0.16666666666666666,48,shield_legacy,tearsofsteel_short,18
3705.450041287723,87.94833333333332,7.020343836273857,25,0.08333333333333333,48,shield_legacy,tearsofsteel_short,19
3406.4839244666164,85.02354166666667,25.854660311698524,25,0.3125,48,shield_legacy,sintel,0
4529.500000000001,95.94145833333333,0.0,34,0.020833333333333332,48,shield_legacy,sintel,1
3621.7042178384604,90.04937499999998,23.292851521504236,36,0.08333333333333333,48,shield_legacy,sintel,2
3414.3785159139898,86.1675,20.191555727471997,27,0.14583333333333334,48,shield_legacy,sintel,3
3649.388245457243,88.05395833333334,23.234224145198233,28,0.16666666666666666,48,shield_legacy,sintel,4
3611.329355826546,89.16395833333331,27.083411358218832,31,0.125,48,shield_legacy,sintel,5
4529.500000000001,95.94145833333333,0.0,34,0.020833333333333332,48,shield_legacy,sintel,6
3388.7176676284357,86.73166666666668,33.15192979306749,32,0.20833333333333334,48,shield_legacy,sintel,7
3397.2790393487903,87.57145833333334,63.48727721066011,24,0.3125,48,shield_legacy,sintel,8
4548.82,96.23125,0.0,37,0.0,48,shield_legacy,sintel,9
3625.023835338857,92.33645833333328,77.28999087465392,26,0.14583333333333334,48,shield_legacy,sintel,10
4551.0199999999995,96.25416666666665,0.0,36,0.0,48,shield_legacy,sintel,11
3929.5610575215005,91.49062499999997,29.074484311833842,25,0.20833333333333334,48,shield_legacy,sintel,12
3909.447471048024,87.82166666666662,8.058688099803081,19,0.125,48,shield_legacy,sintel,13
4547.52,96.28124999999999,0.0,39,0.0,48,shield_legacy,sintel,14
3414.6529458782084,86.68395833333336,28.898625741496303,31,0.1875,48,shield_legacy,sintel,15
3767.989491577322,88.2695833333333,16.993763132591752,20,0.25,48,shield_legacy,sintel,16
3786.425747868764,91.76895833333329,39.39126115930651,23,0.14583333333333334,48,shield_legacy,sintel,17
3907.965176814853,87.82166666666662,8.238229552464336,19,0.125,48,shield_legacy,sintel,18
3789.499731116896,88.78875,5.370672103089192,28,0.041666666666666664,48,shield_legacy,sintel,19
2851.3368691319592,79.73520833333335,23.22712340940415,30,0.22916666666666666,48,vmaf_aware_tol1.0_bud08,bigbuckbunny,0
4600.19,96.47458333333333,0.0,2,0.020833333333333332,48,vmaf_aware_tol1.0_bud08,bigbuckbunny,1
3251.791758522613,86.70687499999998,16.96441878359819,32,0.10416666666666667,48,vmaf_aware_tol1.0_bud08,bigbuckbunny,2
3172.070763001573,83.06812499999998,21.530915334111757,26,0.125,48,vmaf_aware_tol1.0_bud08,bigbuckbunny,3
3420.337268904649,85.76937500000001,25.59020483228563,25,0.14583333333333334,48,vmaf_aware_tol1.0_bud08,bigbuckbunny,4
3438.779880426874,85.57583333333334,10.698900142093603,26,0.10416666666666667,48,vmaf_aware_tol1.0_bud08,bigbuckbunny,5
4600.19,96.47458333333333,0.0,2,0.020833333333333332,48,vmaf_aware_tol1.0_bud08,bigbuckbunny,6
3053.7179306207113,82.2545833333333,19.9360549151269,34,0.20833333333333334,48,vmaf_aware_tol1.0_bud08,bigbuckbunny,7
3122.6920228357753,83.3833333333333,56.831150334814,24,0.22916666666666666,48,vmaf_aware_tol1.0_bud08,bigbuckbunny,8
4590.409999999999,96.40833333333332,0.0,8,0.020833333333333332,48,vmaf_aware_tol1.0_bud08,bigbuckbunny,9
3136.732434291149,88.36333333333333,79.20513150543252,25,0.0625,48,vmaf_aware_tol1.0_bud08,bigbuckbunny,10
4634.49,96.83187500000001,0.0,2,0.0,48,vmaf_aware_tol1.0_bud08,bigbuckbunny,11
3653.70411343075,88.60291666666666,26.523242074763704,19,0.14583333333333334,48,vmaf_aware_tol1.0_bud08,bigbuckbunny,12
3445.8806766136,82.40541666666665,7.859656417926302,20,0.041666666666666664,48,vmaf_aware_tol1.0_bud08,bigbuckbunny,13
4634.49,96.83187500000001,0.0,2,0.0,48,vmaf_aware_tol1.0_bud08,bigbuckbunny,14
2915.610797114037,82.88416666666664,41.65688019452059,32,0.1875,48,vmaf_aware_tol1.0_bud08,bigbuckbunny,15
3254.767470206421,83.47625000000001,16.659705643601995,23,0.14583333333333334,48,vmaf_aware_tol1.0_bud08,bigbuckbunny,16
3649.2781783245055,89.95229166666668,37.472362121547235,20,0.08333333333333333,48,vmaf_aware_tol1.0_bud08,bigbuckbunny,17
3413.1880557345776,82.04749999999999,7.668597900366035,19,0.0625,48,vmaf_aware_tol1.0_bud08,bigbuckbunny,18
3412.456852500174,84.49291666666666,9.295439377401438,29,0.041666666666666664,48,vmaf_aware_tol1.0_bud08,bigbuckbunny,19
-34.31338185731508,20.544583333333318,26.705835980779458,23,0.08333333333333333,48,vmaf_aware_tol1.0_bud08,crowd_run,0
2062.4200000000014,43.81354166666669,0.0,1,0.0,48,vmaf_aware_tol1.0_bud08,crowd_run,1
36.505965771108315,28.914583333333315,13.08794019245297,34,0.020833333333333332,48,vmaf_aware_tol1.0_bud08,crowd_run,2
89.00105804043184,23.24937499999999,23.822546264482583,22,0.10416666666666667,48,vmaf_aware_tol1.0_bud08,crowd_run,3
152.19414595940194,25.183124999999986,34.42658115801818,20,0.0625,48,vmaf_aware_tol1.0_bud08,crowd_run,4
184.81817516349403,25.163958333333323,3.039222969538024,27,0.10416666666666667,48,vmaf_aware_tol1.0_bud08,crowd_run,5
2062.4200000000014,43.81354166666669,0.0,1,0.0,48,vmaf_aware_tol1.0_bud08,crowd_run,6
-224.85497498478077,22.873333333333317,38.57133902431934,28,0.08333333333333333,48,vmaf_aware_tol1.0_bud08,crowd_run,7
54.72875464021871,23.68458333333332,39.10746673446964,21,0.14583333333333334,48,vmaf_aware_tol1.0_bud08,crowd_run,8
2026.9600000000012,43.5672916666667,0.0,3,0.0,48,vmaf_aware_tol1.0_bud08,crowd_run,9
106.76477798632021,31.258125000000003,85.13992514700574,20,0.020833333333333332,48,vmaf_aware_tol1.0_bud08,crowd_run,10
2085.260000000001,44.05145833333336,0.0,1,0.0,48,vmaf_aware_tol1.0_bud08,crowd_run,11
656.4509681962116,32.28041666666666,37.222508697164194,19,0.041666666666666664,48,vmaf_aware_tol1.0_bud08,crowd_run,12
325.6455770023561,22.7825,25.498355498745617,17,0.0625,48,vmaf_aware_tol1.0_bud08,crowd_run,13
2062.4200000000014,43.81354166666669,0.0,1,0.0,48,vmaf_aware_tol1.0_bud08,crowd_run,14
162.8049828779732,26.26062499999998,40.175026298695116,21,0.0625,48,vmaf_aware_tol1.0_bud08,crowd_run,15
330.3956610634475,25.052916666666658,20.54437244871031,20,0.041666666666666664,48,vmaf_aware_tol1.0_bud08,crowd_run,16
774.0397347428268,32.458541666666676,31.07924724529707,17,0.020833333333333332,48,vmaf_aware_tol1.0_bud08,crowd_run,17
312.1696246632172,22.35083333333333,23.23769081114132,17,0.0625,48,vmaf_aware_tol1.0_bud08,crowd_run,18
394.47700224955065,25.164583333333315,9.943434805044758,26,0.041666666666666664,48,vmaf_aware_tol1.0_bud08,crowd_run,19
3191.818643660439,82.33312499999995,24.33640459539226,23,0.1875,48,vmaf_aware_tol1.0_bud08,tearsofsteel_short,0
4624.41,96.99874999999999,0.0,2,0.0,48,vmaf_aware_tol1.0_bud08,tearsofsteel_short,1
3525.7925755930264,88.97791666666664,8.552255863247643,32,0.125,48,vmaf_aware_tol1.0_bud08,tearsofsteel_short,2
3257.69972119803,84.57395833333327,23.35759190915306,25,0.14583333333333334,48,vmaf_aware_tol1.0_bud08,tearsofsteel_short,3
3196.500356535618,83.32020833333327,32.42001495450344,24,0.1875,48,vmaf_aware_tol1.0_bud08,tearsofsteel_short,4
3139.823559578164,84.33249999999994,18.039782027838523,31,0.14583333333333334,48,vmaf_aware_tol1.0_bud08,tearsofsteel_short,5
4661.969999999999,97.38999999999999,0.0,2,0.0,48,vmaf_aware_tol1.0_bud08,tearsofsteel_short,6
3076.8937970786415,83.56895833333327,31.07269899725727,31,0.20833333333333334,48,vmaf_aware_tol1.0_bud08,tearsofsteel_short,7
3296.755359948533,85.05041666666662,41.36199613026467,27,0.25,48,vmaf_aware_tol1.0_bud08,tearsofsteel_short,8
4656.04,97.37354166666665,0.0,5,0.0,48,vmaf_aware_tol1.0_bud08,tearsofsteel_short,9
3421.3623063979585,90.56937499999997,73.63223032970444,19,0.08333333333333333,48,vmaf_aware_tol1.0_bud08,tearsofsteel_short,10
4661.969999999999,97.38999999999999,0.0,2,0.0,48,vmaf_aware_tol1.0_bud08,tearsofsteel_short,11
3816.7725922190743,89.37937499999997,11.995810050984156,21,0.10416666666666667,48,vmaf_aware_tol1.0_bud08,tearsofsteel_short,12
3108.5012459682507,83.19999999999995,25.009539005783438,29,0.125,48,vmaf_aware_tol1.0_bud08,tearsofsteel_short,13
4661.969999999999,97.38999999999999,0.0,2,0.0,48,vmaf_aware_tol1.0_bud08,tearsofsteel_short,14
3400.493048922819,85.71624999999995,30.761500857216443,21,0.14583333333333334,48,vmaf_aware_tol1.0_bud08,tearsofsteel_short,15
3439.8130300637936,85.12395833333328,17.710388800412332,22,0.1875,48,vmaf_aware_tol1.0_bud08,tearsofsteel_short,16
3628.6461544048725,90.24833333333332,33.27444835212283,21,0.0625,48,vmaf_aware_tol1.0_bud08,tearsofsteel_short,17
3070.0499363313315,82.80874999999995,25.1174980218831,29,0.125,48,vmaf_aware_tol1.0_bud08,tearsofsteel_short,18
3705.450041287723,87.94833333333332,7.020343836273857,25,0.0625,48,vmaf_aware_tol1.0_bud08,tearsofsteel_short,19
3460.810626196707,84.97520833333334,19.555398958732205,25,0.2708333333333333,48,vmaf_aware_tol1.0_bud08,sintel,0
4529.500000000001,95.94145833333333,0.0,34,0.020833333333333332,48,vmaf_aware_tol1.0_bud08,sintel,1
3806.794222672294,90.76875,15.286552486398511,31,0.08333333333333333,48,vmaf_aware_tol1.0_bud08,sintel,2
3705.2846636696577,87.73479166666668,12.764696745438798,24,0.125,48,vmaf_aware_tol1.0_bud08,sintel,3
3773.140094893829,87.78500000000001,19.8522171882475,25,0.1875,48,vmaf_aware_tol1.0_bud08,sintel,4
3661.271344533548,89.56291666666665,23.649304198940406,31,0.10416666666666667,48,vmaf_aware_tol1.0_bud08,sintel,5
4529.500000000001,95.94145833333333,0.0,34,0.020833333333333332,48,vmaf_aware_tol1.0_bud08,sintel,6
3388.7176676284357,86.73166666666668,33.15192979306749,32,0.14583333333333334,48,vmaf_aware_tol1.0_bud08,sintel,7
3355.365080441619,87.005,55.08659393875743,26,0.2708333333333333,48,vmaf_aware_tol1.0_bud08,sintel,8
4548.82,96.23125,0.0,37,0.0,48,vmaf_aware_tol1.0_bud08,sintel,9
3625.023835338857,92.33645833333328,77.28999087465392,26,0.08333333333333333,48,vmaf_aware_tol1.0_bud08,sintel,10
4551.0199999999995,96.25416666666665,0.0,36,0.0,48,vmaf_aware_tol1.0_bud08,sintel,11
3929.5610575215005,91.49062499999997,29.074484311833842,25,0.1875,48,vmaf_aware_tol1.0_bud08,sintel,12
3784.6230573386883,86.9314583333333,3.8864998378525355,25,0.10416666666666667,48,vmaf_aware_tol1.0_bud08,sintel,13
4547.52,96.28124999999999,0.0,39,0.0,48,vmaf_aware_tol1.0_bud08,sintel,14
3474.398594843646,87.08291666666669,19.313396942387953,33,0.1875,48,vmaf_aware_tol1.0_bud08,sintel,15
3728.9883068679765,87.65812499999998,15.108005466572624,21,0.20833333333333334,48,vmaf_aware_tol1.0_bud08,sintel,16
3812.0771125192823,91.27479166666664,33.221037727799924,24,0.10416666666666667,48,vmaf_aware_tol1.0_bud08,sintel,17
3785.8100512422975,86.90437499999996,3.9001875917758695,24,0.10416666666666667,48,vmaf_aware_tol1.0_bud08,sintel,18
3789.499731116896,88.78875,5.370672103089192,28,0.041666666666666664,48,vmaf_aware_tol1.0_bud08,sintel,19
3079.8165477324364,80.905,21.30007900527665,27,0.25,48,vmaf_aware_tol0.8_bud08,bigbuckbunny,0
4600.19,96.47458333333333,0.0,2,0.020833333333333332,48,vmaf_aware_tol0.8_bud08,bigbuckbunny,1
3432.4692586561387,87.30749999999999,12.971262275176915,29,0.10416666666666667,48,vmaf_aware_tol0.8_bud08,bigbuckbunny,2
3342.536419248356,83.80979166666664,19.594668211197074,22,0.125,48,vmaf_aware_tol0.8_bud08,bigbuckbunny,3
3420.337268904649,85.76937500000001,25.59020483228563,25,0.14583333333333334,48,vmaf_aware_tol0.8_bud08,bigbuckbunny,4
3438.779880426874,85.57583333333334,10.698900142093603,26,0.10416666666666667,48,vmaf_aware_tol0.8_bud08,bigbuckbunny,5
4600.19,96.47458333333333,0.0,2,0.020833333333333332,48,vmaf_aware_tol0.8_bud08,bigbuckbunny,6
2978.2171450364144,81.6114583333333,19.186392316325694,33,0.16666666666666666,48,vmaf_aware_tol0.8_bud08,bigbuckbunny,7
3145.913865976196,83.74124999999997,56.09207049706924,25,0.25,48,vmaf_aware_tol0.8_bud08,bigbuckbunny,8
4590.409999999999,96.40833333333332,0.0,8,0.020833333333333332,48,vmaf_aware_tol0.8_bud08,bigbuckbunny,9
3136.732434291149,88.36333333333333,79.20513150543252,25,0.0625,48,vmaf_aware_tol0.8_bud08,bigbuckbunny,10
4634.49,96.83187500000001,0.0,2,0.0,48,vmaf_aware_tol0.8_bud08,bigbuckbunny,11
3653.70411343075,88.60291666666666,26.523242074763704,19,0.14583333333333334,48,vmaf_aware_tol0.8_bud08,bigbuckbunny,12
3405.4507876271027,82.40541666666665,8.602133281600816,21,0.0625,48,vmaf_aware_tol0.8_bud08,bigbuckbunny,13
4634.49,96.83187500000001,0.0,2,0.0,48,vmaf_aware_tol0.8_bud08,bigbuckbunny,14
3023.2126210333117,83.21104166666665,40.730060436856455,30,0.20833333333333334,48,vmaf_aware_tol0.8_bud08,bigbuckbunny,15
3326.832027044347,83.75500000000001,13.706149825054853,21,0.125,48,vmaf_aware_tol0.8_bud08,bigbuckbunny,16
3649.2781783245055,89.95229166666668,37.472362121547235,20,0.08333333333333333,48,vmaf_aware_tol0.8_bud08,bigbuckbunny,17
3372.758166748081,82.04749999999999,8.41107476404055,20,0.08333333333333333,48,vmaf_aware_tol0.8_bud08,bigbuckbunny,18
3412.456852500174,84.49291666666666,9.295439377401438,29,0.041666666666666664,48,vmaf_aware_tol0.8_bud08,bigbuckbunny,19
-74.25380853459617,20.915208333333318,23.855839212039285,24,0.08333333333333333,48,vmaf_aware_tol0.8_bud08,crowd_run,0
2062.4200000000014,43.81354166666669,0.0,1,0.0,48,vmaf_aware_tol0.8_bud08,crowd_run,1
