episode,video,trace_idx,total_reward,avg_vmaf,total_rebuffer,rebuffer_rate,total_smooth,switches,chunks
0,bigbuckbunny,23,1488.1499982069251,83.73,61.87097754090831,32.22446746922308,17.150000000000006,1,48
1,bigbuckbunny,26,3997.9767959510414,83.73,0.40096070606511924,0.20883370107558294,17.150000000000006,1,48
2,bigbuckbunny,11,3682.5299976635115,83.73,7.99999999976953,4.1666666665466305,17.150000000000006,1,48
3,bigbuckbunny,8,2766.833761706583,83.73,30.1425447061429,15.699242034449426,17.150000000000006,1,48
4,bigbuckbunny,5,3936.522737309641,83.73,1.9022970713859606,0.9907797246801878,17.150000000000006,1,48
5,bigbuckbunny,3,2279.4384649373983,83.73,42.08333333296233,21.918402777584546,17.150000000000006,1,48
6,bigbuckbunny,8,2766.833761706583,83.73,30.1425447061429,15.699242034449426,17.150000000000006,1,48
7,bigbuckbunny,19,3659.200135192137,83.73,8.483984753061343,4.4187420588861155,17.150000000000006,1,48
8,bigbuckbunny,11,3682.5299976635115,83.73,7.99999999976953,4.1666666665466305,17.150000000000006,1,48
9,bigbuckbunny,16,3979.0278554508795,83.73,0.8882243986916973,0.46261687431859233,17.150000000000006,1,48
10,bigbuckbunny,18,4014.8851075268826,83.73,0.0,0.0,17.150000000000006,1,48
11,bigbuckbunny,4,3912.238523682779,83.73,2.367033598502156,1.2328299992198728,17.150000000000006,1,48
12,bigbuckbunny,23,1488.1499982069251,83.73,61.87097754090831,32.22446746922308,17.150000000000006,1,48
13,bigbuckbunny,6,3364.3850599287557,83.73,15.216019013510902,7.925009902870261,17.150000000000006,1,48
14,bigbuckbunny,10,2993.030761630121,83.73,24.4026358561367,12.709706175071197,17.150000000000006,1,48
15,bigbuckbunny,14,1506.8433341696907,83.73,61.37811597052771,31.967768734649848,17.150000000000006,1,48
16,bigbuckbunny,0,3951.8234324224377,83.73,1.5195009372522326,0.7914067381522045,17.150000000000006,1,48
17,bigbuckbunny,0,3951.8234324224377,83.73,1.5195009372522326,0.7914067381522045,17.150000000000006,1,48
18,bigbuckbunny,21,3914.141421715631,83.73,2.4062499999961324,1.253255208331319,17.150000000000006,1,48
19,bigbuckbunny,24,3645.446496467702,83.73,8.786054697903928,4.5760701551582965,17.150000000000006,1,48
