episode,chunk,video,action,bitrate,buffer,throughput,rebuffer,vmaf,reward,risk_factor,weighted_penalty
0,0,tearsofsteel_short,1,750,4.0,527.22940984,4.690122637325429,86.63,-104.14829712520522,4.004166023946434,187.80029712520522
0,1,tearsofsteel_short,1,750,4.0,319.96303501899996,5.376083083511441,86.63,-129.73729224909687,4.004166023946434,215.26729224909687
0,2,tearsofsteel_short,1,750,4.0,387.006993007,3.751797911150369,86.63,-64.6982172454151,4.004166023946434,150.2282172454151
0,3,tearsofsteel_short,1,750,4.0,654.1505016719999,0.5861005874450207,86.63,62.06155941137602,4.004166023946434,23.468440588623974
0,4,tearsofsteel_short,1,750,4.283529031566076,807.2173913040001,0.0,86.63,85.5583529031566,3.920185369128156,0.0
0,5,tearsofsteel_short,1,750,4.0,402.789660416,3.1645270999993684,86.63,-41.1829189567521,4.004166023946434,126.71291895675209
0,6,tearsofsteel_short,1,750,4.0,467.30616996500004,2.41977400002716,86.63,-11.361768365377108,4.004166023946434,96.8917683653771
0,7,tearsofsteel_short,1,750,4.0,449.33333333300004,2.6765578634915776,86.63,-21.643820581196316,4.004166023946434,107.17382058119631
0,8,tearsofsteel_short,1,750,4.0,426.70017533600003,3.0306978374936326,86.63,-35.82417309739933,4.004166023946434,121.35417309739933
0,9,tearsofsteel_short,1,750,4.0,606.445430346,0.9468589420872373,86.63,47.6161959462442,4.004166023946434,37.9138040537558
0,10,tearsofsteel_short,1,750,4.337008200442822,819.0026525200001,0.0,86.63,85.56370082004428,3.9046101451004707,0.0
0,11,tearsofsteel_short,1,750,4.0,356.126186202,4.08697216445495,86.63,-78.11915081725328,4.004166023946434,163.6491508172533
0,12,tearsofsteel_short,1,750,4.0,535.4585725999999,1.6026743309523352,86.63,21.356258965495762,4.004166023946434,64.17374103450423
0,13,tearsofsteel_short,1,750,4.0,504.66006600699995,1.9445955843719238,86.63,7.665164307416825,4.004166023946434,77.86483569258317
0,14,tearsofsteel_short,1,750,4.232104084685115,796.2003376480001,0.0,86.63,85.5532104084685,3.9352410856689852,0.0
0,15,tearsofsteel_short,1,750,4.599369033037178,825.8240574509999,0.0,86.63,85.58993690330371,3.8293955342301786,0.0
0,16,tearsofsteel_short,1,750,4.3428110531480755,704.794816415,0.0,86.63,85.5642811053148,3.902925131558203,0.0
0,17,tearsofsteel_short,1,750,4.0,579.953241233,0.8300197661378501,86.63,52.294630532268556,4.004166023946434,33.23536946773144
0,18,tearsofsteel_short,1,750,4.0,539.6716016150001,1.5589361956729961,86.63,23.10760651785879,4.004166023946434,62.4223934821412
0,19,tearsofsteel_short,1,750,4.0,486.37653587,2.168060707590713,86.63,-1.2827502318799646,4.004166023946434,86.81275023187996
0,20,tearsofsteel_short,1,750,4.0,735.174866627,0.08066180738739259,86.63,82.3001673142929,4.004166023946434,3.2298326857070885
0,21,tearsofsteel_short,1,750,4.0,666.069576218,0.5040339734923078,86.63,65.34764288427384,4.004166023946434,20.182357115726163
0,22,tearsofsteel_short,1,750,4.185665300203892,786.506753106,0.0,86.63,85.54856653002038,3.948903687664727,0.0
0,23,tearsofsteel_short,1,750,4.0,694.616970658,0.13326171529045627,86.63,80.19397967341132,4.004166023946434,5.336020326588679
0,24,tearsofsteel_short,1,750,4.0,531.659947415,1.642704541842484,86.63,19.75338286171833,4.004166023946434,65.77661713828167
0,25,tearsofsteel_short,1,750,4.0,492.534958767,2.090938209754767,86.63,1.8053626232858107,4.004166023946434,83.72463737671418
0,26,tearsofsteel_short,1,750,4.0,719.274853801,0.17086734527470604,86.63,78.68818781449099,4.004166023946434,6.841812185509021
0,27,tearsofsteel_short,1,750,4.0,686.2371579449999,0.37166650809088164,86.63,70.6478559606368,4.004166023946434,14.882144039363205
0,28,tearsofsteel_short,1,750,4.283367199853363,807.1822429910001,0.0,86.63,85.55833671998533,3.9202326273705217,0.0
0,29,tearsofsteel_short,1,750,4.503258727181779,793.628019324,0.0,86.63,85.58032587271818,3.8567200392405487,0.0
0,30,tearsofsteel_short,1,750,4.5001563538211,749.418755803,0.0,86.63,85.58001563538211,3.8576064379452917,0.0
0,31,tearsofsteel_short,1,750,5.472476539638074,990.857747224,0.0,86.63,85.6772476539638,3.5928362299427277,0.0
0,32,tearsofsteel_short,1,750,6.361054703643111,964.189415042,0.0,86.63,85.76610547036431,3.37238203780498,0.0
0,33,tearsofsteel_short,1,750,5.121985497643677,572.6208,0.0,86.63,85.64219854976436,3.685324158874054,0.0
0,34,tearsofsteel_short,1,750,4.989323481940029,725.924353019,0.0,86.63,85.628932348194,3.7211855567719723,0.0
0,35,tearsofsteel_short,1,750,4.0,536.965223563,0.5976305112591884,86.63,61.59988211942221,4.004166023946434,23.930117880577786
0,36,tearsofsteel_short,1,750,4.297591175506155,810.283289125,0.0,86.63,85.55975911755061,3.916081848320135,0.0
0,37,tearsofsteel_short,1,750,4.3499367802191,759.944944415,0.0,86.63,85.5649936780219,3.9008573231581036,0.0
0,38,tearsofsteel_short,1,750,4.0,363.85622119799996,3.8950782153036574,86.63,-70.43539850332814,4.004166023946434,155.96539850332815
0,39,tearsofsteel_short,1,750,4.0,361.492461027,4.2989282583340795,86.63,-86.60622471404537,4.004166023946434,172.13622471404537
0,40,tearsofsteel_short,1,750,4.0,439.670636271,2.8232894182727852,86.63,-27.519195644153776,4.004166023946434,113.04919564415377
0,41,tearsofsteel_short,1,750,4.0,452.328430062,2.6323489761237466,86.63,-19.873623333648887,4.004166023946434,105.40362333364888
0,42,tearsofsteel_short,1,750,4.330381110337225,817.523587653,0.0,86.63,85.56303811103372,3.90653569438475,0.0
0,43,tearsofsteel_short,1,750,4.001899845770772,693.083743842,0.0,86.63,85.53018998457708,4.003595332947865,0.0
0,44,tearsofsteel_short,1,750,4.0,554.2171846440001,1.4111405346382702,86.63,29.025590161878327,4.004166023946434,56.50440983812167
0,45,tearsofsteel_short,1,750,4.0,499.064343164,2.011248932300788,86.63,4.99625359582644,4.004166023946434,80.53374640417356
0,46,tearsofsteel_short,1,750,4.0,685.9651715040001,0.37339988183078265,86.63,70.57844879827567,4.004166023946434,14.951551201724332
0,47,tearsofsteel_short,1,750,4.224677716392973,794.634146341,0.0,86.63,85.55246777163929,3.9374217134088414,0.0
1,0,tearsofsteel_short,1,750,4.0,2141.38768276,0.40096070606511924,86.63,67.59686763836477,4.004166023946434,16.05513236163523
1,1,tearsofsteel_short,1,750,5.589854129554093,1244.73793756,0.0,86.63,85.6889854129554,3.562580060362054,0.0
1,2,tearsofsteel_short,1,750,8.273364973809043,2278.78823529,0.0,86.63,85.9573364973809,2.9594493749366286,0.0
1,3,tearsofsteel_short,1,750,10.706958544069435,1915.2117503099998,0.0,86.63,86.20069585440694,2.5361881882199127,0.0
