episode,video,trace_idx,total_reward,avg_vmaf,total_rebuffer,rebuffer_rate,total_smooth,switches,chunks
0,tearsofsteel_short,23,3541.335420395853,86.75895833333341,67.49662739150291,35.154493433074435,31.159999999999997,3,48
1,tearsofsteel_short,26,4395.11746054079,92.30416666666669,0.40096070606577316,0.2088337010759235,62.109999999999985,8,48
2,tearsofsteel_short,11,4180.536418946237,89.72500000000004,11.419999999999987,5.947916666666661,43.53999999999999,5,48
3,tearsofsteel_short,8,3844.5933812235035,86.88791666666674,33.31082828645418,17.34938973252822,43.53999999999999,5,48
4,tearsofsteel_short,5,4285.565321962041,91.1435416666667,1.9022970713887686,0.9907797246816502,142.57999999999996,21,48
5,tearsofsteel_short,3,3740.308954999998,86.75895833333341,44.98333333333334,23.42881944444445,31.159999999999997,3,48
6,tearsofsteel_short,8,3844.5933812235035,86.88791666666674,33.31082828645418,17.34938973252822,43.53999999999999,5,48
7,tearsofsteel_short,19,4058.649391447513,88.43541666666674,9.712543499582864,5.058616406032742,192.09999999999994,29,48
8,tearsofsteel_short,11,4180.536418946237,89.72500000000004,11.419999999999987,5.947916666666661,43.53999999999999,5,48
9,tearsofsteel_short,16,4366.2618116978965,91.9172916666667,0.8882243986928859,0.46261687431921145,74.48999999999998,10,48
10,tearsofsteel_short,18,4423.776763440862,92.56208333333336,0.0,0.0,37.349999999999994,4,48
11,tearsofsteel_short,4,4111.222015587768,88.17750000000007,3.7531267061021216,1.9547534927615215,167.33999999999995,25,48
12,tearsofsteel_short,23,3541.335420395853,86.75895833333341,67.49662739150291,35.154493433074435,31.159999999999997,3,48
13,tearsofsteel_short,6,3991.594453578074,86.75895833333341,16.784189919912926,8.741765583287982,31.159999999999997,3,48
14,tearsofsteel_short,10,3855.320779171675,86.88791666666674,32.104553693108755,16.721121715160812,43.53999999999999,5,48
15,tearsofsteel_short,14,3565.3604399447277,86.75895833333341,64.7575599397864,33.72789580197208,31.159999999999997,3,48
16,tearsofsteel_short,0,4271.758265140291,91.01458333333336,1.717007618285816,0.8942748011905292,161.14999999999995,24,48
17,tearsofsteel_short,0,4271.758265140291,91.01458333333336,1.717007618285816,0.8942748011905292,161.14999999999995,24,48
18,tearsofsteel_short,21,4116.133121121031,88.17750000000007,3.250694444444444,1.693070023148148,167.33999999999995,25,48
19,tearsofsteel_short,24,3731.4019987482984,88.56437500000004,46.5737445042915,24.257158595985153,204.47999999999993,31,48
