episode,chunk,video,action,bitrate,buffer,throughput,rebuffer,vmaf,reward,risk_factor,weighted_penalty
0,0,sintel,1,750,4.0,527.22940984,4.690122637336221,87.43,49.90569305505921,2.1,0.0
0,1,sintel,2,1200,4.0,319.96303501899996,11.00173293366519,95.19,18.37418369660159,2.1,0.0
0,2,sintel,1,750,4.0,387.006993007,3.7517979111703994,87.43,58.53253860359314,2.1,0.0
0,3,sintel,1,750,4.0,654.1505016719999,0.586100587452032,87.43,83.33617549349314,2.1,0.0
0,4,sintel,1,750,4.283529031561471,807.2173913040001,0.0,87.43,87.21567058063124,2.071647096843853,0.0
0,5,sintel,2,1200,4.0,402.789660416,7.6333607789728255,95.19,40.637397348388845,2.1,0.0
0,6,sintel,1,750,4.0,467.30616996500004,2.4197740000408974,87.43,67.3365339939047,2.1,0.0
0,7,sintel,1,750,4.0,449.33333333300004,2.676557863506436,87.43,69.51932425812751,2.1,0.0
0,8,sintel,1,750,4.0,426.70017533600003,3.0306978375101092,87.43,67.17864052669991,2.1,0.0
0,9,sintel,2,1200,4.0,606.445430346,3.9149743073526313,95.19,65.21402625273163,2.1,0.0
0,10,sintel,1,750,4.3370082004383494,819.0026525200001,0.0,87.43,83.33674016400877,2.0662991799561654,0.0
0,11,sintel,1,750,4.0,356.126186202,4.086972164483077,87.43,60.197208566001166,2.1,0.0
0,12,sintel,1,750,4.0,535.4585725999999,1.6026743309627989,87.43,76.61714404293052,2.1,0.0
0,13,sintel,1,750,4.0,504.66006600699995,1.9445955843837028,87.43,74.35721979246073,2.1,0.0
0,14,sintel,1,750,4.232104084680382,796.2003376480001,0.0,87.43,87.21464208169361,2.076789591531962,0.0
0,15,sintel,2,1200,4.0,825.8240574509999,1.5802719979633553,95.19,80.64521198286118,2.1,0.0
0,16,sintel,1,750,4.0,704.794816415,0.25655797989514184,87.43,81.63428323885782,2.1,0.0
0,17,sintel,1,750,4.0,579.953241233,1.1728308192948447,87.43,79.45818936025597,2.1,0.0
0,18,sintel,1,750,4.0,539.6716016150001,1.5589361956832963,87.43,76.9062307013337,2.1,0.0
0,19,sintel,1,750,4.0,486.37653587,2.168060707603394,87.43,72.88022985385422,2.1,0.0
0,20,sintel,1,750,4.0,735.174866627,0.08066180739294371,87.43,86.67686679230894,2.1,0.0
0,21,sintel,1,750,4.0,666.069576218,0.5040339734990704,87.43,83.87859375258257,2.1,0.0
0,22,sintel,1,750,4.185665300199043,786.506753106,0.0,87.43,87.21371330600398,2.081433469980096,0.0
0,23,sintel,1,750,4.0,694.616970658,0.13326171530152298,87.43,86.32920835848603,2.1,0.0
0,24,sintel,1,750,4.0,531.659947415,1.6427045418530977,87.43,76.35256486442873,2.1,0.0
0,25,sintel,1,750,4.0,492.534958767,2.090938209767134,87.43,73.38997003927176,2.1,0.0
0,26,sintel,1,750,4.0,719.274853801,0.17086734528050496,87.43,86.08065441721033,2.1,0.0
0,27,sintel,1,750,4.0,686.2371579449999,0.37166650809725166,87.43,84.75347486056258,2.1,0.0
0,28,sintel,1,750,4.283367199848759,807.1822429910001,0.0,87.43,87.21566734399698,2.071663280015124,0.0
0,29,sintel,1,750,4.503258727172412,793.628019324,0.0,87.43,87.22006517454345,2.049674127282759,0.0
0,30,sintel,1,750,4.50015635380639,749.418755803,0.0,87.43,87.22000312707614,2.049984364619361,0.0
0,31,sintel,1,750,5.472476539620308,990.857747224,0.0,87.43,87.23944953079241,1.9527523460379692,0.0
0,32,sintel,2,1200,4.494201602023205,964.189415042,0.0,95.19,91.09988403204046,2.0505798397976793,0.0
0,33,sintel,1,750,4.0,572.6208,0.7448676039853783,87.43,78.4068068823037,2.1,0.0
