QoE,VMAF,Rebuffer,Switch,Intervention_Rate,Chunks,Method,Video,Episode
3865.0262752935887,83.57416666666667,2.942553864633229,6,0.0,48,shield_off,bigbuckbunny,0
2749.732419259288,74.36958333333332,23.287013171113244,21,0.0,48,shield_off,bigbuckbunny,1
3865.3348479123288,83.57416666666667,2.9051783051927957,6,0.0,48,shield_off,bigbuckbunny,2
3265.1306349112047,81.9525,10.250649841181604,22,0.0,48,shield_off,bigbuckbunny,3
3683.624173216267,83.33791666666667,1.3609286317506923,11,0.0,48,shield_off,bigbuckbunny,4
2982.956590651276,77.38624999999998,27.353852876541108,18,0.0,48,shield_off,bigbuckbunny,5
2743.205096374277,74.36958333333332,24.077628830634854,21,0.0,48,shield_off,bigbuckbunny,6
3610.6191269777764,82.78041666666667,21.753981712963196,7,0.0,48,shield_off,bigbuckbunny,7
3688.7406280893956,83.33791666666667,0.7412029930481352,11,0.0,48,shield_off,bigbuckbunny,8
2789.842493143374,81.71625,50.04088019096731,25,0.0,48,shield_off,bigbuckbunny,9
3427.474739413128,80.12229166666667,9.536732144727695,13,0.0,48,shield_off,bigbuckbunny,10
3335.9494344253403,82.58854166666667,2.1294289697989135,22,0.0,48,shield_off,bigbuckbunny,11
2720.8742310863427,82.50333333333332,4.218237513766584,43,0.0,48,shield_off,bigbuckbunny,12
3173.7141706574594,76.47083333333332,17.423186693621588,13,0.0,48,shield_off,bigbuckbunny,13
2912.426560527754,83.47875,5.176046447704144,35,0.0,48,shield_off,bigbuckbunny,14
3609.7441125642163,82.78041666666667,21.859966985923506,7,0.0,48,shield_off,bigbuckbunny,15
3360.4091694476165,87.36999999999999,8.062116103728657,29,0.0,48,shield_off,bigbuckbunny,16
3426.972620684845,80.12229166666667,9.597550789141813,13,0.0,48,shield_off,bigbuckbunny,17
3146.473184415188,74.68437499999997,8.259061965214526,14,0.0,48,shield_off,bigbuckbunny,18
3017.190471892728,85.47708333333331,11.100960284310943,36,0.0,48,shield_off,bigbuckbunny,19
-559.719311149379,17.573333333333316,17.406651059759994,31,0.0,48,shield_off,crowd_run,0
-121.14825380759271,9.955208333333323,3.6553117499506773,14,0.0,48,shield_off,crowd_run,1
-662.9905837089052,18.419791666666647,24.994014499625074,33,0.0,48,shield_off,crowd_run,2
-531.1923420312093,18.41979166666665,9.030080187888691,33,0.0,48,shield_off,crowd_run,3
732.9089510293353,15.450000000000008,1.0526948850127364,0,0.0,48,shield_off,crowd_run,4
-392.9815689873567,15.139166666666652,16.124221049825184,25,0.0,48,shield_off,crowd_run,5
-127.67557669260313,9.955208333333323,4.44592740947229,14,0.0,48,shield_off,crowd_run,6
-294.48745925072956,14.901249999999983,7.73225039374148,24,0.0,48,shield_off,crowd_run,7
-432.53255105670746,17.573333333333316,2.0012779865197774,31,0.0,48,shield_off,crowd_run,8
-872.6700700865014,18.419791666666647,45.46996972946957,34,0.0,48,shield_off,crowd_run,9
-416.08626798557816,14.187499999999986,14.773046025384943,24,0.0,48,shield_off,crowd_run,10
-570.7383556808674,20.112708333333313,3.9775140117329153,37,0.0,48,shield_off,crowd_run,11
362.58000000000004,25.74416666666666,0.0,23,0.0,48,shield_off,crowd_run,12
-244.7674094037188,12.12395833333332,15.090529239791529,18,0.0,48,shield_off,crowd_run,13
654.3004757163035,25.938958333333346,0.698828038238437,18,0.0,48,shield_off,crowd_run,14
-423.67173924175233,15.033958333333317,15.69182888102615,25,0.0,48,shield_off,crowd_run,15
859.7600000000007,29.161874999999995,0.0,14,0.0,48,shield_off,crowd_run,16
-416.58838671386115,14.187499999999986,14.833864669799057,24,0.0,48,shield_off,crowd_run,17
-224.57929983584106,11.648124999999986,11.262027596395486,17,0.0,48,shield_off,crowd_run,18
818.8123471103559,30.008333333333322,0.03847539845503363,16,0.0,48,shield_off,crowd_run,19
3361.704749725442,83.01791666666666,8.293998337519175,22,0.0,48,shield_off,tearsofsteel_short,0
3537.560722905069,80.27312500000004,12.050542283785482,8,0.0,48,shield_off,tearsofsteel_short,1
2856.7086138938585,82.57708333333332,35.62880161169348,29,0.0,48,shield_off,tearsofsteel_short,2
3157.1144712232585,82.9025,15.548150287880654,25,0.0,48,shield_off,tearsofsteel_short,3
3651.8259526719576,84.49854166666668,5.489831313958728,13,0.0,48,shield_off,tearsofsteel_short,4
3097.287075702141,79.08687499999999,19.95674955158173,20,0.0,48,shield_off,tearsofsteel_short,5
3532.0950110053086,81.44687500000002,19.5366992483882,8,0.0,48,shield_off,tearsofsteel_short,6
3447.58484497743,82.68645833333338,22.56603137385811,12,0.0,48,shield_off,tearsofsteel_short,7
3656.942407545086,84.49854166666668,4.870105675256172,13,0.0,48,shield_off,tearsofsteel_short,8
2952.836164335162,82.69249999999998,43.78680180048917,25,0.0,48,shield_off,tearsofsteel_short,9
3245.3041467260805,80.2420833333333,13.509672150426086,17,0.0,48,shield_off,tearsofsteel_short,10
3381.4312440206263,83.86624999999998,5.521893892850408,22,0.0,48,shield_off,tearsofsteel_short,11
3016.548374242252,85.59874999999994,7.902328701277467,39,0.0,48,shield_off,tearsofsteel_short,12
3471.4559252831473,79.88187500000004,13.233293933727444,10,0.0,48,shield_off,tearsofsteel_short,13
3679.91044337552,88.37729166666662,2.180178854709197,24,0.0,48,shield_off,tearsofsteel_short,14
3446.7098305638697,82.68645833333338,22.67201664681842,12,0.0,48,shield_off,tearsofsteel_short,15
3073.767301137054,86.16562499999992,7.9303172072365,35,0.0,48,shield_off,tearsofsteel_short,16
3244.8020279977977,80.2420833333333,13.5704907948402,17,0.0,48,shield_off,tearsofsteel_short,17
3471.862335470478,80.43583333333336,19.062217118401566,10,0.0,48,shield_off,tearsofsteel_short,18
2958.4949976127727,85.42062499999993,12.28500513411171,36,0.0,48,shield_off,tearsofsteel_short,19
3947.7610145304525,86.91895833333331,5.623665875671819,10,0.0,48,shield_off,sintel,0
3832.038193548501,83.76499999999997,2.847844773679461,9,0.0,48,shield_off,sintel,1
3948.069587149193,86.91895833333331,5.586290316231386,10,0.0,48,shield_off,sintel,2
3352.770119029461,85.29895833333329,15.323386745462297,30,0.0,48,shield_off,sintel,3
4029.3855818395414,87.41729166666664,2.003926618272401,8,0.0,48,shield_off,sintel,4
3883.7157078885043,85.57833333333332,6.98937646699317,10,0.0,48,shield_off,sintel,5
3974.581011525913,84.5402083333333,3.986069340368941,4,0.0,48,shield_off,sintel,6
3968.284371657623,86.41499999999998,4.540410409687021,7,0.0,48,shield_off,sintel,7
4034.50203671267,87.41729166666664,1.3842009795698442,8,0.0,48,shield_off,sintel,8
3435.1587277425733,85.966875,31.568710302498477,22,0.0,48,shield_off,sintel,9
3917.8257243808102,85.8895833333333,7.157736872479218,8,0.0,48,shield_off,sintel,10
3920.593333774261,87.05749999999996,1.9993539517608707,13,0.0,48,shield_off,sintel,11
3414.0034578178056,87.93437499999997,15.14614125268813,39,0.0,48,shield_off,sintel,12
3884.953946356048,84.65166666666664,9.172244869664658,6,0.0,48,shield_off,sintel,13
3732.787051992511,88.23749999999997,1.3920721908294944,27,0.0,48,shield_off,sintel,14
3967.409357244063,86.41499999999998,4.646395682647331,7,0.0,48,shield_off,sintel,15
3321.7885163879173,88.13020833333331,16.870334739835556,40,0.0,48,shield_off,sintel,16
3917.323605652527,85.8895833333333,7.218555516893332,8,0.0,48,shield_off,sintel,17
3471.802630366085,81.04541666666667,5.340039926588656,19,0.0,48,shield_off,sintel,18
3269.6566932881174,87.67062499999999,14.633394708319239,41,0.0,48,shield_off,sintel,19
3714.9302835107896,82.42375,4.961205970107904,9,0.020833333333333332,48,shield_legacy,bigbuckbunny,0
2869.4978676152355,72.66166666666665,4.169347430325029,20,0.041666666666666664,48,shield_legacy,bigbuckbunny,1
3695.370755192778,82.99229166666667,4.024860078394251,11,0.0625,48,shield_legacy,bigbuckbunny,2
3147.851413947031,80.36625,2.5192085819972494,25,0.0625,48,shield_legacy,bigbuckbunny,3
3372.48101950279,81.63937500000002,5.300264110611764,18,0.041666666666666664,48,shield_legacy,bigbuckbunny,4
2989.68321428047,76.55874999999997,16.809203696648424,19,0.0625,48,shield_legacy,bigbuckbunny,5
2862.970544730225,72.66166666666665,4.95996308984664,20,0.0625,48,shield_legacy,bigbuckbunny,6
2962.4330561088086,78.26604166666665,10.183738358913667,26,0.0625,48,shield_legacy,bigbuckbunny,7
3688.7406280893956,83.33791666666667,0.7412029930481352,11,0.0,48,shield_legacy,bigbuckbunny,8
2888.974454506263,80.17479166666665,14.215787971625065,30,0.08333333333333333,48,shield_legacy,bigbuckbunny,9
3082.417287583388,77.95416666666667,7.850376988446247,22,0.0625,48,shield_legacy,bigbuckbunny,10
3075.764947624138,81.24729166666667,1.9737224292468405,29,0.041666666666666664,48,shield_legacy,bigbuckbunny,11
2720.8742310863427,82.50333333333332,4.218237513766584,43,0.0,48,shield_legacy,bigbuckbunny,12
3191.8765923485066,76.35791666666667,5.493387554686687,15,0.041666666666666664,48,shield_legacy,bigbuckbunny,13
2912.426560527754,83.47875,5.176046447704144,35,0.0,48,shield_legacy,bigbuckbunny,14
2961.5580416952484,78.26604166666665,10.289723631873978,26,0.0625,48,shield_legacy,bigbuckbunny,15
3360.4091694476165,87.36999999999999,8.062116103728657,29,0.0,48,shield_legacy,bigbuckbunny,16
3081.9151688551046,77.95416666666667,7.911195632860362,22,0.0625,48,shield_legacy,bigbuckbunny,17
3146.473184415188,74.68437499999997,8.259061965214526,14,0.0,48,shield_legacy,bigbuckbunny,18
3066.6567468691655,85.47645833333331,5.1130393811572,36,0.020833333333333332,48,shield_legacy,bigbuckbunny,19
-505.0385015421973,17.327083333333317,12.215177027882367,31,0.041666666666666664,48,shield_legacy,crowd_run,0
-121.14825380759271,9.955208333333323,3.6553117499506773,14,0.0,48,shield_legacy,crowd_run,1
625.7967433997111,15.106875000000008,0.805869258755935,3,0.020833333333333332,48,shield_legacy,crowd_run,2
-531.1923420312093,18.41979166666665,9.030080187888691,33,0.0,48,shield_legacy,crowd_run,3
-437.6490059298359,17.573333333333316,2.6210036252223348,31,0.020833333333333332,48,shield_legacy,crowd_run,4
