episode,chunk,video,action,bitrate,buffer,throughput,rebuffer,vmaf,reward
0,0,crowd_run,1,750,4.0,527.22940984,4.690122637336221,15.45,-16.357527340545747
0,1,crowd_run,1,750,4.0,319.96303501899996,5.376083083540744,15.45,-7.887157259225195
0,2,crowd_run,1,750,4.0,387.006993007,3.7517979111703994,15.45,-0.9027310180327188
0,3,crowd_run,1,750,4.0,654.1505016719999,0.586100587452032,15.45,12.70976747395626
0,4,crowd_run,1,750,4.283529031561471,807.2173913040001,0.0,15.45,15.23567058063123
0,5,crowd_run,1,750,4.0,402.789660416,3.1645271000224646,15.45,1.6225334699034029
0,6,crowd_run,1,750,4.0,467.30616996500004,2.4197740000408974,15.45,4.824971799824142
0,7,crowd_run,1,750,4.0,449.33333333300004,2.676557863506436,15.45,3.720801186922325
0,8,crowd_run,1,750,4.0,426.70017533600003,3.0306978375101092,15.45,2.1979992987065295
0,9,crowd_run,1,750,4.0,606.445430346,0.9468589420953943,15.45,11.158506548989804
0,10,crowd_run,1,750,4.3370082004383494,819.0026525200001,0.0,15.45,15.236740164008767
0,11,crowd_run,1,750,4.0,356.126186202,4.086972164483077,15.45,-2.3439803072772327
0,12,crowd_run,1,750,4.0,535.4585725999999,1.6026743309627989,15.45,8.338500376859963
0,13,crowd_run,1,750,4.0,504.66006600699995,1.9445955843837028,15.45,6.868238987150078
0,14,crowd_run,1,750,4.232104084680382,796.2003376480001,0.0,15.45,15.234642081693607
0,15,crowd_run,1,750,4.599369033028046,825.8240574509999,0.0,15.45,15.24198738066056
0,16,crowd_run,1,750,4.3428110531329045,704.794816415,0.0,15.45,15.236856221062657
0,17,crowd_run,1,750,4.0,579.953241233,0.8300197661619402,15.45,11.660915005503655
0,18,crowd_run,1,750,4.0,539.6716016150001,1.5589361956832963,15.45,8.526574358561826
0,19,crowd_run,1,750,4.0,486.37653587,2.168060707603394,15.45,5.907338957305405
0,20,crowd_run,1,750,4.0,735.174866627,0.08066180739294371,15.45,14.88315422821034
0,21,crowd_run,1,750,4.0,666.069576218,0.5040339734990704,15.45,13.062653913953996
0,22,crowd_run,1,750,4.185665300199043,786.506753106,0.0,15.45,15.23371330600398
0,23,crowd_run,1,750,4.0,694.616970658,0.13326171530152298,15.45,14.65697462420345
0,24,crowd_run,1,750,4.0,531.659947415,1.6427045418530977,15.45,8.166370470031678
0,25,crowd_run,1,750,4.0,492.534958767,2.090938209767134,15.45,6.238965698001324
0,26,crowd_run,1,750,4.0,719.274853801,0.17086734528050496,15.45,14.495270415293827
0,27,crowd_run,1,750,4.0,686.2371579449999,0.37166650809725166,15.45,13.631834015181816
0,28,crowd_run,1,750,4.283367199848759,807.1822429910001,0.0,15.45,15.235667343996974
0,29,crowd_run,1,750,4.503258727172412,793.628019324,0.0,15.45,15.240065174543448
0,30,crowd_run,1,750,4.50015635380639,749.418755803,0.0,15.45,15.240003127076127
0,31,crowd_run,1,750,5.472476539620308,990.857747224,0.0,15.45,15.259449530792406
0,32,crowd_run,1,750,6.361054703622118,964.189415042,0.0,15.45,15.277221094072441
0,33,crowd_run,1,750,5.121985497613535,572.6208,0.0,15.45,15.25243970995227
0,34,crowd_run,1,750,4.989323481904194,725.924353019,0.0,15.45,15.249786469638083
0,35,crowd_run,1,750,4.0,536.965223563,0.5976305113054279,15.45,12.660188801386658
0,36,crowd_run,1,750,4.297591175501585,810.283289125,0.0,15.45,15.235951823510032
0,37,crowd_run,1,750,4.349936780209335,759.944944415,0.0,15.45,15.236998735604185
0,38,crowd_run,1,750,4.0,363.85622119799996,3.895078215336083,15.45,-1.5188363259451567
0,39,crowd_run,1,750,4.0,361.492461027,4.298928258357037,15.45,-3.2553915109352594
0,40,crowd_run,1,750,4.0,439.670636271,2.8232894182883044,15.45,3.0898555013602906
0,41,crowd_run,1,750,4.0,452.328430062,2.6323489761384096,15.45,3.9108994026048376
0,42,crowd_run,1,750,4.330381110332736,817.523587653,0.0,15.45,15.236607622206654
0,43,crowd_run,1,750,4.001899845760038,693.083743842,0.0,15.45,15.2300379969152
0,44,crowd_run,1,750,4.0,554.2171846440001,1.411140534658771,15.45,9.162095700967283
0,45,crowd_run,1,750,4.0,499.064343164,2.0112489323128333,15.45,6.581629591054816
0,46,crowd_run,1,750,4.0,685.9651715040001,0.373399881837158,15.45,13.62438050810022
0,47,crowd_run,1,750,4.224677716388221,794.634146341,0.0,15.45,15.234493554327763
1,0,crowd_run,1,750,4.0,2141.38768276,0.40096070606577316,15.45,2.0858689639171772
1,1,crowd_run,1,750,5.589854129552156,1244.73793756,0.0,15.45,15.261797082591043
1,2,crowd_run,1,750,8.27336497380653,2278.78823529,0.0,15.45,15.31546729947613
1,3,crowd_run,1,750,10.706958544066103,1915.2117503099998,0.0,15.45,15.364139170881321
1,4,crowd_run,1,750,13.499105479325078,2483.7458194,0.0,15.45,15.4199821095865
1,5,crowd_run,1,750,15.941921924194002,1926.55515152,0.0,15.45,15.45
1,6,crowd_run,1,750,18.365004212891737,1902.44549763,0.0,15.45,15.45
1,7,crowd_run,1,750,20.34616664996843,1486.00365631,0.0,15.45,15.45
1,8,crowd_run,2,1200,21.502658231759895,1688.05549133,0.0,24.75,15.45
1,9,crowd_run,2,1200,23.434370801848125,2320.7606112099998,0.0,24.75,24.75
1,10,crowd_run,2,1200,24.845986145607995,1854.4384384399998,0.0,24.75,24.75
1,11,crowd_run,2,1200,25.980234015310298,1674.95295537,0.0,24.75,24.75
1,12,crowd_run,2,1200,27.93220146250244,2343.71274686,0.0,24.75,24.75
1,13,crowd_run,2,1200,29.640687389051873,2094.68493151,0.0,24.75,24.75
1,14,crowd_run,2,1200,30.0,1818.57069409,0.0,24.75,24.75
1,15,crowd_run,2,1200,30.0,2307.61204013,0.0,24.75,24.75
1,16,crowd_run,2,1200,30.0,2390.6227106200004,0.0,24.75,24.75
1,17,crowd_run,2,1200,30.0,2554.14664587,0.0,24.75,24.75
1,18,crowd_run,2,1200,30.0,2273.96597353,0.0,24.75,24.75
1,19,crowd_run,2,1200,30.0,2045.21333333,0.0,24.75,24.75
1,20,crowd_run,2,1200,30.0,1671.4824797800002,0.0,24.75,24.75
1,21,crowd_run,2,1200,30.0,1300.0691358000001,0.0,24.75,24.75
1,22,crowd_run,2,1200,30.0,1467.56451613,0.0,24.75,24.75
1,23,crowd_run,2,1200,30.0,2546.2558139499997,0.0,24.75,24.75
1,24,crowd_run,2,1200,30.0,1551.46803069,0.0,24.75,24.75
1,25,crowd_run,2,1200,30.0,1706.43478261,0.0,24.75,24.75
1,26,crowd_run,2,1200,30.0,1504.5382263,0.0,24.75,24.75
1,27,crowd_run,2,1200,30.0,1604.30078563,0.0,24.75,24.75
1,28,crowd_run,2,1200,30.0,1815.8948751599999,0.0,24.75,24.75
1,29,crowd_run,2,1200,30.0,2607.6349206299997,0.0,24.75,24.75
1,30,crowd_run,2,1200,30.0,2629.0684039099997,0.0,24.75,24.75
1,31,crowd_run,2,1200,30.0,2342.1400000000003,0.0,24.75,24.75
1,32,crowd_run,2,1200,30.0,2233.18709677,0.0,24.75,24.75
1,33,crowd_run,2,1200,30.0,1938.02166065,0.0,24.75,24.75
1,34,crowd_run,2,1200,30.0,1870.03076923,0.0,24.75,24.75
1,35,crowd_run,2,1200,30.0,1739.2735632200001,0.0,24.75,24.75
1,36,crowd_run,2,1200,30.0,1616.27936508,0.0,24.75,24.75
1,37,crowd_run,2,1200,30.0,2408.6174496599997,0.0,24.75,24.75
1,38,crowd_run,2,1200,30.0,2536.0856531,0.0,24.75,24.75
1,39,crowd_run,2,1200,30.0,1919.29443691,0.0,24.75,24.75
1,40,crowd_run,2,1200,30.0,1698.01839685,0.0,24.75,24.75
1,41,crowd_run,2,1200,30.0,1701.46478873,0.0,24.75,24.75
1,42,crowd_run,2,1200,30.0,2493.22912966,0.0,24.75,24.75
1,43,crowd_run,2,1200,30.0,2298.9542483699997,0.0,24.75,24.75
1,44,crowd_run,2,1200,30.0,2522.1031614,0.0,24.75,24.75
1,45,crowd_run,2,1200,29.848531568442255,1156.2173913,0.0,24.75,24.75
1,46,crowd_run,2,1200,30.0,2113.66504065,0.0,24.75,24.75
1,47,crowd_run,2,1200,30.0,2465.51351351,0.0,24.75,24.75
2,0,crowd_run,1,750,4.141666666666667,3495.145631067961,0.0,15.45,3.8128333333333346
2,1,crowd_run,1,750,7.311021505376344,3611.650485436893,0.0,15.45,15.296220430107526
2,2,crowd_run,1,750,10.480376344086022,3611.650485436893,0.0,15.45,15.35960752688172
2,3,crowd_run,1,750,13.6497311827957,3611.650485436893,0.0,15.45,15.422994623655914
2,4,crowd_run,1,750,16.811021505376345,3576.923076923077,0.0,15.45,15.45
2,5,crowd_run,1,750,19.972311827956993,3576.923076923077,0.0,15.45,15.45
2,6,crowd_run,1,750,23.14166666666667,3611.650485436893,0.0,15.45,15.45
2,7,crowd_run,2,1200,25.812634408602154,3611.650485436893,0.0,24.75,15.45
2,8,crowd_run,2,1200,28.48360215053764,3611.650485436893,0.0,24.75,24.75
2,9,crowd_run,2,1200,30.0,3611.650485436893,0.0,24.75,24.75
2,10,crowd_run,2,1200,30.0,3576.923076923077,0.0,24.75,24.75
2,11,crowd_run,2,1200,30.0,3611.650485436893,0.0,24.75,24.75
2,12,crowd_run,2,1200,30.0,3445.5445544554455,0.0,24.75,24.75
2,13,crowd_run,2,1200,30.0,3529.4117647058824,0.0,24.75,24.75
2,14,crowd_run,2,1200,30.0,3529.4117647058824,0.0,24.75,24.75
2,15,crowd_run,2,1200,30.0,3495.145631067961,0.0,24.75,24.75
2,16,crowd_run,2,1200,30.0,3495.145631067961,0.0,24.75,24.75
2,17,crowd_run,2,1200,30.0,3529.4117647058824,0.0,24.75,24.75
2,18,crowd_run,2,1200,30.0,3495.145631067961,0.0,24.75,24.75
2,19,crowd_run,2,1200,30.0,3495.145631067961,0.0,24.75,24.75
2,20,crowd_run,2,1200,30.0,3529.4117647058824,0.0,24.75,24.75
2,21,crowd_run,2,1200,30.0,3495.145631067961,0.0,24.75,24.75
2,22,crowd_run,2,1200,30.0,3495.145631067961,0.0,24.75,24.75
2,23,crowd_run,2,1200,30.0,3529.4117647058824,0.0,24.75,24.75
2,24,crowd_run,2,1200,30.0,3495.145631067961,0.0,24.75,24.75
2,25,crowd_run,2,1200,24.88,526.3157894736842,0.0,24.75,24.75
2,26,crowd_run,2,1200,19.759999999999998,526.3157894736842,0.0,24.75,24.75
2,27,crowd_run,2,1200,14.639999999999997,526.3157894736842,0.0,24.75,24.7428
2,28,crowd_run,2,1200,9.519999999999996,526.3157894736842,0.0,24.75,24.6404
2,29,crowd_run,2,1200,4.399999999999995,526.3157894736842,0.0,24.75,24.538
2,30,crowd_run,1,750,4.0,526.3157894736842,1.3000000000000052,15.45,0.33999999999997743
2,31,crowd_run,1,750,4.0,526.3157894736842,1.7000000000000002,15.45,7.919999999999999
2,32,crowd_run,1,750,4.0,526.3157894736842,1.7000000000000002,15.45,7.919999999999999
2,33,crowd_run,1,750,4.0,526.3157894736842,1.7000000000000002,15.45,7.919999999999999
2,34,crowd_run,1,750,4.0,526.3157894736842,1.7000000000000002,15.45,7.919999999999999
2,35,crowd_run,1,750,4.0,526.3157894736842,1.7000000000000002,15.45,7.919999999999999
2,36,crowd_run,1,750,4.0,571.4285714285714,1.2499999999999991,15.45,9.855000000000002
2,37,crowd_run,1,750,4.0,571.4285714285714,1.2499999999999991,15.45,9.855000000000002
2,38,crowd_run,1,750,4.0,571.4285714285714,1.2499999999999991,15.45,9.855000000000002
2,39,crowd_run,1,750,4.0,571.4285714285714,1.2499999999999991,15.45,9.855000000000002
2,40,crowd_run,1,750,4.0,576.9230769230769,1.2000000000000002,15.45,10.069999999999999
2,41,crowd_run,1,750,4.0,571.4285714285714,1.2499999999999991,15.45,9.855000000000002
2,42,crowd_run,1,750,4.0,571.4285714285714,1.2499999999999991,15.45,9.855000000000002
