episode,chunk,video,action,bitrate,buffer,throughput,rebuffer,vmaf,reward
0,0,sintel,1,750,4.0,527.22940984,4.690122637336221,87.43,54.43247265945425
0,1,sintel,1,750,4.0,319.96303501899996,5.376083083540744,87.43,64.09284274077481
0,2,sintel,1,750,4.0,387.006993007,3.7517979111703994,87.43,71.0772689819673
0,3,sintel,1,750,4.0,654.1505016719999,0.586100587452032,87.43,84.68976747395627
0,4,sintel,1,750,4.283529031561471,807.2173913040001,0.0,87.43,87.21567058063124
0,5,sintel,1,750,4.0,402.789660416,3.1645271000224646,87.43,73.6025334699034
0,6,sintel,1,750,4.0,467.30616996500004,2.4197740000408974,87.43,76.80497179982414
0,7,sintel,1,750,4.0,449.33333333300004,2.676557863506436,87.43,75.70080118692233
0,8,sintel,1,750,4.0,426.70017533600003,3.0306978375101092,87.43,74.17799929870654
0,9,sintel,1,750,4.0,606.445430346,0.9468589420953943,87.43,83.13850654898981
0,10,sintel,1,750,4.3370082004383494,819.0026525200001,0.0,87.43,87.21674016400877
0,11,sintel,1,750,4.0,356.126186202,4.086972164483077,87.43,69.63601969272278
0,12,sintel,1,750,4.0,535.4585725999999,1.6026743309627989,87.43,80.31850037685997
0,13,sintel,1,750,4.0,504.66006600699995,1.9445955843837028,87.43,78.84823898715008
0,14,sintel,1,750,4.232104084680382,796.2003376480001,0.0,87.43,87.21464208169361
0,15,sintel,1,750,4.599369033028046,825.8240574509999,0.0,87.43,87.22198738066056
0,16,sintel,1,750,4.3428110531329045,704.794816415,0.0,87.43,87.21685622106267
0,17,sintel,1,750,4.0,579.953241233,0.8300197661619402,87.43,83.64091500550367
0,18,sintel,1,750,4.0,539.6716016150001,1.5589361956832963,87.43,80.50657435856183
0,19,sintel,1,750,4.0,486.37653587,2.168060707603394,87.43,77.88733895730542
0,20,sintel,1,750,4.0,735.174866627,0.08066180739294371,87.43,86.86315422821035
0,21,sintel,1,750,4.0,666.069576218,0.5040339734990704,87.43,85.04265391395401
0,22,sintel,1,750,4.185665300199043,786.506753106,0.0,87.43,87.21371330600398
0,23,sintel,1,750,4.0,694.616970658,0.13326171530152298,87.43,86.63697462420346
0,24,sintel,1,750,4.0,531.659947415,1.6427045418530977,87.43,80.14637047003168
0,25,sintel,1,750,4.0,492.534958767,2.090938209767134,87.43,78.21896569800133
0,26,sintel,1,750,4.0,719.274853801,0.17086734528050496,87.43,86.47527041529383
0,27,sintel,1,750,4.0,686.2371579449999,0.37166650809725166,87.43,85.61183401518183
0,28,sintel,1,750,4.283367199848759,807.1822429910001,0.0,87.43,87.21566734399698
0,29,sintel,1,750,4.503258727172412,793.628019324,0.0,87.43,87.22006517454345
0,30,sintel,1,750,4.50015635380639,749.418755803,0.0,87.43,87.22000312707614
0,31,sintel,1,750,5.472476539620308,990.857747224,0.0,87.43,87.23944953079241
0,32,sintel,1,750,6.361054703622118,964.189415042,0.0,87.43,87.25722109407245
0,33,sintel,1,750,5.121985497613535,572.6208,0.0,87.43,87.23243970995227
0,34,sintel,1,750,4.989323481904194,725.924353019,0.0,87.43,87.22978646963809
0,35,sintel,1,750,4.0,536.965223563,0.5976305113054279,87.43,84.64018880138667
0,36,sintel,1,750,4.297591175501585,810.283289125,0.0,87.43,87.21595182351004
0,37,sintel,1,750,4.349936780209335,759.944944415,0.0,87.43,87.2169987356042
0,38,sintel,1,750,4.0,363.85622119799996,3.895078215336083,87.43,70.46116367405486
0,39,sintel,1,750,4.0,361.492461027,4.298928258357037,87.43,68.72460848906475
0,40,sintel,1,750,4.0,439.670636271,2.8232894182883044,87.43,75.0698555013603
0,41,sintel,1,750,4.0,452.328430062,2.6323489761384096,87.43,75.89089940260484
0,42,sintel,1,750,4.330381110332736,817.523587653,0.0,87.43,87.21660762220667
0,43,sintel,1,750,4.001899845760038,693.083743842,0.0,87.43,87.2100379969152
0,44,sintel,1,750,4.0,554.2171846440001,1.411140534658771,87.43,81.14209570096729
0,45,sintel,1,750,4.0,499.064343164,2.0112489323128333,87.43,78.56162959105482
0,46,sintel,1,750,4.0,685.9651715040001,0.373399881837158,87.43,85.60438050810023
0,47,sintel,1,750,4.224677716388221,794.634146341,0.0,87.43,87.21449355432777
1,0,sintel,1,750,4.0,2141.38768276,0.40096070606577316,87.43,72.87586896391717
1,1,sintel,1,750,5.589854129552156,1244.73793756,0.0,87.43,87.24179708259105
1,2,sintel,1,750,8.27336497380653,2278.78823529,0.0,87.43,87.29546729947614
1,3,sintel,1,750,10.706958544066103,1915.2117503099998,0.0,87.43,87.34413917088133
1,4,sintel,1,750,13.499105479325078,2483.7458194,0.0,87.43,87.3999821095865
1,5,sintel,1,750,15.941921924194002,1926.55515152,0.0,87.43,87.43
1,6,sintel,1,750,18.365004212891737,1902.44549763,0.0,87.43,87.43
1,7,sintel,1,750,20.34616664996843,1486.00365631,0.0,87.43,87.43
1,8,sintel,1,750,22.568973888588097,1688.05549133,0.0,87.43,87.43
1,9,sintel,1,750,25.27629424489324,2320.7606112099998,0.0,87.43,87.43
1,10,sintel,1,750,27.65855383474316,1854.4384384399998,0.0,87.43,87.43
1,11,sintel,1,750,29.867458753307098,1674.95295537,0.0,87.43,87.43
1,12,sintel,1,750,30.0,2343.71274686,0.0,87.43,87.43
1,13,sintel,1,750,30.0,2094.68493151,0.0,87.43,87.43
1,14,sintel,1,750,30.0,1818.57069409,0.0,87.43,87.43
1,15,sintel,1,750,30.0,2307.61204013,0.0,87.43,87.43
1,16,sintel,1,750,30.0,2390.6227106200004,0.0,87.43,87.43
1,17,sintel,1,750,30.0,2554.14664587,0.0,87.43,87.43
1,18,sintel,1,750,30.0,2273.96597353,0.0,87.43,87.43
1,19,sintel,1,750,30.0,2045.21333333,0.0,87.43,87.43
1,20,sintel,1,750,30.0,1671.4824797800002,0.0,87.43,87.43
1,21,sintel,1,750,30.0,1300.0691358000001,0.0,87.43,87.43
1,22,sintel,1,750,30.0,1467.56451613,0.0,87.43,87.43
1,23,sintel,1,750,30.0,2546.2558139499997,0.0,87.43,87.43
1,24,sintel,1,750,30.0,1551.46803069,0.0,87.43,87.43
1,25,sintel,1,750,30.0,1706.43478261,0.0,87.43,87.43
1,26,sintel,1,750,30.0,1504.5382263,0.0,87.43,87.43
1,27,sintel,1,750,30.0,1604.30078563,0.0,87.43,87.43
1,28,sintel,1,750,30.0,1815.8948751599999,0.0,87.43,87.43
1,29,sintel,1,750,30.0,2607.6349206299997,0.0,87.43,87.43
1,30,sintel,1,750,30.0,2629.0684039099997,0.0,87.43,87.43
1,31,sintel,1,750,30.0,2342.1400000000003,0.0,87.43,87.43
1,32,sintel,1,750,30.0,2233.18709677,0.0,87.43,87.43
1,33,sintel,1,750,30.0,1938.02166065,0.0,87.43,87.43
1,34,sintel,1,750,30.0,1870.03076923,0.0,87.43,87.43
1,35,sintel,1,750,30.0,1739.2735632200001,0.0,87.43,87.43
1,36,sintel,1,750,30.0,1616.27936508,0.0,87.43,87.43
1,37,sintel,1,750,30.0,2408.6174496599997,0.0,87.43,87.43
