episode,video,trace_idx,total_reward,avg_vmaf,total_rebuffer,rebuffer_rate,total_smooth,switches,chunks
0,bigbuckbunny,23,3541.9856397919725,83.86770833333334,63.9114931951573,33.287236039144425,23.760000000000005,2,48
1,bigbuckbunny,26,4016.8265295568817,84.00541666666668,0.40096070606577316,0.2088337010759235,23.760000000000005,2,48
2,bigbuckbunny,11,3928.8607279139806,83.86770833333334,11.359999999999985,5.916666666666659,23.760000000000005,2,48
3,bigbuckbunny,8,3768.9774850101385,83.86770833333334,32.69976649026264,17.031128380345127,23.760000000000005,2,48
4,bigbuckbunny,5,4005.719569667308,84.00541666666668,1.9022970713887686,0.9907797246816502,23.760000000000005,2,48
5,bigbuckbunny,3,3678.619825000001,83.86770833333334,44.95833333333334,23.415798611111114,23.760000000000005,2,48
6,bigbuckbunny,8,3768.9774850101385,83.86770833333334,32.69976649026264,17.031128380345127,23.760000000000005,2,48
7,bigbuckbunny,19,3955.4449209095174,84.00541666666668,8.483984753133981,4.418742058923949,23.760000000000005,2,48
8,bigbuckbunny,11,3928.8607279139806,83.86770833333334,11.359999999999985,5.916666666666659,23.760000000000005,2,48
9,bigbuckbunny,16,4013.4209644942566,84.00541666666668,0.8882243986928859,0.46261687431921145,23.760000000000005,2,48
10,bigbuckbunny,18,4019.8920215053768,84.00541666666668,0.0,0.0,23.760000000000005,2,48
11,bigbuckbunny,4,4001.2291865873754,84.00541666666668,2.3670335985059348,1.232829999221841,23.760000000000005,2,48
12,bigbuckbunny,23,3541.9856397919725,83.86770833333334,63.9114931951573,33.287236039144425,23.760000000000005,2,48
13,bigbuckbunny,6,3895.1392082663174,83.86770833333334,15.216019013801434,7.92500990302158,23.760000000000005,2,48
14,bigbuckbunny,10,3813.138451662765,83.86770833333334,26.48103634642902,13.792206430431781,23.760000000000005,2,48
15,bigbuckbunny,14,3538.637514636142,83.86770833333334,64.34700204491247,33.51406356505858,23.760000000000005,2,48
16,bigbuckbunny,0,4008.4778616702984,84.00541666666668,1.5195009372543486,0.7914067381533065,23.760000000000005,2,48
17,bigbuckbunny,0,4008.4778616702984,84.00541666666668,1.5195009372543486,0.7914067381533065,23.760000000000005,2,48
18,bigbuckbunny,21,4001.640689583334,84.00541666666668,2.40625,1.2532552083333335,23.760000000000005,2,48
19,bigbuckbunny,24,3945.4068819417917,83.86770833333334,8.907923279342985,4.639543374657804,23.760000000000005,2,48
