step,episode_count,avg_reward,avg_vmaf,avg_rebuffer_rate,episode_length
9216,1152,33.69,91.32,77.08,48
9600,1200,-21.75,28.24,330.82,48
9600,1200,-9.88,33.83,203.46,48
9600,1200,39.51,89.84,0.00,48
9600,1200,2.27,30.29,61.49,48
9600,1200,31.13,91.25,111.13,48
9600,1200,31.27,89.90,94.54,48
9600,1200,3.65,32.29,44.90,48
9600,1200,5.35,29.70,11.57,48
9984,1248,27.85,87.70,115.92,48
9984,1248,7.89,92.08,393.51,48
9984,1248,35.88,88.37,30.17,48
9984,1248,-0.82,34.00,111.36,48
9984,1248,1.65,27.77,53.87,48
9984,1248,26.81,89.69,141.06,48
9984,1248,35.00,89.00,48.18,48
9984,1248,28.29,90.75,144.13,48
10368,1296,-2.05,27.73,101.54,48
10368,1296,28.23,91.70,145.47,48
10368,1296,23.51,87.83,168.58,48
10368,1296,38.17,91.06,32.43,48
10368,1296,-1.25,32.36,114.38,48
10368,1296,-6.63,34.25,188.91,48
10368,1296,-1.85,30.25,117.57,48
10368,1296,38.96,89.23,1.45,48
10752,1344,4.79,31.88,39.99,48
10752,1344,38.98,90.06,2.87,48
10752,1344,24.73,90.14,187.70,48
10752,1344,28.16,90.17,137.02,48
10752,1344,37.76,90.48,23.27,48
10752,1344,-10.78,34.65,229.29,48
10752,1344,25.14,84.88,131.39,48
10752,1344,29.35,89.95,110.38,48
11136,1392,31.75,89.69,83.91,48
11136,1392,26.90,86.90,125.30,48
11136,1392,22.79,88.88,195.64,48
11136,1392,-14.81,37.24,279.98,48
11136,1392,20.81,88.70,206.77,48
11136,1392,-29.66,32.61,447.45,48
11136,1392,-3.15,32.90,115.19,48
11136,1392,-6.99,28.95,162.39,48
11520,1440,33.15,88.70,57.67,48
11520,1440,0.95,27.92,57.84,48
11520,1440,-4.30,28.74,122.33,48
11520,1440,16.33,90.07,276.38,48
11520,1440,4.18,27.59,19.15,48
11520,1440,-17.04,26.30,281.49,48
11520,1440,-15.98,90.70,677.70,48
11520,1440,30.94,89.50,100.88,48
11904,1488,30.44,88.60,94.31,48
11904,1488,27.47,89.03,133.84,48
11904,1488,-6.81,32.75,180.26,48
11904,1488,33.40,87.80,56.52,48
11904,1488,31.50,88.66,71.61,48
11904,1488,7.28,30.69,1.05,48
11904,1488,3.86,34.55,64.08,48
11904,1488,23.98,89.16,175.48,48
12288,1536,37.80,89.60,19.18,48
12288,1536,-21.68,33.64,358.27,48
12288,1536,13.43,90.34,317.76,48
12288,1536,35.56,87.32,26.73,48
12288,1536,11.82,89.07,322.07,48
12288,1536,-1.98,27.63,97.68,48
12288,1536,37.97,89.21,10.91,48
12288,1536,14.65,87.89,279.80,48
12672,1584,4.61,33.22,47.99,48
12672,1584,-17.65,29.81,290.96,48
12672,1584,27.90,90.49,140.71,48
12672,1584,21.18,89.51,214.09,48
12672,1584,7.27,31.17,8.96,48
12672,1584,32.05,89.94,94.12,48
12672,1584,25.89,89.10,153.31,48
12672,1584,19.85,86.61,212.90,48
13056,1632,-5.90,28.72,143.67,48
13056,1632,31.19,88.48,93.03,48
13056,1632,34.22,89.66,56.87,48
13056,1632,-18.73,33.48,333.14,48
13056,1632,0.17,32.69,100.34,48
13056,1632,1.60,31.82,68.97,48
13056,1632,-7.54,88.75,555.95,48
13056,1632,13.81,90.60,309.25,48
13440,1680,27.77,90.25,144.22,48
13440,1680,36.78,91.25,43.66,48
13440,1680,37.72,88.12,4.36,48
13440,1680,22.94,89.94,188.37,48
13440,1680,4.85,33.09,58.39,48
13440,1680,1.66,32.53,75.77,48
13440,1680,38.98,90.06,14.81,48
13440,1680,33.31,87.81,62.49,48
13824,1728,-19.73,30.25,324.92,48
13824,1728,36.02,89.60,36.90,48
13824,1728,-12.14,35.66,261.85,48
13824,1728,0.75,25.85,75.71,48
13824,1728,36.04,90.08,41.65,48
13824,1728,-37.66,31.53,561.53,48
13824,1728,35.52,90.89,57.57,48
13824,1728,35.67,90.38,50.14,48
14208,1776,17.89,87.89,245.60,48
14208,1776,28.29,92.47,155.96,48
14208,1776,18.16,91.44,268.27,48
14208,1776,34.06,90.54,71.79,48
14208,1776,37.76,89.16,11.76,48
14208,1776,36.58,90.49,41.65,48
14208,1776,-0.68,29.84,75.47,48
14208,1776,25.08,88.08,156.68,48
14592,1824,-12.71,28.57,241.36,48
14592,1824,32.95,89.60,74.25,48
14592,1824,35.68,89.19,42.64,48
14592,1824,29.79,88.43,106.43,48
14592,1824,35.07,85.77,21.31,48
14592,1824,19.39,92.69,274.31,48
14592,1824,26.73,89.04,150.16,48
14592,1824,20.79,88.64,214.80,48
14976,1872,28.25,87.62,118.42,48
14976,1872,32.70,86.42,49.41,48
14976,1872,17.34,87.38,236.77,48
14976,1872,-24.25,32.32,384.90,48
14976,1872,-2.41,27.53,110.76,48
14976,1872,5.30,31.43,24.26,48
14976,1872,-21.80,31.59,349.99,48
14976,1872,16.60,87.34,249.22,48
15360,1920,30.26,87.56,94.50,48
15360,1920,26.02,87.64,139.27,48
15360,1920,17.94,86.88,231.89,48
15360,1920,29.33,87.72,95.84,48
15360,1920,14.20,89.07,292.09,48
15360,1920,11.42,89.64,334.40,48
15360,1920,25.31,90.81,177.23,48
15360,1920,-0.43,30.69,76.22,48
15744,1968,3.42,31.67,51.30,48
15744,1968,40.31,90.43,8.24,48
15744,1968,29.81,90.03,116.12,48
15744,1968,22.97,87.99,185.55,48
15744,1968,13.83,90.62,300.72,48
15744,1968,2.00,28.05,32.25,48
15744,1968,-0.06,29.42,73.84,48
15744,1968,26.80,90.36,157.14,48
16128,2016,21.28,90.76,221.81,48
16128,2016,-12.74,27.16,218.44,48
16128,2016,32.75,86.28,51.88,48
16128,2016,22.72,88.24,182.76,48
16128,2016,35.45,88.38,40.07,48
16128,2016,-21.19,32.69,375.36,48
16128,2016,2.74,34.75,67.48,48
16128,2016,34.27,88.48,54.55,48
16512,2064,21.68,86.28,179.15,48
16512,2064,10.20,89.13,339.54,48
16512,2064,27.28,86.74,108.32,48
16512,2064,-20.58,27.07,318.41,48
16512,2064,31.88,89.43,83.36,48
16512,2064,7.25,29.31,2.11,48
16512,2064,24.69,88.11,158.73,48
16512,2064,2.16,86.46,417.65,48
16896,2112,28.63,91.45,143.48,48
16896,2112,31.42,89.36,92.20,48
16896,2112,-0.22,37.26,120.91,48
16896,2112,5.73,29.18,10.79,48
16896,2112,-16.42,29.72,285.70,48
16896,2112,-17.97,29.75,294.88,48
16896,2112,-13.02,34.55,269.74,48
16896,2112,3.56,31.65,42.61,48
17280,2160,27.47,89.54,137.41,48
17280,2160,17.75,88.85,249.49,48
17280,2160,26.04,89.24,158.72,48
17280,2160,38.11,91.19,34.98,48
17280,2160,-9.49,28.76,191.07,48
17280,2160,33.48,86.91,45.27,48
17280,2160,33.16,89.52,77.85,48
17280,2160,37.40,88.29,16.30,48
17664,2208,1.79,32.07,77.63,48
17664,2208,20.61,91.92,244.56,48
17664,2208,-15.67,32.81,283.24,48
17664,2208,29.53,88.50,105.73,48
17664,2208,35.11,88.87,37.39,48
17664,2208,32.38,89.57,78.39,48
17664,2208,-6.12,89.17,535.13,48
17664,2208,10.80,90.23,344.74,48
18048,2256,13.95,93.38,342.91,48
18048,2256,19.95,90.09,224.55,48
18048,2256,-18.08,31.30,305.28,48
18048,2256,33.39,90.80,79.90,48
18048,2256,-5.79,29.80,149.59,48
18048,2256,30.69,88.68,97.83,48
18048,2256,24.29,89.43,175.02,48
18048,2256,33.57,87.93,60.07,48
18432,2304,35.66,88.32,32.52,48
18432,2304,-6.80,90.77,563.61,48
18432,2304,-24.39,37.32,426.55,48
18432,2304,35.07,88.69,45.78,48
18432,2304,24.25,90.92,191.63,48
18432,2304,33.33,89.80,73.95,48
18432,2304,26.59,90.51,158.31,48
18432,2304,5.14,32.82,23.02,48
18816,2352,32.67,88.93,67.95,48
18816,2352,36.02,90.24,49.84,48
18816,2352,-38.90,28.51,543.51,48
18816,2352,27.48,89.88,146.10,48
18816,2352,28.69,90.83,135.63,48
18816,2352,30.21,88.20,93.62,48
18816,2352,-9.77,26.94,181.45,48
18816,2352,0.32,29.78,54.40,48
19200,2400,-5.80,28.70,129.48,48
19200,2400,34.64,92.28,81.92,48
19200,2400,-8.21,32.35,186.10,48
19200,2400,14.72,87.62,276.80,48
19200,2400,28.54,86.71,104.68,48
19200,2400,27.30,87.49,121.27,48
19200,2400,28.64,89.02,131.69,48
19200,2400,34.66,87.51,37.62,48
19584,2448,27.02,90.24,158.63,48
19584,2448,27.33,86.71,111.81,48
19584,2448,28.92,83.21,69.72,48
19584,2448,-22.89,33.66,380.69,48
19584,2448,32.29,88.76,74.59,48
19584,2448,33.66,90.29,67.72,48
19584,2448,24.20,88.11,166.43,48
19584,2448,40.15,91.48,11.55,48
19968,2496,34.83,83.42,5.62,48
19968,2496,-8.61,35.72,199.69,48
19968,2496,-12.93,25.84,223.51,48
19968,2496,32.61,89.72,76.09,48
19968,2496,32.75,89.39,83.68,48
19968,2496,28.56,91.85,143.70,48
19968,2496,-17.62,27.46,269.58,48
19968,2496,36.83,89.10,28.40,48
20352,2544,-0.90,28.30,97.18,48
20352,2544,38.43,92.99,41.13,48
20352,2544,23.40,90.76,203.56,48
20352,2544,27.68,91.02,150.62,48
20352,2544,1.39,33.83,105.06,48
20352,2544,19.71,86.66,217.21,48
20352,2544,28.55,86.02,97.54,48
20352,2544,24.19,85.78,144.85,48
20736,2592,-3.28,31.22,129.16,48
20736,2592,22.77,88.98,198.18,48
20736,2592,-4.56,28.86,137.06,48
20736,2592,21.39,85.04,171.27,48
20736,2592,36.39,88.03,21.88,48
20736,2592,20.27,88.58,218.94,48
20736,2592,34.05,88.03,40.91,48
20736,2592,14.86,87.86,268.34,48
21120,2640,3.68,86.33,408.66,48
21120,2640,40.41,90.49,1.43,48
21120,2640,35.95,86.97,16.71,48
21120,2640,35.27,87.30,28.12,48
21120,2640,18.00,90.17,253.92,48
21120,2640,-42.40,29.86,580.71,48
21120,2640,33.62,89.72,70.67,48
21120,2640,12.91,91.59,330.12,48
21504,2688,28.57,87.30,108.42,48
21504,2688,0.93,31.36,89.66,48
21504,2688,29.86,86.12,91.60,48
21504,2688,13.59,86.85,287.00,48
21504,2688,-0.31,31.69,100.88,48
21504,2688,28.55,90.83,137.34,48
21504,2688,25.49,86.67,139.70,48
21504,2688,10.94,87.63,319.02,48
21888,2736,-12.39,30.69,241.64,48
21888,2736,-2.76,86.37,477.17,48
21888,2736,-18.85,35.52,330.72,48
21888,2736,31.43,91.15,103.51,48
21888,2736,26.88,90.21,154.47,48
21888,2736,4.76,26.76,10.72,48
21888,2736,27.90,86.81,99.25,48
21888,2736,-8.89,36.43,210.36,48
22272,2784,-3.12,31.10,129.05,48
22272,2784,16.87,91.27,281.12,48
22272,2784,-4.96,30.22,156.49,48
22272,2784,36.45,88.96,30.35,48
22272,2784,29.36,88.15,102.05,48
22272,2784,4.24,28.37,11.34,48
22272,2784,-3.20,28.83,125.65,48
22272,2784,38.23,88.12,0.00,48
22656,2832,38.59,90.69,22.46,48
22656,2832,-3.09,34.81,149.69,48
22656,2832,14.03,90.55,309.93,48
22656,2832,36.49,89.64,34.34,48
22656,2832,24.51,90.17,188.08,48
22656,2832,7.86,32.01,0.08,48
22656,2832,29.59,89.77,118.20,48
22656,2832,30.11,89.65,110.23,48
23040,2880,-11.87,29.62,225.12,48
23040,2880,-6.05,86.66,518.69,48
23040,2880,34.22,88.47,58.55,48
23040,2880,5.19,30.27,25.65,48
23040,2880,29.85,87.93,87.15,48
23040,2880,10.28,89.91,340.49,48
23040,2880,-19.16,87.27,680.12,48
23040,2880,21.11,91.86,239.03,48
23424,2928,3.71,30.49,62.27,48
23424,2928,6.97,28.46,1.03,48
23424,2928,39.51,89.29,0.00,48
23424,2928,29.90,89.64,118.84,48
23424,2928,29.90,91.29,121.52,48
23424,2928,22.67,91.36,210.47,48
23424,2928,37.04,89.59,29.23,48
23424,2928,11.45,90.16,329.39,48
23808,2976,38.31,89.33,7.53,48
23808,2976,-14.72,28.18,256.27,48
23808,2976,37.20,87.76,21.20,48
23808,2976,36.40,88.19,23.56,48
23808,2976,37.07,88.98,23.38,48
23808,2976,34.12,91.40,80.22,48
23808,2976,37.07,89.28,22.00,48
23808,2976,27.46,93.28,170.11,48
24192,3024,30.54,91.19,116.40,48
24192,3024,-8.01,32.71,192.98,48
24192,3024,-7.66,31.58,176.12,48
24192,3024,-19.78,29.33,307.14,48
24192,3024,29.76,88.96,107.75,48
24192,3024,31.84,87.32,79.62,48
24192,3024,-1.54,87.87,473.71,48
24192,3024,24.24,90.21,186.62,48
24576,3072,38.23,90.66,15.90,48
24576,3072,35.95,89.25,30.38,48
24576,3072,29.68,89.94,114.42,48
24576,3072,24.23,86.71,149.41,48
24576,3072,37.45,87.19,6.88,48
24576,3072,6.91,35.66,31.14,48
24576,3072,41.43,93.02,10.22,48
24576,3072,37.74,91.03,27.77,48
24960,3120,31.93,88.77,77.28,48
24960,3120,-12.95,28.06,211.25,48
24960,3120,37.63,89.62,28.15,48
24960,3120,38.34,89.65,16.01,48
24960,3120,36.51,87.90,18.23,48
24960,3120,36.37,87.65,23.04,48
24960,3120,39.54,89.92,2.56,48
24960,3120,30.19,87.56,103.83,48
25344,3168,38.19,89.81,15.23,48
25344,3168,30.43,90.35,120.38,48
25344,3168,35.61,85.62,7.80,48
25344,3168,21.36,85.53,184.40,48
25344,3168,1.37,30.19,68.67,48
25344,3168,-39.43,29.32,543.53,48
25344,3168,29.93,90.71,131.51,48
25344,3168,31.42,85.98,69.22,48
25728,3216,8.87,90.20,377.96,48
25728,3216,17.11,89.69,270.03,48
25728,3216,-18.52,29.91,332.91,48
25728,3216,3.72,35.24,66.91,48
25728,3216,10.52,89.56,345.23,48
25728,3216,6.02,30.57,19.88,48
25728,3216,7.57,32.20,15.68,48
25728,3216,-6.87,35.99,188.91,48
26112,3264,38.25,91.77,34.64,48
26112,3264,27.30,88.04,126.71,48
26112,3264,38.15,89.09,5.16,48
26112,3264,-23.15,31.96,373.85,48
26112,3264,32.66,89.92,72.40,48
26112,3264,-6.37,33.19,176.64,48
26112,3264,6.75,29.56,3.44,48
26112,3264,4.68,29.59,42.05,48
26496,3312,3.85,28.28,18.27,48
26496,3312,33.28,87.89,56.06,48
26496,3312,36.23,87.76,9.89,48
26496,3312,0.19,27.78,60.45,48
26496,3312,-9.72,28.44,204.27,48
26496,3312,8.02,92.99,408.47,48
26496,3312,2.63,28.65,53.43,48
26496,3312,40.19,91.57,8.50,48
26880,3360,32.52,87.27,59.57,48
26880,3360,31.43,88.96,90.75,48
26880,3360,28.84,89.55,121.60,48
26880,3360,30.04,91.10,123.70,48
26880,3360,32.38,87.73,65.84,48
26880,3360,28.14,89.42,128.68,48
26880,3360,6.42,30.80,7.01,48
26880,3360,-12.17,29.26,234.31,48
27264,3408,33.09,87.52,55.38,48
27264,3408,1.15,26.40,41.03,48
27264,3408,17.44,90.27,269.85,48
27264,3408,34.10,89.74,64.14,48
27264,3408,15.50,87.19,264.06,48
27264,3408,-11.38,30.67,232.09,48
27264,3408,-3.07,32.95,128.90,48
27264,3408,5.38,27.52,12.73,48
27648,3456,26.63,90.34,154.69,48
27648,3456,-4.27,31.81,141.31,48
27648,3456,38.06,89.66,6.56,48
27648,3456,23.34,89.16,188.06,48
27648,3456,27.58,88.89,132.43,48
27648,3456,29.70,91.45,120.69,48
27648,3456,-3.94,27.00,120.47,48
27648,3456,37.37,87.10,0.00,48
28032,3504,35.86,87.48,21.00,48
28032,3504,-6.46,33.60,175.81,48
28032,3504,28.49,87.53,110.62,48
28032,3504,27.36,89.58,139.27,48
28032,3504,29.36,86.87,89.58,48
28032,3504,10.28,92.23,367.74,48
28032,3504,25.17,87.93,146.43,48
28032,3504,4.12,33.32,45.57,48
28416,3552,34.20,89.57,63.59,48
28416,3552,5.53,28.09,3.13,48
28416,3552,37.49,91.87,47.49,48
28416,3552,29.58,90.19,114.34,48
28416,3552,-6.21,29.46,154.90,48
28416,3552,37.77,87.58,0.74,48
28416,3552,35.95,89.32,32.28,48
28416,3552,33.66,92.57,90.05,48
28800,3600,5.57,27.68,35.83,48
28800,3600,35.64,88.43,32.42,48
28800,3600,26.65,91.30,170.36,48
28800,3600,-41.76,32.11,596.95,48
28800,3600,-16.20,34.42,298.78,48
28800,3600,25.48,90.44,174.40,48
28800,3600,39.28,90.07,1.93,48
28800,3600,6.68,28.54,5.98,48
29184,3648,37.92,88.57,5.99,48
29184,3648,35.06,89.29,43.44,48
29184,3648,6.40,28.16,0.00,48
29184,3648,-9.66,31.67,208.30,48
29184,3648,2.41,33.02,62.83,48
29184,3648,33.55,87.98,58.99,48
29184,3648,3.40,33.85,45.09,48
29184,3648,10.44,90.28,346.20,48
29568,3696,33.63,88.55,59.35,48
29568,3696,12.32,88.78,309.33,48
29568,3696,-51.81,31.04,729.52,48
29568,3696,-26.44,34.17,424.54,48
29568,3696,31.77,88.69,81.18,48
29568,3696,36.13,88.61,31.51,48
29568,3696,-0.72,28.51,79.64,48
29568,3696,22.70,90.74,196.90,48
29952,3744,32.68,88.29,77.07,48
29952,3744,-15.95,28.38,269.67,48
29952,3744,17.00,92.60,296.55,48
29952,3744,23.17,89.82,198.02,48
29952,3744,34.35,86.13,35.90,48
29952,3744,-14.54,28.98,253.83,48
29952,3744,22.36,88.85,191.02,48
29952,3744,37.01,87.61,18.42,48
30336,3792,13.04,91.04,327.28,48
30336,3792,22.43,86.77,175.29,48
30336,3792,-16.73,28.25,280.32,48
30336,3792,34.11,90.40,72.20,48
30336,3792,37.04,91.36,42.14,48
30336,3792,-28.58,91.37,827.24,48
30336,3792,36.25,89.19,33.99,48
30336,3792,35.77,89.46,48.40,48
30720,3840,24.60,91.67,188.91,48
30720,3840,-2.33,33.47,134.94,48
30720,3840,35.48,86.34,23.51,48
30720,3840,23.57,91.29,203.53,48
30720,3840,5.01,30.40,42.74,48
30720,3840,8.03,91.62,393.57,48
30720,3840,22.86,89.94,202.34,48
30720,3840,3.24,29.98,39.88,48
31104,3888,3.48,37.48,69.45,48
31104,3888,9.87,85.68,315.94,48
31104,3888,34.92,90.24,52.83,48
31104,3888,25.09,88.11,148.57,48
31104,3888,7.45,31.70,1.11,48
31104,3888,10.40,91.45,358.19,48
31104,3888,25.73,87.63,140.42,48
31104,3888,29.83,89.73,113.60,48
31488,3936,-22.33,32.72,365.34,48
31488,3936,39.20,92.57,34.43,48
31488,3936,37.82,92.02,32.49,48
31488,3936,6.51,30.07,16.66,48
31488,3936,28.45,86.57,106.55,48
31488,3936,16.18,88.12,260.76,48
31488,3936,6.52,28.29,1.88,48
31488,3936,37.90,89.69,10.41,48
31872,3984,34.46,90.73,53.67,48
31872,3984,21.09,87.39,180.93,48
31872,3984,3.48,33.78,56.02,48
31872,3984,36.73,87.94,8.67,48
31872,3984,34.13,87.87,44.01,48
31872,3984,31.62,87.50,74.73,48
31872,3984,-8.81,34.58,210.32,48
31872,3984,33.80,89.58,57.04,48
32256,4032,-15.00,33.18,250.44,48
32256,4032,2.62,33.94,40.26,48
32256,4032,32.17,88.62,69.88,48
32256,4032,37.61,91.79,34.70,48
32256,4032,21.12,89.70,192.53,48
32256,4032,29.99,91.73,124.11,48
32256,4032,-1.24,30.19,77.54,48
32256,4032,0.70,27.64,47.80,48
32640,4080,25.31,92.41,182.40,48
32640,4080,29.08,85.67,73.02,48
32640,4080,31.70,88.78,76.69,48
32640,4080,2.41,31.34,50.32,48
32640,4080,24.81,89.09,145.57,48
32640,4080,-33.52,36.38,477.78,48
32640,4080,25.40,90.21,154.01,48
32640,4080,29.96,86.86,56.28,48
33024,4128,22.47,91.04,202.87,48
33024,4128,33.40,90.32,73.56,48
33024,4128,-6.72,28.12,140.26,48
33024,4128,31.37,89.27,86.21,48
33024,4128,29.87,88.86,93.64,48
33024,4128,28.90,91.23,128.97,48
33024,4128,35.76,87.06,17.77,48
33024,4128,31.33,89.07,75.08,48
33408,4176,33.10,90.35,64.82,48
33408,4176,36.58,90.23,31.33,48
33408,4176,-12.32,26.37,182.53,48
33408,4176,25.96,87.05,117.49,48
33408,4176,33.48,92.73,93.28,48
33408,4176,2.22,29.50,27.26,48
33408,4176,30.81,87.18,64.25,48
33408,4176,34.38,89.69,40.70,48
33792,4224,30.15,87.26,56.96,48
