episode,video,trace_idx,total_reward,avg_vmaf,total_rebuffer,rebuffer_rate,total_smooth,switches,chunks
0,crowd_run,23,-1788.7170017930753,15.450000000000008,61.87097754090831,32.22446746922308,11.419999999999998,1,48
1,crowd_run,26,721.1097959510413,15.450000000000008,0.40096070606511924,0.20883370107558294,11.419999999999998,1,48
2,crowd_run,11,405.66299766351204,15.450000000000008,7.99999999976953,4.1666666665466305,11.419999999999998,1,48
3,crowd_run,8,-510.03323829341724,15.450000000000008,30.1425447061429,15.699242034449426,11.419999999999998,1,48
4,crowd_run,5,659.6557373096404,15.450000000000008,1.9022970713859606,0.9907797246801878,11.419999999999998,1,48
5,crowd_run,3,-997.4285350626012,15.450000000000008,42.08333333296233,21.918402777584546,11.419999999999998,1,48
6,crowd_run,8,-510.03323829341724,15.450000000000008,30.1425447061429,15.699242034449426,11.419999999999998,1,48
7,crowd_run,19,382.3331351921362,15.450000000000008,8.483984753061343,4.4187420588861155,11.419999999999998,1,48
8,crowd_run,11,405.66299766351204,15.450000000000008,7.99999999976953,4.1666666665466305,11.419999999999998,1,48
9,crowd_run,16,702.1608554508791,15.450000000000008,0.8882243986916973,0.46261687431859233,11.419999999999998,1,48
10,crowd_run,18,738.0181075268823,15.450000000000008,0.0,0.0,11.419999999999998,1,48
11,crowd_run,4,635.3715236827784,15.450000000000008,2.367033598502156,1.2328299992198728,11.419999999999998,1,48
12,crowd_run,23,-1788.7170017930753,15.450000000000008,61.87097754090831,32.22446746922308,11.419999999999998,1,48
13,crowd_run,6,87.5180599287556,15.450000000000008,15.216019013510902,7.925009902870261,11.419999999999998,1,48
14,crowd_run,10,-283.83623836987897,15.450000000000008,24.4026358561367,12.709706175071197,11.419999999999998,1,48
15,crowd_run,14,-1770.0236658303102,15.450000000000008,61.37811597052771,31.967768734649848,11.419999999999998,1,48
16,crowd_run,0,674.9564324224373,15.450000000000008,1.5195009372522326,0.7914067381522045,11.419999999999998,1,48
17,crowd_run,0,674.9564324224373,15.450000000000008,1.5195009372522326,0.7914067381522045,11.419999999999998,1,48
18,crowd_run,21,637.2744217156309,15.450000000000008,2.4062499999961324,1.253255208331319,11.419999999999998,1,48
19,crowd_run,24,368.57949646770265,15.450000000000008,8.786054697903928,4.5760701551582965,11.419999999999998,1,48
