episode,video,trace_idx,total_reward,avg_vmaf,total_rebuffer,rebuffer_rate,total_smooth,switches,chunks
0,sintel,23,2225.4722101189004,86.3791666666666,46.61270601058384,24.277451047179085,37.83000000000004,3,48
1,sintel,26,4146.074864101795,86.90458333333328,0.40096070606511924,0.20883370107558294,63.05000000000007,5,48
2,sintel,11,3860.583997663511,87.42999999999995,7.99999999976953,4.1666666665466305,12.610000000000014,1,48
3,sintel,8,3075.928999412673,86.90458333333328,26.240886714971147,13.667128497380807,63.05000000000007,5,48
4,sintel,5,4085.3707529457315,86.90458333333328,1.9022970713859606,0.9907797246801878,63.05000000000007,5,48
5,sintel,3,2765.941742353541,86.64187499999996,33.383333332976356,17.38715277759185,63.05000000000007,5,48
6,sintel,8,3075.928999412673,86.90458333333328,26.240886714971147,13.667128497380807,63.05000000000007,5,48
7,sintel,19,3984.303703979399,86.90458333333328,4.077505117479624,2.1237005820206374,63.05000000000007,5,48
8,sintel,11,3860.583997663511,87.42999999999995,7.99999999976953,4.1666666665466305,12.610000000000014,1,48
9,sintel,16,4126.95389050088,86.90458333333328,0.8882243986916973,0.46261687431859233,63.05000000000007,5,48
10,sintel,18,4192.9391075268795,87.42999999999995,0.0,0.0,12.610000000000014,1,48
11,sintel,4,4064.8916517114226,86.90458333333328,2.367033598502156,1.2328299992198728,63.05000000000007,5,48
12,sintel,23,2225.4722101189004,86.3791666666666,46.61270601058384,24.277451047179085,37.83000000000004,3,48
13,sintel,6,3911.278749724989,86.90458333333328,5.462179343663173,2.8448850748245698,63.05000000000007,5,48
14,sintel,10,3508.9973787958425,86.64187499999996,15.075916606733177,7.8520398993401965,37.83000000000004,3,48
15,sintel,14,2177.9476056513313,86.3791666666666,47.65847499071695,24.82212239099841,88.2700000000001,7,48
16,sintel,0,4100.648133197492,86.90458333333328,1.5195009372522326,0.7914067381522045,63.05000000000007,5,48
17,sintel,0,4100.648133197492,86.90458333333328,1.5195009372522326,0.7914067381522045,63.05000000000007,5,48
18,sintel,21,4064.490866160059,86.90458333333328,2.4062499999961324,1.253255208331319,63.05000000000007,5,48
19,sintel,24,3795.1604048084946,86.90458333333328,8.786054697903928,4.5760701551582965,63.05000000000007,5,48
