episode,video,trace_idx,total_reward,avg_vmaf,total_rebuffer,rebuffer_rate,total_smooth,switches,chunks
0,crowd_run,23,-15.83996143301831,15.212083333333341,58.45690395897672,30.446304145300374,11.419999999999998,1,48
1,crowd_run,26,727.5013680857313,15.212083333333341,0.0,0.0,11.419999999999998,1,48
2,crowd_run,11,623.5130311417197,15.212083333333341,7.999999999999986,4.16666666666666,11.419999999999998,1,48
3,crowd_run,8,359.67992743286163,15.212083333333341,28.260279201397747,14.71889541739466,11.419999999999998,1,48
4,crowd_run,5,724.7431917262858,15.212083333333341,0.16091882855550743,0.08381188987266011,11.419999999999998,1,48
5,crowd_run,3,225.61701705669302,15.212083333333341,38.78333333333333,20.19965277777778,11.419999999999998,1,48
6,crowd_run,8,359.67992743286163,15.212083333333341,28.260279201397747,14.71889541739466,11.419999999999998,1,48
7,crowd_run,19,636.1733536046928,15.212083333333341,6.801714613312484,3.5425596944335855,11.419999999999998,1,48
8,crowd_run,11,623.5130311417197,15.212083333333341,7.999999999999986,4.16666666666666,11.419999999999998,1,48
9,crowd_run,16,727.7254886486309,15.212083333333341,0.0,0.0,11.419999999999998,1,48
10,crowd_run,18,727.9190537634412,15.212083333333341,0.0,0.0,11.419999999999998,1,48
11,crowd_run,4,719.6190594451946,15.212083333333341,0.3468134394023741,0.1806319996887365,11.419999999999998,1,48
12,crowd_run,23,-15.83996143301831,15.212083333333341,58.45690395897672,30.446304145300374,11.419999999999998,1,48
13,crowd_run,6,542.5181436248589,15.212083333333341,13.389598160225203,6.973749041783959,11.419999999999998,1,48
14,crowd_run,10,434.0673860618942,15.212083333333341,22.064430587001755,11.491890930730081,11.419999999999998,1,48
15,crowd_run,14,-10.15576680970279,15.212083333333341,57.95241560555937,30.183549794562175,11.419999999999998,1,48
16,crowd_run,0,726.6129445506342,15.212083333333341,0.00780037490173946,0.004062695261322635,11.419999999999998,1,48
17,crowd_run,0,726.6129445506342,15.212083333333341,0.00780037490173946,0.004062695261322635,11.419999999999998,1,48
18,crowd_run,21,721.1627143479375,15.212083333333341,0.36250000000000004,0.18880208333333337,11.419999999999998,1,48
19,crowd_run,24,630.6113850449367,15.212083333333341,7.186509679970271,3.742973791651183,11.419999999999998,1,48
