episode,chunk,video,action,bitrate,buffer,throughput,rebuffer,vmaf,reward,risk_factor,weighted_penalty
0,0,bigbuckbunny,0,300,4.0,527.22940984,1.2760490549344885,66.58,50.33505781344063,2.733253017867395,0.0
0,1,bigbuckbunny,0,300,4.249566766583703,319.96303501899996,0.0,66.58,66.04247833832919,2.711759282249351,0.0
0,2,bigbuckbunny,0,300,5.148847602115543,387.006993007,0.0,66.58,66.08744238010577,2.636496407780274,0.0
0,3,bigbuckbunny,0,300,7.314407367134731,654.1505016719999,0.0,66.58,66.19572036835673,2.468556039009724,0.0
0,4,bigbuckbunny,0,300,9.82781897975932,807.2173913040001,0.0,66.58,66.32139094898797,2.2951273771034297,0.0
0,5,bigbuckbunny,1,750,6.379762848175384,402.789660416,0.0,83.73,81.58398814240877,2.538813796473664,0.0
0,6,bigbuckbunny,0,300,7.811853248159025,467.30616996500004,0.0,66.58,64.50559266240795,2.4324801857759653,0.0
0,7,bigbuckbunny,1,750,5.135295384652589,449.33333333300004,0.0,83.73,81.52176476923263,2.637605691328906,0.0
0,8,bigbuckbunny,0,300,6.323016249648545,426.70017533600003,0.0,66.58,64.43115081248243,2.5431861188367506,0.0
0,9,bigbuckbunny,0,300,8.344272672810387,606.445430346,0.0,66.58,66.24721363364051,2.3948492799078993,0.0
0,10,bigbuckbunny,1,750,8.681280873248737,819.0026525200001,0.0,83.73,81.69906404366243,2.3715424142138364,0.0
0,11,bigbuckbunny,1,750,4.25730050832731,356.126186202,0.0,83.73,83.19286502541637,2.7110974949990823,0.0
0,12,bigbuckbunny,0,300,6.016230775942191,535.4585725999999,0.0,66.58,64.4158115387971,2.567039955607442,0.0
0,13,bigbuckbunny,0,300,7.6383925421887096,504.66006600699995,0.0,66.58,66.21191962710944,2.444958169771782,0.0
0,14,bigbuckbunny,1,750,7.870496626869092,796.2003376480001,0.0,83.73,81.65852483134346,2.4282860638165227,0.0
0,15,bigbuckbunny,1,750,8.237761575216755,825.8240574509999,0.0,83.73,83.39188807876084,2.4022974414901297,0.0
0,16,bigbuckbunny,1,750,7.981203595321613,704.794816415,0.0,83.73,83.37906017976609,2.420401843889371,0.0
0,17,bigbuckbunny,1,750,6.8083727760267685,579.953241233,0.0,83.73,83.32041863880134,2.5061871047443063,0.0
0,18,bigbuckbunny,1,750,5.249436580343472,539.6716016150001,0.0,83.73,83.24247182901718,2.6282863959275042,0.0
0,19,bigbuckbunny,0,300,6.782212297302115,486.37653587,0.0,66.58,64.4541106148651,2.508158522579536,0.0
0,20,bigbuckbunny,1,750,6.701550489909171,735.174866627,0.0,83.73,81.60007752449546,2.5142533444150414,0.0
0,21,bigbuckbunny,1,750,6.197516516410101,666.069576218,0.0,83.73,83.2898758258205,2.5529000366274586,0.0
0,22,bigbuckbunny,0,300,8.671782636489718,786.506753106,0.0,66.58,64.54858913182449,2.372193930636784,0.0
0,23,bigbuckbunny,1,750,8.352855620989153,694.616970658,0.0,83.73,81.68264278104945,2.3942508123781474,0.0
0,24,bigbuckbunny,1,750,6.710151079136056,531.659947415,0.0,83.73,83.3155075539568,2.5136023108568417,0.0
0,25,bigbuckbunny,1,750,4.619212869368922,492.534958767,0.0,83.73,83.21096064346845,2.6804125966927206,0.0
0,26,bigbuckbunny,0,300,6.95086593125672,719.274853801,0.0,66.58,64.46254329656283,2.4954941740657235,0.0
0,27,bigbuckbunny,1,750,6.579199423159468,686.2371579449999,0.0,83.73,81.59395997115797,2.5235452629408264,0.0
0,28,bigbuckbunny,1,750,6.862566623008227,807.1822429910001,0.0,83.73,83.32312833115041,2.50211132561791,0.0
0,29,bigbuckbunny,1,750,7.08245815033188,793.628019324,0.0,83.73,83.3341229075166,2.485686704266089,0.0
0,30,bigbuckbunny,1,750,7.079355776965858,749.418755803,0.0,83.73,83.3339677888483,2.4859171798842405,0.0
0,31,bigbuckbunny,1,750,8.051675962779777,990.857747224,0.0,83.73,83.382583798139,2.415405697281618,0.0
0,32,bigbuckbunny,1,750,8.940254126781587,964.189415042,0.0,83.73,83.42701270633908,2.3538972612553137,0.0
0,33,bigbuckbunny,1,750,7.701184920773004,572.6208,0.0,83.73,83.36505924603865,2.4404286659287333,0.0
0,34,bigbuckbunny,1,750,7.568522905063663,725.924353019,0.0,83.73,83.35842614525319,2.4500149326326746,0.0
0,35,bigbuckbunny,1,750,5.981568911854041,536.965223563,0.0,83.73,83.2790784455927,2.5697581366557287,0.0
0,36,bigbuckbunny,1,750,6.279160087355628,810.283289125,0.0,83.73,83.29395800436778,2.5465737427277007,0.0
0,37,bigbuckbunny,1,750,6.331505692063377,759.944944415,0.0,83.73,83.29657528460318,2.5425312183555207,0.0
0,38,bigbuckbunny,1,750,4.0,363.85622119799996,1.9135093034820407,83.73,59.64452714693169,2.733253017867395,0.0
0,39,bigbuckbunny,0,300,4.680428696657185,361.492461027,0.0,66.58,64.34902143483285,2.67527706772879,0.0
0,40,bigbuckbunny,0,300,5.951112929341864,439.670636271,0.0,66.58,66.12755564646709,2.572150383967417,0.0
0,41,bigbuckbunny,0,300,7.2981733388864996,452.328430062,0.0,66.58,66.19490866694433,2.469748551937533,0.0
