episode,chunk,video,action,bitrate,buffer,throughput,rebuffer,vmaf,reward,risk_factor,weighted_penalty
0,0,tearsofsteel_short,0,300,4.0,527.22940984,1.2760490549344885,67.85,51.605057813440624,2.733253017867395,0.0
0,1,tearsofsteel_short,0,300,4.249566766583703,319.96303501899996,0.0,67.85,67.31247833832919,2.711759282249351,0.0
0,2,tearsofsteel_short,0,300,5.148847602115543,387.006993007,0.0,67.85,67.35744238010577,2.636496407780274,0.0
0,3,tearsofsteel_short,0,300,7.314407367134731,654.1505016719999,0.0,67.85,67.46572036835673,2.468556039009724,0.0
0,4,tearsofsteel_short,0,300,9.82781897975932,807.2173913040001,0.0,67.85,67.59139094898796,2.2951273771034297,0.0
0,5,tearsofsteel_short,1,750,6.379762848175384,402.789660416,0.0,86.63,84.32098814240877,2.538813796473664,0.0
0,6,tearsofsteel_short,0,300,7.811853248159025,467.30616996500004,0.0,67.85,65.61259266240795,2.4324801857759653,0.0
0,7,tearsofsteel_short,1,750,5.135295384652589,449.33333333300004,0.0,86.63,84.25876476923263,2.637605691328906,0.0
0,8,tearsofsteel_short,0,300,6.323016249648545,426.70017533600003,0.0,67.85,65.53815081248243,2.5431861188367506,0.0
0,9,tearsofsteel_short,0,300,8.344272672810387,606.445430346,0.0,67.85,67.51721363364051,2.3948492799078993,0.0
0,10,tearsofsteel_short,1,750,8.681280873248737,819.0026525200001,0.0,86.63,84.43606404366243,2.3715424142138364,0.0
0,11,tearsofsteel_short,1,750,4.25730050832731,356.126186202,0.0,86.63,86.09286502541636,2.7110974949990823,0.0
0,12,tearsofsteel_short,0,300,6.016230775942191,535.4585725999999,0.0,67.85,65.5228115387971,2.567039955607442,0.0
0,13,tearsofsteel_short,0,300,7.6383925421887096,504.66006600699995,0.0,67.85,67.48191962710943,2.444958169771782,0.0
0,14,tearsofsteel_short,1,750,7.870496626869092,796.2003376480001,0.0,86.63,84.39552483134345,2.4282860638165227,0.0
0,15,tearsofsteel_short,0,300,10.417402606208157,825.8240574509999,0.0,67.85,65.74287013031041,2.257505340233867,0.0
0,16,tearsofsteel_short,1,750,10.160844626313015,704.794816415,0.0,86.63,84.51004223131565,2.2737403999474437,0.0
0,17,tearsofsteel_short,1,750,8.98801380701817,579.953241233,0.0,86.63,86.32940069035091,2.3506680334485104,0.0
0,18,tearsofsteel_short,1,750,7.429077611334874,539.6716016150001,0.0,86.63,86.25145388056674,2.460160147003595,0.0
0,19,tearsofsteel_short,0,300,8.961853328293516,486.37653587,0.0,67.85,65.67009266641467,2.3524358955170594,0.0
0,20,tearsofsteel_short,1,750,8.881191520900572,735.174866627,0.0,86.63,84.44605957604503,2.3579014057427488,0.0
0,21,tearsofsteel_short,1,750,8.377157547401502,666.069576218,0.0,86.63,86.29885787737007,2.3925576922063727,0.0
0,22,tearsofsteel_short,1,750,8.562822847600545,786.506753106,0.0,86.63,86.30814114238002,2.379690029479619,0.0
0,23,tearsofsteel_short,1,750,8.24389583209998,694.616970658,0.0,86.63,86.292194791605,2.401867404805749,0.0
0,24,tearsofsteel_short,1,750,6.601191290246883,531.659947415,0.0,86.63,86.21005956451233,2.521870903420621,0.0
0,25,tearsofsteel_short,0,300,8.164816006340029,492.534958767,0.0,67.85,65.630240800317,2.407421349199268,0.0
0,26,tearsofsteel_short,1,750,7.993948661059524,719.274853801,0.0,86.63,84.40169743305297,2.4194969764911236,0.0
0,27,tearsofsteel_short,1,750,7.622282152962272,686.2371579449999,0.0,86.63,86.26111410764811,2.4461225806131646,0.0
0,28,tearsofsteel_short,1,750,7.905649352811031,807.1822429910001,0.0,86.63,86.27528246764055,2.4257778612877363,0.0
0,29,tearsofsteel_short,1,750,8.125540880134684,793.628019324,0.0,86.63,86.28627704400672,2.410187897279025,0.0
0,30,tearsofsteel_short,1,750,8.122438506768663,749.418755803,0.0,86.63,86.28612192533843,2.410406660714413,0.0
0,31,tearsofsteel_short,1,750,9.094758692582582,990.857747224,0.0,86.63,86.33473793462912,2.3434783917194113,0.0
0,32,tearsofsteel_short,1,750,9.983336856584392,964.189415042,0.0,86.63,86.37916684282922,2.2850956574485926,0.0
0,33,tearsofsteel_short,1,750,8.744267650575809,572.6208,0.0,86.63,86.31721338252879,2.3672297569559912,0.0
0,34,tearsofsteel_short,1,750,8.611605634866468,725.924353019,0.0,86.63,86.31058028174331,2.3763288740492308,0.0
0,35,tearsofsteel_short,1,750,7.024651641656846,536.965223563,0.0,86.63,86.23123258208284,2.4899870340165022,0.0
0,36,tearsofsteel_short,1,750,7.322242817158433,810.283289125,0.0,86.63,86.24611214085792,2.4679808118236446,0.0
0,37,tearsofsteel_short,1,750,7.374588421866182,759.944944415,0.0,86.63,86.2487294210933,2.464143718223941,0.0
0,38,tearsofsteel_short,1,750,4.0,363.85622119799996,0.8704265736792358,86.63,75.37406773296664,2.733253017867395,0.0
0,39,tearsofsteel_short,0,300,4.680428696657185,361.492461027,0.0,67.85,65.45602143483285,2.67527706772879,0.0
0,40,tearsofsteel_short,0,300,5.951112929341864,439.670636271,0.0,67.85,67.39755564646708,2.572150383967417,0.0
0,41,tearsofsteel_short,0,300,7.2981733388864996,452.328430062,0.0,67.85,67.46490866694432,2.469748551937533,0.0
0,42,tearsofsteel_short,0,300,9.830325783019594,817.523587653,0.0,67.85,67.59151628915097,2.2949650557997616,0.0
0,43,tearsofsteel_short,1,750,9.501844518446896,693.083743842,0.0,86.63,84.47709222592233,2.31640926221062,0.0
0,44,tearsofsteel_short,1,750,8.088804138028088,554.2171846440001,0.0,86.63,86.2844402069014,2.412780563157713,0.0
0,45,tearsofsteel_short,1,750,6.077555205715255,499.064343164,0.0,86.63,86.18387776028575,2.562242422929627,0.0
0,46,tearsofsteel_short,0,300,8.328195252980391,685.9651715040001,0.0,67.85,65.63840976264902,2.395971009584099,0.0
0,47,tearsofsteel_short,1,750,8.552872969368613,794.634146341,0.0,86.63,84.42964364846843,2.3803765876342657,0.0
1,0,tearsofsteel_short,0,300,4.439615717573691,2141.38768276,0.0,67.85,67.32198078587868,2.6955704181845483,0.0
1,1,tearsofsteel_short,0,300,7.475557369394553,1244.73793756,0.0,67.85,67.47377786846972,2.456770692536643,0.0
1,2,tearsofsteel_short,1,750,10.159068213648926,2278.78823529,0.0,86.63,84.50995341068244,2.2738535394007897,0.0
1,3,tearsofsteel_short,1,750,12.592661783908499,1915.2117503099998,0.0,86.63,86.50963308919542,2.1279106182594356,0.0
1,4,tearsofsteel_short,1,750,15.384808719167474,2483.7458194,0.0,86.63,86.63,1.0,0.0
1,5,tearsofsteel_short,1,750,17.827625164036398,1926.55515152,0.0,86.63,86.63,1.0,0.0
1,6,tearsofsteel_short,1,750,20.250707452734133,1902.44549763,0.0,86.63,86.63,1.0,0.0
1,7,tearsofsteel_short,1,750,22.231869889810827,1486.00365631,0.0,86.63,86.63,1.0,0.0
1,8,tearsofsteel_short,1,750,24.454677128430493,1688.05549133,0.0,86.63,86.63,1.0,0.0
1,9,tearsofsteel_short,1,750,27.161997484735636,2320.7606112099998,0.0,86.63,86.63,1.0,0.0
1,10,tearsofsteel_short,1,750,29.544257074585556,1854.4384384399998,0.0,86.63,86.63,1.0,0.0
1,11,tearsofsteel_short,1,750,30.0,1674.95295537,0.0,86.63,86.63,1.0,0.0
1,12,tearsofsteel_short,1,750,30.0,2343.71274686,0.0,86.63,86.63,1.0,0.0
1,13,tearsofsteel_short,1,750,30.0,2094.68493151,0.0,86.63,86.63,1.0,0.0
1,14,tearsofsteel_short,1,750,30.0,1818.57069409,0.0,86.63,86.63,1.0,0.0
1,15,tearsofsteel_short,1,750,30.0,2307.61204013,0.0,86.63,86.63,1.0,0.0
1,16,tearsofsteel_short,1,750,30.0,2390.6227106200004,0.0,86.63,86.63,1.0,0.0
1,17,tearsofsteel_short,1,750,30.0,2554.14664587,0.0,86.63,86.63,1.0,0.0
1,18,tearsofsteel_short,1,750,30.0,2273.96597353,0.0,86.63,86.63,1.0,0.0
1,19,tearsofsteel_short,1,750,30.0,2045.21333333,0.0,86.63,86.63,1.0,0.0
1,20,tearsofsteel_short,1,750,30.0,1671.4824797800002,0.0,86.63,86.63,1.0,0.0
1,21,tearsofsteel_short,1,750,30.0,1300.0691358000001,0.0,86.63,86.63,1.0,0.0
1,22,tearsofsteel_short,1,750,30.0,1467.56451613,0.0,86.63,86.63,1.0,0.0
1,23,tearsofsteel_short,1,750,30.0,2546.2558139499997,0.0,86.63,86.63,1.0,0.0
1,24,tearsofsteel_short,1,750,30.0,1551.46803069,0.0,86.63,86.63,1.0,0.0
1,25,tearsofsteel_short,1,750,30.0,1706.43478261,0.0,86.63,86.63,1.0,0.0
1,26,tearsofsteel_short,1,750,30.0,1504.5382263,0.0,86.63,86.63,1.0,0.0
1,27,tearsofsteel_short,1,750,30.0,1604.30078563,0.0,86.63,86.63,1.0,0.0
1,28,tearsofsteel_short,1,750,30.0,1815.8948751599999,0.0,86.63,86.63,1.0,0.0
1,29,tearsofsteel_short,1,750,30.0,2607.6349206299997,0.0,86.63,86.63,1.0,0.0
1,30,tearsofsteel_short,1,750,30.0,2629.0684039099997,0.0,86.63,86.63,1.0,0.0
1,31,tearsofsteel_short,1,750,30.0,2342.1400000000003,0.0,86.63,86.63,1.0,0.0
1,32,tearsofsteel_short,1,750,30.0,2233.18709677,0.0,86.63,86.63,1.0,0.0
1,33,tearsofsteel_short,1,750,30.0,1938.02166065,0.0,86.63,86.63,1.0,0.0
1,34,tearsofsteel_short,1,750,30.0,1870.03076923,0.0,86.63,86.63,1.0,0.0
1,35,tearsofsteel_short,1,750,30.0,1739.2735632200001,0.0,86.63,86.63,1.0,0.0
1,36,tearsofsteel_short,1,750,30.0,1616.27936508,0.0,86.63,86.63,1.0,0.0
1,37,tearsofsteel_short,1,750,30.0,2408.6174496599997,0.0,86.63,86.63,1.0,0.0
1,38,tearsofsteel_short,1,750,30.0,2536.0856531,0.0,86.63,86.63,1.0,0.0
1,39,tearsofsteel_short,1,750,30.0,1919.29443691,0.0,86.63,86.63,1.0,0.0
1,40,tearsofsteel_short,1,750,30.0,1698.01839685,0.0,86.63,86.63,1.0,0.0
1,41,tearsofsteel_short,1,750,30.0,1701.46478873,0.0,86.63,86.63,1.0,0.0
1,42,tearsofsteel_short,1,750,30.0,2493.22912966,0.0,86.63,86.63,1.0,0.0
1,43,tearsofsteel_short,1,750,30.0,2298.9542483699997,0.0,86.63,86.63,1.0,0.0
1,44,tearsofsteel_short,1,750,30.0,2522.1031614,0.0,86.63,86.63,1.0,0.0
1,45,tearsofsteel_short,1,750,30.0,1156.2173913,0.0,86.63,86.63,1.0,0.0
1,46,tearsofsteel_short,1,750,30.0,2113.66504065,0.0,86.63,86.63,1.0,0.0
1,47,tearsofsteel_short,1,750,30.0,2465.51351351,0.0,86.63,86.63,1.0,0.0
2,0,tearsofsteel_short,0,300,4.656666666666666,3495.145631067961,0.0,67.85,67.33283333333333,2.677268649791624,0.0
2,1,tearsofsteel_short,0,300,8.324408602150537,3611.650485436893,0.0,67.85,67.51622043010752,2.3962353373453276,0.0
2,2,tearsofsteel_short,1,750,11.493763440860214,3611.650485436893,0.0,86.63,84.576688172043,2.1916177384087865,0.0
2,3,tearsofsteel_short,1,750,14.663118279569892,3611.650485436893,0.0,86.63,86.61315591397849,2.0169867475136662,0.0
2,4,tearsofsteel_short,1,750,17.824408602150537,3576.923076923077,0.0,86.63,86.63,1.0,0.0
